FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL;BOR
530031962;530000975;2022;25;52;;77;1721;3095;0;4816;8414;8291;0;16705;15;32;;47;259;7514;0;7773;6101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;224;0;;;;;;;;;;;;;;1;343;;;;;;;;;;;1;6101;0;;0;0;0;0;0;;;3;3;;0;;;;;1;;4;;44;2;;3;20;3;;;;3;67;4.74;3.6;;1.14;;;;;1.45;;6.19;;;3;11;80;42;16;1;;153;3;1;18;1;1;7;;;;;30;183;;3;11.9;76.86;42.15;17.33;0.8;;152.04;3;0.33;18.77;1;1;7.37;;;;;30.47;182.51;;;;;;;;1;1;1;2;;1;;1;;;;9;11;SYGEN
530032788;530000025;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;1.75;;;;;;;;;;1.75;;;2;;17;35;16;2;2;74;;;1;3;;;;;;3;7;81;;0.8;;10.78;29.2;14.57;0.18;0.75;56.28;;;0.4;1.14;;;;;;2.93;4.47;60.75;;;;;;;;;;;;;;;;;;;;;SYGEN
540000015;540023264;2022;60;;62;122;1286;26;5356;6668;17369;0;20480;37849;0;8;8;16;221;1655;2642;4518;;101458;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;314;0;1;0;0;1;945;0;2865;0;1595;1;465;;;;;0;;0;;0;0;0;0;0;1;1;28;;;7;22;22;;;2;3;55;61;2;;;;1;1;;;;;3;19.51;0.1;;5.32;19.08;19.05;;;2;3.43;44.02;62.08;95;3;79;98;85;43;6;;409;2;;80;3;1;7;11;7;;29;139;548;87.49;3.84;73.09;96.39;82.77;41.82;5.36;;390.76;2;;77.06;3.25;1.25;6.35;10.1;7.39;0.6;27.01;133.76;524.52;;;;;;;;;;;;;1;0;;;;;6;7;SYGEN
540000023;540000049;2022;49;19;13;81;2459;1149;777;4385;16322;4978;2259;23559;6;15;2;23;227;3173;482;3882;;69020;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;166;0;;36;26;;;1;15765;0;;1;0;0;0;1;362;1;477;0;0;0;0;;;;;0;;0;;0;0;0;0;0;;1;35;22;;5;8;2;;3;4;1;51;20;3;;;;1;;;;;;4;28.22;18.02;;4.01;5.66;1.16;;0.67;3.58;1.04;39.17;13.53;20;8;16;128;106;18;2;13;311;1;;59;5;4;9;;12;1;34;121;432;18.29;7.4;13.18;104.42;92.43;15.38;1.17;9.01;261.28;1;;59.47;4.04;3.04;7.81;;8.62;1;34.15;116.09;377.37;;;;;;;;1;1;0;1;0;1;0;;;;;5;5;SYGEN
540000072;540014081;2022;11;;;11;183;0;0;183;3434;0;0;3434;3;;;3;35;0;0;35;;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;1;1;5;;;;;;;;;;;;;1.55;0.15;;;;;;;0.6;0.07;2.22;;;1;;19;34;14;1;2;71;1;1;6;2;1;1;;;;6;17;88;;0.5;;11.2;27.5;10;0.75;1.35;51.3;0.5;0.5;2.8;1.05;0.8;0.24;;;;6;11.09;62.39;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
540000148;540019007;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;74;0;;20;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;3;;;;;;;;;;;;;;;;;;;;;0.7;1.05;1.75;0;;2;;7;17;9;;2;37;;;8;1;1;3;;;;24;36;73;;2.49;;8.71;19.7;10.32;0.2;2.19;43.61;;;7.81;0.42;0.42;2.11;;;;24.94;35.28;78.89;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
540000155;540000080;2022;93;29;14;136;5559;1379;1053;7991;33239;7713;2551;43503;8;5;;13;391;1298;0;1689;1786;50485;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;15;50;344;1;17359;0;;1;0;0;0;1;562;1;516;0;0;0;0;;;;;1;1786;0;;0;0;0;0;0;0;1;75;22;15;7;16;6;;;14;3;108;24;3;2;;;2;;;;;;5;48.89;16.77;14.08;3.52;11.77;3.59;;;10.49;3;74.15;25.94;18;12;14;157;146;22;7;9;385;3;2;72;5;4;24;;15;2;90;213;598;16.23;10.6;13.17;145.16;136.72;17.43;3.86;10.42;353.59;3.75;2;66.53;3.69;3.28;22.35;;13.76;1.9;85.25;199.23;552.82;;;;;;;;1;1;0;1;1;1;0;;;;;4;11;SYGEN
540000163;540023264;2022;5;65;;70;91;3244;0;3335;760;12490;0;13250;;12;;12;1;5017;0;5018;;81331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;325;;;;;;;;;;;0;;0;;0;0;0;0;0;;;6;;;6;14;;;;1;;21;;;;;;;;;;;;;8.25;0.1;;7.65;8.38;;;;1;;17.63;17.41;;6;19;89;46;43;;;203;;;19;;;4;;7;;4;34;237;;4.71;17.57;87.56;42.71;41.83;;;194.38;;;20.36;;;4.46;;9.24;0.6;4.25;38.91;233.29;;;;;;;;;;;;;;;;;;;7;20;SYGEN
540000270;540003399;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;129;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;2;;1;1;;;;;;;;;1;0.86;0.66;;;;;;;;;0.86;;;;;12;15;7;1;2;37;;;16;;;1;;;;37;54;91;;0.2;;11.1;17.67;8.04;0.5;1.51;39.02;;;14.36;;;0.86;;;;35.04;50.26;89.28;;;;;;;;;;;;;;;;;;;;;SYGEN
540000288;540018710;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83;582;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;4;4;;;;;;;;;4;;;;;;;;;;0.05;0.05;;;1;;12;15;5;;;33;3;;4;1;1;;;;;1;9;42;;1;;12;14.5;5;;;32.5;3;;4;0.8;0.8;;;;;1;8.8;41.3;;;;;;;;;;;;;;;;;;;;;SYGEN
540000296;540000106;2022;41;;;41;1919;0;39;1958;13903;0;0;13903;;;;;0;0;0;0;;8982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;316;0;;;;;;1;13725;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;39;4;30;1;4;2;1;;1;2;47;;;;;;;;;;;;;45.43;0.7;43.88;0.1;0.38;0.23;0.5;;1;1.1;48.41;10.15;2;6;1;56;69;31;;5;170;3;;34;3;3;3;;8;;13;64;234;1.9;6;1;51.92;62.69;29.1;;4.44;157.05;1;;30.04;2.11;2.11;2.72;;7.72;;11.22;54.81;211.86;;;;;;;;1;1;0;1;;1;;1;;;;;;SYGEN
540000312;540000114;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;425;969;5;30;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;5;;;;;;;2;;10;;;;;;;;;;;;;4.08;3.29;;;;;;;1.6;;5.68;3.5;;5;;25;47;19;3;7;106;;;12;1;1;4;;;;27;44;150;;2.5;;21.37;46.53;13.05;2.3;5.14;90.89;;;8.11;1;1;4.57;;;;22.88;36.56;127.45;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
540000361;540003928;2022;0;62;;62;119;1264;0;1383;334;3131;0;3465;;28;;28;0;6096;0;6096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;164;;;;;;;;;;;0;;0;;0;0;0;0;0;;;;;;;;;;;1;;1;;40;;;21;19;;;4;;;63;;;;;;;;;0.79;;0.79;;;2;1;35;15;18;;;71;1;;14;;;2;;1;;2;20;91;;2;0.99;24.61;13.23;14.91;;;55.74;1.08;;11.77;;;1.2;;0.11;;1.27;15.43;71.17;;;;;;;;1;1;1;;;;;;;;;6;9;SYGEN
540000395;540000122;2022;20;;;20;249;0;0;249;5347;0;0;5347;5;;;5;334;0;0;334;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;155;0;;60;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;2;;;;;;;2;1;11;;;;;;;;;;;;;5.46;0.6;;;;;;;0.84;0.09;6.39;2;;3;;25;62;18;3;5;116;2;;17;3;2;3;;;;29;54;170;;2.55;;25;61.9;17;1.8;4.1;112.35;1.4;;16.08;2.3;1.6;2.45;;;;21.94;44.17;156.52;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
540000445;540000890;2022;;;;;4729;239;0;4968;7059;1077;0;8136;;10;;10;0;753;0;753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1134;;;;;;;;;;;0;;0;;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.29;0.29;;;;;;;;0.25;0.54;;;;;;;;;;;;;;;;;;;;;;;;2;1.37;53.56;29.22;25.71;;;111.86;6.73;1;12.26;;;3.39;;1.45;;2.48;27.31;139.17;;;;;;;;1;1;1;;;;;;;;;7;10;SYGEN
540000452;540000908;2022;8;44;0;52;1122;2213;0;3335;2159;5983;0;8142;0;79;0;79;0;11072;0;11072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;397;;;;;;;;;;;0;;0;;0;0;0;0;0;;;;;;;;;;;2;2;4;;25;3;;10;36;;;;;;61;;;;;;;;;1;0.49;1.49;;;3;8;44;22;41;;1;119;9;;19;;;5;;;;5;38;157;;3;5.69;43.03;23.14;41.65;;0.15;116.66;7.91;;20.85;;;4.58;;;;4.41;37.75;154.41;;;;;;;;1;1;0;;;;;;;;;10;16;SYGEN
540000478;540003449;2022;76;122;0;198;7477;6232;0;13709;20253;19603;0;39856;59;74;;133;98;26992;0;27090;18700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;13556;40;;;;;;;;;;;;;1;4178;;;;;;;1;15055;1;77;1;3644;0;;0;1;0;0;0;;;;;;;;;;;2;1;3;;121;9;;27;54;;;;;;175;;;;;;;;;2;0.8;2.8;5.5;;16;6;205;100;101;2;9;439;16;3;48;3;2;8;;7;5;33;123;562;;15.72;5.31;179.75;75.09;85.94;1.34;5.2;368.35;17.41;3;41.58;0.79;0.6;6.01;;6.52;4.23;27.29;106.83;475.18;;;;;;;;1;1;1;3;;2;;;;;;21;37;SYGEN
540000486;540000932;2022;;;;;3963;13642;0;17605;20269;19569;0;39838;4;0;;4;1163;0;0;1163;24679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10931;0;;;;;;1;635;;;;;;;1;17772;;;1;6818;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;4.87;4.47;0.4;;2;;;;3.98;0.75;11.6;;;;;;;;;;;;;;;;;;;;;;;;12.29;4;268.69;121.89;110.99;2;5.43;525.29;6.73;1;50.14;1;1;;;;;14.75;73.62;598.91;;;;;;;;1;1;1;1;;;;;;;;18;35;SYGEN
540000585;540006707;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;248;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;1;;5;;;;;;;;;;;;;3.61;2.56;;;;;;;0.21;;3.82;1.53;;2;;13;28;17;3;3;66;;;46;3;1;;;;;;49;115;;2;;10.59;20.51;17.99;0.4;2.44;53.93;;;10.23;1.5;0.59;;;;;;11.73;65.66;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
540000668;540006707;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110;299;0;;56;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;3;;;;;;;1;;14;;;;;;;;;;;;;7.99;2.42;;;;;;;0.71;;8.7;4.71;;8;;27;68;28;2;21;154;3;1;23;3;2;6;;1;;13;50;204;;7.41;;25.8;71.73;25.7;0.83;19.15;150.62;1.93;0.68;20.03;1.7;1.5;3.5;;0.88;;10.23;38.95;189.57;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
540000726;750721334;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;72;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;4;;;;;;;;;;;;;0.79;0.77;;;;;;;;;0.79;;;3;2;6;20;3;1;5;40;2;;7;3;1;;;;;3;15;55;;0.94;1.8;5.7;18.76;2.1;0.04;0.72;30.06;0.35;;1.27;1.82;0.5;;;;;0.64;4.08;34.14;;;;;;;;;;;;;;;;;;;;;SYGEN
540000858;540000122;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;86;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;1;1;5;;;;;;;;;;;;;1.22;1;;;;;;;0.46;0.02;1.7;;;1;;6;7;6;;3;23;2;;7;;;1;;;;5;15;38;;0.5;;5;6;5;;1.8;18.3;0.35;;3.35;;;0.15;;;;4.29;8.14;26.44;;;;;;;;;;;;;;;;;;;;;SYGEN
540000973;540006707;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;666;1899;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;3;;;;;;;;;;;;;1.07;0.51;;;;;;;;;1.07;0.06;;1;;7;1;;1;1;11;1;;45;4;;;;;;2;52;63;;0.99;;6.05;1.02;;0.41;0.5;8.97;0.33;;2.95;3.83;;;;;;1.95;9.06;18.03;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
540000981;540001112;2022;;;;;;;;;;;;;;;;;;;;;10022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4876;0;;0;;;;;;;;;5;;;;;;;;2;;7;;;;;;;;;;;;;2.8;;;;;;;;1.82;;4.62;;;2;;13;2;2;2;1;22;3;;11;2;2;10;;;4;4;34;56;;1.66;;11.88;2;2;1.5;1;20.04;2.4;;10.3;2;2;8.18;;;4;3.53;30.41;50.45;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
540001070;540000767;2022;78;14;18;110;3975;667;1148;5790;30694;4026;3202;37922;6;13;;19;414;1027;0;1441;9;64354;1;1;30;;;30;466;;;466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;292;;;292;10;13;0;;;;;;1;25486;0;;1;0;0;0;0;;1;583;0;0;0;0;;;;;1;9;0;;0;0;0;0;0;0;1;21;4;4;3;10;4;2;;3;3;39;;3;;;;;;;;;;3;19.36;2.48;6.41;2.88;7.69;4.21;2.88;;2.9;3;35.83;16.56;23;5;20;107;115;24;3;6;303;;;74;5;3;8;15;12;2;78;194;497;20.29;4.59;18.61;101.63;106.05;25.32;2.03;5.93;284.45;;;74.48;3.3;2.02;7.33;15.14;11.31;1.86;72.98;186.4;470.85;;;;;;;;1;1;0;1;0;2;0;;;;;7;7;SYGEN
540001096;570010181;2022;31;18;20;69;7286;1066;800;9152;16291;5309;2459;24059;11;8;0;19;2507;3492;793;6792;8177;62325;0;1;17;;;17;262;;;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2111;;;2111;15;217;1752;15;;;30;200;1;17990;0;;1;0;0;0;1;638;1;415;0;0;0;0;1;7797;1;0;1;374;0;;0;0;0;0;0;0;1;42;2;11;4;11;4;3;;4;;60;;2;;;;11;;;;;;13;28.51;1.2;9.85;3.5;6.98;1.01;2.6;;2.8;;40.89;2;19;15;13;107;134;8;2;5;303;2;1;101;8;4;7;;7;;71;197;500;17.8;14.65;12.25;101.6;124.6;8;2;5;285.9;2;0.33;86.9;8;4;7;;6.1;;66.25;176.58;462.48;;;;;;;;1;1;1;1;1;1;0;;;;;5;8;SYGEN
540001104;570027995;2022;20;;;20;372;0;0;372;5651;0;0;5651;6;;;6;464;0;0;464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;136;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;;;;;;;1;;7;;;;;;;;;;;;;4.14;2.12;;;;;;;0.52;;4.66;;;2;;18;22;16;2;5;65;2;;14;2;2;2;;1;;4;25;90;;2;;16.56;20.06;13.43;2;1.86;55.91;2;;9.9;1.8;1.8;0.54;;0.4;;2.49;17.13;73.04;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
540001138;540023264;2022;203;120;;323;17026;5396;0;22422;67601;37110;0;104711;16;6;;22;4870;1650;0;6520;2005;157433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;58868;0;;1;0;0;1;1;3040;;;;;;;;;;;1;2005;0;;0;0;1;1;0;;;162;56;12;27;15;1;1;61;23;7;269;125;1;;;;;;;;;;1;121.18;46.01;4.96;22.14;12.25;0.27;0.1;18.55;12.36;4.2;168.64;113.79;4;68;45;582;480;254;16;33;1482;26;4;406;21;14;10;23;81;15;466;1052;2534;5.36;73.44;43.88;559.78;474.79;218.92;14.71;22.75;1413.63;24.82;4;389.26;20.41;15.55;9.05;26.34;76.09;13.25;447.44;1010.66;2424.29;;;;;;;;;;;4;1;3;0;;;;;10;20;SYGEN
540001286;540003019;2022;58;24;;82;2583;1213;0;3796;14858;5550;0;20408;13;7;;20;788;4672;0;5460;55402;68694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;330;;;;;;;;;;;1;22564;1;32177;0;0;0;0;0;;;75;5;;10;16;;;6;11;2;110;;;;;;;;;;;;;52.16;3.31;;9.31;12.07;;;1.04;7.05;1.98;74.3;0.8;;8;23;142;68;53;3;4;301;8;1;137;2;1;22;20;63;23;52;328;629;;7.53;18.55;113.71;57.2;38.82;2.47;2.97;241.25;7.96;1;114.96;1.85;1.15;18.07;15.5;57.39;20.5;49.29;286.52;527.77;;;;;;;;1;1;0;1;0;1;0;;;;;5;8;SYGEN
540002698;540023264;2022;582;217;;799;29377;12545;0;41922;182063;56441;0;238504;115;14;;129;19862;10327;0;30189;22097;475657;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;686;6032;11;;;;;0;;1;27761;0;1;0;0;1;8190;;;;;;;1;13421;1;43;1;8277;1;0;1;1;1;1;1;;;402;37;;54;88;2;2;1;49;57;599;366;26;;;7;6;;;;;;32;255.13;22.55;;38.73;56.82;0.33;1.6;4.32;42.41;39.46;399.74;329.11;3;62;228;1070;683;425;33;53;2557;;;421;26;18;95;279;110;20;521;1472;4029;2.44;50.84;213.61;1029.63;639.46;405.38;24.2;47.25;2412.81;0.33;;401.67;25.22;17.37;89.62;265.15;102.04;17.66;495.62;1397.31;3810.12;;;;;;;;1;1;1;3;0;3;0;7;0;3;0;31;36;SYGEN
540003043;540023264;2022;15;;;15;378;0;0;378;3612;0;0;3612;;;;;0;0;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;307;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;4;;;;;;;1;7;14;;;;;;;;;;;;;3.95;2.87;;;;;;;1;6.86;11.81;2.51;2;1;;46;36;17;4;2;108;;;15;4;4;;;;1;69;89;197;1.6;1.09;0.42;43.44;35.14;16.02;3.33;1.38;102.42;;;15.24;1.78;1.31;;;;1;64.15;82.17;184.59;;;;;;;;;;;;;;;;;;;;;SYGEN
540005196;540008398;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;661;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;1;4;;;;;;;;;;;;;2.62;2.62;;;;;;;;0.07;2.69;;;2;;12;12;11;1;3;41;1;;10;1;1;;;;;2;14;55;;2;;10.73;11.55;8.6;0.51;1.02;34.41;1;;8.17;0.64;0.64;;;;;2;11.81;46.22;;;;;;;;;;;;;;;;;;;;;SYGEN
540006459;540023264;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.48;0.48;;;;;;;;;0.48;2.63;;;;3;20;7;1;;31;;;;1;;;;;1;;2;33;;0.13;;2.83;21.19;6.58;0.2;;30.93;;;0.2;1;;;;;0.67;;1.87;32.8;;;;;;;;;;;;;;;;;;;;;SYGEN
540006830;540000767;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;8;;14;2662;693;;3355;;;;;;;1;1;;2;889;469;;1358;2;5;7;11523;10055;21578;1590;1178;;2725;1599;1180;;2736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;;;;;;;;;;;;1.29;;;;1.29;;;1;;20;;;13;4;38;;;7;6;;;;;;;13;51;;1.14;;19.02;;;11.09;2.77;34.02;;;5.25;5.45;;;;;;;10.7;44.72;;;;;;;;;;;;;;;;;;;;;SYGEN
540008364;540000049;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;1;;3;;;;;;;;;;;;;0.47;0.17;;;;;;;0.1;;0.57;;;3;;17;25;27;1;;73;;;1;1;;;1;;;;3;76;;0.45;;6.63;12.37;8.53;0.43;;28.41;;;0.75;0.2;;;1;;;;1.95;30.36;;;;;;;;;;;;;;;;;;;;;SYGEN
