NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;NB_RADIO;ACT_RADIO;NB_VASC;ACT_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;EFF_INT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
BFC-09;27109;NORD FRANCHE-COMTÉ;479;109;64;652;24395;6640;4409;35444;171755;35161;17805;224721;58;36;9;103;5109;8500;2401;16010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;1477;63163;2142;15;153;73;53679;;;;;;;3;32798;4;9185;3;3416;1;1690;1;3310;1;47;7;79041;1;1287;1;14;2;1;1;2;1;4;1;1;;23;5;;3;1;;26;11;;16450;2292;1833;473;8051;191;718;0;206;153;1399;50;0;50;216;32;35;29;58;16;1;1;24;8;308;9;1;0;0;0;0;0;0;0;0;9;169.34;23.65;26.7;24.31;51.3;14.48;0.01;0.85;21.94;7.17;250.61;145;130.36;62;70;112;976;726;353;19;58;2376;9;0;405;36;17;27;75;97;17;422;1088;3464;58.54;67.04;102.86;778.62;692.95;327.6;13.36;54.17;2095.14;7.63;2;385.94;31.43;14.95;26.12;71.92;89.01;17.17;398.58;1029.8;3124.94;4;;3;;1
BFC-11;27211;HAUTE-SAÔNE;339;52;25;416;15097;2659;1752;19508;101231;14622;6744;122597;49;18;0;67;6820;3609;130;10559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;785;20835;490;6;;;;;;;;;;3;26033;3;7327;1;;;;2;1728;1;;6;44955;;;1;9;1;1;0;;;1;;;;11;1;;1;;;18;;;5166;799;97;2;3388;32;414;0;92;0;961;100;0;0;138;27;26;15;33;9;;;11;10;192;11;7;1;;1;;;;;2;14;107.15;21.4;22.8;13.9;25.9;8;;;10.8;6.8;150.65;89;97;35;45;67;457;458;152;19;32;1265;5;2;196;22;2;27;29;31;2;196;510;1775;30.55;41.71;61.3;423.23;419.04;146.03;15.93;22.77;1160.56;5;2.1;184.16;18.25;2;26.28;27.84;29.72;2;180.8;476.15;1636.71;4;;4;;
BFC-12;27112;SUD COTE D'OR;114;30;23;167;6005;2183;1158;9346;35304;7645;3271;46220;8;10;;18;204;2180;0;2384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;275;7946;3276;10;30;7;11423;35;375;7765;251;;;1;9112;1;3524;;;;;;;;;3;17121;;;1;5;1;1;1;;;1;;;;7;2;;1;1;;12;2;;3317;548;40;50;2004;24;223;;40;30;560;100;0;0;61;15;10;7;15;6;;;5;5;86;16;16;;;;;;;;;16;47.77;11.11;9.21;7;13.93;5.33;;;5;5;71.7;;27.59;23;23;33;200;199;98;9;18;603;5;1;115;3;3;12;18;13;2;151;320;923;21.23;13.28;27.02;157.77;143.77;70.9;3.38;11.96;449.31;5;1;88.07;3.45;3.45;9;15.88;12.13;0.8;125.97;261.3;710.61;2;;2;;
BRE-01;53101;BRETAGNE OCCIDENTALE;1002;384;100;1486;50301;16651;5573;72525;335396;79419;22605;437420;118;57;5;180;13461;12354;2435;28250;463;34;;497;437;18;;455;6591;673;;7264;232;103;;335;27295;7309;;34604;25;;25;1735;;1735;16769;2065;369;19443;21442;2886;615;24661;406;4204;122966;7536;28;252;176;78571;;;;;;;7;67064;6;24219;5;13469;2;13061;3;4028;1;371;21;139129;6;13279;13;41;6;3;3;9;0;8;0;4;1;65;10;0;8;4;0;69;32;0;32596;3224;2300;1847;14272;381;1454;479;382;252;1692;63.6;54.5;54.5;594;100;68;78;140;42;87;31;69;55;976;43;43;;;;;;;;;43;464.89;74.37;58.41;69.83;114.06;30.13;73.93;12.79;61.86;39.45;766.98;448;410.38;112;181;356;2602;1784;464;122;156;5777;32;5;1017;131;79;81;210;211;32;1269;2988;8765;103.54;166.75;320.99;2399.68;1666.66;433.86;85.43;117.57;5294.48;29.05;5.42;906.05;106.62;64;65.87;209.16;192.94;28.26;1180.06;2723.43;8017.91;13;5;7;;1
BRE-02;53102;UNION HOSPITALIÈRE DE CORNOUAILLE;475;95;40;610;29993;6302;3836;40131;161083;21586;12647;195316;84;26;0;110;9191;5425;661;15277;218;12;;230;192;12;;204;2149;124;;2273;143;63;;206;15755;5965;;21720;6;7;13;746;458;1204;8279;1671;;9838;10031;1868;;11775;38;355;13074;2771;13;180;85;61448;;;;;;;3;27925;3;13913;;;;;3;3944;2;1445;10;65894;2;2108;2;13;1;1;1;1;0;3;0;0;0;19;2;2;2;1;0;22;18;0;14670;2380;1219;174;6508;274;548;224;190;180;672;66.7;0;33.3;277;51;43;28;53;16;39;1;28;3;401;6;;;;5;;;;;;11;232.75;44.86;36.74;26.69;43.09;12.75;35.64;0.6;23.95;2.6;338.63;105;112.94;59;90;132;1125;868;248;49;90;2661;19;3;515;96;43;42;54;87;9;532;1357;4018;53.23;84.86;124.29;1033.42;713.22;189.62;39.28;74.66;2312.58;17.77;3.33;474.82;83.29;38.48;40.12;52.67;82.11;9.11;503.05;1266.27;3578.85;8;;3;1;4
BRE-03;53103;GROUPE HOSPITALIER SUD BRETAGNE;587;75;53;715;31400;5020;4316;40736;196796;23146;15359;235301;95;33;4;132;6770;6883;917;14570;269;8;;277;256;8;;264;2542;82;0;2624;140;68;;208;11441;5370;0;16811;5;;5;0;0;0;8502;1704;745;10849;10117;2017;787;12748;248;2511;76577;1253;14;195;92;64604;;;;;;;3;30205;2;11549;;;;;2;3307;;;7;61170;2;2909;2;9;1;2;1;3;;2;;;;16;2;;2;;;23;;;14141;2055;1619;246;5184;78;715;266;248;195;870;50;0;0;303;80;44;34;52;20;42;5;22;16;440;;;;;;;;;;;;257.03;66.14;37.56;30.34;43.48;16.4;30.5;1.84;19.73;15.78;368.36;;86.76;71;97;144;1404;1072;330;60;112;3290;18;2;575;65;39;34;66;94;10;528;1392;4682;63.02;92.98;138.15;1303.96;1008.71;325.54;42.37;88.39;3063.12;17.77;2.33;554.29;59.47;33.18;35.91;62.94;88.48;10.96;512.59;1344.74;4407.86;12;;9;1;2
BRE-04;53104;BROCÉLIANDE ATLANTIQUE;618;137;54;809;30151;8673;3247;42071;200996;37901;13494;252391;70;26;4;100;6302;9015;313;15630;239;12;;251;229;12;;241;2283;206;;2489;225;84;;309;15959;7655;;23614;14;;14;3241;;3241;12684;2266;;14950;15230;2684;;17914;273;2312;79562;11643;26;223;122;76252;40;559;10683;437;;;4;53017;3;14195;;;;;3;5612;;;12;98516;1;572;5;14;2;2;2;1;1;3;0;0;0;20;5;5;3;2;1;30;15;12;15551;2555;1888;1478;8404;130;809;262;273;281;909;16.7;0;16.7;311;39;52;34;50;18;41;7;35;15;459;;;;;;;;;;;;252.2;29.53;42.3;31.7;44.15;16.3;35.34;2.63;30.24;9.93;374.49;101;104.5;69;107;191;1430;1216;465;86;145;3709;21;5;611;76;44;54;60;83;9;411;1330;5039;61.57;104.94;177.95;1328.48;1118.91;414.4;63.9;109.94;3380.09;17.74;3.67;570.12;63.11;39.57;47.18;59.1;77.26;8.31;387.23;1233.72;4613.81;8;;5;1;2
BRE-05;53105;HAUTE BRETAGNE;1273;397;144;1814;66784;20508;8453;95745;411149;113046;36794;560989;183;69;17;269;22866;14082;2127;39075;30;;;30;25;;;25;382;;;382;12;;;12;1489;;;1489;;;;;;;1549;;;1549;2007;;;2007;426;4351;129445;13803;33;282;222;81244;6;203;2072;176;;;9;77875;9;31056;;;;;2;2816;;;23;170291;2;4972;27;45;8;6;4;11;4;11;1;2;0;75;17;0;11;4;0;78;28;0;42293;5161;3649;2298;13667;545;1910;40;469;282;1806;27.3;18.2;18.2;718;77;65;90;229;65;13;59;94;94;1207;53;35;0;0;6;3;0;0;0;0;59;526.73;64.44;51.11;94.52;143.28;36.1;9.94;26.77;69.66;69.68;846.06;527;791.54;164;138;545;2381;2322;602;118;297;6567;43;7;1115;90;61;126;283;178;25;1583;3450;10017;148.89;140.95;507.53;2209.19;2175.83;550.99;71.37;218.47;6023.22;42.42;8.53;1031.77;76.4;53.04;113.07;270.2;170.32;23.65;1514.51;3250.87;9274.09;14;4;10;;
BRE-06;53106;RANCE EMÉRAUDE;450;53;36;539;31180;3971;2564;37715;154105;16687;8436;179228;45;18;2;65;9876;1719;621;12216;90;7;;97;80;7;;87;818;171;;989;20;28;;48;3196;2233;0;5429;;;;;;;4057;1681;179;5699;4717;1847;179;6521;90;871;30030;3932;10;143;104;45076;;;;;;;3;28065;3;8282;;;;;;;;;5;56646;1;2126;4;8;1;1;1;1;;1;;;;11;2;2;2;1;1;15;12;3;8472;1474;1587;22;4383;95;534;87;90;143;557;66.7;0;0;253;47;41;24;51;20;7;;15;22;348;;;;;;;;;;;;202;38.13;33.13;23.27;37.87;16.42;7.4;;13.19;17.55;278.01;57;72.65;57;54;74;853;892;159;45;89;2223;8;1;346;49;32;31;51;38;3;309;836;3059;51.17;48.84;67.93;789.35;842.02;152.36;35.25;64.82;2051.74;8.25;1;314.45;43.65;30.07;28.22;48.24;35.81;3;290.7;773.32;2825.06;4;;3;;1
BRE-07;53107;ARMOR;872;177;61;1110;44169;9963;4122;58254;281468;46514;15648;343630;61;58;6;125;8385;10515;1543;20443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;382;4004;98978;32773;119;150;132;51721;35;467;15001;332;;;6;53376;4;20256;2;8302;1;3388;4;7310;;;21;137036;2;3798;9;19;13;4;3;2;2;8;1;0;0;37;19;0;6;4;;39;27;;19175;2630;1943;866;9904;121;1139;0;390;150;2367;28.6;0;0;441;67;73;41;85;30;3;;47;16;592;3;;;;6;2;;;;;9;352.25;59.26;64.92;35.91;74.76;22.8;2.58;;39.93;17.7;487.22;106;123.94;109;124;259;1444;1718;363;56;200;4273;31;4;790;54;36;88;119;126;7;780;1999;6272;93.41;114.96;219.12;1238.14;1514.57;298.08;35.01;154.47;3667.76;27.36;4.16;709.69;37.99;27.29;76.35;106.42;113.88;6.29;746.75;1828.89;5496.65;9;;9;;
BRE-08;53108;CENTRE BRETAGNE;207;38;15;260;9610;1815;1357;12782;68730;8625;5118;82473;11;11;3;25;1196;1877;586;3659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;135;1550;44190;2167;6;30;19;10213;;;;;;;2;17037;1;7939;;;;;1;5049;;;3;28331;;;1;5;1;1;1;;;3;1;;;9;3;;1;1;;12;4;;4268;707;11;43;2050;53;295;;140;30;550;100;0;0;63;17;8;3;18;8;2;2;7;10;102;2;;;;;;;;;;2;54.72;11.51;8.37;2.89;18.31;8.12;2;1.87;4.98;9.17;91.05;14;10.49;36;32;43;310;393;43;12;42;911;6;2;181;21;11;11;24;28;2;210;485;1396;29;25.13;40.75;295.27;376.06;36.78;6.46;34.74;844.19;5.6;1.2;166.14;11.52;6.9;9.77;23.5;26.82;1.36;190.77;436.68;1280.87;5;;5;;
COR-01;94101;HAUTE-CORSE G2HC;219;66;22;307;12491;3297;1648;17436;63673;20464;5425;89562;16;6;0;22;1168;1412;0;2580;38;;;38;38;;;38;786;;;786;;25;;25;;1770;;1770;;;;;;;2083;1385;254;3437;2628;1385;254;3590;72;642;20033;7884;27;60;21;16745;20;153;8749;105;;;3;9338;1;;;;;;2;424;;;4;11713;1;;1;6;1;1;1;2;2;1;0;0;0;10;4;0;1;0;0;12;0;0;5576;828;1415;231;1842;2;315;38;72;60;38;66.7;0;33.3;224;69;51;19;49;18;18;2;13;7;313;0;0;;;0;;;;;;0;169.48;48.37;43.14;17.07;32.02;9.53;15.05;1.22;10.6;6.4;234.77;34;33.7;31;35;47;600;558;202;36;66;1575;12;1;239;27;14;32;31;40;6;209;597;2172;31.76;33.64;44.02;557.56;519.64;187.79;31.54;53.55;1459.5;11.19;1;225.15;23.06;12.18;31.08;29.59;39.36;5.81;199.82;566.06;2025.56;4;;3;;1
COR-02;94102;CORSE DU SUD;171;63;29;263;8412;3514;2271;14197;51059;17370;6559;74988;2;11;0;13;1132;2465;0;3597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;488;15674;0;0;130;105;35275;25;148;5794;102;;;1;15721;2;5485;;;;;;;1;107;4;26745;2;2355;1;6;1;0;0;1;0;1;0;1;0;9;1;0;1;0;0;11;0;0;5294;912;1077;220;1940;111;263;0;58;130;171;0;0;0;139;53;23;20;37;8;;;11;5;192;;;;;;;;;;;;123.25;44.61;23.61;19.39;31.77;7.82;;;8.88;5.87;169.77;;30.72;31;37;43;447;478;277;8;22;1343;6;1;250;7;6;28;35;34;5;302;668;2011;29.01;33.19;44.29;431.87;451.73;264.28;4.52;18.99;1277.88;5.76;0.3;239.79;6.53;5.26;25.3;34.83;34.11;5.58;298.54;650.74;1928.62;4;;3;;1
CVL-01;24101;CHER;488;77;66;631;23112;3850;2772;29734;147625;22428;10327;180380;35;29;8;72;420;6340;819;7579;428;8;;436;197;8;;205;1350;94;;1444;120;52;;172;8422;2539;;10961;2;0;2;0;0;0;9747;1655;359;11328;11408;1861;359;13015;267;1852;74777;5286;37;277;137;87068;30;478;8708;203;;;4;33843;3;18385;;;;;1;0;;;7;58651;2;2284;12;11;3;2;2;3;0;6;0;0;0;22;5;1;3;2;0;13;2;0;10680;1337;1657;127;3643;83;669;0;276;177;829;40;0;20;206;37;28;21;50;16;26;4;17;11;314;;;;;;;;;;;;176.07;32.87;25.65;17.6;45.19;13.49;24.8;2.1;15.11;8.91;272.18;56;68.38;46;76;75;1051;1157;516;76;83;3080;14;2;426;102;29;47;48;47;4;537;1227;4307;41.63;68.63;65.53;971.66;1028.96;459.35;60.49;59.27;2755.52;13.71;2.09;401.33;82.55;25.7;43.89;46.74;46.66;3;498.2;1138.17;3893.69;9;;7;1;1
CVL-02;24102;INDRE;373;117;38;528;13106;4482;2007;19595;105579;23131;6647;135357;31;21;1;53;887;3481;48;4416;160;8;;168;145;4;;149;1321;65;;1386;10;33;;43;1019;1939;;2958;9;;9;51;;51;3255;1050;784;5089;4028;1387;800;6215;375;3035;115095;7982;20;172;151;49525;30;319;9094;239;;;4;33874;1;1610;;;;;2;1366;;;14;55840;;;4;8;1;2;1;1;;4;;2;;17;2;;2;;;14;;;5845;892;245;476;3810;23;619;237;425;202;1494;10;0;0;163;46;28;14;38;9;15;7;20;6;249;2;0;0;0;0;0;1;0;0;0;3;118.88;27.55;21.07;12.9;32.55;7.7;13.25;4.95;15.66;5.6;190.89;35;37.31;31;41;45;664;672;366;40;73;1932;16;1;397;61;16;38;1;54;1;386;955;2887;30.91;39.36;40.89;652.5;654.26;367.81;33.51;53.66;1872.9;12.57;1;332.61;53.46;15.01;31.75;1;51.76;1.13;311.74;797.02;2669.92;11;;9;;2
CVL-03;24103;TOURAINE VAL DE LOIRE;919;358;94;1371;49638;19347;6678;75663;279234;98712;27873;405819;113;49;10;172;13717;14581;1706;30004;315;24;;339;312;24;;336;3026;490;;3516;182;75;;257;24225;12216;;36441;0;1;1;0;25;25;7370;4558;;11792;9773;5030;;14597;483;3561;128967;2714;16;124;54;41297;;;;;;;8;63143;5;27911;3;6138;2;6691;4;7409;;;22;140369;3;3868;9;48;10;6;0;13;2;6;0;2;0;76;13;4;7;3;1;70;15;6;41147;3684;4667;1670;10139;217;1427;276;482;124;1388;33.3;11.1;33.3;739;117;71;103;177;33;106;9;78;93;1202;10;10;;;2;;;;;;12;509.25;75.3;54.73;72.83;125.44;26.25;74.35;4.72;63.46;65.9;843.12;523;512.13;124;157;346;2426;1975;731;132;210;6101;29;6;1086;142;72;79;222;200;43;1246;3053;9154;113.5;155.6;322.19;2279.04;1858.9;729.99;104.99;151.04;5715.25;27;6;1030.17;121.86;59.04;68.68;212.29;185.55;42.76;1158.3;2852.61;8567.86;13;5;8;;
CVL-04;24104;LOIR-ET-CHER;470;97;41;608;19195;4756;3241;27192;148463;24965;10651;184079;29;31;;60;963;6540;0;7503;175;1;;176;159;0;;159;1418;;;1418;95;31;;126;17222;2116;;19338;5;;5;0;;0;4892;1669;295;6327;5802;1895;299;7453;307;2315;86759;567;4;160;115;55715;;;;;;;4;53002;3;17672;;;;;1;4372;;;9;59883;;;4;11;3;2;1;0;0;1;0;0;0;14;4;0;2;1;0;22;2;0;10895;1676;314;49;4744;69;609;164;310;160;1758;50;0;25;210;84;19;19;48;12;16;1;23;9;307;14;14;0;0;0;0;0;0;0;0;14;184.21;75.27;17.5;18.85;39.01;10.56;16.43;1;20.69;6.54;267.88;95;88.65;44;56;82;818;919;196;55;87;2257;15;1;372;62;22;39;37;49;2;408;985;3242;40.9;53.6;77.29;780.7;871.2;192.81;43.17;66.84;2126.51;13.61;1.27;341.07;51.67;17.67;34.93;37.81;46.53;2.03;396.7;925.62;3052.13;7;;7;;
CVL-05;24105;LOIRET;978;255;145;1378;40425;10726;11021;62172;269978;51745;38227;359950;139;78;1;218;7591;11946;1700;21237;251;14;20;285;217;10;20;247;2279;136;268;2683;112;46;18;176;11537;4480;2583;18600;;;;0;0;0;13469;3319;966;17618;16139;3632;1226;20579;234;1940;69915;453;6;290;179;99135;;;;;;;5;44191;6;16099;3;10001;3;6284;3;3699;;;15;111603;1;228;4;24;3;5;3;1;0;5;0;0;0;35;6;0;6;1;0;53;2;0;22673;4934;2094;556;13858;343;1597;255;279;290;1608;37.5;0;12.5;494;120;30;58;110;35;55;7;45;29;740;22;;;2;18;;;;;;40;383.26;101.85;20.38;47.48;95.03;31.68;53.12;1.9;37.29;22.78;593.38;230;263.07;144;135;219;1981;1807;580;129;134;5129;31;4;880;136;72;98;137;152;13;969;2420;7549;132.63;134.4;209.93;1867.21;1657.55;462.3;99.08;114.48;4677.58;26.18;4.5;828.37;116.09;62.88;88.88;133.13;142.57;14.6;934.63;2288.95;6966.53;12;2;7;1;2
CVL-06;24106;EURE-ET-LOIRE;801;109;71;981;41891;6329;5062;53282;234775;30403;19180;284358;78;47;7;132;3419;12792;831;17042;234;17;0;251;218;5;0;223;2729;167;0;2896;89;95;0;184;14159;14530;0;28689;8;0;8;424;0;424;7270;2781;582;9150;9205;3759;592;12794;287;2296;80108;3151;15;213;108;68496;;;;;;;6;59847;4;13227;;;1;;4;1764;;;16;105932;1;5422;7;16;2;4;3;1;1;3;0;1;0;25;6;6;4;0;1;32;0;5;16435;3003;1924;678;9279;39;982;235;287;213;1012;50;16.7;0;435;56;64;50;89;30;46;;22;21;613;13;0;3;;4;;0;;0;;17;324.97;44.42;51.98;39.6;64.12;22.1;35.3;;20.3;19.77;464.46;135;157.67;85;89;110;1355;1290;438;65;82;3514;26;2;582;122;40;51;92;77;11;640;1603;5117;81.96;85.22;104.14;1319.47;1255.77;439.54;58.03;71.37;3415.5;23.09;2.08;555.19;105.22;31.93;48.07;86.73;74.71;11.68;624.98;1531.75;4947.25;8;;7;1;
GE-01;44101;BASSE-ALSACE SUD-MOSELLE;1429;696;242;2367;84699;34072;16938;135709;491056;141343;50677;683076;216;103;35;354;32673;18652;4757;56082;605;29;;634;601;29;;630;6305;371;;6676;333;175;12;520;40423;20582;2429;63434;1;0;1;0;1;1;23059;8529;1503;32483;27579;9776;1536;38261;479;4035;123737;6785;34;506;267;161815;73;828;21081;623;;;13;139181;12;63588;5;24684;1;1978;5;11132;1;153;31;234575;8;9153;19;72;14;6;5;17;3;11;2;1;0;107;24;4;14;4;0;148;24;0;59564;6858;5971;2409;23530;1011;2253;444;477;496;1793;36.4;0;9.1;1098;153;73;182;269;80;172;106;87;152;1884;13;;;;10;5;;;;;23;803.43;112.49;69.36;160.2;191.43;55.5;133.97;30.38;71.02;110.56;1340.79;725;782.05;278;250;628;4130;2716;1483;258;344;10087;54;6;1692;241;113;196;464;353;34;2097;5137;15224;255.37;243.52;575.06;3902.34;2542.06;1404.28;194.47;286.94;9404.04;48.89;5.21;1560.48;208.94;98.81;186.17;433.26;333.46;31.72;2007.08;4815.21;14219.25;18;4;11;2;1
