FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
840000426;840000061;2022;5;;;5;52;0;0;52;802;0;0;802;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;247;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;1;1;;;;;;;;;1;1.86;1.86;;;;;;;0.38;;2.24;;;4;;5;12;4;;1;26;1;;6;;;1;;;;9;17;43;;2.05;;5.17;11.86;2.55;;0.2;21.83;1;;5.46;;;0.84;;;;9.58;16.88;38.71;;;;;;;;1;1;0;;;;;;;;;;
840000434;840000079;2022;8;;;8;125;0;0;125;2404;0;0;2404;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;204;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;3;;7;;1;1;;;;;;;;;1;1.55;1.55;;;;;;;0.98;;2.53;;;3;;14;30;4;3;6;60;0;;8;1;1;2;;;;19;30;90;;1.72;;12.75;25.8;4.67;0.69;3.88;49.51;0.78;;7.95;0.89;0.89;1.62;;;;18.6;29.84;79.35;;;;;;;;1;1;0;;;;;;;;;;
840000533;840000129;2022;30;;;30;1266;0;0;1266;5865;0;0;5865;;;;;0;0;0;0;;24024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;313;0;;;;;;1;12047;0;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;6;4;;;1;;;;1;;8;;;;;;;;;;;;;4.47;2.49;;;0.06;;;;0.7;;5.23;;1;2;;37;35;9;1;4;89;1;;21;2;;2;;4;;20;50;139;0.86;2;;31.74;32.1;8.49;0.2;3.61;79;0.42;;18.7;1.27;0.2;1.99;;3.27;;17.58;43.23;122.23;;;;;;;;1;1;0;;;;;;;;;;
850000191;850000043;2022;7;;;7;307;0;0;307;1944;0;0;1944;;;;;0;0;0;0;;27533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;50;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;;;;;;;;;10;;;;;;;;;;;;;7.19;7.19;;;;;;;;;7.19;;;1;;11;14;4;;;30;;;6;;;;;;;1;7;37;;0.8;;10.83;10.97;3.33;;;25.93;;;5.37;;;;;;;1.01;6.38;32.31;;;;;;;;;;;;;;;;;;;;
850000647;850025867;2022;20;0;0;20;346;0;0;346;4363;0;0;4363;4;0;0;4;31;0;0;31;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;333;0;;27;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;3;;;;;;;;;;;;;3.79;3.79;;;;;;;0.52;;4.31;;;3;;35;63;16;3;12;132;1;;18;5;4;3;;1;;40;68;200;;3.38;;34.01;55.71;13.45;1.96;6.74;115.25;1;;16.77;5.61;3.27;2.33;;1.08;;40.65;67.44;182.69;;;;;;;;1;1;0;;;;;;;;;;
870000403;870014503;2022;11;;;11;44;0;0;44;783;0;0;783;;;;;0;0;0;0;;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;142;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;3;;;;;;;;;;;;;1.09;1.09;;;;;;;;;1.09;;;1;;0;1;1;1;2;6;1;;8;1;1;;;;;46;56;62;;0.5;;5.27;10.4;2.87;1;1.79;21.83;1;;9.1;0.99;0.99;;;;;49.35;60.44;82.27;;;;;;;;;;;;;;;;;;;;
870000551;870014503;2022;20;0;0;20;270;0;0;270;5733;0;0;5733;2;0;0;2;25;0;0;25;;2100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;144;51;2;34;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;3;;5;;;;;;;;;;;;;0.9;0.9;;;;;;;3;;3.9;0.99;;2;;16;41;8;;2;69;2;;10;2;2;1;;;;18;33;102;;1.7;;15.12;39.1;8.37;;1.69;65.98;2;;9.29;1.86;1.86;1;;;;15.24;29.39;95.37;;;;;;;;1;1;0;;;;;;;;;;
870000601;870014248;2022;10;;;10;180;0;0;180;3910;0;0;3910;5;;;5;24;0;0;24;;5199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;324;0;;30;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;2;1;6;;;;;;;;;;;;;2;0.5;;;;;;;2;0.8;4.8;2;;2;;15;22;12;;3;54;4;;10;4;;1;;1;;39;59;113;;2;;16.61;21.25;10.34;;3;53.2;3.5;;9.96;3.82;;0.2;;1;;37.03;55.51;108.71;;;;;;;;1;1;0;;;;;;;;;;
870001567;870014503;2022;16;;;16;263;0;0;263;5062;0;0;5062;;;;;0;0;0;0;;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;172;0;;50;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;;;5;;;;;;;;;;;;;1.75;1.75;;;;;;;;;1.75;1.78;;4;;20;41;9;3;2;79;;;11;1;1;;;;;4;16;95;;3.5;;16.99;32.42;4.28;0.95;1.43;59.57;;;11.53;0.99;0.99;;;;;3.8;16.32;75.89;;;;;;;;;;;;;;;;;;;;
880000039;880009147;2022;17;;;17;364;0;0;364;5098;0;0;5098;;;;;0;0;0;0;;20104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;385;0;;25;33;30;366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;6;3;;;;;;2;;13;;2;;;;;;;;;;2;6.19;3.39;2.67;;;;;;1.1;;7.29;1.21;1;2;;47;40;21;1;3;115;1;1;26;1;1;3;;2;;30;64;179;1;2.4;;43.11;36.19;18.29;0.6;3.89;105.48;1;1;20.06;0.86;0.86;2.41;;3.21;;22.04;50.58;156.06;;;;;;;;1;1;0;;;;;;;;;;
880000179;880009147;2022;8;;;8;69;0;0;69;1829;0;0;1829;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;;;6;;;;;;;;;;;;;;1;;4;5;4;;;14;;;1;;;;;;;2;3;17;;0.1;;3.04;4.52;3.29;;;10.95;;;0.32;;;;;;;1.56;1.88;12.83;;;;;;;;;;;;;;;;;;;;
880000187;880780333;2022;8;;;8;19;0;0;19;483;0;0;483;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;146;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;1;1;;;;;;;;;1;0.33;0.33;;;;;;;;;0.33;;;1;;7;11;3;;1;23;;;5;;;;;;1;10;16;39;;0.5;;5.55;9.5;3;;0.5;19.05;;;2.21;;;;;;0.79;7.95;10.95;30;;;;;;;;1;1;0;;;;;;;;;;
890975535;890000409;2022;47;;;47;1752;0;0;1752;12667;0;0;12667;;;;;0;0;0;0;;9809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;331;0;;;;;;1;13046;0;;1;0;0;0;1;450;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;1;19;;8;;;;;;1;;20;;;;;;;;;;;;;13.82;0.35;6.41;;;;;;1.16;;14.98;2.93;;3;;48;59;18;1;5;134;1;;36;2;2;4;1;2;;34;80;214;0.75;3.72;;46.81;58.55;15.71;1;3.59;130.13;1;;34.3;1.71;1.71;3.72;1;2;;30.91;74.64;204.77;;;;;;;;1;1;0;1;1;1;0;;;;;1;0
890975543;890000417;2022;72;;;72;2440;0;0;2440;19411;0;0;19411;3;;;3;172;0;0;172;;22304;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;231;4581;26;;;50;515;1;20770;0;;1;0;0;0;1;223;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;;1;31;6;14;;;;1;;5;1;38;;;;;;;;;;;;;26.14;5.98;11.59;;;;0.41;;3.95;1.01;31.51;8.1;2;7;2;104;85;43;3;15;261;;;64;7;;11;9;11;2;50;154;415;1.86;5.95;1.2;82;61.29;31.03;1.63;8.81;193.77;;;47.65;5.73;;8.39;5.75;8.62;2;43.42;121.56;315.33;;;;;;;;1;1;0;1;0;;;;;;;;
890975568;890000433;2022;50;;;50;1738;0;0;1738;13358;0;0;13358;0;;;0;0;0;0;0;;5394;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;379;1019;10;;;;;1;11642;0;;1;0;0;0;1;684;;;;;;;;;;;0;;0;;0;0;0;0;0;;;21;5;11;;3;;;;2;;26;;;;;;;;;;;;;18.2;5;9.3;;0.8;;;;2;;21;1;;5;;45;66;39;1;14;170;1;;41;2;2;3;;7;2;53;109;279;;3.45;;44.37;65.58;33.54;1.94;11.06;159.94;1;;38.55;1.86;1.86;2.93;;5.96;2;48.07;100.37;260.31;;;;;;;;1;1;0;;;;;;;;;;
970100137;970100368;2022;15;;;15;370;0;0;370;1107;0;0;1107;10;;;10;840;0;0;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;735;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;1;1;5;;1;;;;;;;;;;1;1.16;0.66;;;;;;;1;0.3;2.46;;;1;;13;18;8;;;40;2;;5;;;1;;;;;8;48;;1;;12.37;18;8;;;39.37;2;;4.35;;;1;;;;;7.35;46.72;;;;;;;;1;1;0;;;;;;;;;;
970100384;970100160;2022;10;;;10;820;0;0;820;1617;0;0;1617;0;;;0;0;0;0;0;;1266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;1;7;;;;;;;;9;;;;;;;;;;;;;7.04;1;5.94;;;;;;;;7.04;;;2;;10;7;7;;;26;;;8;;;;;;;12;20;46;;1.6;;9.75;6;6.5;;;23.85;;;6.1;;;;;;;12;18.1;41.95;;;;;;;;;;;;;;;;;;;;
970100426;970100202;2022;17;;;17;1011;0;0;1011;4523;0;0;4523;2;;;2;12;0;0;12;;15586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;101;0;;;;;;1;5577;0;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;4;2;;;;;;;2;1;7;;;;;;;;;;;4;4;2.79;2.3;;;;;;;2.29;1.15;6.23;;4;2;1;21;26;4;;3;61;2;;28;1;1;3;6;4;1;33;78;139;3.86;1.64;1;20.36;26;4;;2.5;59.36;0.9;;26.3;0.6;0.6;3;6;4;1;31.9;73.7;133.06;;;;;;;;1;1;0;1;1;;;;;;;;
970102596;970100491;2022;28;;;28;792;0;0;792;3012;0;0;3012;8;;;8;1168;0;0;1168;53446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;343;11051;40;;;104;405;;;;;;;;;0;;;;;;;;1;25092;1;118;0;;0;;0;0;0;0;0;;;9;6;;;;;;;3;;12;;25;7;;;3;1;;;;;28;8.4;5.6;;;;;;;3;;11.4;0.17;;13;2;141;89;16;6;39;306;4;1;44;5;5;8;;4;6;15;87;393;;12.58;1.79;124.2;76.87;12.11;4.68;32.45;264.68;3.26;0.8;32.49;2.9;2.9;8;;4;5.5;15;71.95;336.63;;;;;;;;1;1;0;;;;;;;;;;
970103099;970100525;2022;24;;;24;508;0;0;508;3817;0;0;3817;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;1480;4747;20;;;60;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;1;;6;;16;7;;;1;;1;;;;18;4.27;2.02;;;;;;;0.84;;5.11;;;5;1;38;61;23;1;19;148;4;;25;1;1;4;;1;;24;59;207;;4.15;0.67;30.35;54.13;16.82;0.76;18.84;125.72;3;;21.32;0.98;0.98;2.74;;0.88;;20.9;49.82;175.54;;;;;;;;1;1;0;;;;;;;;;;
970200036;970202156;2022;40;;;40;792;0;0;792;7741;0;0;7741;;;;;0;0;0;0;;922;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;239;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;8;;;;;;;2;;10;;;;;;;;;;;;;7.45;7.45;;;;;;;1.23;;8.68;;;4;;25;36;30;;3;98;1;;27;1;1;4;;1;;35;69;167;;4;;24.42;28.62;25.17;;3;85.21;1;;26.77;1;1;3.61;;1;;31.34;64.72;149.93;;;;;;;;1;1;0;;;;;;;;;;
970200044;970202164;2022;32;;;32;365;0;0;365;7298;0;0;7298;;;;;0;0;0;0;;6112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;102;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;;;;;;;;;10;;;;;;;;;;;;;7.23;7.23;;;;;;;;;7.23;;;2;;24;36;19;2;3;86;2;;18;4;3;;;2;;16;42;128;;2;;22.97;33.49;18.21;1.75;1.5;79.92;2;;16.33;3.47;2.87;;;1.6;;15.17;38.57;118.49;;;;;;;;1;1;0;;;;;;;;;;
