BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2019;350053013;350005179;21;7660;927;17;7239;;;0;0;0;;;0;0;0;21;7660;927;17;7239;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;1;;;
MCO;2019;360000038;360000046;56;20440;1998;421;15603;;;0;0;0;;;0;0;0;56;20440;1998;421;15603;3;3;;;280;;0;1;42;;;4;45;;;280;1;1;0;1;0;0;0;0;0;;;;;20701;1770;8757;;1771;669
MCO;2019;360000129;360000269;13;4745;268;3;3848;34;12410;2075;5;5838;;;0;0;0;47;17155;2343;8;9686;;0;;;173;40;7116;;0;;;40;7116;;;173;0;0;0;0;0;0;0;0;0;;;;;;;1675;;;
MCO;2019;360000137;360000053;262;95630;12179;1128;83005;111;39345;4280;386;25470;40;13870;2656;483;9349;413;148845;19115;1997;117824;25;878;;;7042;8;2406;;0;;;33;3284;;;7042;;;;;;;;;;;;;;92655;10348;91610;1188;386;0
MCO;2019;360000145;360000061;25;9125;614;10;8289;;;0;0;0;;;0;0;0;25;9125;614;10;8289;3;19;;;22;;0;;0;;;3;19;;;22;1;0;0;0;0;0;0;0;0;;;;;3034;123;1172;;5;369
MCO;2019;360000160;360000053;30;10950;1600;128;10913;6;2190;658;32;3103;0;0;0;0;0;36;13140;2258;160;14016;;0;;;32;7;1037;;0;;;7;1037;;;32;1;0;0;1;0;1;0;0;1;;;5;300;7449;945;7807;107;12;0
MCO;2019;360002133;920033412;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;25284;;0;;0;;;;0;;;25284;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;360002232;360000541;25;9125;1188;6;7066;;;0;0;0;;;0;0;0;25;9125;1188;6;7066;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;370000051;370000028;4;1460;33;0;252;29;10585;839;10;3130;;;0;0;0;33;12045;872;10;3382;;0;;;19;19;4008;;0;;;19;4008;;;19;;;;;;;;;;;;;;;;;;;
MCO;2019;370000085;370013468;0;21614;4206;754;17608;0;6060;919;18;2904;;;0;0;0;0;27674;5125;772;20512;;0;;;6753;0;5058;;0;;;0;5058;;;6753;;;;;;;;;;;;;;;;;;;
MCO;2019;370000093;370013468;168;39908;7382;138;36862;94;35926;5739;282;20666;;;0;0;0;262;75834;13121;420;57528;5;556;;;8180;45;11829;;0;;;50;12385;;;8180;;;;;;;;;;;;;;;;;;;
MCO;2019;370000499;370000481;77;26526;4863;510;16803;50;18250;3990;1242;10975;;;0;0;0;127;44776;8853;1752;27778;11;1571;;;1868;12;2018;;0;;;23;3589;;;1868;1;1;1;1;1;0;1;1;1;;;;;40239;1;31312;812;3;19519
MCO;2019;370000531;370000606;77;30313;4105;557;22807;0;0;0;0;0;15;5475;662;52;2565;92;35788;4767;609;25372;5;88;0;0;1481;0;0;2;82;0;0;7;170;0;0;1481;1;1;0;0;1;1;1;1;0;;100;22;;9613;1754;5329;0;1812;5431
MCO;2019;370000580;370000564;25;9125;740;4;6630;;;0;0;0;;;0;0;0;25;9125;740;4;6630;;0;;;0;;0;;0;;;;0;;;0;1;1;1;1;0;0;1;1;1;165;;;123;3452;;9501;;;430
MCO;2019;370000861;370000481;420;149934;16069;418;123925;68;24820;4733;278;22581;81;31476;5988;424;25012;569;206230;26790;1120;171518;31;5014;3;372;58864;12;6668;19;1572;;;62;13254;3;372;58864;0;0;1;0;1;0;1;0;1;;;;;146510;11585;118944;231;15393;41195
MCO;2019;370000879;370000564;65;23158;4403;1133;18138;25;8327;1051;21;4568;0;0;0;0;0;90;31485;5454;1154;22706;2;284;;;6;5;1324;;0;;;7;1608;;;6;1;0;0;1;1;0;1;1;1;;63;;59;12361;1460;20904;;788;2065
MCO;2019;370000903;370000614;44;16060;2218;223;15094;15;5475;706;4;3570;0;0;0;0;0;59;21535;2924;227;18664;11;1121;0;0;923;6;362;0;0;0;0;17;1483;0;0;923;1;1;1;1;1;0;1;1;1;60;30;;60;11438;408;16187;;1186;2338
MCO;2019;370001109;370002701;10;3650;219;2;3000;;;0;0;0;;;0;0;0;10;3650;219;2;3000;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;370001158;370004327;14;5110;430;7;3774;;;0;0;0;;;0;0;0;14;5110;430;7;3774;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;370004467;370000481;238;84818;23408;3550;79779;194;70810;10572;1050;62429;;;0;0;0;432;155628;33980;4600;142208;29;3734;;;3847;14;4121;;0;;;43;7855;;;3847;1;1;1;1;0;0;0;1;0;;;;;101796;2;81510;1861;1;31239
MCO;2019;370007569;370007528;147;53655;6858;633;41502;129;47085;8131;701;24387;45;18855;2747;155;11695;321;119595;17736;1489;77584;0;3;;;11325;68;20568;0;0;;;68;20571;;;11325;;;;;;;;;;;;;;;;;;;
MCO;2019;370013286;370013278;0;0;1;0;7;1;365;75;0;162;;;0;0;0;1;365;76;0;169;;0;;;0;1;183;;0;;;1;183;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;380000018;380780023;30;10950;1145;5;8146;;;0;0;0;;;0;0;0;30;10950;1145;5;8146;0;0;;;51;;0;;0;;;0;0;;;51;0;0;0;0;0;0;0;1;0;;;;;2271;;749;;;
MCO;2019;380000026;380780031;35;12775;1237;234;10237;0;0;0;0;0;0;0;0;0;0;35;12775;1237;234;10237;0;15;0;0;77;0;0;0;0;0;0;0;15;0;0;77;1;0;0;1;0;0;1;1;1;;;;;10557;818;4520;0;118;
MCO;2019;380000034;380780049;254;90156;14222;1643;81825;57;20805;2794;0;16861;31;11315;2151;366;7204;342;122276;19167;2009;105890;16;1203;;;5398;9;2544;1;170;;;26;3917;;;5398;1;1;1;1;1;1;1;0;1;;;;;51778;2146;49034;;2058;15754
MCO;2019;380000042;380780056;72;26280;2856;339;23153;;;0;0;0;;;0;0;0;72;26280;2856;339;23153;5;363;;;8;;0;;0;;;5;363;;;8;1;0;1;1;0;1;1;1;0;;;;;4260;113;9284;;123;894
MCO;2019;380000059;380780072;32;11680;914;8;9852;0;0;0;0;0;0;0;0;0;0;32;11680;914;8;9852;0;0;;;0;0;0;0;0;;;0;0;;;0;0;0;0;0;0;0;1;0;1;;;;70;962;0;;;;
MCO;2019;380000067;380780080;752;266845;37471;3328;247018;336;120772;16292;114;94669;72;26187;4777;355;20211;1160;413804;58540;3797;361898;128;18403;8;1408;50330;34;9684;12;2754;;;174;30841;8;1408;50330;1;1;1;1;1;1;1;0;1;120;100;80;40;258176;11326;152964;397;8283;86454
MCO;2019;380000091;380780171;28;10220;884;0;9541;;;0;0;0;;;0;0;0;28;10220;884;0;9541;2;76;;;144;;0;0;11;;;2;87;;;144;1;0;1;1;1;0;1;0;1;154;110;;44;25041;1458;12580;;184;0
MCO;2019;380000109;380780213;15;5515;373;6;4245;;;0;0;0;;;0;0;0;15;5515;373;6;4245;;0;;;13;;0;;0;;;;0;;;13;0;0;0;0;0;0;0;1;0;;;;;;;;;;
MCO;2019;380000174;380781435;242;88330;11249;743;74755;48;16038;2592;232;10486;28;10220;2196;98;8862;318;114588;16037;1073;94103;14;1404;0;0;2168;10;1299;2;592;0;0;26;3295;0;0;2168;1;1;1;1;1;1;1;1;1;39;50;42;34;46037;8810;51372;169;9222;14293
MCO;2019;380000406;380784751;97;35191;7440;764;33031;41;14575;1988;52;11764;28;10175;1761;97;6801;166;59941;11189;913;51596;3;881;1;1;1395;7;814;5;904;;;15;2599;1;1;1395;1;0;0;1;0;1;1;0;1;;;0;0;33116;1559;18889;;3135;4341
MCO;2019;380012658;380012609;171;62415;10636;1449;55014;103;37595;5605;310;23543;29;10585;1945;68;7979;303;110595;18186;1827;86536;3;474;;;36489;68;18039;0;18;;;71;18531;;;36489;1;0;1;1;0;1;1;0;0;;;;;63970;3557;22770;;5087;184
MCO;2019;380013037;380013011;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;4781;;;0;1;600;;0;;;9;5381;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;380020123;380021139;30;10950;2109;885;7809;;;0;0;0;;;0;0;0;30;10950;2109;885;7809;;0;;;26;12;3217;;0;;;12;3217;;;26;;;;;;;;;;;;;;2650;;;;;
MCO;2019;380020388;380784751;26;8796;621;11;8847;;;0;0;0;;;0;0;0;26;8796;621;11;8847;1;61;;;0;;0;;0;;;1;61;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;380780197;380798173;;;0;0;0;54;19710;3118;0;9028;33;12045;1498;20;6602;87;31755;4616;20;15630;;0;;;3;37;7663;;0;;;37;7663;;;3;;;;;;;;;;;;;;;;;;;
MCO;2019;380780288;380019224;2;730;77;5;324;30;10950;2254;911;4267;;;0;0;0;32;11680;2331;916;4591;;0;;;24;17;8051;;0;;;17;8051;;;24;;;;;;;;;;;;;;;;;;;
MCO;2019;380782722;380780080;24;8760;1031;6;9384;57;20805;3004;131;15944;;;0;0;0;81;29565;4035;137;25328;6;697;;;1923;6;1150;;0;;;12;1847;;;1923;0;0;0;0;0;0;0;1;0;;;;;30284;;36931;1;;10217
MCO;2019;380785956;380795211;59;21535;4133;1465;12096;66;24090;4645;219;17710;31;11315;1077;16;4309;156;56940;9855;1700;34115;0;0;0;0;63;24;13516;0;28;0;0;24;13544;0;0;63;;;;;;;;;;;;;;;;;;;
MCO;2019;380786442;380798025;74;27010;5757;1697;18513;128;46720;6934;19;20484;40;14600;2052;59;10552;242;88330;14743;1775;49549;;0;;;60;48;19423;;0;;;48;19423;;;60;;;;;;;;;;;;;;;;;;;
MCO;2019;390000040;390780146;208;77233;10797;956;72371;45;14715;2503;68;11610;25;9125;1868;99;6886;278;101073;15168;1123;90867;8;376;1;138;4292;15;2793;0;0;0;0;23;3169;1;138;4292;1;1;1;1;1;1;1;1;0;40;120;20;;44148;3656;29180;95;3835;6952
MCO;2019;390000057;390780153;10;3650;283;11;2465;;;0;0;0;;;0;0;0;10;3650;283;11;2465;;0;;;0;;0;;0;;;;0;;;0;0;0;1;0;0;1;0;0;0;70;;24;;4864;93;6701;0;29;2425
MCO;2019;390000065;390780161;49;14341;2392;254;12712;0;0;0;0;0;0;0;0;0;0;49;14341;2392;254;12712;0;47;0;0;5662;4;916;0;0;0;0;4;963;0;0;5662;0;0;1;1;1;1;1;1;1;180;;14;;8015;1300;6236;0;1360;567
MCO;2019;390000222;390780609;171;56026;8375;1303;44570;20;7300;1231;61;5740;20;7216;1310;94;4313;211;70542;10916;1458;54623;8;133;0;0;11064;18;2230;4;704;0;0;30;3067;0;0;11064;1;1;1;1;0;1;1;1;1;180;;;;28571;1023;37290;4;2972;13597
MCO;2019;390780559;390000180;0;0;0;0;0;33;12045;582;0;1725;0;0;0;0;0;33;12045;582;0;1725;0;0;0;0;0;4;2220;0;0;;;4;2220;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2019;390780575;250017803;4;1460;53;0;461;36;13140;1931;46;5141;0;0;0;0;0;40;14600;1984;46;5602;0;0;0;0;26;15;4225;0;0;0;0;15;4225;0;0;26;;;;;;;;;;;;;;;;;;;
MCO;2019;390781193;390000768;20;7300;450;7;6613;;;0;0;0;;;0;0;0;20;7300;450;7;6613;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;400000105;400780193;214;78110;13290;1684;69615;78;28470;4475;179;22291;29;10585;1895;137;6418;321;117165;19660;2000;98324;12;786;0;0;28087;10;4251;4;119;0;0;26;5156;0;0;28087;1;1;1;1;1;1;1;1;1;135;;60;86;68218;3179;55774;0;5621;10990
MCO;2019;400000139;400011177;220;78044;12795;1475;71280;78;27858;4937;142;24445;20;7300;1679;353;5954;318;113202;19411;1970;101679;45;2400;;;16108;23;4126;1;491;;;69;7017;;;16108;1;1;1;1;1;1;1;1;1;55;66;56;44;81620;5877;74554;1176;5394;19374
MCO;2019;400000147;400780268;13;4433;941;607;4337;;;0;0;0;;;0;0;0;13;4433;941;607;4337;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;400000261;400780458;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;142;;;0;;0;;0;;;1;142;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;400780342;400000196;5;1825;277;4;273;10;3650;612;3;954;;;0;0;0;15;5475;889;7;1227;0;0;;;118;20;7793;;0;;;20;7793;;;118;;;;;;;;;;;;;;;;;;;
MCO;2019;400780359;400000204;6;2190;138;2;825;70;25550;1398;0;3823;;;0;0;0;76;27740;1536;2;4648;1;1;;;9;16;6820;;0;;;17;6821;;;9;;;;;;;;;;;;;;;;;;;
MCO;2019;400782769;400014213;26;9147;2442;1164;8993;25;7539;988;134;4172;;;0;0;0;51;16686;3430;1298;13165;0;0;;;29;5;2177;0;0;;;5;2177;;;29;;;;;;;;;;;;;;;;;;;
MCO;2019;400787354;400780193;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;332;;;0;;0;;0;;;2;332;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;410000020;410000087;283;102603;11691;267;90870;89;28036;4563;164;20754;25;9125;2245;568;7787;397;139764;18499;999;119411;24;444;;;6546;15;4565;0;0;;;39;5009;;;6546;1;1;1;1;1;1;1;1;1;;;;;71473;3518;69517;263;3436;11521
MCO;2019;410000038;410000095;89;31507;4777;364;29644;;;0;0;0;;;0;0;0;89;31507;4777;364;29644;2;144;;;2181;;0;;0;;;2;144;;;2181;1;0;0;0;0;0;1;0;0;;;;;3020;0;4359;52;0;110
MCO;2019;410000046;410000103;69;25185;4327;661;23163;28;10220;1429;124;6028;15;5475;638;54;2281;112;40880;6394;839;31472;3;250;0;0;886;11;1653;0;0;0;0;14;1903;0;0;886;0;0;1;1;0;1;1;1;1;120;0;30;180;24683;2648;29367;;1309;4911
MCO;2019;410000053;410000111;25;9125;430;3;6530;;;0;0;0;;;0;0;0;25;9125;430;3;6530;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;
MCO;2019;410000202;410000319;68;23980;2264;49;17885;64;23360;3855;97;12638;20;7300;732;21;2886;152;54640;6851;167;33409;15;3173;;;35792;29;6484;;0;;;44;9657;;;35792;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;410004998;410000871;7;2555;218;1;1372;54;19710;2033;29;8215;19;6935;744;25;2595;80;29200;2995;55;12182;;0;;;15;20;3728;1;136;;;21;3864;;;15;;;;;;;;;;;;;;;;;;;
MCO;2019;420000010;420780033;252;89918;11679;1447;76167;55;20075;2833;114;14326;37;12827;2401;93;9446;344;122820;16913;1654;99939;2;120;;;35937;21;5355;2;397;;;25;5872;;;35937;1;1;1;1;1;1;1;1;1;;;;;72152;10820;74265;3489;3567;18225
MCO;2019;420000192;750034589;20;7300;498;1;6220;;;0;0;0;;;0;0;0;20;7300;498;1;6220;5;7;;;1;;0;;0;;;5;7;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;420000226;420013831;86;29566;7095;1558;24067;30;10950;1563;103;7549;21;7665;1433;365;3762;137;48181;10091;2026;35378;10;515;0;0;761;12;3014;2;0;0;0;24;3529;0;0;761;1;0;1;1;0;1;1;0;1;;;;;20015;3544;32008;0;4488;9341
MCO;2019;420000234;420780652;134;48910;8349;1707;48017;44;14982;1510;12;8178;28;10220;1565;72;5521;206;74112;11424;1791;61716;10;1431;;;335;16;3021;0;0;;;26;4452;;;335;1;1;1;1;1;1;1;1;1;95;90;7;90;36961;3835;32619;5;5863;11068
MCO;2019;420000267;420013831;68;24820;3243;224;24182;0;0;0;0;0;0;0;0;0;0;68;24820;3243;224;24182;10;425;0;0;269;0;0;0;0;0;0;10;425;0;0;269;1;0;1;1;0;0;0;0;0;;;;;9388;2335;18238;0;3175;769
MCO;2019;420000317;420780736;8;2920;195;2;3170;0;0;0;0;0;0;0;0;0;0;8;2920;195;2;3170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;420009599;420002495;6;2016;103;1;2110;0;0;0;0;0;0;0;0;0;0;6;2016;103;1;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;420010050;420787061;16;5840;375;10;4529;124;43680;8058;327;26004;0;0;0;0;0;140;49520;8433;337;30533;;0;;;209;26;7248;0;0;0;0;26;7248;0;0;209;1;0;0;1;0;0;1;0;1;;;;77;61469;;38631;;;23715
MCO;2019;420010241;420013492;58;20890;1925;18;17871;;;0;0;0;;;0;0;0;58;20890;1925;18;17871;40;1544;;;62246;;0;;0;;;40;1544;;;62246;;;;;;;;;;;;;;26995;;13168;;;3274
MCO;2019;420011413;420011405;97;35405;9020;1477;41171;143;52195;9155;254;36017;44;16060;2355;268;8738;284;103660;20530;1999;85926;5;595;;;2466;43;18442;;0;;;48;19037;;;2466;;;;;;;;;;;;;;;;;;;
MCO;2019;420780504;420000135;12;4380;5590;3483;5583;99;36135;3695;67;14381;0;0;0;0;0;111;40515;9285;3550;19964;2;7;0;0;168;18;13486;0;0;0;0;20;13493;0;0;168;;;;;;;;;;;;;;;;;;;
MCO;2019;420780637;420002495;130;38215;5398;522;35686;30;8242;4600;3211;6109;19;6935;1430;398;3757;179;53392;11428;4131;45552;10;782;0;0;2392;13;281;0;0;0;0;23;1063;0;0;2392;1;0;1;1;0;1;1;1;1;12;;22;80;33191;5263;32634;0;2882;6362
MCO;2019;420782310;420000853;27;9855;4533;2575;10845;88;29015;3828;5;15556;;;0;0;0;115;38870;8361;2580;26401;;0;;;428;32;9845;0;10;;;32;9855;;;428;;;;;;;;;;;;;;;;;;;
MCO;2019;420782559;420784878;0;0;0;0;0;;;0;0;0;;;0;0;0;0;0;0;0;0;3;722;;;4;;0;;0;;;3;722;;;4;0;0;0;0;0;0;0;0;0;;;;;12654;;1943;;;746
MCO;2019;420782567;420784878;55;20075;1574;11;18758;;;0;0;0;;;0;0;0;55;20075;1574;11;18758;3;596;;;0;;0;;0;;;3;596;;;0;0;0;0;0;0;0;0;0;0;;;;;904;;1398;;;1
MCO;2019;420782591;420000887;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;6;3337;;0;;;6;3337;;;0;0;0;0;0;0;0;0;0;0;;;;;;;81;;;
MCO;2019;420785354;420784878;582;207111;37444;5927;181770;249;90885;11851;322;65662;73;26645;4323;93;17483;904;324641;53618;6342;264915;54;13043;;;25707;24;7195;10;1468;;;88;21706;;;25707;1;1;1;1;1;1;1;1;1;42;53;91;44;248784;8058;207024;1361;7487;86881
MCO;2019;430000109;430000372;4;1460;649;158;1078;39;14235;1702;6;6122;;;0;0;0;43;15695;2351;164;7200;;0;;;54;19;4597;;0;;;19;4597;;;54;;;;;;;;;;;;;;;;;;;
MCO;2019;430000117;430000018;216;77016;14275;3368;67361;97;35405;5165;244;24710;21;7665;1427;58;5369;334;120086;20867;3670;97440;21;1250;;;23970;18;5527;2;208;;;41;6985;;;23970;1;1;1;1;1;1;1;1;1;101;108;57;115;70836;1367;93106;79;2635;20756
MCO;2019;430000190;430000034;50;18250;1970;85;18318;14;5110;1091;122;4865;;;0;0;0;64;23360;3061;207;23183;2;78;;;1258;7;1457;;0;;;9;1535;;;1258;0;0;0;1;1;0;0;1;0;;90;;;8108;825;8318;70;1011;749
MCO;2019;430000299;430000059;21;7665;506;39;4568;0;;0;0;0;0;;0;0;0;21;7665;506;39;4568;;0;;;17;;0;;0;;;;0;;;17;0;0;0;0;0;0;0;0;0;;;;;3595;;;;;63
MCO;2019;430000307;430000067;25;9125;342;45;5285;0;0;0;0;0;0;0;0;0;0;25;9125;342;45;5285;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;0;0;1;64;;;170;;;;;;
MCO;2019;430000356;430000091;15;5475;266;1;4130;;;0;0;0;;;0;0;0;15;5475;266;1;4130;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;430007450;430007427;16;5824;634;6;4148;;;0;0;0;;;0;0;0;16;5824;634;6;4148;10;3059;;;0;;0;;0;;;10;3059;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;440000016;440000057;322;117397;22183;3557;113184;45;16395;3541;276;13679;45;16425;3322;388;12177;412;150217;29046;4221;139040;27;4929;2;185;16147;19;6185;5;456;;;51;11570;2;185;16147;;;;;1;1;;;;;125;44;;92756;7093;80081;295;4119;47763
MCO;2019;440000271;440000289;559;200795;39508;9104;188002;296;108004;16057;1070;81373;92;33580;7652;1206;31161;947;342379;63217;11380;300536;95;20300;;;40223;42;8568;15;3522;;;152;32390;;;40223;0;1;0;1;0;1;0;1;1;;;0;0;303770;54910;226614;101989;4197;
MCO;2019;440000396;440053643;68;24820;3302;289;24725;12;4380;879;33;3498;15;5475;897;208;2901;95;34675;5078;530;31124;4;436;;;110;6;2240;0;0;;;10;2676;;;110;1;0;1;1;0;1;0;1;1;;;;;21136;3975;15403;5;4089;587
MCO;2019;440000404;440000925;4;1460;13;0;117;31;11315;1685;0;6474;;;0;0;0;35;12775;1698;0;6591;;0;;;0;23;5135;;0;;;23;5135;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;440000412;440000941;66;24090;3210;9;17128;42;15330;3500;3;9388;40;14600;1900;144;7433;148;54020;8610;156;33949;6;1790;2;192;158;22;4338;0;0;;;28;6128;2;192;158;;;;;;;;;;;;;;;;;;;
MCO;2019;440000453;440000289;36;13136;1340;9;12878;;;0;0;0;;;0;0;0;36;13136;1340;9;12878;5;670;;;55;;0;;0;;;5;670;;;55;0;0;0;0;0;0;0;0;1;;;;0;2689;;2195;;;
MCO;2019;440000487;440001014;;;0;0;0;40;14600;2184;9;5574;0;0;0;0;0;40;14600;2184;9;5574;;0;;;96;15;2313;;0;;;15;2313;;;96;;;;;;;;;;;;;;;;;;;
MCO;2019;440000503;440000313;89;32485;5966;1234;30342;;;0;0;0;15;5475;947;57;3511;104;37960;6913;1291;33853;9;803;;;526;;0;3;266;;;12;1069;;;526;1;1;1;1;1;1;1;1;0;180;210;30;;12953;2285;25570;;4685;149
MCO;2019;440000560;850009010;22;8030;683;3;7882;0;;0;0;0;0;;0;0;0;22;8030;683;3;7882;3;435;0;0;11;0;0;0;0;0;0;3;435;0;0;11;1;0;0;0;0;0;0;0;0;;;;;788;0;5381;0;0;0
MCO;2019;440000651;440001212;0;0;0;0;0;0;0;142;3;170;0;0;0;0;0;0;0;142;3;170;0;0;0;0;0;0;2326;0;0;0;0;0;2326;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;440000883;440042141;25;9125;594;2;8369;;;0;0;0;;;0;0;0;25;9125;594;2;8369;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;440001113;490017258;41;13613;2396;102;14479;27;9127;1652;215;5061;;;0;0;0;68;22740;4048;317;19540;3;1567;;;75657;15;3477;;0;;;18;5044;;;75657;;;;;;;;;;;;;;55086;;37533;;;12153
MCO;2019;440001253;440028538;59;21535;1392;8;18111;;;0;0;0;;;0;0;0;59;21535;1392;8;18111;;0;;;17;;0;;0;;;;0;;;17;0;0;0;0;0;0;0;0;0;;;;;74;;183;;;
MCO;2019;440001287;440041531;30;10950;664;6;10359;;;0;0;0;;;0;0;0;30;10950;664;6;10359;;0;;;7;;0;;0;;;;0;;;7;0;0;0;0;0;0;1;0;0;;;;;428;;233;;;
MCO;2019;440002020;440001386;38;13870;2358;90;10973;63;22995;3937;422;11214;;;0;0;0;101;36865;6295;512;22187;0;0;;;123;44;14605;;0;;;44;14605;;;123;;;;;;;;;;;;;;;;;;;
MCO;2019;440003291;440000289;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;5;2835;;;1;;0;;0;;;5;2835;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;440017598;440000289;370;128303;15101;564;113138;108;39420;3919;52;31307;0;;0;0;0;478;167723;19020;616;144445;41;7884;;;5393;3;913;0;0;;;44;8797;;;5393;1;0;1;0;1;0;1;0;0;0;0;;;55269;5;69769;;;
MCO;2019;440024982;440000461;0;0;590;1;2973;0;0;840;11;2425;0;0;0;0;0;0;0;1430;12;5398;0;963;0;0;92;0;2136;0;0;0;0;0;3099;0;0;92;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;440029338;440053411;54;18190;1900;44;14527;39;12363;3593;101;9921;59;21223;3686;90;15617;152;51776;9179;235;40065;;106;;;436;11;2332;;2428;;;11;4866;;;436;0;0;0;0;0;1;0;0;0;;;30;;45197;62221;16271;;2522;4718
MCO;2019;440029379;440000974;4;1460;66;0;505;70;23846;6020;110;15105;;;0;0;0;74;25306;6086;110;15610;;0;;;694;79;33306;;0;;;79;33306;;;694;;;;;;;;;;;;;;;;;;;
MCO;2019;440033819;440006344;32;11680;5013;2968;12099;202;73730;18566;8368;27792;89;32485;6138;116;24128;323;117895;29717;11452;64019;;0;;;413;108;37316;10;2975;;;118;40291;;;413;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;440039568;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3849;;0;;0;;;;0;;;3849;;;;;;;;;;;;;;;;;;;
MCO;2019;440041580;440041572;206;75190;14662;535;75282;211;77015;11571;448;45244;;;0;0;0;417;152205;26233;983;120526;29;1172;;;19268;59;23856;;0;;;88;25028;;;19268;;;;;;;;;;;;;;;;;;;
MCO;2019;440048700;490017258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;38;0;0;0;0;;;0;0;;;38;;;;;;;;;;;;;;32;;;;;
MCO;2019;440048718;440041572;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;12;15;;;4461;;0;;0;;;12;15;;;4461;;;;;;;;;;;;;;;;;;;
MCO;2019;440050433;440053429;45;15976;1856;31;15435;59;19106;3662;374;12822;;;0;0;0;104;35082;5518;405;28257;24;437;;;32438;17;6220;;0;;;41;6657;;;32438;0;0;0;1;0;0;0;0;0;;;;;45483;;9950;;;140
MCO;2019;440055770;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;10403;;0;;0;;;;0;;;10403;;;;;;;;;;;;;;;;;;;
MCO;2019;450000047;450000096;89;32485;5866;756;25778;;;0;0;0;25;9125;1554;414;4070;114;41610;7420;1170;29848;;0;;;89;;0;;0;;;;0;;;89;1;0;1;0;1;1;1;1;0;250;250;0;;10716;2806;4189;0;1911;588
