BOR;AN;FI;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP
SSR;2019;190009985;190000117;SSR_A;;5;1825;;92;1317;1;0
SSR;2019;190009985;190000117;SSR_A50;1;;;;;0;;0
SSR;2019;190009985;190000117;SSR_A58;1;5;;;;1317;;0
SSR;2019;190009985;190000117;SSR_TOT;;5;1825;;92;1317;1;0
SSR;2019;190011197;190000059;SSR_A;;30;10950;3;311;8481;17;1104
SSR;2019;190011197;190000059;SSR_A50;1;;;;;0;;0
SSR;2019;190011197;190000059;SSR_A51;1;15;;1;;4147;;138
SSR;2019;190011197;190000059;SSR_A52;1;15;;2;;4334;;966
SSR;2019;190011197;190000059;SSR_E50;1;;;;;0;;0
SSR;2019;190011197;190000059;SSR_E51;1;;;;;0;;0
SSR;2019;190011197;190000059;SSR_E52;1;;;;;0;;0
SSR;2019;190011197;190000059;SSR_TOT;;30;10950;3;311;8481;17;1104
SSR;2019;190012476;190002519;SSR_A;;15;5475;;137;5046;7;
SSR;2019;190012476;190002519;SSR_A50;1;15;;;;5046;;
SSR;2019;190012476;190002519;SSR_TOT;;15;5475;;137;5046;7;
SSR;2019;210007399;210013231;SSR_A;;37;13505;10;215;12894;62;2858
SSR;2019;210007399;210013231;SSR_A50;1;37;;10;;12894;;2858
SSR;2019;210007399;210013231;SSR_TOT;;37;13505;10;215;12894;62;2858
SSR;2019;210010443;210000337;SSR_A;;24;8760;3;215;9045;18;696
SSR;2019;210010443;210000337;SSR_A58;1;24;;3;;9045;;696
SSR;2019;210010443;210000337;SSR_TOT;;24;8760;3;215;9045;18;696
SSR;2019;210780144;750721235;SSR_A;;97;35405;17;733;33872;99;5985
SSR;2019;210780144;750721235;SSR_A51;1;34;;3;;13522;;802
SSR;2019;210780144;750721235;SSR_A52;1;63;;14;;20350;;5183
SSR;2019;210780144;750721235;SSR_TOT;;97;35405;17;733;33872;99;5985
SSR;2019;210780276;210003208;SSR_A;;102;37230;10;1265;36184;14;1604
SSR;2019;210780276;210003208;SSR_A50;1;10;;;;3298;;0
SSR;2019;210780276;210003208;SSR_A52;1;12;;;;4315;;0
SSR;2019;210780276;210003208;SSR_A55;1;18;;10;;6072;;1604
SSR;2019;210780276;210003208;SSR_A59;1;62;;;;22499;;0
SSR;2019;210780276;210003208;SSR_TOT;;102;37230;10;1265;36184;14;1604
SSR;2019;210780292;210000105;SSR_A;;78;28470;53;882;29348;45;25420
SSR;2019;210780292;210000105;SSR_A50;1;;;;;0;;0
SSR;2019;210780292;210000105;SSR_A51;1;73;;30;;27504;;14706
SSR;2019;210780292;210000105;SSR_A53;1;;;11;;0;;6308
SSR;2019;210780292;210000105;SSR_A54;1;5;;12;;1844;;4406
SSR;2019;210780292;210000105;SSR_TOT;;78;28470;53;882;29348;45;25420
SSR;2019;210986089;210780581;SSR_A;;68;24820;;533;16585;10;0
SSR;2019;210986089;210780581;SSR_A59;1;68;;;;16585;;0
SSR;2019;210986089;210780581;SSR_TOT;;68;24820;;533;16585;10;0
SSR;2019;210986725;210986717;SSR_A;;36;13140;;216;6725;12;0
SSR;2019;210986725;210986717;SSR_A50;1;36;;;;6725;;0
SSR;2019;210986725;210986717;SSR_TOT;;36;13140;;216;6725;12;0
SSR;2019;210986741;210986733;SSR_A;;60;21900;;634;21859;36;0
SSR;2019;210986741;210986733;SSR_A50;1;30;;;;5365;;0
SSR;2019;210986741;210986733;SSR_A59;1;30;;;;16494;;0
SSR;2019;210986741;210986733;SSR_TOT;;60;21900;;634;21859;36;0
SSR;2019;210987046;210987038;SSR_A;;90;32850;;843;31451;59;0
SSR;2019;210987046;210987038;SSR_A50;1;;;;;0;;0
SSR;2019;210987046;210987038;SSR_A59;1;90;;;;31451;;0
SSR;2019;210987046;210987038;SSR_TOT;;90;32850;;843;31451;59;0
SSR;2019;210987558;210780581;SSR_A;;91;33215;9;883;30831;56;11200
SSR;2019;210987558;210780581;SSR_A50;1;32;;1;;11124;;4006
SSR;2019;210987558;210780581;SSR_A51;1;0;;3;;0;;1171
SSR;2019;210987558;210780581;SSR_A52;1;27;;4;;8962;;1927
SSR;2019;210987558;210780581;SSR_A53;1;32;;1;;10745;;4096
SSR;2019;210987558;210780581;SSR_TOT;;91;33215;9;883;30831;56;11200
SSR;2019;210987582;210780631;SSR_A;;12;4380;;166;3954;4;0
SSR;2019;210987582;210780631;SSR_A50;1;12;;;;3954;;0
SSR;2019;210987582;210780631;SSR_TOT;;12;4380;;166;3954;4;0
SSR;2019;210987640;210780672;SSR_A;;30;10950;;330;10106;20;0
SSR;2019;210987640;210780672;SSR_A50;1;30;;;;10106;;0
SSR;2019;210987640;210780672;SSR_TOT;;30;10950;;330;10106;20;0
SSR;2019;210987657;210012175;SSR_A;;50;18250;;548;18299;8;0
SSR;2019;210987657;210012175;SSR_A59;1;50;;;;18299;;0
SSR;2019;210987657;210012175;SSR_TOT;;50;18250;;548;18299;8;0
SSR;2019;210987665;210012142;SSR_A;;30;10950;;246;9673;17;0
SSR;2019;210987665;210012142;SSR_A50;1;30;;;;9673;;0
SSR;2019;210987665;210012142;SSR_TOT;;30;10950;;246;9673;17;0
SSR;2019;210987673;210012142;SSR_A;;52;18980;8;762;17226;7;1950
SSR;2019;210987673;210012142;SSR_A50;1;;;;;0;;0
SSR;2019;210987673;210012142;SSR_A53;1;14;;6;;5035;;1162
SSR;2019;210987673;210012142;SSR_A59;1;38;;2;;12191;;788
SSR;2019;210987673;210012142;SSR_TOT;;52;18980;8;762;17226;7;1950
SSR;2019;210987681;210012142;SSR_A;;41;14965;;359;13237;32;0
SSR;2019;210987681;210012142;SSR_A50;1;;;;;0;;0
SSR;2019;210987681;210012142;SSR_A59;1;41;;;;13237;;0
SSR;2019;210987681;210012142;SSR_TOT;;41;14965;;359;13237;32;0
SSR;2019;220000012;220000020;SSR_A;;;;22;0;0;0;6660
SSR;2019;220000012;220000020;SSR_A51;1;;;5;;0;;2841
SSR;2019;220000012;220000020;SSR_A52;1;;;10;;0;;3004
SSR;2019;220000012;220000020;SSR_A54;1;;;7;;0;;815
SSR;2019;220000012;220000020;SSR_TOT;;;;22;0;0;0;6660
SSR;2019;220000095;220000046;SSR_A;;62;22630;3;640;21901;39;805
SSR;2019;220000095;220000046;SSR_A50;1;6;;;;3294;;0
SSR;2019;220000095;220000046;SSR_A59;1;56;;3;;18607;;805
SSR;2019;220000095;220000046;SSR_TOT;;62;22630;3;640;21901;39;805
SSR;2019;220000194;560014748;SSR_A;;60;21900;6;529;18277;30;1951
SSR;2019;220000194;560014748;SSR_A51;1;40;;4;;11616;;1368
SSR;2019;220000194;560014748;SSR_A52;1;20;;2;;6661;;583
SSR;2019;220000194;560014748;SSR_TOT;;60;21900;6;529;18277;30;1951
SSR;2019;220000236;220017974;SSR_A;;27;9828;;306;8807;11;0
SSR;2019;220000236;220017974;SSR_A50;1;27;;;;8807;;0
SSR;2019;220000236;220017974;SSR_TOT;;27;9828;;306;8807;11;0
SSR;2019;220000343;220000079;SSR_A;;80;26240;15;908;22473;15;4101
SSR;2019;220000343;220000079;SSR_A50;1;20;;;;5332;;0
SSR;2019;220000343;220000079;SSR_A51;1;15;;5;;5765;;2432
SSR;2019;220000343;220000079;SSR_A52;1;15;;5;;3323;;608
SSR;2019;220000343;220000079;SSR_A59;1;30;;5;;8053;;1061
SSR;2019;220000343;220000079;SSR_TOT;;80;26240;15;908;22473;15;4101
SSR;2019;220000368;220000103;SSR_A;;37;13505;;482;13101;10;0
SSR;2019;220000368;220000103;SSR_A50;1;7;;;;2940;;0
SSR;2019;220000368;220000103;SSR_A59;1;30;;;;10161;;0
SSR;2019;220000368;220000103;SSR_TOT;;37;13505;;482;13101;10;0
SSR;2019;220000467;920030269;SSR_A;;116;42340;15;1040;41873;120;756
SSR;2019;220000467;920030269;SSR_A50;1;61;;;;21629;;0
SSR;2019;220000467;920030269;SSR_A51;1;30;;10;;11746;;539
SSR;2019;220000467;920030269;SSR_A59;1;25;;5;;8498;;217
SSR;2019;220000467;920030269;SSR_TOT;;116;42340;15;1040;41873;120;756
SSR;2019;220000475;220020531;SSR_A;;100;36500;10;1201;33523;18;2961
SSR;2019;220000475;220020531;SSR_A50;1;70;;5;;15939;;1714
SSR;2019;220000475;220020531;SSR_A59;1;30;;5;;17584;;1247
SSR;2019;220000475;220020531;SSR_TOT;;100;36500;10;1201;33523;18;2961
SSR;2019;220000483;560014748;SSR_A;;40;14600;;602;12346;2;0
SSR;2019;220000483;560014748;SSR_A50;1;20;;;;7176;;0
SSR;2019;220000483;560014748;SSR_A54;1;20;;;;5170;;0
SSR;2019;220000483;560014748;SSR_TOT;;40;14600;;602;12346;2;0
SSR;2019;220000541;220000152;SSR_A;;55;20075;24;852;15953;8;4243
SSR;2019;220000541;220000152;SSR_A50;1;40;;;;12983;;0
SSR;2019;220000541;220000152;SSR_A53;1;15;;14;;2970;;3226
SSR;2019;220000541;220000152;SSR_A55;1;;;10;;0;;1017
SSR;2019;220000541;220000152;SSR_TOT;;55;20075;24;852;15953;8;4243
SSR;2019;220000566;220021968;SSR_A;;20;7300;;311;6698;1;0
SSR;2019;220000566;220021968;SSR_A50;1;20;;;;6698;;0
SSR;2019;220000566;220021968;SSR_TOT;;20;7300;;311;6698;1;0
SSR;2019;220000574;220021968;SSR_A;;20;7300;;252;5352;4;0
SSR;2019;220000574;220021968;SSR_A50;1;20;;;;5352;;0
SSR;2019;220000574;220021968;SSR_TOT;;20;7300;;252;5352;4;0
SSR;2019;220000590;220000202;SSR_E;;;;15;0;0;0;3720
SSR;2019;220000590;220000202;SSR_E50;1;;;15;;0;;3720
SSR;2019;220000590;220000202;SSR_TOT;;;;15;0;0;0;3720
SSR;2019;220001259;220005045;SSR_A;;50;18250;10;554;14297;9;2292
SSR;2019;220001259;220005045;SSR_A59;1;50;;10;;14297;;2292
SSR;2019;220001259;220005045;SSR_TOT;;50;18250;10;554;14297;9;2292
SSR;2019;220012884;220000103;SSR_A;;81;29565;32;856;23735;61;9926
SSR;2019;220012884;220000103;SSR_A51;1;46;;19;;12669;;5907
SSR;2019;220012884;220000103;SSR_A52;1;35;;13;;11066;;4019
SSR;2019;220012884;220000103;SSR_E;;7;1757;15;397;1463;0;7351
SSR;2019;220012884;220000103;SSR_E51;1;5;;0;;1145;;0
SSR;2019;220012884;220000103;SSR_E52;1;2;;15;;318;;7351
SSR;2019;220012884;220000103;SSR_TOT;;88;31322;47;1253;25198;61;17277
SSR;2019;220014708;220017974;SSR_A;;29;10585;10;180;8335;48;42
SSR;2019;220014708;220017974;SSR_A58;1;29;;10;;8335;;42
SSR;2019;220014708;220017974;SSR_TOT;;29;10585;10;180;8335;48;42
SSR;2019;220019061;220000020;SSR_A;;30;10950;0;416;10146;3;0
SSR;2019;220019061;220000020;SSR_A59;1;30;;0;;10146;;0
SSR;2019;220019061;220000020;SSR_TOT;;30;10950;0;416;10146;3;0
SSR;2019;230000820;230780041;SSR_A;;38;13870;1;494;11086;0;0
SSR;2019;230000820;230780041;SSR_A50;1;24;;;;6380;;0
SSR;2019;230000820;230780041;SSR_A59;1;14;;1;;4706;;0
SSR;2019;230000820;230780041;SSR_TOT;;38;13870;1;494;11086;0;0
SSR;2019;230000838;230780058;SSR_A;;27;9855;2;269;7292;4;181
SSR;2019;230000838;230780058;SSR_A50;1;;;0;;2467;;0
SSR;2019;230000838;230780058;SSR_A51;1;7;;0;;4361;;0
SSR;2019;230000838;230780058;SSR_A59;1;20;;2;;464;;181
SSR;2019;230000838;230780058;SSR_TOT;;27;9855;2;269;7292;4;181
SSR;2019;230000846;230780066;SSR_A;;33;11892;;417;8607;1;0
SSR;2019;230000846;230780066;SSR_A50;1;;;;;0;;0
SSR;2019;230000846;230780066;SSR_A59;1;33;;;;8607;;0
SSR;2019;230000846;230780066;SSR_TOT;;33;11892;;417;8607;1;0
SSR;2019;230000853;230780074;SSR_A;;2;730;;10;648;4;0
SSR;2019;230000853;230780074;SSR_A50;1;;;;;0;;0
SSR;2019;230000853;230780074;SSR_A58;1;2;;;;648;;0
SSR;2019;230000853;230780074;SSR_TOT;;2;730;;10;648;4;0
SSR;2019;230000952;230780512;SSR_A;;19;6935;;240;6105;3;0
SSR;2019;230000952;230780512;SSR_A50;1;19;;;;6105;;0
SSR;2019;230000952;230780512;SSR_TOT;;19;6935;;240;6105;3;0
SSR;2019;230000960;230780520;SSR_A;;27;9855;;300;8588;6;0
SSR;2019;230000960;230780520;SSR_A50;1;27;;;;8588;;0
SSR;2019;230000960;230780520;SSR_TOT;;27;9855;;300;8588;6;0
SSR;2019;230780082;750005068;SSR_A;;131;47684;5;1828;35126;11;2752
SSR;2019;230780082;750005068;SSR_A50;1;14;;;;4930;;0
SSR;2019;230780082;750005068;SSR_A53;1;73;;2;;18979;;1162
SSR;2019;230780082;750005068;SSR_A54;1;44;;3;;11217;;1590
SSR;2019;230780082;750005068;SSR_TOT;;131;47684;5;1828;35126;11;2752
SSR;2019;230782617;920028560;SSR_A;;57;20805;10;522;17508;44;3343
SSR;2019;230782617;920028560;SSR_A50;1;7;;;;737;;0
SSR;2019;230782617;920028560;SSR_A51;1;25;;5;;9499;;2131
SSR;2019;230782617;920028560;SSR_A52;1;25;;5;;7272;;1212
SSR;2019;230782617;920028560;SSR_E50;1;;;;;0;;0
SSR;2019;230782617;920028560;SSR_E51;1;;;;;0;;0
SSR;2019;230782617;920028560;SSR_E52;1;;;;;0;;0
SSR;2019;230782617;920028560;SSR_TOT;;57;20805;10;522;17508;44;3343
SSR;2019;240000091;240000034;SSR_A;;120;43800;;1077;38077;65;0
SSR;2019;240000091;240000034;SSR_A50;1;23;;;;7329;;0
SSR;2019;240000091;240000034;SSR_A51;1;21;;;;6639;;0
SSR;2019;240000091;240000034;SSR_A52;1;16;;;;5035;;0
SSR;2019;240000091;240000034;SSR_A54;1;20;;;;6483;;0
SSR;2019;240000091;240000034;SSR_A59;1;40;;;;12591;;0
SSR;2019;240000091;240000034;SSR_TOT;;120;43800;;1077;38077;65;0
SSR;2019;240000174;240000042;SSR_A;;25;9125;;248;7160;8;0
SSR;2019;240000174;240000042;SSR_A50;1;25;;;;7160;;0
SSR;2019;240000174;240000042;SSR_TOT;;25;9125;;248;7160;8;0
SSR;2019;240000208;240000612;SSR_A;;30;10950;;536;13634;5;0
SSR;2019;240000208;240000612;SSR_A50;1;30;;;;13634;;0
SSR;2019;240000208;240000612;SSR_TOT;;30;10950;;536;13634;5;0
SSR;2019;240000273;920030269;SSR_A;;58;21170;;576;20892;45;0
SSR;2019;240000273;920030269;SSR_A50;1;58;;;;20892;;0
SSR;2019;240000273;920030269;SSR_TOT;;58;21170;;576;20892;45;0
SSR;2019;240000307;330056540;SSR_A;;80;29120;;826;26294;27;0
SSR;2019;240000307;330056540;SSR_A59;1;80;;;;26294;;0
SSR;2019;240000307;330056540;SSR_TOT;;80;29120;;826;26294;27;0
SSR;2019;240000414;240000067;SSR_A;;21;7665;;331;6522;;0
SSR;2019;240000414;240000067;SSR_A50;1;21;;;;6522;;0
SSR;2019;240000414;240000067;SSR_TOT;;21;7665;;331;6522;;0
SSR;2019;240000455;240000075;SSR_A;;40;14600;;425;12929;27;0
SSR;2019;240000455;240000075;SSR_A50;1;40;;;;12929;;0
SSR;2019;240000455;240000075;SSR_TOT;;40;14600;;425;12929;27;0
SSR;2019;240000463;240000083;SSR_A;;20;7300;;178;5121;6;0
SSR;2019;240000463;240000083;SSR_A50;1;;;;;0;;0
SSR;2019;240000463;240000083;SSR_A58;1;20;;;;5121;;0
SSR;2019;240000463;240000083;SSR_TOT;;20;7300;;178;5121;6;0
SSR;2019;240000471;240000109;SSR_A;;28;10220;;320;8326;3;0
SSR;2019;240000471;240000109;SSR_A50;1;28;;;;8326;;0
SSR;2019;240000471;240000109;SSR_TOT;;28;10220;;320;8326;3;0
SSR;2019;240000489;240000117;SSR_A;;39;14235;12;460;13653;18;2919
SSR;2019;240000489;240000117;SSR_A50;1;19;;;;6739;;0
SSR;2019;240000489;240000117;SSR_A53;1;;;12;;0;;2919
SSR;2019;240000489;240000117;SSR_A59;1;20;;;;6914;;0
SSR;2019;240000489;240000117;SSR_TOT;;39;14235;12;460;13653;18;2919
SSR;2019;240000505;240016055;SSR_A;;6;2190;;16;353;;
SSR;2019;240000505;240016055;SSR_A50;1;6;;;;353;;
SSR;2019;240000505;240016055;SSR_TOT;;6;2190;;16;353;;
SSR;2019;240000513;240000141;SSR_A;;40;13250;;372;11692;15;0
SSR;2019;240000513;240000141;SSR_A50;1;15;;;;11463;;0
SSR;2019;240000513;240000141;SSR_A59;1;25;;;;229;;0
SSR;2019;240000513;240000141;SSR_TOT;;40;13250;;372;11692;15;0
SSR;2019;240000521;240016055;SSR_A;;32;11680;;261;7872;8;0
SSR;2019;240000521;240016055;SSR_A50;1;32;;;;7872;;0
SSR;2019;240000521;240016055;SSR_TOT;;32;11680;;261;7872;8;0
SSR;2019;240000539;240016055;SSR_A;;35;9125;;169;4998;5;0
SSR;2019;240000539;240016055;SSR_A50;1;25;;;;4079;;0
SSR;2019;240000539;240016055;SSR_A59;1;10;;;;919;;0
SSR;2019;240000539;240016055;SSR_TOT;;35;9125;;169;4998;5;0
SSR;2019;240000661;240000281;SSR_A;;30;10950;;395;9353;5;0
SSR;2019;240000661;240000281;SSR_A50;1;30;;;;9353;;0
SSR;2019;240000661;240000281;SSR_TOT;;30;10950;;395;9353;5;0
SSR;2019;240000687;240000448;SSR_A;;30;10950;;327;8317;9;0
SSR;2019;240000687;240000448;SSR_A50;1;5;;;;389;;0
SSR;2019;240000687;240000448;SSR_A59;1;25;;;;7928;;0
SSR;2019;240000687;240000448;SSR_TOT;;30;10950;;327;8317;9;0
SSR;2019;240002402;240003251;SSR_A;;91;33215;10;1232;34687;52;1714
SSR;2019;240002402;240003251;SSR_A51;1;42;;3;;17469;;1030
SSR;2019;240002402;240003251;SSR_A52;1;24;;3;;7528;;335
SSR;2019;240002402;240003251;SSR_A53;1;20;;2;;8812;;328
SSR;2019;240002402;240003251;SSR_A55;1;5;;2;;878;;21
SSR;2019;240002402;240003251;SSR_TOT;;91;33215;10;1232;34687;52;1714
SSR;2019;240008318;240002428;SSR_A;;12;4380;;174;4276;2;0
SSR;2019;240008318;240002428;SSR_A50;1;;;;;0;;0
SSR;2019;240008318;240002428;SSR_A59;1;12;;;;4276;;0
SSR;2019;240008318;240002428;SSR_TOT;;12;4380;;174;4276;2;0
SSR;2019;250000023;250000015;SSR_A;;27;9670;;206;7372;23;0
SSR;2019;250000023;250000015;SSR_A51;1;8;;;;1813;;0
SSR;2019;250000023;250000015;SSR_A52;1;19;;;;5559;;0
SSR;2019;250000023;250000015;SSR_TOT;;27;9670;;206;7372;23;0
SSR;2019;250000270;250000643;SSR_A;;70;25550;12;1166;24756;20;3118
SSR;2019;250000270;250000643;SSR_A50;1;;;;;0;;0
SSR;2019;250000270;250000643;SSR_A59;1;70;;12;;24756;;3118
SSR;2019;250000270;250000643;SSR_TOT;;70;25550;12;1166;24756;20;3118
SSR;2019;250000288;250000643;SSR_A;;70;25550;5;548;23790;59;2844
SSR;2019;250000288;250000643;SSR_A59;1;70;;5;;23790;;2844
SSR;2019;250000288;250000643;SSR_TOT;;70;25550;5;548;23790;59;2844
SSR;2019;250000544;250002284;SSR_A;;37;13505;12;282;11784;35;6743
SSR;2019;250000544;250002284;SSR_A50;1;1;;1;;525;;158
SSR;2019;250000544;250002284;SSR_A51;1;3;;1;;2369;;1263
SSR;2019;250000544;250002284;SSR_A52;1;33;;10;;8890;;5322
SSR;2019;250000544;250002284;SSR_E;;15;5475;3;84;1407;0;571
SSR;2019;250000544;250002284;SSR_E50;1;1;;1;;62;;33
SSR;2019;250000544;250002284;SSR_E51;1;1;;1;;649;;193
SSR;2019;250000544;250002284;SSR_E52;1;13;;1;;696;;345
SSR;2019;250000544;250002284;SSR_TOT;;52;18980;15;366;13191;35;7314
SSR;2019;250000627;250000221;SSR_A;;24;8760;;362;7652;4;0
SSR;2019;250000627;250000221;SSR_A50;1;24;;;;7652;;0
SSR;2019;250000627;250000221;SSR_TOT;;24;8760;;362;7652;4;0
SSR;2019;250000635;250000239;SSR_A;;28;10220;6;340;8893;8;1061
SSR;2019;250000635;250000239;SSR_A50;1;28;;6;;8893;;1061
SSR;2019;250000635;250000239;SSR_TOT;;28;10220;6;340;8893;8;1061
SSR;2019;250000726;250000478;SSR_A;;31;11315;5;381;10549;10;1336
SSR;2019;250000726;250000478;SSR_A50;1;31;;5;;10549;;1336
SSR;2019;250000726;250000478;SSR_TOT;;31;11315;5;381;10549;10;1336
SSR;2019;250000734;250000452;SSR_A;;7;2555;;163;3024;0;0
SSR;2019;250000734;250000452;SSR_A50;1;7;;;;3024;;0
SSR;2019;250000734;250000452;SSR_TOT;;7;2555;;163;3024;0;0
SSR;2019;250000759;250000569;SSR_A;;147;53655;4;716;40817;167;542
SSR;2019;250000759;250000569;SSR_A59;1;147;;4;;40817;;542
SSR;2019;250000759;250000569;SSR_TOT;;147;53655;4;716;40817;167;542
SSR;2019;250000882;250002839;SSR_A;;75;27375;5;631;22357;41;2935
SSR;2019;250000882;250002839;SSR_A50;1;;;;;0;;0
SSR;2019;250000882;250002839;SSR_A51;1;50;;2;;16557;;1799
SSR;2019;250000882;250002839;SSR_A52;1;25;;3;;5800;;1136
SSR;2019;250000882;250002839;SSR_TOT;;75;27375;5;631;22357;41;2935
SSR;2019;250004009;900000365;SSR_A;;140;51100;;1251;50178;128;0
SSR;2019;250004009;900000365;SSR_A50;1;;;;;0;;0
SSR;2019;250004009;900000365;SSR_A52;1;18;;;;6554;;0
SSR;2019;250004009;900000365;SSR_A59;1;122;;;;43624;;0
SSR;2019;250004009;900000365;SSR_TOT;;140;51100;;1251;50178;128;0
SSR;2019;250016003;250006335;SSR_A;;;;40;0;0;0;15093
SSR;2019;250016003;250006335;SSR_A50;1;;;;;0;;0
SSR;2019;250016003;250006335;SSR_A53;1;;;27;;0;;8166
SSR;2019;250016003;250006335;SSR_A54;1;;;13;;0;;6927
SSR;2019;250016003;250006335;SSR_TOT;;;;40;0;0;0;15093
SSR;2019;260000013;260000021;SSR_A;;59;21535;8;758;17379;3;1596
SSR;2019;260000013;260000021;SSR_A50;1;;;;;0;;0
SSR;2019;260000013;260000021;SSR_A53;1;;;5;;0;;1163
SSR;2019;260000013;260000021;SSR_A58;1;24;;3;;5312;;433
SSR;2019;260000013;260000021;SSR_A59;1;35;;;;12067;;0
SSR;2019;260000013;260000021;SSR_TOT;;59;21535;8;758;17379;3;1596
SSR;2019;260000120;260016910;SSR_A;;30;10950;;462;10661;5;0
SSR;2019;260000120;260016910;SSR_A50;1;30;;;;10661;;0
SSR;2019;260000120;260016910;SSR_TOT;;30;10950;;462;10661;5;0
SSR;2019;260000138;260000047;SSR_A;;46;16790;;540;16197;12;0
SSR;2019;260000138;260000047;SSR_A50;1;31;;;;9266;;0
SSR;2019;260000138;260000047;SSR_A59;1;15;;;;6931;;0
SSR;2019;260000138;260000047;SSR_TOT;;46;16790;;540;16197;12;0
SSR;2019;260000153;930019484;SSR_A;;60;21900;;576;15632;3;0
SSR;2019;260000153;930019484;SSR_A50;1;60;;;;15632;;0
SSR;2019;260000153;930019484;SSR_TOT;;60;21900;;576;15632;3;0
SSR;2019;260000195;260006770;SSR_A;;61;22265;;751;18720;1;0
SSR;2019;260000195;260006770;SSR_A50;1;;;;;0;;0
SSR;2019;260000195;260006770;SSR_A54;1;61;;;;18720;;0
SSR;2019;260000195;260006770;SSR_TOT;;61;22265;;751;18720;1;0
SSR;2019;260000203;260016910;SSR_A;;59;21535;5;367;15670;51;2152
SSR;2019;260000203;260016910;SSR_A50;1;;;;;0;;0
SSR;2019;260000203;260016910;SSR_A51;1;29;;3;;8421;;1163
SSR;2019;260000203;260016910;SSR_A52;1;30;;2;;7249;;989
SSR;2019;260000203;260016910;SSR_TOT;;59;21535;5;367;15670;51;2152
SSR;2019;260000229;260000047;SSR_A;;12;4380;;140;4046;1;0
SSR;2019;260000229;260000047;SSR_A50;1;12;;;;4046;;0
SSR;2019;260000229;260000047;SSR_TOT;;12;4380;;140;4046;1;0
SSR;2019;260000237;260000088;SSR_A;;25;9125;;364;9696;6;0
SSR;2019;260000237;260000088;SSR_A50;1;25;;;;9696;;0
SSR;2019;260000237;260000088;SSR_TOT;;25;9125;;364;9696;6;0
SSR;2019;260000278;260000096;SSR_A;;19;6935;;250;6409;8;0
SSR;2019;260000278;260000096;SSR_A50;1;19;;;;6409;;0
SSR;2019;260000278;260000096;SSR_TOT;;19;6935;;250;6409;8;0
SSR;2019;260000286;260000104;SSR_A;;15;5475;2;163;4805;3;73
SSR;2019;260000286;260000104;SSR_A50;1;15;;2;;4805;;73
SSR;2019;260000286;260000104;SSR_TOT;;15;5475;2;163;4805;3;73
SSR;2019;260000682;930019484;SSR_A;;65;23725;19;454;19737;61;6556
SSR;2019;260000682;930019484;SSR_A50;1;;;;;;;0
SSR;2019;260000682;930019484;SSR_A51;1;26;;8;;7434;;3329
SSR;2019;260000682;930019484;SSR_A52;1;39;;11;;12303;;3227
SSR;2019;260000682;930019484;SSR_E;;;0;1;0;0;0;44
SSR;2019;260000682;930019484;SSR_E51;1;;;;;0;;0
SSR;2019;260000682;930019484;SSR_E52;1;;;1;;0;;44
SSR;2019;260000682;930019484;SSR_TOT;;65;23725;20;454;19737;61;6600
SSR;2019;260006267;070000245;SSR_A;;70;25550;10;492;23496;78;3913
SSR;2019;260006267;070000245;SSR_A50;1;10;;2;;4702;;504
SSR;2019;260006267;070000245;SSR_A51;1;45;;5;;15156;;2957
SSR;2019;260006267;070000245;SSR_A52;1;15;;3;;3638;;452
SSR;2019;260006267;070000245;SSR_TOT;;70;25550;10;492;23496;78;3913
SSR;2019;260017454;260016761;SSR_A;;101;35839;12;1340;29337;12;2962
SSR;2019;260017454;260016761;SSR_A50;1;;;;;0;;0
SSR;2019;260017454;260016761;SSR_A51;1;10;;;;3394;;0
SSR;2019;260017454;260016761;SSR_A52;1;10;;;;3453;;0
SSR;2019;260017454;260016761;SSR_A53;1;54;;8;;14235;;2285
SSR;2019;260017454;260016761;SSR_A54;1;27;;4;;8255;;677
SSR;2019;260017454;260016761;SSR_E;;0;;1;0;0;0;0
SSR;2019;260017454;260016761;SSR_E50;1;;;;;0;;0
SSR;2019;260017454;260016761;SSR_E53;1;0;;;;0;;0
SSR;2019;260017454;260016761;SSR_E54;1;0;;1;;0;;0
SSR;2019;260017454;260016761;SSR_E55;1;0;;0;;0;;0
SSR;2019;260017454;260016761;SSR_TOT;;101;35839;13;1340;29337;12;2962
SSR;2019;270000045;270000060;SSR_A;;21;7665;;238;6802;6;0
SSR;2019;270000045;270000060;SSR_A50;1;;;;;0;;0
SSR;2019;270000045;270000060;SSR_A59;1;21;;;;6802;;0
SSR;2019;270000045;270000060;SSR_TOT;;21;7665;;238;6802;6;0
SSR;2019;270000342;920030269;SSR_A;;53;19345;20;344;22344;39;10381
SSR;2019;270000342;920030269;SSR_A50;1;8;;;;2614;;0
SSR;2019;270000342;920030269;SSR_A51;1;30;;10;;14721;;7628
SSR;2019;270000342;920030269;SSR_A52;1;15;;10;;5009;;2753
SSR;2019;270000342;920030269;SSR_TOT;;53;19345;20;344;22344;39;10381
SSR;2019;270000367;270000086;SSR_A;;33;12045;;410;10905;13;0
SSR;2019;270000367;270000086;SSR_A50;1;13;;;;1636;;0
SSR;2019;270000367;270000086;SSR_A59;1;20;;;;9269;;0
SSR;2019;270000367;270000086;SSR_TOT;;33;12045;;410;10905;13;0
SSR;2019;270000391;760024042;SSR_A;;42;15330;;375;14973;40;0
