BOR;AN;FI;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A12;GCS_PM;GHT_PM;AUT_PM;GCS_PARA;GHT_PARA;AUT_PARA;GCS_ADMTECLOG;GHT_ADMTECLOG;AUT_ADMTECLOG
ORG;2019;100000140;100000058;;;;;;;;;;;;;1;A;;;;;;;;1;D;;;;;;;;;;;;;;;;;;;;;
ORG;2019;100010362;100010347;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;AUBE ET SÉZANNAIS;;;;;0;;;;;;;;;
ORG;2019;100010545;310025010;0;;;0;;;0;;;0;;;0;;;0;;;0;;;5;C;C;0;;;0;;;;;;;0.1;0;0;0;0;0;0;0;0;0
ORG;2019;100010578;100010347;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;AUBE ET SÉZANNAIS;;;;;0;;;;;;;;;
ORG;2019;100010818;100010792;;;;;;;;;;;;;;;;1;A;B;;;;10;C;D;;;;1;1;AUBE ET SÉZANNAIS;;;;;1;2.25;;;0.2;;;0.5;;
ORG;2019;100010933;100010347;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;AUBE ET SÉZANNAIS;;;;;0;;;;;;;;;
ORG;2019;110000023;110780061;;;;4;C;A;;;;;;;4;A;B;1;D;;;;;280;C;A;13;C;A;;;;;;;;0.9;6.65;0.1;0.8;18.52;0;10.75;80.64;0.35;2.95
ORG;2019;110000049;110780087;1;A;;3;A;F;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;2.18;1.1;;;;;;
ORG;2019;110000056;110780137;;;;3;C;A;;;;;;;;;;;;;6;C;;219;A;B;5;C;D;;;;;;;;;;;;;;;;;
ORG;2019;110000189;110780707;;;;1;C;;;;;;;;;;;;;;;;;11;C;D;;;;;;;;;;;;;;;;;;;;
ORG;2019;110000247;110780772;;;;1;C;;;;;;;;;;;;;;;;;8;C;D;;;;;;;;;;;0;;;;;;;;0.2;
ORG;2019;110000262;110781010;;;;1;A;;;;;;;;;;;;;;;;;8;A;C;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;0.05;;;0.2;;;;;0.1;
ORG;2019;110003118;110007341;;;;;;;;;;;;;;;;;;;;;;39;C;D;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2019;110004413;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;110004421;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;110004439;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;110004942;310021324;;;;1;A;D;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.5;;;;;;;5.5;;
ORG;2019;110005048;110000114;;;;;;;;;;;;;;;;;;;;;;18;C;;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;;;;;;;;;;
ORG;2019;110005311;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;110005394;750056335;;;;;;;;;;;;;;;;;;;;;;4;;;;;;1;1;OUEST AUDOIS;;;;;1;;;;;;;;;
ORG;2019;110007259;110000114;;;;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;110007580;110780061;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;;
ORG;2019;110007598;110780061;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;;
ORG;2019;110007630;110000072;0;;;2;F;A;0;;;0;;;0;;;1;B;;0;;;13;;;0;;;0;;;;;;;0.1;0;;;0;;;0.1;;0.47
ORG;2019;110780152;110000064;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;C;;0;;;;;;;0.1;;;0.23;;;;;;
ORG;2019;110780194;110000080;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;110780202;310021316;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;;;0;;;;;;;0.1;0;0;0.1;0;0;0.1;0;0;0.1
ORG;2019;110780228;110000114;;;;;;;;;;;;;;;;;;;;;;62;C;A;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;;;;;;;;;;
ORG;2019;110780236;110780707;;;;1;C;;;;;;;;;;;;;;;;;11;C;D;;;;;;;;;;;;;;;;;;;;
ORG;2019;110780483;110000155;;;;;;;1;C;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;1;;
ORG;2019;110786324;;;;;2;A;C;2;F;B;;;;;;;;;;;;;6;C;D;;;;0;;;;;;;;;;0.93;;;4.33;0.8;;1
ORG;2019;110786746;110786324;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0.1;;;0.2;;;
ORG;2019;120000039;120780044;;;;1;A;;;;;4;C;;;;;;;;;;;18;C;;;;;;;;;;;;2;;0.44;9.08;;;3.38;;1.34;4.98
ORG;2019;120000054;120780069;;;;;;;;;;;;;;;;;;;;;;23;C;D;;;;;;;;;;;0.1;;0.9;0.4;;;;;0.13;
ORG;2019;120000088;120780093;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0.2;;;;;;0.04;
ORG;2019;120000096;120780101;;;;2;A;C;;;;;;;2;E;;;;;;;;;;;;;;1;1;ROUERGUE;;;;;0.1;;;;;;;;;
ORG;2019;120000153;120780291;;;;1;A;;;;;;;;;;;;;;;;;10;B;A;;;;;;;;;;;0;0;;;0;;;0;;
ORG;2019;120000237;120780481;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;;;;;;;;;
ORG;2019;120001748;340000264;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;120004569;120004528;;;;1;A;;;;;;;;;;;;;;;;;2;A;C;;;;;;;;;;;0.5;;;;;;;7.5;;
ORG;2019;120004668;120004619;;;;5;A;C;;;;;;;4;A;B;;;;;;;21;C;D;8;C;;1;1;EST HÉRAULT ET SUD AVEYRON;;;;;0.5;;;0.17;;;2.15;1;;
ORG;2019;120007554;120004528;;;;1;A;;;;;;;;;;;;;;;;;1;A;C;;;;;;;;;;;;;;;;;;;;
ORG;2019;120007786;310000633;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;120780135;120000104;;;;0;;;;;;;;;1;B;;;;;;;;34;A;C;;;;1;1;ROUERGUE;;;;;0.2;;;;;;6.99;;;
ORG;2019;120780143;120000112;;;;;;;;;;;;;;;;;;;;;;16;A;C;;;;1;1;ROUERGUE;;;;;;;0.2;;;;;;;
ORG;2019;120780283;630786754;;;;;;;;;;;;;3;B;E;;;;;;;77;C;E;;;;0;;;;;;;0.25;;;;;;;;;
ORG;2019;120783097;120004528;;;;1;A;;;;;;;;;;;;;;;;;1;A;C;;;;;;;;;;;0.5;;;;;;;7.5;;
ORG;2019;120783618;120784616;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;ROUERGUE;EST HÉRAULT ET SUD AVEYRON;;;;0.1;;;;;;;;;
ORG;2019;130000235;130780554;;;;2;A;E;;;;;;;2;A;B;;;;;;;;;;1;A;;;;;;;;;3;;;1.4;;;;2.7;1.1;
ORG;2019;130000409;130041916;2;A;E;;;;;;;;;;;;;2;D;;1;C;D;522;A;C;;;;;;;;;;;;;3.48;5.13;;;;;;
ORG;2019;130000433;130781131;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BOUCHES-DU-RHÔNE;;;;;0.1;;;;;;;0.1;;
ORG;2019;130000516;130781339;;;;1;C;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;
ORG;2019;130000565;130781446;;;;0;;;;;;;;;;;;0;;;;;;96;;;;;;1;1;BOUCHES-DU-RHÔNE;;;;;0.06;;1.33;0.88;;;;;;
ORG;2019;130001225;130782634;;;;1;A;;;;;;;;;;;1;D;;;;;;;;;;;;;;;;;;;;;;14.04;;;1.6;;
ORG;2019;130001258;130028228;;;;;;;;;;;;;0;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;130001647;130784127;1;E;;2;C;;;;;;;;1;E;;;;;;;;32;C;D;6;C;G;0;;;;;;;0.2;;;3.47;;;;;;
ORG;2019;130002215;130785512;1;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130002496;130786494;1;C;;;;;;;;;;;2;B;;;;;;;;40;C;;;;;1;1;BOUCHES-DU-RHÔNE;;;;;;1.75;;;9.52;;;1.58;;
ORG;2019;130002827;130789274;;;;1;D;;;;;1;;;;;;;;;;;;120;;;;;;1;1;BOUCHES-DU-RHÔNE;;;;;1;;;1.3;;;;;;1
ORG;2019;130002835;130789316;;;;;;;;;;;;;1;A;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;0.11;
ORG;2019;130008048;130043169;;;;1;A;D;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130008238;130044118;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130021488;130021439;0;;;0;;;0;;;0;;;0;;;1;A;;0;;;1;;;0;;;0;;;;;;;0.18;0;;;0;;;0;;
ORG;2019;130022619;130045339;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;130032758;130001514;;;;1;G;;;;;;;;;;;;;;;;;4;C;C;;;;0;;;;;;;;0;0;0;0;0;0;0;0;0
ORG;2019;130035793;130013139;;;;;;;;;;;;;;;;;;;;;;11;C;;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;130036650;130016058;;;;;;;;;;;;;;;;;;;;;;1;C;D;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;130037922;130037823;;;;;;;;;;;;;;;;;;;;;;49;D;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130041767;130041262;;;;1;D;;;;;;;;1;G;;1;A;B;;;;19;C;D;1;D;;0;;;;;;;;0.6;;;;;;;;
ORG;2019;130043318;130043300;5;A;;;;;;;;;;;;;;;;;;;;7;A;;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;130043664;130002157;;;;1;D;;;;;;;;1;G;;1;A;B;;;;19;C;D;1;D;;0;;;;;;;;3.4;;;11.37;;;6;;
ORG;2019;130043854;130037815;;;;;;;;;;;;;;;;1;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130044753;130810336;;;;;;;;;;;;;;;;1;A;;;;;5;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;130045263;130007487;;;;;;;;;;;;;;;;;;;;;;2;A;C;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;130780083;130000060;;;;;;;;;;;;;;;;;;;;;;32;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;130781065;130000417;0;;;0;;;0;;;0;;;0;;;0;;;0;;;11;C;D;;;;0;;;;;;;0.1;0;0;0;0;0;0;0;0;0
ORG;2019;130781289;130002447;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130781370;130000532;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130781479;130000599;;;;;;;;;;;;;;;;1;A;B;;;;87;C;D;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;130781768;130000763;8;A;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.11;;;;0.05;;;;;
ORG;2019;130781834;130000805;;;;;;;;;;;;;;;;;;;;;;28;;;3;;;0;;;;;;;0;0;;;0;;;0;;
ORG;2019;130781867;130000813;;;;1;D;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;;2;0.1;;0.1;1;;;6;;6
ORG;2019;130781917;130000847;0;;;0;;;0;;;0;;;0;;;0;;;0;;;10;;;5;;;0;;;;;;;0;;;0;;;0;;;0
ORG;2019;130782097;130000938;;;;1;;;;;;;;;;;;;;;;;;12;C;D;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;130782147;130000979;;;;1;E;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;1;0;0;0;0;0;0;0;0;0
ORG;2019;130782162;130000987;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130782444;130001100;;;;;;;;;;;;;;;;;;;;;;58;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;130784051;130037823;;;;;;;;;;;;;1;A;B;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130784713;130038847;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;;4;;;0.2;;;2;;;18
ORG;2019;130784812;130001985;;;;;;;;;;;;;;;;;;;;;;30;C;E;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;130785462;130002207;;;;;;;;;;;;;;;;;;;;;;14;C;D;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;130785678;130002249;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;;2;;;0.1;;;2;;;9
ORG;2019;130785983;130002306;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;130786361;130002447;1;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130786445;130002488;;;;1;A;;;;;;;;1;B;;;;;;;;4;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130786742;750821092;;;;2;G;;;;;;;;1;;;;;;;;;214;C;D;3;C;;0;;;;;;;1;0;0;1;0;0;0;0;0;0
ORG;2019;130786924;130037815;;;;;;;;;;;;;;;;;;;;;;1;E;;;;;0;;;;;;;0;;;1;;;;;;
ORG;2019;130786973;130002702;;;;;;;;;;;;;;;;;;;;;;4;A;;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;130787369;130002777;1;C;;;;;;;;;;;;;;;;;;;;10;C;;11;C;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;130789159;920030269;19;A;A;1;A;A;;;;2;A;A;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;130789357;130002843;;;;1;D;;;;;;;;;;;;;;;;;30;C;D;;;;0;;;;;;;0.05;0.5;;;0.9;;;;;
ORG;2019;130802143;130804396;;;;;;;;;;;;;;;;1;B;A;;;;;;;;;;0;;;;;;;0;;;0.8;;;0;;;0
ORG;2019;130806078;130016058;;;;;;;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;130809981;750056335;;;;;;;;;;;;;;;;;;;;;;20;D;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;130811102;130007487;;;;;;;;;;;;;;;;;;;;;;2;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;140000027;140000035;;;;1;A;A;;;;1;B;;;;;1;D;;;;;5;C;;;;;;;;;;;;;;;;;;;;1.4;0.1
ORG;2019;140000076;140000092;;;;1;A;G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.19;;;;0.5;;;;;
ORG;2019;140000209;140000100;0;;;0;;;0;;;0;;;1;;;0;;;0;;;560;;;0;;;;;;;;;;0.8;12.4;2.52;;7.32;0;;10.37;9.09;
ORG;2019;140000233;140000118;1;D;;1;B;;;;;;;;4;B;A;;;;;;;71;C;A;;;;;;;;;;;;;;3.92;1.75;;2.3;;0.2;3.22
ORG;2019;140000290;140000449;;;;;;;;;;;;;;;;;;;;;;9;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;140000373;140000159;;;;3;D;A;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;;2.7;;2.5;19.3;0.5;5.9;6.5;1;
ORG;2019;140000456;140000316;;;;;;;;;;;;;2;B;;;;;;;;202;C;;;;;;;;;;;;0.2;;;2.52;;;14.17;;0.46;0.85
ORG;2019;140000555;140000639;;;;1;C;D;;;;1;A;;;;;1;A;;;;;133;C;D;;;;0;;;;;;;5;;;4.2;;;0.33;;;2.03
ORG;2019;140002254;140000852;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;140002452;140025800;;;;;;;;;;;;;;;;1;D;D;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;140004136;140000092;;;;1;G;;;;;;;;1;A;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;140004383;140000100;0;;;0;;;0;;;0;;;1;;;0;;;0;;;560;;;0;;;;;;;;;;0.8;12.4;2.52;;7.32;0;;10.37;9.09;
ORG;2019;140012196;140000100;0;;;0;;;0;;;0;;;1;;;0;;;0;;;560;;;0;;;;;;;;;;0.8;12.4;2.52;;7.32;0;;10.37;9.09;
ORG;2019;140015975;310021092;;;;;;;;;;;;;;;;;;;;;;15;C;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2019;140016155;140027426;;;;1;G;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;140016759;140003146;;;;;;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;1.5;;;;;;;;;1.5
ORG;2019;140017278;610787285;;;;;;;;;;;;;;;;;;;;;;5;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;140017401;140000092;;;;1;G;;;;;;;;1;A;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;140019175;930019484;;;;;;;;;;;;;;;;;;;;;;4;C;E;;;;0;;;;;;;0;;;1.1;;;;;;
ORG;2019;140024886;140000092;;;;3;A;G;;;;;;;1;A;;1;D;;;;;;;;;;;;;;;;;;0.52;1.74;;;1.62;;;20.12;;20.02
ORG;2019;140025362;140000092;;;;2;A;G;;;;;;;1;A;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;140027434;140000852;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;140027681;610787764;;;;;;;;;;;;;;;;;;;;;;25;C;;;;;1;2;NORMANDIE CENTRE;COTENTIN;;;;;;;;;;;;;
ORG;2019;140030891;140000639;;;;;;;;;;;;;;;;;;;;;;1;D;;;;;0;;;;;;;5;;;;;;;;;
ORG;2019;150000024;150780047;;;;;;;;;;;;;3;A;B;;;;;;;;;;;;;;;;;;;;0.08;;;;;;;;0.2;
ORG;2019;150000032;150780088;;;;1;C;;;;;1;C;;1;A;;;;;1;C;;130;A;C;;;;;;;;;;;0.01;0.4;0;0.5;;0.5;;0.16;0.5;0.34
ORG;2019;150000040;150780096;;;;;;;;;;;;;;;;;;;;;;32;;;;;;;;;;;;;;1.97;;;2.97;;;2;;
ORG;2019;150000149;150780393;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;3;;;;;
ORG;2019;150000180;150780500;;;;;;;;;;;;;1;B;;;;;;;;12;C;D;;;;;;;;;;;4;;;;;;;;;0.6
ORG;2019;150002608;660006370;;;;1;D;;;;;;;;;;;;;;;;;21;C;;;;;0;;;;;;;0.15;2.46;;;;;;;;
ORG;2019;150003713;630011831;;;;;;;;;;;;;;;;1;A;B;;;;3;D;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;150780120;150000065;;;;1;C;;;;;;;;;;;;;;;;;29;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;150780708;870015336;;;;8;C;;;;;1;G;;;;;;;;;;;1;D;A;5;G;;1;1;CANTAL;;;;;0.1;;0.62;;;;0.17;;;0.11
ORG;2019;150780773;150780088;;;;;;;;;;;;;;;;;;;;;;10;C;C;;;;;;;;;;;0;0;0;0;;;;0;0;0
ORG;2019;150782944;150002566;;;;;;;;;;;;;;;;;;;;;;17;C;A;;;;0;;;;;;;;;;;;;;;;
ORG;2019;160000170;160000204;;;;;;;;;;;;;;;;;;;;;;8;C;;;;;0;;;;;;;0.5;;;;;;;;;
ORG;2019;160000188;160000121;;;;1;A;D;;;;;;;;;;;;;;;;;;;;;;1;1;CHARENTE;;;;;0.05;;;;;;;0.4;;
ORG;2019;160000253;160000451;;;;1;A;D;;;;1;C;D;3;A;B;2;D;B;;;;254;C;A;;;;;;;;;;;2.35;6.6;1;0;3.96;2;0.5;108.62;21.35;39.01
ORG;2019;160000279;160000212;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;160000303;160006037;1;A;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;0.7;;;8.8;;;1;3.35;
ORG;2019;160000311;160000485;;;;1;A;;;;;;;;;;;;;;;;;22;C;;;;;;;;;;;;0.15;;0.2;;;;2.07;;2.6;1
ORG;2019;160000337;160000493;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;160000345;160000501;;;;1;A;D;;;;;;;3;B;A;;;;;;;131;C;;;;;0;;;;;;;0;0;0;0;0;0.5;0;0;4.43;0
ORG;2019;160000360;160000519;;;;1;A;;;;;;;;;;;;;;;;;65;C;E;;;;;;;;;;;0.1;;;;;;;;;
ORG;2019;160002036;160009908;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;CHARENTE;;;;;0.2;;0.1;;;;;;0.1;
ORG;2019;160006110;860000348;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;160008231;160001038;;;;;;;;;;;;;;;;;;;;;;5;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;160009080;160001574;1;C;;1;B;;;;;;;;1;B;;;;;;;;2;C;;;;;0;;;;;;;0;0;0;0.03;0;0;0;0;0;0
ORG;2019;160012159;860000348;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;160012209;160012191;;;;;;;;;;;;;;;;;;;;;;6;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;160013207;160001632;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;4.7;;;3;;
ORG;2019;160015368;160014411;;;;1;C;;;;;;;;1;A;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;7;
ORG;2019;170000038;170780050;;;;3;A;D;;;;;;;3;A;B;2;D;B;;;;44;C;D;;;;;;;;;;;0.2;2;;1.09;10.11;;;2.15;0.3;
ORG;2019;170000061;170024194;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;;;;;;;;;;;;;;;;;
ORG;2019;170000079;170780142;;;;;;;;;;;;;;;;;;;;;;1;A;;1;A;;;;;;;;;0;;;;;;;;;2.7
ORG;2019;170000087;170024194;;;;2;D;;;;;;;;;;;;;;2;C;;;;;;;;;;;;;;;;;;;;1.68;;;13.24;
ORG;2019;170000095;170780167;;;;;;;;;;1;A;;1;A;;1;A;;1;C;;;;;;;;;;;;;;;0.2;1.9;1.66;0;13.05;2.48;0.32;5.43;6.11;2.78
ORG;2019;170000103;170780175;;;;1;D;;;;;;;;1;A;;1;D;;;;;98;C;A;2;A;D;0;;;;;;;0.5;3.77;10.48;4.73;16.88;7.24;1.86;5.99;17.74;46.29
ORG;2019;170000111;170024194;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;170000129;170780191;1;C;;1;D;;;;;;;;1;A;;1;D;;1;C;;39;C;A;;;;;;;;;;;0.6;7.86;0.02;;40.8;;;3;0.17;
ORG;2019;170000137;170780209;1;D;;;;;;;;;;;;;;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;170000152;170780225;1;A;D;1;D;;1;C;;;;;;;;;;;;;;;;;;;;1;1;ATLANTIQUE 17;;;;;0.5;3.17;;;;;;21.37;;
ORG;2019;170000178;170780266;;;;1;D;;;;;;;;;;;;;;;;;15;C;A;;;;;;;;;;;;;;;;;;;0.15;0.9
ORG;2019;170024590;170780225;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;ATLANTIQUE 17;;;;;;;;;;;;;;
ORG;2019;170780043;750721334;;;;;;;;;;;;;;;;;;;;;;5;A;C;;;;1;1;ATLANTIQUE 17;;;;;;;;;;;;;;
ORG;2019;170780068;170000046;;;;;;;;;;;;;;;;;;;;;;2;C;C;;;;0;;;;;;;0;;;;;;0.3;;;
ORG;2019;170780100;310021357;;;;;;;;;;;;;;;;;;;;;;5;C;D;1;C;;0;;;;;;;;;;;;;;;;
ORG;2019;170780563;170000251;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;170780613;170024053;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;170780621;170000285;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;2.89;;;5.17;;;2.31;;
ORG;2019;170780662;170024053;;;;;;;;;;;;;;;;1;A;;1;C;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;170780803;170017321;;;;;;;;;;;;;;;;;;;;;;15;C;A;1;C;;0;;;;;;;;;;0.6;;;;;;
ORG;2019;170782981;170024194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;;;1;
ORG;2019;170783146;170780050;;;;;;;;;;;;;;;;;;;;;;8;C;E;;;;;;;;;;;;;;;;;;;;
ORG;2019;170785059;170000988;;;;;;;;;;;;;1;B;;1;B;;;;;;;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;170792212;170000988;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;170794929;170000988;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;170795165;170000988;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;170802656;170000988;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;170804090;170000988;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;180000010;180000028;;;;2;A;G;;;;;;;2;A;;1;D;;;;;297;C;D;;;;;;;;;;;0.34;0;0.45;1;0;0.25;10.91;0;4.64;29.51
ORG;2019;180000176;180001158;;;;2;A;B;;;;;;;3;A;B;;;;;;;35;C;A;;;;;;;;;;;;;;;;;;17.89;;
ORG;2019;180000200;180000051;;;;1;;;;;;;;;5;;;;;;;;;;;;1;;;0;;;;;;;0;0;1.1;0;0;0;0;0;;0
ORG;2019;180000283;180000069;;;;;;;;;;;;;1;B;;;;;;;;26;C;D;;;;;;;;;;;0.05;;;;;;;;0.05;0.09
ORG;2019;180000333;180000093;;;;;;;;;;1;A;;2;A;A;;;;;;;4;A;B;;;;;;;;;;;0;;;;;;;;;
