BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2019;390000040;390780146;N2530;1;30;23.49;;;;
PERINAT_P;2019;390000040;390780146;N2800;;21;17.27;;;;
PERINAT_P;2019;390000040;390780146;NAUT;;2;1.49;;;;
PERINAT_P;2019;390000065;390780161;M1140;;1;0.6;0;0;;
PERINAT_P;2019;390000065;390780161;M2050;;1;0.13;0;0;;
PERINAT_P;2019;390000065;390780161;N2340;;1;0.75;;;;
PERINAT_P;2019;390000065;390780161;N2800;3;5;7.14;;;;
PERINAT_P;2019;390000065;390780161;NAUT;4;;4;;;;
PERINAT_P;2019;390000222;390780609;M1140;;;;0;1;;
PERINAT_P;2019;390000222;390780609;M2050;5;2;5.94;0;1;;
PERINAT_P;2019;390000222;390780609;N2700;;1;1.38;;;;
PERINAT_P;2019;390000222;390780609;N2800;4;7;8.92;;;;
PERINAT_P;2019;400000105;400780193;M1030;;17;1;1;0;0;0
PERINAT_P;2019;400000105;400780193;M1140;;5;0.45;0;1;;
PERINAT_P;2019;400000105;400780193;M2050;;6;5.6;;1;;
PERINAT_P;2019;400000105;400780193;MIVG;1;;0.59;;;;
PERINAT_P;2019;400000105;400780193;N2700;;1;0.48;;;;
PERINAT_P;2019;400000105;400780193;N2800;13;11;19.61;;;;
PERINAT_P;2019;400000105;400780193;N280H;13;11;19.61;;;;
PERINAT_P;2019;400000139;400011177;M1030;0;0;0;1;0;0;0
PERINAT_P;2019;400000139;400011177;M1140;0;7;5.58;1;0;;
PERINAT_P;2019;400000139;400011177;M2050;7;1;7.75;1;0;;
PERINAT_P;2019;400000139;400011177;N2200;2;1;1.97;;;;
PERINAT_P;2019;400000139;400011177;N2340;4;8;10.47;;;;
PERINAT_P;2019;400000139;400011177;N2530;20;8;24.64;;;;
PERINAT_P;2019;400000139;400011177;N2800;22;7;26.16;;;;
PERINAT_P;2019;400000139;400011177;NAUT;14;8;15.94;;;;
PERINAT_P;2019;410000020;410000087;M1030;0;0;0;1;0;;
PERINAT_P;2019;410000020;410000087;M1140;0;8;1.97;1;0;;
PERINAT_P;2019;410000020;410000087;M2050;1;7;4.78;1;0;;
PERINAT_P;2019;410000020;410000087;MAUT;0;1;1.82;;;;
PERINAT_P;2019;410000020;410000087;MIVG;0;7;1.68;;;;
PERINAT_P;2019;410000020;410000087;N2200;2;21;7.08;;;;
PERINAT_P;2019;410000020;410000087;N2340;2;25;9.49;;;;
PERINAT_P;2019;410000020;410000087;N2530;1;1;0.4;;;;
PERINAT_P;2019;410000020;410000087;N2800;0;31;11.3;;;;
PERINAT_P;2019;410000020;410000087;N280H;0;14;5.09;;;;
PERINAT_P;2019;410000020;410000087;NAUT;24;41;30.33;;;;
PERINAT_P;2019;410000046;410000103;M1030;1;6;3.98;0;1;0;1
PERINAT_P;2019;410000046;410000103;M1140;3;;3;0;1;;
PERINAT_P;2019;410000046;410000103;M2050;3;1;4.03;0;1;;
PERINAT_P;2019;410000046;410000103;N2530;6;0;6.75;;;;
PERINAT_P;2019;410000046;410000103;N2800;12;2;13.16;;;;
PERINAT_P;2019;410000046;410000103;N280H;12;2;13.16;;;;
PERINAT_P;2019;410000046;410000103;NAUT;8;3;9.96;;;;
PERINAT_P;2019;410000202;410000319;M1030;5;1;5.75;0;1;0;0
PERINAT_P;2019;410000202;410000319;M1140;1;1;1.8;0;1;;
PERINAT_P;2019;410000202;410000319;M2050;5;;5;0;1;;
PERINAT_P;2019;410000202;410000319;MAUT;;2;0.3;;;;
PERINAT_P;2019;410000202;410000319;N2200;;1;0.75;;;;
PERINAT_P;2019;410000202;410000319;N2340;;1;0.86;;;;
PERINAT_P;2019;410000202;410000319;N2530;5;3;7.19;;;;
PERINAT_P;2019;410000202;410000319;N2700;;1;0.1;;;;
PERINAT_P;2019;410000202;410000319;N2800;6;6;10.8;;;;
PERINAT_P;2019;410000202;410000319;N280H;6;6;10.8;;;;
PERINAT_P;2019;410000202;410000319;NAUT;1;3;1.85;;;;
PERINAT_P;2019;410004998;410000871;M1030;3;1;3.5;;1;;
PERINAT_P;2019;410004998;410000871;M1140;3;;3;;1;;
PERINAT_P;2019;410004998;410000871;M2050;3;;3;;1;;
PERINAT_P;2019;410004998;410000871;N2340;;1;0.8;;;;
PERINAT_P;2019;410004998;410000871;N2700;;1;0.09;;;;
PERINAT_P;2019;410004998;410000871;N2800;6;6;9.45;;;;
PERINAT_P;2019;410004998;410000871;N280H;1;;1;;;;
PERINAT_P;2019;420000010;420780033;M1140;8;2;2.93;;;;
PERINAT_P;2019;420000010;420780033;M2050;7;4;5.39;;;;
PERINAT_P;2019;420000010;420780033;MIVG;0;1;0.05;;;;
PERINAT_P;2019;420000010;420780033;N2200;4;2;6.43;;;;
PERINAT_P;2019;420000010;420780033;N2340;6;7;11.18;;;;
PERINAT_P;2019;420000010;420780033;N2530;21;4;23;;;;
PERINAT_P;2019;420000010;420780033;N2700;;1;0.8;;;;
PERINAT_P;2019;420000010;420780033;N2800;27;15;37.76;;;;
PERINAT_P;2019;420000010;420780033;NAUT;27;7;25.53;;;;
PERINAT_P;2019;420000226;420013831;M2050;0;6;3.98;;;;
PERINAT_P;2019;420000226;420013831;N2340;0;1;0.91;;;;
PERINAT_P;2019;420000226;420013831;N2530;3;13;13.6;;;;
PERINAT_P;2019;420000226;420013831;N2700;0;1;0.3;;;;
PERINAT_P;2019;420000226;420013831;N2800;7;14;18.59;;;;
PERINAT_P;2019;420000226;420013831;N280H;1;14;16.43;;;;
PERINAT_P;2019;420000226;420013831;NAUT;0;6;3.68;;;;
PERINAT_P;2019;420000234;420780652;M1140;;1;0.48;;;;
PERINAT_P;2019;420000234;420780652;M2050;3;5;5.75;1;;;
PERINAT_P;2019;420000234;420780652;MIVG;;1;0.2;;;;
PERINAT_P;2019;420000234;420780652;N2700;;2;0.82;;;;
PERINAT_P;2019;420000234;420780652;N2800;14;18;25.6;;;;
PERINAT_P;2019;420000234;420780652;N280H;6;10;9.8;;;;
PERINAT_P;2019;420000234;420780652;NAUT;1;;0.99;;;;
PERINAT_P;2019;420000267;420013831;M1140;0;1;0.17;0;0;;
PERINAT_P;2019;420000267;420013831;M2050;0;2;0.3;0;0;;
PERINAT_P;2019;420000267;420013831;N2530;0;1;0.5;;;;
PERINAT_P;2019;420000267;420013831;N2800;;4;1.5;;;;
PERINAT_P;2019;420000267;420013831;NAUT;1;2;2.07;;;;
PERINAT_P;2019;420011413;420011405;M1030;5;1;5.5;1;0;1;0
PERINAT_P;2019;420011413;420011405;M1140;6;;6;0;1;;
PERINAT_P;2019;420011413;420011405;M2050;13;;13;1;0;;
PERINAT_P;2019;420011413;420011405;MIVG;4;;4;;;;
PERINAT_P;2019;420011413;420011405;N2200;2;5;7;;;;
PERINAT_P;2019;420011413;420011405;N2800;7;3;10.75;;;;
PERINAT_P;2019;420780637;420002495;M1030;3;2;0.7;1;0;0;0
PERINAT_P;2019;420780637;420002495;M1140;1;1;1.3;0;1;;
PERINAT_P;2019;420780637;420002495;M2050;2;1;1.58;0;1;;
PERINAT_P;2019;420780637;420002495;MAUT;;10;0.88;;;;
PERINAT_P;2019;420780637;420002495;N2340;;1;0.5;;;;
PERINAT_P;2019;420780637;420002495;N2700;;1;0.02;;;;
PERINAT_P;2019;420780637;420002495;N2800;14;11;16.46;;;;
PERINAT_P;2019;420780637;420002495;N280H;3;3;5.02;;;;
PERINAT_P;2019;420780637;420002495;NAUT;18;5;11.15;;;;
PERINAT_P;2019;420782310;420000853;M1030;6;0;6;0;1;0;0
PERINAT_P;2019;420782310;420000853;M2050;3;1;3.5;0;1;;
PERINAT_P;2019;420785354;420784878;M1030;7;0;1.14;1;0;0;0
PERINAT_P;2019;420785354;420784878;M1140;12;7;6.62;0;0;;
PERINAT_P;2019;420785354;420784878;M2050;14;7;5.63;1;0;;
PERINAT_P;2019;420785354;420784878;MAUT;0;7;1.34;;;;
PERINAT_P;2019;420785354;420784878;MIVG;6;4;0.83;;;;
PERINAT_P;2019;420785354;420784878;N2200;48;29;58.67;;;;
PERINAT_P;2019;420785354;420784878;N2340;16;6;17.99;;;;
PERINAT_P;2019;420785354;420784878;N2530;56;29;72.98;;;;
PERINAT_P;2019;420785354;420784878;N2700;2;2;2.07;;;;
PERINAT_P;2019;420785354;420784878;N2800;44;29;58.65;;;;
PERINAT_P;2019;420785354;420784878;N280H;16;12;19.08;;;;
PERINAT_P;2019;420785354;420784878;NAUT;68;26;64.57;;;;
PERINAT_P;2019;430000117;430000018;M1030;0;7;0.4;1;0;0;0
PERINAT_P;2019;430000117;430000018;M1140;0;2;0.75;0;1;;
PERINAT_P;2019;430000117;430000018;M2050;0;8;4.18;0;1;;
PERINAT_P;2019;430000117;430000018;MAUT;0;1;0.2;;;;
PERINAT_P;2019;430000117;430000018;MIVG;0;4;0.34;;;;
PERINAT_P;2019;430000117;430000018;N2200;1;4;3.82;;;;
PERINAT_P;2019;430000117;430000018;N2340;2;11;4.99;;;;
PERINAT_P;2019;430000117;430000018;N2530;2;27;21.64;;;;
PERINAT_P;2019;430000117;430000018;N2700;0;1;0.5;;;;
PERINAT_P;2019;430000117;430000018;N2800;13;15;22.43;;;;
PERINAT_P;2019;430000117;430000018;N280H;1;13;9.95;;;;
PERINAT_P;2019;430000117;430000018;NAUT;5;20;15.77;;;;
PERINAT_P;2019;430000190;430000034;M1140;;1;0.2;0;0;;
PERINAT_P;2019;430000190;430000034;M2050;;1;0.2;0;0;;
PERINAT_P;2019;430000190;430000034;N2800;2;;1.35;;;;
PERINAT_P;2019;440000016;440000057;M1030;11;;3.7;1;0;1;0
PERINAT_P;2019;440000016;440000057;M1140;10;2;3.7;1;0;;
PERINAT_P;2019;440000016;440000057;M2050;;2;3.3;1;0;;
PERINAT_P;2019;440000016;440000057;MIVG;1;3;1;;;;
PERINAT_P;2019;440000016;440000057;N2340;1;32;16.5;;;;
PERINAT_P;2019;440000016;440000057;N2530;25;26;45.7;;;;
PERINAT_P;2019;440000016;440000057;N2700;;2;0.34;;;;
PERINAT_P;2019;440000016;440000057;N2800;17;26;29.95;;;;
PERINAT_P;2019;440000016;440000057;N280H;2;4;4;;;;
PERINAT_P;2019;440000016;440000057;NAUT;3;7;6.88;;;;
PERINAT_P;2019;440000271;440000289;M1030;6;0;1.91;;;;
PERINAT_P;2019;440000271;440000289;M1140;8;8;9.52;;1;;
PERINAT_P;2019;440000271;440000289;M2050;11;8;3.94;1;1;;
PERINAT_P;2019;440000271;440000289;MIVG;2;14;2.85;;;;
PERINAT_P;2019;440000271;440000289;N2200;26;17;37.57;;;;
PERINAT_P;2019;440000271;440000289;N2340;37;25;50.15;;;;
PERINAT_P;2019;440000271;440000289;N2530;25;17;32.11;;;;
PERINAT_P;2019;440000271;440000289;N2700;0;4;0.99;;;;
PERINAT_P;2019;440000271;440000289;N2800;50;33;65.43;;;;
PERINAT_P;2019;440000271;440000289;N280H;39;25;49.75;;;;
PERINAT_P;2019;440000271;440000289;NAUT;45;33;70.72;;;;
PERINAT_P;2019;440000396;440053643;M1030;1;;0.16;1;0;0;0
PERINAT_P;2019;440000396;440053643;M1140;;4;1.63;0;0;;
PERINAT_P;2019;440000396;440053643;M2050;1;5;2.49;1;0;;
PERINAT_P;2019;440000396;440053643;N2530;9;4;13.85;;;;
PERINAT_P;2019;440000396;440053643;N2700;;1;0.5;;;;
PERINAT_P;2019;440000396;440053643;N2800;10;10;17.42;;;;
PERINAT_P;2019;440000396;440053643;N280H;;;1;;;;
PERINAT_P;2019;440000396;440053643;NAUT;1;3;1.88;;;;
PERINAT_P;2019;440000412;440000941;M1030;7;;7;;;;
PERINAT_P;2019;440000412;440000941;M1140;0;5;2;;;;
PERINAT_P;2019;440000412;440000941;M2050;7;1;7.8;;;;
PERINAT_P;2019;440000412;440000941;MIVG;4;1;4.8;;;;
PERINAT_P;2019;440000412;440000941;N2200;1;2;2.3;;;;
PERINAT_P;2019;440000412;440000941;N2340;3;7;7.75;;;;
PERINAT_P;2019;440000412;440000941;N2530;3;1;3.03;;;;
PERINAT_P;2019;440000412;440000941;N2700;;1;0.5;;;;
PERINAT_P;2019;440000412;440000941;N2800;5;19;14.99;;;;
PERINAT_P;2019;440000412;440000941;N280H;5;7;8.99;;;;
PERINAT_P;2019;440000412;440000941;NAUT;;1;0.8;;;;
PERINAT_P;2019;440000503;440000313;M1030;2;;0.7;0;;;
PERINAT_P;2019;440000503;440000313;M1140;4;1;0.84;0;1;;
PERINAT_P;2019;440000503;440000313;M2050;4;;4;0;;;
PERINAT_P;2019;440000503;440000313;MIVG;;2;0.3;;;;
PERINAT_P;2019;440000503;440000313;N2200;3;7;5.82;;;;
PERINAT_P;2019;440000503;440000313;N2340;1;5;3.08;;;;
PERINAT_P;2019;440000503;440000313;N2530;5;6;8.62;;;;
PERINAT_P;2019;440000503;440000313;N2700;;2;0.25;;;;
PERINAT_P;2019;440000503;440000313;N2800;11;6;13.87;;;;
PERINAT_P;2019;440000503;440000313;NAUT;13;5;15.97;;;;
PERINAT_P;2019;440029338;440053411;M1030;8;8;11.22;1;0;1;0
PERINAT_P;2019;440029338;440053411;M1140;0;8;5.25;1;0;;
PERINAT_P;2019;440029338;440053411;M2050;9;4;11.15;1;0;;
PERINAT_P;2019;440029338;440053411;MIVG;;5;1.07;;;;
PERINAT_P;2019;440029338;440053411;N2200;;;0.22;;;;
PERINAT_P;2019;440029338;440053411;N2340;3;12;11.02;;;;
PERINAT_P;2019;440029338;440053411;N2530;22;33;40.31;;;;
PERINAT_P;2019;440029338;440053411;N2700;;2;0.94;;;;
PERINAT_P;2019;440029338;440053411;N2800;11;41;38.3;;;;
PERINAT_P;2019;440029338;440053411;N280H;9;13;16.75;;;;
PERINAT_P;2019;440029338;440053411;NAUT;7;11;13.98;;;;
PERINAT_P;2019;440033819;440006344;M1030;18;;9;1;1;1;1
PERINAT_P;2019;440033819;440006344;M1140;7;;7;1;1;;
PERINAT_P;2019;440033819;440006344;M2050;19;;19;1;1;;
PERINAT_P;2019;440033819;440006344;N2340;15;28;22;;;;
PERINAT_P;2019;440033819;440006344;N2530;25;25;50;;;;
PERINAT_P;2019;440033819;440006344;N2800;28;40;41;;;;
PERINAT_P;2019;440033819;440006344;N280H;13;28;27;;;;
PERINAT_P;2019;440033819;440006344;NAUT;3;;3;;;;
PERINAT_P;2019;450000047;450000096;M1030;;6;3.2;0;1;0;0
PERINAT_P;2019;450000047;450000096;M1140;1;6;2.6;0;1;;
PERINAT_P;2019;450000047;450000096;M2050;3;2;4;0;1;;
PERINAT_P;2019;450000047;450000096;N2200;2;1;2.9;;;;
PERINAT_P;2019;450000047;450000096;N2530;13;2;14.24;;;;
PERINAT_P;2019;450000047;450000096;N2800;11;5;14.26;;;;
PERINAT_P;2019;450000047;450000096;NAUT;8;2;9.47;;;;
PERINAT_P;2019;450000062;450000104;M1030;;8;0.65;1;0;0;0
PERINAT_P;2019;450000062;450000104;M1140;;5;0.97;1;0;;
PERINAT_P;2019;450000062;450000104;M2050;1;4;1.5;1;0;;
PERINAT_P;2019;450000062;450000104;N2200;2;2;3.16;;;;
PERINAT_P;2019;450000062;450000104;N2340;4;;4.52;;;;
PERINAT_P;2019;450000062;450000104;N2530;9;2;10.64;;;;
PERINAT_P;2019;450000062;450000104;N2700;;1;0.5;;;;
PERINAT_P;2019;450000062;450000104;N2800;19;6;24.1;;;;
PERINAT_P;2019;450000062;450000104;N280H;12;;12;;;;
PERINAT_P;2019;450000062;450000104;NAUT;4;3;6.35;;;;
PERINAT_P;2019;450000070;450000112;M1140;;1;0.98;;;;
PERINAT_P;2019;450000070;450000112;M2050;;2;1.2;;;;
PERINAT_P;2019;450000070;450000112;N2800;3;3;5.3;;;;
PERINAT_P;2019;450000070;450000112;NAUT;5;2;4.25;;;;
PERINAT_P;2019;450002613;450000088;M1140;1;19;4.94;;;;
PERINAT_P;2019;450002613;450000088;M2050;0;25;4.25;;;;
PERINAT_P;2019;450002613;450000088;MAUT;0;5;0.51;;;;
PERINAT_P;2019;450002613;450000088;N2200;34;11;45.58;;;;
PERINAT_P;2019;450002613;450000088;N2340;28;6;37.21;;;;
PERINAT_P;2019;450002613;450000088;N2530;55;20;72.56;;;;
PERINAT_P;2019;450002613;450000088;N2700;0;5;2;;;;
PERINAT_P;2019;450002613;450000088;N2800;3;101;80.15;;;;
PERINAT_P;2019;450002613;450000088;NAUT;31;31;47.23;;;;
PERINAT_P;2019;450010079;450000195;M1030;;17;16.26;1;;0;
PERINAT_P;2019;450010079;450000195;M1140;4;;4;1;;;
PERINAT_P;2019;450010079;450000195;M2050;4;;4;1;;;
PERINAT_P;2019;450010079;450000195;N2340;4;2;5.5;;;;
PERINAT_P;2019;450010079;450000195;N2530;7;5;9.83;;;;
PERINAT_P;2019;450010079;450000195;N2800;11;2;11.99;;;;
PERINAT_P;2019;460000045;460780083;M2050;1;0;1;0;0;;
PERINAT_P;2019;460000045;460780083;N2800;1;1;1.8;;;;
PERINAT_P;2019;460000045;460780083;N280H;1;1;1.8;;;;
PERINAT_P;2019;460000045;460780083;NAUT;0;3;1.26;;;;
PERINAT_P;2019;460000052;460780091;M2050;;1;0.2;0;0;;
PERINAT_P;2019;460000052;460780091;N2800;1;1;2.28;;;;
PERINAT_P;2019;460000102;460780208;M1140;;1;0.2;0;0;;
PERINAT_P;2019;460000102;460780208;M2050;;1;0.1;0;0;;
PERINAT_P;2019;460000102;460780208;N2800;;3;1.8;;;;
PERINAT_P;2019;460000102;460780208;NAUT;;4;1.62;;;;
PERINAT_P;2019;460000110;460780216;M1030;0;0;0;0;1;;
PERINAT_P;2019;460000110;460780216;M1140;1;0;0.2;0;1;;
PERINAT_P;2019;460000110;460780216;M2050;3;0;2.86;0;1;;
PERINAT_P;2019;460000110;460780216;N2200;2;0;2.17;;;;
PERINAT_P;2019;460000110;460780216;N2340;4;1;5.33;;;;
PERINAT_P;2019;460000110;460780216;N2530;12;4;14.45;;;;
PERINAT_P;2019;460000110;460780216;N2700;0;1;0.5;;;;
PERINAT_P;2019;460000110;460780216;N2800;12;7;15.21;;;;
PERINAT_P;2019;460000110;460780216;N280H;12;7;15.21;;;;
PERINAT_P;2019;460000110;460780216;NAUT;2;1;2.05;;;;
PERINAT_P;2019;470000027;470014069;M1140;2;1;2.8;;;;
PERINAT_P;2019;470000027;470014069;M2050;2;;2.5;;;;
PERINAT_P;2019;470000027;470014069;N2340;2;0;1.4;;;;
PERINAT_P;2019;470000027;470014069;N2530;10;1;9.79;;;;
PERINAT_P;2019;470000027;470014069;N2700;;1;0.5;;;;
PERINAT_P;2019;470000027;470014069;N2800;10;3;12.15;;;;
PERINAT_P;2019;470000027;470014069;N280H;10;3;12.15;;;;
PERINAT_P;2019;470000027;470014069;NAUT;2;2;4.46;;;;
PERINAT_P;2019;470000423;470016171;M1030;1;2;1.15;0;0;;
PERINAT_P;2019;470000423;470016171;M1140;2;10;7.51;1;0;;
PERINAT_P;2019;470000423;470016171;M2050;0;7;4.91;0;1;;
PERINAT_P;2019;470000423;470016171;MIVG;0;1;0.35;;;;
PERINAT_P;2019;470000423;470016171;N2200;3;6;7.01;;;;
PERINAT_P;2019;470000423;470016171;N2340;19;12;26.39;;;;
PERINAT_P;2019;470000423;470016171;N2530;20;10;22.02;;;;
PERINAT_P;2019;470000423;470016171;N2700;1;1;1.5;;;;
PERINAT_P;2019;470000423;470016171;N2800;14;13;23.64;;;;
PERINAT_P;2019;470000423;470016171;N280H;0;13;6.27;;;;
PERINAT_P;2019;470000431;470000324;M1140;3;;2.69;0;1;;
PERINAT_P;2019;470000431;470000324;M2050;4;4;5.1;0;1;;
PERINAT_P;2019;470000431;470000324;N2200;2;1;2.63;;;;
PERINAT_P;2019;470000431;470000324;N2340;3;;3.25;;;;
PERINAT_P;2019;470000431;470000324;N2530;;17;8.62;;;;
PERINAT_P;2019;470000431;470000324;N2700;;1;0.3;;;;
PERINAT_P;2019;470000431;470000324;N2800;12;6;15.97;;;;
PERINAT_P;2019;470000431;470000324;N280H;12;6;15.97;;;;
PERINAT_P;2019;470000431;470000324;NAUT;4;9;7.13;;;;
PERINAT_P;2019;470000480;470001660;M2050;2;3;2.83;0;1;;
PERINAT_P;2019;470000480;470001660;N2200;;3;1.2;;;;
PERINAT_P;2019;470000480;470001660;N2340;;1;0.5;;;;
PERINAT_P;2019;470000480;470001660;N2530;2;6;5.99;;;;
PERINAT_P;2019;470000480;470001660;N2700;0;1;0.4;;;;
PERINAT_P;2019;470000480;470001660;N2800;7;10;13.91;;;;
PERINAT_P;2019;470000480;470001660;N280H;7;10;13.91;;;;
PERINAT_P;2019;470000480;470001660;NAUT;11;1;13.8;;;;
PERINAT_P;2019;480000017;480780097;M2050;1;2;1.96;0;1;;
PERINAT_P;2019;480000017;480780097;N2530;2;;1.31;;;;
PERINAT_P;2019;480000017;480780097;N2700;;1;0.25;;;;
PERINAT_P;2019;480000017;480780097;N2800;9;6;13.09;;;;
PERINAT_P;2019;480000017;480780097;NAUT;15;3;16.73;;;;
PERINAT_P;2019;490000049;490000031;M1030;1;2;2.2;1;1;;
PERINAT_P;2019;490000049;490000031;M1140;5;20;12.47;1;1;;
PERINAT_P;2019;490000049;490000031;M2050;2;21;12.19;1;1;;
PERINAT_P;2019;490000049;490000031;MIVG;0;10;2.76;;;;
PERINAT_P;2019;490000049;490000031;N2200;17;27;38.37;;;;
PERINAT_P;2019;490000049;490000031;N2340;14;32;37.21;;;;
PERINAT_P;2019;490000049;490000031;N2530;13;9;20.54;;;;
PERINAT_P;2019;490000049;490000031;N2700;0;2;0.55;;;;
PERINAT_P;2019;490000049;490000031;N2800;38;41;69.14;;;;
PERINAT_P;2019;490000049;490000031;N280H;10;13;20.1;;;;
PERINAT_P;2019;490000049;490000031;NAUT;36;30;56.68;;;;
PERINAT_P;2019;490000635;490000676;M1140;6;1;2.03;1;0;;
PERINAT_P;2019;490000635;490000676;M2050;9;3;1.67;1;0;;
PERINAT_P;2019;490000635;490000676;N2200;2;2;3.82;;;;
PERINAT_P;2019;490000635;490000676;N2340;5;10;13.43;;;;
PERINAT_P;2019;490000635;490000676;N2530;22;23;39.72;;;;
PERINAT_P;2019;490000635;490000676;N2700;;1;0.5;;;;
PERINAT_P;2019;490000635;490000676;N2800;16;21;34.19;;;;
PERINAT_P;2019;490000635;490000676;N280H;10;5;13.32;;;;
PERINAT_P;2019;490000635;490000676;NAUT;17;5;20.64;;;;
PERINAT_P;2019;490001765;490528452;M1140;5;1;0.35;1;0;;
PERINAT_P;2019;490001765;490528452;M2050;5;1;2.09;1;0;;
PERINAT_P;2019;490001765;490528452;N2200;3;1;2.43;;;;
PERINAT_P;2019;490001765;490528452;N2340;4;3;3.51;;;;
PERINAT_P;2019;490001765;490528452;N2530;3;1;2.9;;;;
PERINAT_P;2019;490001765;490528452;N2700;;2;0.83;;;;
PERINAT_P;2019;490001765;490528452;N2800;11;7;5.85;;;;
PERINAT_P;2019;490001765;490528452;N280H;11;7;5.85;;;;
PERINAT_P;2019;490001765;490528452;NAUT;3;1;1.02;;;;
PERINAT_P;2019;490002037;490000890;M1030;10;;10;;;;
PERINAT_P;2019;490002037;490000890;M1140;2;;1.5;;;;
PERINAT_P;2019;490002037;490000890;N2800;9;5;12.93;;;;
PERINAT_P;2019;490002037;490000890;N280H;9;5;12.93;;;;
PERINAT_P;2019;490014909;490008109;M1140;6;;;0;1;;
PERINAT_P;2019;490014909;490008109;M2050;14;;;1;0;;
PERINAT_P;2019;490014909;490008109;N2200;1;1;1.27;;;;
PERINAT_P;2019;490014909;490008109;N2340;3;5;4.35;;;;
PERINAT_P;2019;490014909;490008109;N2530;17;12;19.45;;;;
PERINAT_P;2019;490014909;490008109;N2800;11;26;26.71;;;;
PERINAT_P;2019;490014909;490008109;N280H;2;9;6.95;;;;
PERINAT_P;2019;490014909;490008109;NAUT;8;5;11.14;;;;
PERINAT_P;2019;500000021;500000054;M1030;;;;1;;;
PERINAT_P;2019;500000021;500000054;M1140;3;4;4.5;1;0;;
PERINAT_P;2019;500000021;500000054;M2050;3;1;4.48;1;;;
PERINAT_P;2019;500000021;500000054;N2200;0;12;5.85;;;;
PERINAT_P;2019;500000021;500000054;N2340;0;10;4.4;;;;
PERINAT_P;2019;500000021;500000054;N2530;7;8;7.99;;;;
PERINAT_P;2019;500000021;500000054;N2700;0;2;0.8;;;;
PERINAT_P;2019;500000021;500000054;N2800;15;12;24.17;;;;
PERINAT_P;2019;500000021;500000054;NAUT;15;15;26.16;;;;
PERINAT_P;2019;500000187;500000013;M1140;3;0;2.97;0;0;;
PERINAT_P;2019;500000187;500000013;M2050;6;1;6.18;0;0;;
PERINAT_P;2019;500000187;500000013;MAUT;3;0;1.81;;;;
PERINAT_P;2019;500000187;500000013;N2200;12;5;16.97;;;;
PERINAT_P;2019;500000187;500000013;N2340;19;6;22.19;;;;
PERINAT_P;2019;500000187;500000013;N2530;8;6;12.92;;;;
PERINAT_P;2019;500000187;500000013;N2700;1;0;1;;;;
PERINAT_P;2019;500000187;500000013;N2800;32;11;37.86;;;;
PERINAT_P;2019;500000187;500000013;N280H;32;11;37.86;;;;
PERINAT_P;2019;500000187;500000013;NAUT;36;13;45.26;;;;
PERINAT_P;2019;500000401;500000609;M2050;2;;2;0;0;;
PERINAT_P;2019;500000401;500000609;N2700;;1;0.6;;;;
PERINAT_P;2019;500000401;500000609;N2800;3;;3;;;;
PERINAT_P;2019;500000450;500000112;M1140;3;3;6.39;1;0;;
PERINAT_P;2019;500000450;500000112;M2050;4;3;5.62;1;0;;
PERINAT_P;2019;500000450;500000112;N2530;21;10;27.88;;;;
PERINAT_P;2019;500000450;500000112;N2700;;1;0.25;;;;
PERINAT_P;2019;500000450;500000112;N2800;21;12;28.7;;;;
PERINAT_P;2019;500000450;500000112;N280H;15;10;20.64;;;;
PERINAT_P;2019;500000450;500000112;NAUT;5;;4.2;;;;
PERINAT_P;2019;500000468;500000013;N2800;2;;2;;;;
PERINAT_P;2019;500000468;500000013;NAUT;1;;1;;;;
PERINAT_P;2019;500002357;500002233;M1030;;6;0.06;;;;
PERINAT_P;2019;500002357;500002233;M2050;;2;0.06;;;;
PERINAT_P;2019;510000169;510000037;M1140;;6;1.67;;;;
PERINAT_P;2019;510000169;510000037;M2050;;3;1.27;;;;
PERINAT_P;2019;510000169;510000037;N2200;2;4;3.55;;;;
PERINAT_P;2019;510000169;510000037;N2530;;16;7.5;;;;
PERINAT_P;2019;510000169;510000037;N2800;1;19;11.26;;;;
PERINAT_P;2019;510000169;510000037;N280H;1;19;11.26;;;;
PERINAT_P;2019;510000169;510000037;NAUT;3;17;9.85;;;;
PERINAT_P;2019;510000235;510000060;M1030;;1;0.12;1;0;;
PERINAT_P;2019;510000235;510000060;M1140;;1;0.6;0;1;;
PERINAT_P;2019;510000235;510000060;M2050;;4;0.94;0;1;;
PERINAT_P;2019;510000235;510000060;MAUT;1;;0.58;;;;
PERINAT_P;2019;510000235;510000060;N2530;10;2;11.15;;;;
PERINAT_P;2019;510000235;510000060;N2800;8;8;14.01;;;;
PERINAT_P;2019;510000235;510000060;N280H;8;8;13.21;;;;
PERINAT_P;2019;510000235;510000060;NAUT;4;4;6.23;;;;
PERINAT_P;2019;510000250;510000078;M2050;1;1;1.1;0;0;;
PERINAT_P;2019;510000250;510000078;N2700;;1;0.16;;;;
PERINAT_P;2019;510000250;510000078;N2800;1;;1;;;;
PERINAT_P;2019;510000250;510000078;NAUT;;2;1.8;;;;
PERINAT_P;2019;510004302;510000029;M1030;;;;1;0;1;0
PERINAT_P;2019;510004302;510000029;M1140;15;3;8.34;1;0;;
PERINAT_P;2019;510004302;510000029;M2050;13;;6.5;1;0;;
