BOR;AN;FI;FI_EJ;PALIA_A1;PALIA_A2;PALIA_A3;PALIA_A4;PALIA_A5;PALIA_A6;PALIA_A7;PALIA_A8;PALIA_A9;PALIA_A21;PALIA_A22;PALIA_A23;PALIA_A10;PALIA_A11;PALIA_A12;PALIA_A13;PALIA_A14;PALIA_A15;PALIA_A16;PALIA_A17;PALIA_A18;PALIA_A24;PALIA_A19;PALIA_A20;USP_EFFPL_PM;USP_EFFPL_PMPAL;USP_EFFPL_CADRES;USP_EFFPL_IDE;USP_EFFPL_IDEPAL;USP_EFFPL_AIDES;USP_EFFPL_PSY;USP_EFFPL_PNMAUT;USP_EFFPA_PM;USP_EFFPA_PMPAL;USP_EFFPA_CADRES;USP_EFFPA_IDE;USP_EFFPA_IDEPAL;USP_EFFPA_AIDES;USP_EFFPA_PSY;USP_EFFPA_PNMAUT;USP_ETP_PM;USP_ETP_PMPAL;USP_ETP_CADRES;USP_ETP_IDE;USP_ETP_IDEPAL;USP_ETP_AIDES;USP_ETP_PSY;USP_ETP_PNMAUT;EMSP_EFFPL_PM;EMSP_EFFPL_PMPAL;EMSP_EFFPL_CADRES;EMSP_EFFPL_IDE;EMSP_EFFPL_IDEPAL;EMSP_EFFPL_AIDES;EMSP_EFFPL_PSY;EMSP_EFFPL_PNMAUT;EMSP_EFFPA_PM;EMSP_EFFPA_PMPAL;EMSP_EFFPA_CADRES;EMSP_EFFPA_IDE;EMSP_EFFPA_IDEPAL;EMSP_EFFPA_AIDES;EMSP_EFFPA_PSY;EMSP_EFFPA_PNMAUT;EMSP_ETP_PM;EMSP_ETP_PMPAL;EMSP_ETP_CADRES;EMSP_ETP_IDE;EMSP_ETP_IDEPAL;EMSP_ETP_AIDES;EMSP_ETP_PSY;EMSP_ETP_PNMAUT
PALIA;2019;750150260;750006728;0;;;;;1;1;25;427;;;;1;1295;0;0;2087;2087;0;;505;;10;0;7;;1;14;;16;;7;2;;1;4;;;2;1;7.07;;1.9;20.32;;19.06;1.38;8.03;;;;1;;;;;2;;1;1;;;1;1;1;;0.1;1.5;;;0.5;0.5
PALIA;2019;750150286;570010181;0;;;;;1;1;40;567;;;;0;;;;;;;;;;;;0;;2;28;;23;0;2;9;;;7;;1;2;4;5.7;;2;29.7;;25.2;1.4;3.7;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;750150344;750720468;0;;;;;1;1;36;558;0;0;;0;;;;;;;;;;;;3;3;3;9;;17;1;7;3;3;;7;;10;1;;4.67;4.67;3;12.63;;21.02;1.6;7;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;750160012;750813321;1;32;;;809;0;;;;;;;1;2060;0;0;0;0;0;0;629;20;63;40;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;5;5;0;2;2;4;4;0;0;0;0;1;1;1.5;1.5;0.25;2.5;2;0;2.5;0.8
PALIA;2019;750300360;750026569;1;6;;;67;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;750300766;750056145;1;4;0;0;45;0;;;;;;;1;4;0;1;0;;;;117;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;
PALIA;2019;750801441;750712184;0;;;;;0;;;;;;;1;1792;;;;;;;290;;30;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;1;;;;1;0.7;;;0.5;;;;0.1
PALIA;2019;750803447;750712184;1;6;;;148;0;;;;;;;1;1007;;;;;;;664;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;;;;;;;0;;;;2;1.56;;;2;;;;1.06
PALIA;2019;750803454;750712184;0;;;;;0;;;;;;;1;1201;0;1;0;0;0;0;109;0;64;103;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;1;;2;;;;;;;2;1.36;;;2;;;1;0.3
PALIA;2019;760000018;760780023;1;11;4;0;128;0;;;;;;;1;2214;12;3;40;;40;0;467;0;54;44;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;1;;;;1;1;1;1;1;;2;;1.3;1.3;0.1;1.5;1.5;;1;
PALIA;2019;760000042;760780056;1;1;0;0;15;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760000141;760780239;1;4;;;20;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760000158;760780239;1;24;;;288;1;1;12;356;;;;1;4999;53;12;244;21;108;;891;;60;194;4;;;;;;;;1;;;;;;;;1.77;;;;;;;;4;;;;;;;;1;;;;;;;;2.4;;;;;;;
PALIA;2019;760000166;760780247;1;12;0;0;143;0;;;;;;;1;4507;0;1;0;0;0;0;854;8;70;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;;2;2;1;;;;1;4;1;1;0.5;1;1;0;1.6;2.4
PALIA;2019;760000356;760780726;1;7;7;;36;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760000364;760780734;1;3;;;94;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760000372;760780742;1;4;0;0;149;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760000463;760024042;1;6;;;131;0;;;;;;;1;2332;6;9;208;0;208;0;969;0;35;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;1;1;;;1;;;;1;2;;;0.2;1;;1;1.5;1.5
PALIA;2019;760021329;760000448;1;5;;;181;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760025312;760000315;1;2;;;66;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760780619;760000307;1;5;;;156;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760780791;760000414;1;8;0;0;193;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760783035;750721334;1;8;8;0;175;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760783522;760780239;1;16;12;;136;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760783530;760780239;1;3;3;;28;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;760805770;760780726;1;8;;;68;1;1;10;210;;;;1;2630;29;14;705;16;278;0;1235;;230;171;2;;;9;;7;1;1;1;;1;2;;3;;4;2.33;;0.5;9.14;;9.33;0.85;3.21;1;;;2;;;1;;1;;1;;;;1;1;1.8;;0.5;2;;;1.5;0.54
PALIA;2019;760921809;760000273;1;2;0;0;114;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;770000131;770021145;1;8;4;;49;0;;;;;;;1;1463;;;215;;;;218;;64;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;1;1;1;;;;;;1;;0.9;;;1.1;;;1.01;1
PALIA;2019;770000149;770021152;1;10;;;200;1;1;10;177;;;;1;627;1;3;627;;;;457;;;;;;;9;;8;;;2;;1;;;;1;3;1.23;;0.5;9;;8;0.5;2.42;;;;;;;;;1;;;2;;;1;;0.5;;;1.22;;;0.86;
PALIA;2019;770000156;770110054;1;5;;;326;0;;;;;;;1;1893;;;28;;;;422;;15;18;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;
PALIA;2019;770000164;770021152;1;5;;;16;0;;;;;;;1;212;1;0;212;0;0;0;291;0;140;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;2;;;;;;1;;0.6;;;1;;;0.5;
PALIA;2019;770000172;770110070;1;8;3;0;60;0;;;;;;;1;2793;1;0;12;;12;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;770000214;770021152;0;;;;;0;;;;;;;1;407;1;0;407;0;0;0;205;0;140;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;0.5;;;1;;;;
PALIA;2019;770000446;770021145;1;10;;;83;0;;;;;;;1;3733;;;;;;;362;;53;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;1;;1;;;;;1;2;2;2;;;2;;0.8;0.91;1.6
PALIA;2019;770019032;770021145;1;15;;;114;0;;;;;;;1;3034;;1;8;;2;6;706;;44;10;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;1;;;;1;;;2;;1;;;1.8;;;0.6;1
PALIA;2019;770020477;750720468;1;8;5;;13;1;1;14;232;;;;0;;;;;;;;;;;;2;;1;8;;8;;;0;;;1;;;;;2;;1;8.79;;8;;;1;;;1;;;;;;;;;;;;;1;;;1;;;;
PALIA;2019;770300010;770004299;1;3;;;176;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;770300143;770000362;1;7;;;169;0;;;;;;;0;;;;;;;;;;;;;;;4;1;2;;;;;1;;;;1;;;;0.5;4;1;2;0.5;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;770813400;770001014;0;;;;;1;1;10;157;;;;0;;;;;;;;;;;;1;1;;2;2;;;;;;;0;0;;2;1;1;1;;1.68;1.68;;1;0.8;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;780000287;780110011;1;14;1;;213;0;;;;;;;1;7603;1;1;;;;;457;;8;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;1;;;1;;;2;;0.58;;;1.8;;;1.3;0.5
PALIA;2019;780000295;780002697;1;12;0;0;83;1;1;10;220;0;0;10;1;1405;0;0;10;4;4;2;266;8;108;16;2;;;9;;7;;;;;;;;1;1;;1.99;;;8.88;;8.19;0.53;0.3;1;;;1;;;1;1;;;;1;;;;;1;;;1.07;;;1;0.5
PALIA;2019;780000303;780024113;1;8;8;0;42;0;;;;;;;1;3452;1;1;0;0;0;0;140;10;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;0;1;1;;;1;;;;;;1;;0.1;1;;0;0.92;1
PALIA;2019;780000311;780001236;1;4;0;0;191;0;;;;;;;1;2668;10;0;27;0;27;0;357;;80;128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1;;0.96;;0.1;0;;;0.5;0.5
PALIA;2019;780000329;780110052;1;9;;;148;0;;;;;;;1;2108;2;3;179;35;109;33;485;10;100;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;2;2;;;;;1;;0.5;0.5;;2;2;;0.5;
PALIA;2019;780000337;780001236;1;4;0;0;229;0;;;;;;;1;2946;10;0;27;0;27;0;376;0;54;122;;;;;;;;;;;;;;;;;;;;;;;;;1;;;4;;;;;;;;1;;;1;1;0.94;;0.1;4.54;;;0.5;0.8
PALIA;2019;780000352;780110094;0;;;;;0;;;;;;;1;862;;;0;;;;126;;109;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;1;;0.4;0.4;;0.8;;;0.5;
PALIA;2019;780000378;780130027;0;;;;;1;1;10;290;0;0;0;1;1145;3;5;123;8;115;0;2203;;21;14;2;;0;11;5;10;;;2;;2;1;;1;1;3;2.7;;0.55;11.05;5;10.13;0.64;1.95;;;;2;1;;;;1;;1;;;;;;0.79;;0.1;1.58;1;;0.26;
PALIA;2019;780140018;750005068;0;;;;;1;1;10;200;;;24;0;;;;;;;;;;;;1;;;6;;7;;3;3;;2;1;;;1;14;1.17;;0.33;7.14;;6.66;0.52;1.78;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;780150033;780020715;0;;;;;1;1;16;236;;;;0;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;780150066;780808614;1;5;;;81;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;780300414;780000675;1;6;0;0;184;0;;;;;;;0;;;;;;;;;;;;2;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PALIA;2019;780300422;780002259;1;4;0;0;142;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;780800256;780110078;1;16;;;163;0;;;;;;;1;3782;;;;;;;590;25;64;11;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;1;1;2;2;;1;;2.1;2.1;0.1;1.6;1.6;;0.4;
PALIA;2019;790000087;790000012;1;10;0;0;294;1;1;12;243;;;;1;2213;26;5;503;235;141;127;603;0;107;0;;;;9;;9;;3;;;1;;;1;1;2;;;0.5;8.27;;9.28;0.45;3.31;;;;3;;;;1;;;1;1;;;4;;;;0.5;3.76;;;1.86;1.3
PALIA;2019;790000111;790019491;1;5;3;;20;0;;;;;;;1;946;2;1;222;29;39;154;105;;177;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;1.8;;;;
PALIA;2019;790000137;790019491;1;6;4;;34;0;;;;;;;1;1219;1;1;89;;2;48;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0.8;;;;
PALIA;2019;790000145;790000079;1;3;3;0;36;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;790009948;790001242;1;4;;;11;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;790019848;790006654;1;12;0;0;151;0;;;;;;;1;1569;19;3;266;3;75;192;317;5;126;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;3;;;1;;1;1;;;1;;0.5;;0.1;1.7;;2.69;0.5;0.95
PALIA;2019;800000143;800000028;1;10;0;0;266;0;;;;;;;1;607;11;4;114;23;38;53;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;;;;;;;;;1;;;;2;;;1;0.5
PALIA;2019;800000184;800000036;1;5;2;0;29;0;;;;;;;1;5;1;1;0;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;800000192;800000044;1;2;;;4;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;800000200;800000051;1;4;;;42;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;800000226;800000069;1;4;2;;90;0;;;;;;;1;2661;25;0;175;0;175;0;242;0;7;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;;1;;;;1;1;0.8;;0.05;2;;;0.4;0.5
PALIA;2019;800000390;800000085;1;5;0;0;90;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;800000432;800000093;1;5;3;0;1368;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;800000440;800000085;1;6;6;0;27;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;800000507;800000135;1;8;;;3302;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;800000614;800000044;0;;;;;1;1;10;152;0;0;0;0;;;;;;;;;;;;;;;7;;9;1;1;3;3;1;3;;1;;4;1.2;1.2;0.08;9.38;;10.11;1;3.8;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;800006124;800000044;1;16;0;2;155;0;;;;;;;1;3586;12;6;15;1;14;0;897;0;154;44;;;;;;;;;;;;;;;;;;;;;;;;;0;;;2;2;;1;1;5;2;1;;;;1;;2.45;1.2;0.2;2;2;;1.51;1
PALIA;2019;800009920;800003071;1;5;;;164;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;800013179;800013138;1;4;;;104;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;810000158;810100099;1;1;1;0;19;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;810000224;810000471;1;12;;;395;0;;;;;;;1;395;0;0;0;;;;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;;;;;;;;;;;;1;;;1;1
PALIA;2019;810000448;810099945;1;5;0;0;111;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;810000505;810000331;1;8;0;;83;0;;;;;;;1;1433;;;86;52;1;33;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;1;2;1;;1;1;;1;;1.36;0.57;;1.69;1.5;;0.5;1
PALIA;2019;810000513;810000349;1;2;;;60;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;810000521;810000380;0;;;;;1;1;10;251;;;;1;1118;;;70;50;19;;505;;70;43;2;2;1;10;;8;1;2;;;;2;;5;;;1.31;1.31;0.5;10.45;;11.4;1;1;2;2;;;;;1;1;;;;1;;;;;0.56;0.56;;1.03;;;0.33;1
PALIA;2019;810000539;810000398;1;3;;;64;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;810000562;810000455;1;1;0;0;32;0;;;;;;;1;317;0;0;0;0;0;0;89;12;65;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;
PALIA;2019;820000032;820000016;1;10;2;0;180;0;;;;;;;1;1270;25;7;182;12;8;162;311;;73;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;;2;;0.5;0.5;0.1;1.3;1.3;;0.77;
PALIA;2019;820000057;820000131;1;6;;;128;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;820000198;820004950;1;4;4;;34;0;;;;;;;1;108;8;1;528;21;162;345;143;0;84;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;1;2;;;;;0.6;;0.1;0.57;;;1;1
PALIA;2019;820000420;820000206;1;1;1;;34;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;820000883;820004950;1;2;0;0;59;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;830000287;830100525;1;4;0;0;4;1;1;10;289;;;;1;1082;2;3;2397;2397;0;0;590;0;0;8;;;;10;0;10;1;4;1;;1;;;;;4;0.5;;0.7;9.27;;9.41;1;5.74;1;;;1;;;1;;1;;1;1;;;;1;0.96;;0.1;1.54;;;1;0.86
PALIA;2019;830000311;830100566;1;8;4;0;76;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;830000337;830100590;1;2;0;0;40;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;830000345;830100616;1;9;;;365;0;;;;;;;1;3884;;;;;;;606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;830009528;830100566;1;4;4;0;12;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;830017372;750721235;1;10;10;0;104;0;;;;;;;1;1560;31;15;1080;;;;327;;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;3;3;;3;3;;2;3;1.36;1.36;1.67;1.35;1.35;;1.02;2.07
PALIA;2019;830100012;750712184;1;2;2;2;2;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;830100574;750821092;1;7;;;87;0;;;;;;;1;155;;;0;;;;41;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;0.6;;;0.5;;;;
PALIA;2019;830100608;830100616;1;4;;;121;1;1;12;231;;;8;1;365;1;;20;;20;;184;;106;16;;;;;;;;;5;;;;;;;;2.26;;;;;;;;;;;;;;;;3;;;;;;;;1.64;;;;;;;
PALIA;2019;830100681;750005068;1;12;12;;125;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;830200507;830013678;1;6;6;0;66;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;830202743;830100616;0;;;;;0;;;;;;;1;609;;;47;47;;;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;840000202;130037815;1;3;3;;59;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;840000343;840000012;1;2;;;84;0;;;;;;;1;489;;;22;;22;;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0.5;;;;;;;
PALIA;2019;840000350;840000657;1;13;0;0;344;0;;;;;;;1;6185;0;0;0;0;0;0;665;4;296;68;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;1;1;;;1;1;;1;;;1;;1.46;1;;1.5;1;1;0.8;
PALIA;2019;840000418;840004659;1;3;;;73;0;;;;;;;1;727;6;4;25;4;25;0;204;;7;7;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;1;;;;;1;;;;1;1;1;;0.25;2;;1;0.5;0.5
PALIA;2019;840000434;840000079;1;8;3;;146;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;840000483;840000087;1;4;4;;104;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;840000525;840000111;1;6;0;0;79;0;;;;;;;1;1072;23;5;406;327;70;9;301;;;28;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;2;1;3;1;1;2;;;;;1.6;1;0.2;1.79;;;1.5;1
PALIA;2019;840000533;840000129;1;2;0;0;28;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;840001861;840006597;1;12;4;0;83;1;1;10;236;;;;1;2975;3;;66;;63;3;969;;199;18;0;0;0;8;0;8;0;1;3;0;3;1;0;1;1;16;1.16;0;0.72;9.5;0;9.49;0.8;3.9;1;0;0;2;0;0;0;1;2;0;3;0;0;0;3;0;2.14;0;0.63;2;0;0;1.5;1
PALIA;2019;850000118;850013244;1;4;;;59;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;850000126;850022948;0;;;;;0;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;850000142;850000019;1;25;15;10;128;1;1;8;15;;;;1;520;67;1;292;1;162;129;448;;62;138;;;;5;;6;;1;5;;1;3;;2;1;1;0.27;;0.07;0.83;;0.91;0.04;0.17;;;;;;;;1;4;;;4;;;3;1;1.88;;;3.84;;;1.9;1.43
PALIA;2019;850000175;850009010;1;2;0;;46;0;;;;;;;1;381;23;4;188;17;147;4;292;430;308;399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;0;0;1.29;0;0;0.5;0.3
PALIA;2019;850000191;850000043;1;1;1;0;18;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;850000209;850000019;1;4;;;23;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;850000225;850000019;1;3;3;;39;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;850000241;850000084;1;6;0;0;244;0;;;;;;;1;1321;0;0;40;0;8;0;310;0;39;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;1;1;;;;;;1;;0.7;;;1;;;0.39;0.1
PALIA;2019;850000399;750005068;1;13;;;156;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALIA;2019;850000647;850025867;1;5;5;0;71;0;;;;;;;1;94;;;725;;;;260;;;;2;2;1;10;2;12;;3;;;;3;;5;;;0.66;0.66;0.16;3.96;2;5.26;;0.13;;;1;1;1;;1;;1;1;;1;1;1;;1;0.63;0.63;0.16;1.75;1.75;0.19;0.47;0.08
PALIA;2019;850006008;850005968;0;;;;;0;;;;;;;1;0;0;0;1894;0;0;1894;702;;;15;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;5;0;0;0;;6;3;0;21;2;0;2;;4.51;2.05;0;18.39;1.75;0;1.05;
PALIA;2019;850009630;850000035;1;6;;;21;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
