BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2019;380000059;380780072;;;1;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;380784751;1.15;0.2
INFOMED;2019;380000067;380780080;;1;;1;;;;1;;1;;;0;0;0;0;0;0;0;0;0;0;;21.06;5.79
INFOMED;2019;380000075;380780098;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;380000406;2;0.15
INFOMED;2019;380000091;380780171;1;;;;;;1;;;;;;0;0;1;1;1;1;1;0;0;1;260000120;0.3;0.2
INFOMED;2019;380000109;380780213;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;380780247;1;0.3
INFOMED;2019;380000125;380780239;;;;;;;;;1;;;;0;0;1;1;1;0;0;0;0;1;380000406;1;0.1
INFOMED;2019;380000133;380780247;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;;2.15;0.7
INFOMED;2019;380000166;380781351;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;1;380781435;0.2;0.1
INFOMED;2019;380000174;380781435;1;;;1;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;3.4;1.4
INFOMED;2019;380000356;380782698;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;380780049;;
INFOMED;2019;380000406;380784751;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;5.4;0.67
INFOMED;2019;380005868;010783009;;;;;;;;;1;;;;1;0;0;0;0;1;0;1;0;0;;0.3;0.2
INFOMED;2019;380005918;750056335;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.1
INFOMED;2019;380009928;380804542;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;1;0;;0.5;0.2
INFOMED;2019;380012658;380012609;;1;;;;;;1;;;;;1;1;0;0;0;1;1;0;0;0;;13.32;1
INFOMED;2019;380017095;380017087;;;;;;;;1;;;;;0;0;0;1;1;1;1;1;0;0;;1;0.1
INFOMED;2019;380020123;380021139;1;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.2
INFOMED;2019;380780197;380798173;;1;;;;;;;;;;;0;0;0;1;1;0;;;0;0;;1.4;0.1
INFOMED;2019;380780288;380019224;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;2.57;0.2
INFOMED;2019;380780296;380021550;;;;;;;;;;;1;;0;0;0;0;0;0;;;0;0;;0.11;0.1
INFOMED;2019;380780312;750720575;;;;;;;1;;;1;;;0;0;0;0;0;1;;0;0;0;;1;
INFOMED;2019;380780379;380798249;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;0.5;0.1
INFOMED;2019;380781138;010783009;;;;;;;;;1;;;;1;0;0;0;0;1;0;1;0;0;;0.3;0.2
INFOMED;2019;380781369;010783009;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.4;0.1
INFOMED;2019;380785956;380795211;;;1;;;;;;;;;;0;0;0;0;1;1;1;0;0;0;;6;1
INFOMED;2019;380786442;380798025;1;;;;;;;;;;;;0;0;0;1;1;0;;;1;0;;4;0.17
INFOMED;2019;380793810;380793802;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.2
INFOMED;2019;380794297;;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;2.39;0.45
INFOMED;2019;380795773;380795765;;;;;;;;;;;1;;0;0;0;0;0;0;;;0;0;;0.5;
INFOMED;2019;390000040;390780146;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;390000040;3.9;2
INFOMED;2019;390000057;390780153;;;1;;;;;;1;;;;0;0;0;0;0;0;1;0;0;0;;0.15;0.04
INFOMED;2019;390000065;390780161;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;390000040;1;0.2
INFOMED;2019;390000073;390780179;;;;;;;1;;;;;;0;;1;1;1;0;0;0;1;0;;0.5;0.3
INFOMED;2019;390000081;390780179;;;;;;;;;1;;;;1;1;1;1;1;0;0;0;0;1;390000040;0.2;0
INFOMED;2019;390000164;390780476;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.85;0.5
INFOMED;2019;390000172;250006335;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;0.5;0.15
INFOMED;2019;390000222;390780609;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;8.2;0.5
INFOMED;2019;390780369;210010294;;;;;;;;;1;;;;0;0;0;1;1;1;0;0;0;0;;1;
INFOMED;2019;390780559;390000180;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.11
INFOMED;2019;390780575;250017803;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.25
INFOMED;2019;400000105;400780193;1;;;;;;1;;;1;;;0;0;0;0;1;0;0;0;1;0;;3.11;1.15
INFOMED;2019;400000113;400011177;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;0;;1;0
INFOMED;2019;400000139;400011177;;1;;;;;;;;;;;0;0;0;0;1;1;1;0;1;0;;5.5;2.1
INFOMED;2019;400000147;400780268;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;0.1;0.1
INFOMED;2019;400000261;400780458;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.13
INFOMED;2019;400008199;400008108;;;;;;1;;;;;;;;;;;;;;;;;;;
INFOMED;2019;400780102;400000055;;;;;;;1;;;;;;0;0;0;1;1;;1;1;1;0;;0.4;0.02
INFOMED;2019;400780250;400011177;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;0.5;0
INFOMED;2019;400780342;400000196;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;400780342;1;0.2
INFOMED;2019;400780359;400000204;;;1;1;;;;;1;1;;;0;0;0;0;0;0;0;0;0;0;;1;0.1
INFOMED;2019;400780367;750720575;;;;;;;;;;;;1;0;0;0;0;0;0;;;0;0;;0.2;
INFOMED;2019;400780383;640010328;;;;;;;;;1;;;;0;0;;1;1;0;;;0;0;;0.5;0
INFOMED;2019;400780425;400000246;;;;;;;;;1;;;;0;0;0;0;1;0;0;0;0;0;;0.8;0.16
INFOMED;2019;400780482;310021068;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.76;0.11
INFOMED;2019;400782769;400014213;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;1;0.2
INFOMED;2019;400791018;400790994;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;1;0.1
INFOMED;2019;410000020;410000087;;1;;;;;;;1;;;1;0;0;0;0;0;1;0;0;1;0;410000087;8.68;1
INFOMED;2019;410000038;410000095;;1;;;;;1;;;1;;;0;0;0;0;0;0;;;1;1;440000289;2;0.6
INFOMED;2019;410000046;410000103;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;3;0.1
INFOMED;2019;410000053;410000111;;1;;;;;;1;;;;;1;1;0;1;1;0;;;1;1;410000020;0.2;0.1
INFOMED;2019;410000202;410000319;;;1;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;;1.5;0.4
INFOMED;2019;410000244;410000152;;;;;;;1;;;;;;1;1;1;1;1;1;1;;;1;410000046;;
INFOMED;2019;410000277;410000467;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;0;0;;1;0.1
INFOMED;2019;410000418;440052041;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;1;0.1
INFOMED;2019;410000442;750005068;;;;;;;;1;;;;;0;0;0;1;1;1;1;0;0;0;;0.8;0
INFOMED;2019;410004998;410000871;;;1;;;;;;;;;;0;0;0;0;1;1;1;0;0;0;;2;0.05
INFOMED;2019;410005284;410000947;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;1;0;;0.02;0.2
INFOMED;2019;410005391;410000905;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;0.1;0.1
INFOMED;2019;420000010;420780033;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;0;;;;5.39;1
INFOMED;2019;420000028;420780041;;;;;;;;1;;;;;1;0;1;1;1;1;1;1;1;0;;0.2;0.05
INFOMED;2019;420000036;420780058;;;;;;;;1;;;;;0;0;1;1;1;1;0;0;0;0;;;
INFOMED;2019;420000226;420013831;;;1;;;;;;1;;;1;0;0;0;0;0;1;1;0;0;0;;4.28;2
INFOMED;2019;420000234;420780652;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;5.02;0.8
INFOMED;2019;420000242;420780660;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;1;420780652;0.3;0.1
INFOMED;2019;420000275;420780694;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;1;;0.15;0.15
INFOMED;2019;420000283;420780702;;;;;;;;;1;;;;0;0;0;1;1;0;;;0;0;;;
INFOMED;2019;420000317;420780736;;;1;;;;;;1;;;;1;0;1;1;1;0;0;0;0;1;380781435;0.3;
INFOMED;2019;420000556;420781791;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;;;0.14;0.1
INFOMED;2019;420002479;420002438;;;;;1;;;;;;1;;1;0;0;1;1;0;;;0;0;;1;0.2
INFOMED;2019;420002677;420787061;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;420010050;0.1;0.1
INFOMED;2019;420010050;420787061;;;1;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;;1.04;0.75
INFOMED;2019;420010241;420013492;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;1;1;420010050;2.25;0.4
INFOMED;2019;420010258;420010209;;;;;1;;;;;;;;1;1;0;0;0;0;0;0;0;0;;0.02;
INFOMED;2019;420011413;420011405;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;5.7;0.5
INFOMED;2019;420011512;420011504;;;;;;;;;1;;;;1;1;1;1;1;0;0;0;0;0;;2;0.15
INFOMED;2019;420011728;920028560;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.16;0.04
INFOMED;2019;420014110;420007098;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.17;0.04
INFOMED;2019;420780504;420000135;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;3;0.1
INFOMED;2019;420780637;420002495;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;3.98;0.45
INFOMED;2019;420780744;420000325;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;1;690038476;0.2;
INFOMED;2019;420781767;420000523;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;1;
INFOMED;2019;420782096;420787061;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.15
INFOMED;2019;420782310;420000853;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.7;
INFOMED;2019;420782591;420000887;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;0;;;1.4;0.05
INFOMED;2019;420785354;420784878;1;;;;;;1;;;1;;;0;0;0;0;0;0;;;1;0;;16.21;3.1
INFOMED;2019;420788440;420001794;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;0.25;0.03
INFOMED;2019;420790081;750056335;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;;;0.1;0.05
INFOMED;2019;420793697;420793689;;;;;;;;;1;;;;0;0;0;0;0;1;1;;;0;;;
INFOMED;2019;430000026;630786754;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;2.6;0.8
INFOMED;2019;430000109;430000372;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;1;0.1
INFOMED;2019;430000117;430000018;;1;;1;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;6.35;1.95
INFOMED;2019;430000141;430005843;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;1;430000166;0.2;0.2
INFOMED;2019;430000166;430005843;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.1
INFOMED;2019;430000182;430007708;;;;;;;;;1;;;;0;0;1;0;0;0;;;0;0;;;0.2
INFOMED;2019;430000190;430000034;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;1;1;430000117;1.58;0.05
INFOMED;2019;430000216;750811820;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;0.75;0.2
INFOMED;2019;430000299;430000059;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;430000018;0.1;0.02
INFOMED;2019;430000307;430000067;;;1;;;;;;;;;;1;0;0;1;1;1;1;0;0;1;430000117;0.2;0.05
INFOMED;2019;430000356;430000091;;1;;;;;;1;;;;;1;1;1;1;1;;;;;1;430000117;;
INFOMED;2019;440000016;440000057;;1;;;1;;;1;;;1;;0;0;0;0;1;1;1;0;1;0;;3.57;2
INFOMED;2019;440000024;440000065;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.2;0
INFOMED;2019;440000180;440000263;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.2;0.2
INFOMED;2019;440000255;440042844;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.2;0.2
INFOMED;2019;440000271;440000289;1;;;1;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;18.16;5.9
INFOMED;2019;440000396;440053643;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;1;490000635;1.8;0.2
INFOMED;2019;440000404;440000925;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.25;0.25
INFOMED;2019;440000412;440000941;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;3.5;0.53
INFOMED;2019;440000503;440000313;1;;;;;;;1;;;;;0;0;0;0;0;0;;;0;1;440000289;1.8;0.5
INFOMED;2019;440000644;440000347;;;;;;;;1;;;;;0;0;1;1;1;1;1;0;0;1;350006763;0.7;
INFOMED;2019;440000651;440001212;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0;0
INFOMED;2019;440000693;440053411;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;0.98;
INFOMED;2019;440000701;440001220;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2019;440000719;440018729;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.5;
INFOMED;2019;440000800;440001246;;;;;;;;;;;1;;0;0;0;1;1;0;0;0;0;0;;0.1;
INFOMED;2019;440000883;440042141;;1;;;;;;1;;;;;0;0;1;1;1;0;;;0;0;;1.32;0.2
INFOMED;2019;440001113;490017258;;1;;;;;;;;;;;0;0;0;0;0;;;;;0;;4;0.85
INFOMED;2019;440001253;440028538;;;1;;;;;;1;;;;1;0;0;1;1;1;1;0;0;1;440000016;1.13;0.07
INFOMED;2019;440001261;440028538;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;1;440000016;0.15;
INFOMED;2019;440001287;440041531;;1;;;;;;1;;;;;0;0;0;0;0;1;0;0;1;1;440000057;1;0.1
INFOMED;2019;440001295;440000859;;;;;;;;;1;;;;0;0;0;0;0;1;;;1;1;440000016;0.1;0.1
INFOMED;2019;440001964;440003267;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;1;440000289;0.2;
INFOMED;2019;440001972;440003309;;;;;;;;;;;;1;0;0;0;0;0;1;0;0;1;0;;1;
INFOMED;2019;440002020;440001386;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1.21;0.33
INFOMED;2019;440002459;440018661;;;;;;;1;;;;;;0;0;0;0;1;0;0;0;0;0;;0.4;
INFOMED;2019;440003390;440001998;;;;;;;;;;1;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2019;440005080;440002590;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;0.1;0.55
INFOMED;2019;440007482;;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;0.3;0.1
INFOMED;2019;440012128;440003960;;;;;;1;;;;;;;0;0;0;0;0;0;;;1;0;;1.8;0.2
INFOMED;2019;440018729;;;;;;;;;;;;;1;0;0;0;0;0;1;0;0;0;0;;0.2;
INFOMED;2019;440024669;440042844;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.2;0.1
INFOMED;2019;440024982;440000461;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0;0
INFOMED;2019;440029338;440053411;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;3.94;0.63
INFOMED;2019;440029379;440000974;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;7.01;1.13
INFOMED;2019;440033819;440006344;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;11;0.5
INFOMED;2019;440041580;440041572;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;7.29;0.08
INFOMED;2019;440043123;750719239;;;;;;;;1;;;;;0;0;0;0;0;;0;0;1;0;;0.8;
INFOMED;2019;440044451;440055952;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;
INFOMED;2019;440046944;750721334;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;1;0;;0.15;0.03
INFOMED;2019;440048676;750721334;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;1;0;;0.35;0.05
INFOMED;2019;440050433;440053429;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;1;850000357;2.78;0.9
INFOMED;2019;440053387;440018661;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.6;0
INFOMED;2019;450000047;450000096;;1;;;;;1;;;;;;1;0;0;1;1;1;0;1;1;0;;1.5;0.05
INFOMED;2019;450000062;450000104;;;1;;;;;;1;;;1;0;0;0;0;0;1;1;1;1;0;;6.04;1.26
INFOMED;2019;450000070;450000112;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;450000104;1.2;0.2
INFOMED;2019;450000120;450000138;;;1;;;;;;1;;;;1;1;1;1;1;0;1;0;0;1;450002613;;0.02
INFOMED;2019;450000187;450000146;;;;;;;;;1;;;;0;0;1;0;1;;;;;;450000062;0.2;0.05
INFOMED;2019;450000237;450000534;;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;;0.92;0.14
INFOMED;2019;450000245;450000542;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;2;0.11
INFOMED;2019;450000252;450000559;;;;;;;;;;;1;;0;0;0;0;0;1;0;1;0;0;;0.2;0.1
INFOMED;2019;450000260;450000161;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2019;450000286;920030897;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.2
INFOMED;2019;450000294;450000591;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;370000085;1.01;
INFOMED;2019;450000336;450000179;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;1;1
INFOMED;2019;450000526;930019484;;;;;;;1;;;;;;0;0;1;1;1;1;0;1;1;0;;1.5;0
INFOMED;2019;450000930;450002423;;;;;;;;;;1;;;0;0;0;0;0;1;0;1;0;1;450002613;1.95;0.01
INFOMED;2019;450002456;450018106;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.2;
INFOMED;2019;450002613;450000088;1;;;;;;1;;;;;;0;0;0;0;0;0;;;;0;;11.07;2.3
INFOMED;2019;450010079;450000195;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;370000085;3;0
INFOMED;2019;450011507;;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.5;
INFOMED;2019;450012935;450001466;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;450018395;0.1;0.1
INFOMED;2019;450012968;450001474;;;1;;;;;;1;;;;1;0;0;1;1;1;1;1;1;0;;2;0.1
INFOMED;2019;450013081;450001490;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.1
INFOMED;2019;450014956;450000849;;;;;;;;;1;;;;0;0;0;1;1;0;;;1;0;;1;0.05
INFOMED;2019;450015144;920030897;;;;;;;;;1;;;;;;;;;1;1;0;0;0;;0.5;0.2
INFOMED;2019;450018395;450001466;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.1;0.1
INFOMED;2019;450018528;370001638;;1;;;1;;;;;;;;0;0;0;0;0;1;0;0;0;0;;;0.07
INFOMED;2019;450018536;440052041;1;;;1;;;;;1;;;1;0;0;0;0;0;0;0;0;0;0;;0.4;0
INFOMED;2019;450018924;450015409;;;;;;;;;;;1;;0;0;0;0;0;0;;;0;0;;0.2;
INFOMED;2019;460000045;460780083;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;1.5;0.8
INFOMED;2019;460000052;460780091;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;1;460780430;2;0.69
INFOMED;2019;460000060;460780117;;;;;;;1;;;;;;0;0;0;1;1;1;1;1;0;0;;1.5;0
INFOMED;2019;460000102;460780208;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;1;460780216;1;0.2
INFOMED;2019;460000110;460780216;;1;;1;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;3.5;1
INFOMED;2019;460000227;460780430;;;1;;;;;;;;;;1;1;0;1;1;1;1;0;0;1;460780091;0.09;0.1
INFOMED;2019;460006075;460006067;1;;;1;;;1;;;;;;1;1;1;1;1;1;1;1;1;0;;0.35;0.3
INFOMED;2019;460006083;460785090;;;;;;;;1;;;;;0;0;0;1;1;1;0;0;0;0;;0.7;0.21
INFOMED;2019;460006109;460780083;;;;;;;;;1;;;;1;0;0;1;1;0;1;1;0;0;;1;
INFOMED;2019;460006349;460000029;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.25;0.1
INFOMED;2019;460780042;460000029;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.1
INFOMED;2019;460785090;;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;0;0;;2.3;0.6
INFOMED;2019;470000027;470014069;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;3.45;0.2
INFOMED;2019;470000159;470014069;1;;;;;;;;;;;;0;0;0;0;0;1;1;1;0;1;470000027;;
INFOMED;2019;470000175;750826604;;;;;;;1;;;;;;0;0;1;0;0;1;0;0;0;0;;0.06;0.17
INFOMED;2019;470000423;470016171;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;4.06;1.49
INFOMED;2019;470000431;470000324;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;7.91;0.7
INFOMED;2019;470000480;470001660;;;1;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;330000589;3;0
INFOMED;2019;470000530;470000357;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;330027509;0.4;0.1
INFOMED;2019;470000548;470000365;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;;1;470000324;0.2;0
INFOMED;2019;470000563;470000381;;;1;;;;;;1;;1;;0;0;0;0;0;1;1;1;0;0;;2;0.7
INFOMED;2019;470000571;470000407;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;0.8;
INFOMED;2019;470002627;750826307;;;;;;;;;1;;;;0;0;0;0;0;1;;1;;0;;0.18;0.05
INFOMED;2019;470003062;750826307;;;;;;;;;1;;;;0;0;0;0;0;;0;1;0;0;;0.18;0.05
INFOMED;2019;470009358;470009309;;;;;;1;;;;;;;0;0;0;0;0;1;1;1;1;0;;1;0.72
INFOMED;2019;470010364;470010356;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0
INFOMED;2019;470016049;470016023;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;470000431;5;1
INFOMED;2019;480000017;480780097;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;3.43;0.85
INFOMED;2019;480000033;480780121;;;1;;;;;;;;;;1;1;1;1;1;;;;;;480000017;0;0
INFOMED;2019;480000041;480780139;;;1;;;;;;;;;;0;0;0;1;1;0;;;;1;480000017;0.1;
INFOMED;2019;480000058;480780147;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;1;1;480780097;0.9;0.2
INFOMED;2019;480000066;480780154;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;0.28;0.55
INFOMED;2019;480000074;480780162;;1;;;;;;;;;;;1;1;1;1;1;1;1;0;0;1;480780162;0.07;0.03
INFOMED;2019;480000793;480782101;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.47;0.01
INFOMED;2019;480002948;480780097;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.28;0.05
INFOMED;2019;480780212;480782168;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.2;0.1
INFOMED;2019;480780287;480001635;;;;;;;;;1;;;;0;0;0;0;1;1;1;1;1;0;;0.25;
INFOMED;2019;480780543;480782101;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.35;0.01
INFOMED;2019;480783034;480782101;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.43;0.01
INFOMED;2019;490000049;490000031;1;;;;;;1;;;1;;;0;0;0;0;1;1;1;0;0;0;;8.9;4
INFOMED;2019;490000106;490000163;;;;;;;;;;;;1;0;0;0;0;0;1;0;0;1;0;;3.34;0.3
INFOMED;2019;490000155;490017258;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2.5;0.85
INFOMED;2019;490000239;490015765;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;;;490000031;0.5;0.1
INFOMED;2019;490000254;490015765;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;1;490000031;0.5;0.1
INFOMED;2019;490000262;490000171;;;1;;;;;;;;;;1;0;0;1;1;0;0;0;1;0;;1.68;0.05
INFOMED;2019;490000312;490012176;;;;;;1;;;;;;;1;0;1;1;1;1;1;1;1;0;;0.1;0.04
INFOMED;2019;490000320;490000395;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.05
INFOMED;2019;490000338;490000403;;;1;;;;;;1;;;;1;1;1;1;1;0;;;0;1;490000031;0.5;0.2
INFOMED;2019;490000353;490000411;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;;0;;;
INFOMED;2019;490000494;490000429;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;1;490000403;0.5;0.3
INFOMED;2019;490000601;490015856;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.05
INFOMED;2019;490000635;490000676;;1;;;;;1;;;1;;;0;0;0;0;1;1;1;0;1;0;;4.64;2.8
INFOMED;2019;490000643;440042844;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0
INFOMED;2019;490000650;490007689;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;490000031;0.5;0.2
INFOMED;2019;490001765;490528452;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;2;1
INFOMED;2019;490002037;490000890;;;1;;;;;;1;;;;1;1;1;1;1;1;1;1;1;0;;4;1
INFOMED;2019;490004256;490001716;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.33;0.06
INFOMED;2019;490007549;490535168;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;0.1;0.1
INFOMED;2019;490007929;490000627;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.2;
