BOR;AN;FI;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_ASS;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_ASS;HPLETP_REE;HPLETP_EDU
PSY;2019;420781767;420000523;TOT;0;;;0;68;;;;;;24820;;;;723;24362;;;;;;;;;;;;;;;;;;;;;516;;;;4;;;1;;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;420782559;420784878;GEN;;1;;;50;;;;;;18250;37;0;;458;16815;;;;;;;3442;0;;;1;4;1;300;1550;3287;629;16;8;14;942;514;290;;16;3;7.16;2;2;1.71;0;0;110;31;112.54;83.1;1.06;3.38;;1.9;0.5;11;2;4.39;2;0;1.4;70;17;74.26;57.11;0.06;0.85;;0;0
PSY;2019;420782559;420784878;INF;;1;;;;;;;;;;27;;;;;;;;;;;4741;;;;1;2;;1567;2259;;30;24;9;37;432;376;;;7;1;2.96;0;1;0.27;0;0;36;7;34.22;23.44;0;2.5;;2.22;0.95;4;0;2.3;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;420782559;420784878;TOT;1;;3;0;50;;;;;;18250;64;0;;458;16815;;;;;;;8183;0;;;2;6;1;1867;3809;3287;659;40;17;51;1374;890;290;;23;4;10.12;2;3;1.98;;;146;38;146.76;106.54;1.06;5.88;;4.12;1.45;15;2;6.69;2;0;1.4;70;17;74.26;57.11;0.06;0.85;;0;0
PSY;2019;420782567;420784878;GEN;;1;;;;;;;;;;38;;;;;;;;;;;5113;;;;1;3;1;10484;6997;1999;49;9;1;2;2062;2062;;;12;2;4.97;1;1;0.4;0;0;39;14;43;29.7;0;9.14;;0;0;1;;;;;0.2;0;0;0;0;0;0;;0;0
PSY;2019;420782567;420784878;TOT;1;;1;0;;;;;;;;38;;;;;;;;;;;5113;;;;1;3;1;10484;6997;1999;49;9;1;2;2062;2062;;;12;2;4.97;1;1;0.4;;;39;14;43;29.7;0;9.14;;0;0;1;;;;;0.2;0;0;0;0;0;0;;0;0
PSY;2019;420783102;420000929;GEN;;;;;;;;42;;;;;;;;;;;14954;;;;;;;;;;;;;;;;;;255;;;;;2;0.7;1;;1;0;0;5;11;10.61;7.37;2;0.3;;0.9;0.04;;;;;;;;;;;;;;;
PSY;2019;420783102;420000929;TOT;0;;;0;;;;42;;;;;;;;;;;14954;;;;;;;;;;;;;;;;;;255;;;;;2;0.7;1;;1;;;5;11;10.61;7.37;2;0.3;;0.9;0.04;;;;;;;;;;;;;;;
PSY;2019;420785354;420784878;GEN;;4;;;122;17;18;;;;44530;56;0;;2376;39998;5549;2066;;;;;7684;;;;3;12;3;24151;14913;5780;5923;1618;8655;17;8322;;1190;;28;5;18;0;0;0;1;1;289;93;281.9;217.09;1.32;8.67;;2.8;0;17;2;9.09;0;0;0;154;33;148.07;111.69;0.19;2.64;;0.4;0
PSY;2019;420785354;420784878;INF;;1;;;18;;;;;;6570;20;;;384;5118;;;;;;;2131;;;;1;1;3;11418;1557;8250;2;69;15;168;1382;;199;;8;2;6.52;1;3;1.61;0;1;138;30;109.87;72.14;0.03;10.41;;3.34;4;0;1;0.8;1;0;0.6;40;8;43.5;32.2;0.02;1.51;;0;0
PSY;2019;420785354;420784878;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;349;;;;1;0;0.02;0;0;0;;;0;0;0;0;0;0;;0;0;;;;;;;0;0;0;0;0;0;;0;0
PSY;2019;420785354;420784878;TOT;1;;5;0;140;17;18;;;;51100;76;0;;2760;45116;5549;2066;;;;;9815;;;;4;13;6;35569;16470;14030;5925;1687;8670;185;9947;;1357;;37;7;24.54;1;3;1.61;;;427;123;391.77;289.23;1.35;19.08;;6.14;4;17;3;9.89;1;0;0.6;194;41;191.57;143.89;0.21;4.15;;0.4;0
PSY;2019;420788440;420001794;GEN;;;;;113;;;;;;41245;15;4;;966;39405;;;;;;;6881;1386;;;;;;;;;;;;;900;;;;;7;;;3;;0;1;2;71;54.63;27.74;12.69;1.7;;0.94;0.94;;;;;;;;;;;;;;;
PSY;2019;420788440;420001794;TOT;0;;;0;113;;;;;;41245;15;4;;966;39405;;;;;;;6881;1386;;;;;;;;;;;;;900;;;;;7;;;3;;;;2;71;54.63;27.74;12.69;1.7;;0.94;0.94;;;;;;;;;;;;;;;
PSY;2019;420790081;750056335;GEN;;;;;80;;;;;;29200;;;;808;27105;;;;;;;;;;;;;;;;;;;;;634;;634;;;4;2;;2;0.4;;;17;22;31.82;;;;;;;;;;;;;;;;;;;;;
PSY;2019;420790081;750056335;TOT;0;;;0;80;;;;;;29200;;;;808;27105;;;;;;;;;;;;;;;;;;;;;634;;634;;;4;2;;2;0.4;;;17;22;31.82;;;;;;;;;;;;;;;;;;;;;
PSY;2019;430000026;630786754;GEN;;4;;;181;;;;3;;67160;126;;;1394;61743;;;;699;;;21008;;;0;4;1;6;25397;6662;7934;11372;2560;1732;2;6325;4603;1061;56;14;9;19.09;4;3;6.63;;;354;76;459.4;265.56;108.3;10.78;;3.92;17.55;;;;;;;;;;153.58;91.29;;;;
PSY;2019;430000026;630786754;INF;;1;;;8;;;;;;2920;40;;;194;1272;;;;;;;5150;;;0;3;1;3;11780;729;2431;1478;148;35;247;1317;1096;83;;;5;3.05;1;3;2.75;;;37;64;68.25;43.86;6.17;6.87;;2.2;2.32;;;;;;;;;;8.03;2;;;;
PSY;2019;430000026;630786754;TOT;1;;1;1;189;;;;3;;70080;166;;;1588;63015;;;;699;;;26158;;;0;7;2;9;37177;7391;10365;12850;2708;1767;249;7393;5619;1130;56;14;14;22.14;5;6;9.38;;;391;140;527.65;309.42;114.47;17.65;;6.12;19.87;;;;;;;;;;161.61;93.29;;;;
PSY;2019;440000180;440000263;GEN;;3;;;143;105;;;;;52195;84;6;;2028;49565;26524;;;;;243;12025;2619;;;14;13;5;46286;4624;6626;6736;2153;1623;;6965;5784;969;41;13;6;18.24;5;3;6.2;0;1;274;154;388.49;250.7;49.6;13.3;;7.7;8.8;5;5;7.23;3;0;2.23;188;69;240.32;137.94;40.7;2.45;;2.05;4.38
PSY;2019;440000180;440000263;INF;;1;;;;;;;;;;29;;;;;;;;;;;1621;;;4;;4;4;7832;1158;3729;106;3;187;5;997;858;;;7;4;6.06;0;0;0;0;0;19;38;49.11;14.2;0;7.1;;7.4;10.3;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;440000180;440000263;TOT;1;;2;0;143;105;;;;;52195;113;6;;2028;49565;26524;;;;;243;13646;2619;;4;14;17;9;54118;5782;10355;6842;2156;1810;5;7873;;969;41;20;10;24.3;5;3;6.2;;;293;192;437.6;264.9;49.6;20.4;;15.1;19.1;5;5;7.23;3;0;2.23;188;69;240.32;137.94;40.7;2.45;;2.05;4.38
PSY;2019;440000800;440001246;GEN;;;;;57;;;;;;20805;10;;;492;20571;;;;;;;4751;;;;;;;;;;;;;;569;;402;0;3;2;4;;;;0;1;37;12;49.48;19.24;9.1;1;;;;3;2;4;;;;34;9;;;;;;;
PSY;2019;440000800;440001246;TOT;0;;;0;57;;;;;;20805;10;;;492;20571;;;;;;;4751;;;;;;;;;;;;;;569;;402;;3;2;4;;;;;;37;12;49.48;19.24;9.1;1;;;;3;2;4;;;;34;9;;;;;;;
PSY;2019;440001972;440003309;GEN;;3;;;100;;;;;;36500;80;3;;1811;36038;;;;;;89;9650;13;;;11;;;40189;;;6101;848;937;0;6308;5193;873;13;21;9;24.18;6;3;;0;1;165;130;253.82;168.76;20.37;10.33;;1.7;5.41;16;8;14.32;;;;102;82;154.93;101.03;16.55;2.19;;0;2.28
PSY;2019;440001972;440003309;INF;;1;;;15;22;;;;;5350;69;22;;553;3041;1817;;;;;28;4302;30;;;5;;;28795;;;1274;73;9;377;2311;1867;96;0;9;8;13.89;;;;0;1;118;61;150.29;65.34;0;12.13;;10.75;19.18;3;2;4.25;;;;38;12;46.41;31.81;0;2.32;;1.66;1.09
PSY;2019;440001972;440003309;TOT;1;;2;0;115;22;;;;;41850;149;25;;2364;39079;1817;;;;;117;13952;43;;;16;;;68984;;;7375;921;946;377;8582;7033;963;13;30;17;38.07;6;3;0;;;283;191;404.11;234.1;20.37;22.46;;12.45;24.59;19;10;18.57;;;0;140;94;201.34;132.84;16.55;4.51;;1.66;3.37
PSY;2019;440003390;440001998;GEN;;;;;65;;;;;;23725;18;5;;1013;24207;;;;;;;5694;256;;;;;;;;;;;;;853;;783;0;5;;;;1;0.2;0;1;32;13;41.36;20.1;7.38;1.5;;2.05;1.33;;;;;;;;;;;;;;;
PSY;2019;440003390;440001998;TOT;0;;;0;65;;;;;;23725;18;5;;1013;24207;;;;;;;5694;256;;;;;;;;;;;;;853;;783;0;5;;;;1;0.2;;;32;13;41.36;20.1;7.38;1.5;;2.05;1.33;;;;;;;;;;;;;;;
PSY;2019;440007482;;GEN;;;;;0;;10;75;;;;;;1;;;;2658;21223;;;;;;2963;;;1;;;1630;;;;;;404;278;126;66;2;1;2.6;;;;0;0;37;24;51.75;19.11;4.23;1.5;;;26.91;;;;;;;;;;;;;;;
PSY;2019;440007482;;TOT;0;;;0;0;;10;75;;;;;;1;;;;2658;21223;;;;;;2963;;;1;;;1630;;;;;;404;;;;2;1;2.6;;;;;;37;24;51.75;19.11;4.23;1.5;;;26.91;;;;;;;;;;;;;;;
PSY;2019;440007607;440000057;GEN;;3;;;99;;5;;5;;36135;28;;;2077;33536;;1059;;1346;;;5030;;;;3;2;3;27548;244;10882;5910;250;2098;15;5221;4048;1129;17;17;1;9.37;2;;0.44;;;132;64;178.71;130.28;10.93;5.3;;1.21;4.59;16;;5.43;1;;0.3;78;49;103.17;80.13;10.93;1.1;;0.56;2.08
PSY;2019;440007607;440000057;INF;;1;;;;;;;;;;30;;;15;;;;;;;35;2922;;;;3;1;1;13677;21;3358;320;257;27;482;1736;1632;;;6;;4.5;;;;;;29;28;45.29;14.22;1.06;7.05;;4.36;8.93;3;0;1.5;;;;;;;;;;;;
PSY;2019;440007607;440000057;TOT;1;;2;0;99;;5;;5;;36135;58;;;2092;33536;;1059;;1346;;35;7952;;;;6;3;4;41225;265;14240;6230;507;2125;497;6886;5609;1129;17;23;1;13.87;2;;0.44;;;161;92;224;144.5;11.99;12.35;;5.57;13.52;19;;6.93;1;;0.3;78;49;103.17;80.13;10.93;1.1;;0.56;2.08
PSY;2019;440018729;;GEN;;;;;;;4;12;;;;4;;;;;;686;3904;;;;1871;;;;;;;;;;;;;;50;;36;;;2;0.74;;;;;;12;8;18.4;11.31;;1.65;;0.07;5.37;;;;;;;;;;;;;;;
PSY;2019;440018729;;INF;;5;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;36000;;;112;40;2;135;1858;1858;;;;7;4.26;;;;;;9;48;31.86;0.58;;15.27;;11.84;4.17;;;;;;;;;;;;;;;
PSY;2019;440018729;;TOT;1;;;0;;;4;12;;;;4;;;;;;686;3904;;;;1871;;;5;5;;;36000;;;112;40;2;135;1908;;36;;;9;5;;;;;;21;54;50.26;11.89;;16.92;;11.91;9.54;;;;;;;;;;;;;;;
PSY;2019;440021392;440000289;GEN;;5;;;283;;;;;;102930;156;19;;4687;85194;0;0;0;0;0;0;15299;4052;0;0;7;14;7;21972;20095;19353;8208;569;13162;0;14234;11266;2681;25;45;39;49.14;;;;;;437;128;508.2;409.69;14.97;18.94;;2.29;13.8;27;;13.88;;;;295;79;336.51;257.13;12.8;11.69;;0.51;0
PSY;2019;440021392;440000289;INF;;2;;;6;;;;;;1506;69;;;259;921;0;;;0;0;0;6750;0;0;0;4;4;5;12967;1800;1393;944;43;1992;170;3263;2625;54;0;10;9;13.09;;;;;;60;27;75.64;40;0.75;9.48;;10.21;9.69;2;2;0.41;;;;13;4;13.99;11.91;0;0.2;;0.39;0
PSY;2019;440021392;440000289;PEN;;;;;;;;;;;;20;;;0;0;;;;;;;3268;;0;;1;;;892;;0;0;;;;2307;2205;0;0;7;;4.05;;;;;;15;8;16.7;11.31;0.23;4.07;;0.5;0.58;;;;;;;0;0;0;0;0;0;;0;0
PSY;2019;440021392;440000289;TOT;1;;11;1;289;;;;;;104436;245;19;;4946;86115;0;0;0;0;0;0;25317;4052;0;0;12;18;12;35831;21895;20746;9152;612;15154;170;19442;15762;2730;25;62;48;66.28;;;;;;512;163;600.54;461;15.95;32.49;;13;24.07;29;2;14.29;;;;308;83;350.5;269.04;12.8;11.89;;0.9;0
PSY;2019;450000062;450000104;GEN;;1;;;48;;;;;;17520;15;;;566;15027;;;;;;40;3173;;;;1;;1;10602;;2897;440;2;738;4;1641;1512;363;4;4;2;4.13;;;;0;1;81;33;106.01;43.42;29.21;7.13;;1.93;7.44;3;2;1.72;;;;57;13;68.13;24.26;26.89;1.67;;;4.28
PSY;2019;450000062;450000104;INF;;1;;;;;;;;;;12;;;;;;;;;;;174;;;;2;;1;7472;;0;;;;;644;644;;;1;;1.5;;;;0;1;26;10;26.77;3.6;0.41;7.4;;5.71;3.93;;;;;;;;;;;;;;;
PSY;2019;450000062;450000104;TOT;1;;;0;48;;;;;;17520;27;;;566;15027;;;;;;40;3347;;;;3;;2;18074;;2897;440;2;738;4;2519;2156;363;;5;2;5.63;;;;;;107;43;132.78;47.02;29.62;14.53;;7.64;11.37;3;2;1.72;;;;57;13;68.13;24.26;26.89;1.67;;;4.28
PSY;2019;450000252;450000559;GEN;;;;;95;;;;;;34675;;;;764;34574;;;;;;;;;;;;;;;;;;;;;578;;;;2;5;5.08;;;;;;27;17;39.74;25.13;12.48;1.12;;;1;;;;;;;;;;;;;;;
PSY;2019;450000252;450000559;TOT;0;;;0;95;;;;;;34675;;;;764;34574;;;;;;;;;;;;;;;;;;;;;578;;;;2;5;5.08;;;;;;27;17;39.74;25.13;12.48;1.12;;;1;;;;;;;;;;;;;;;
PSY;2019;450000930;450002423;GEN;;7;;;179;6;28;0;0;0;64577;127;0;1;2297;56558;1656;8038;0;0;0;152;15334;0;1131;2;13;5;5;71054;2427;1772;7151;1237;9853;1;13659;13078;1492;53;29;6;27.94;5;6;7.28;1;1;463;84;492.8;334.8;54.37;17.34;;1;24.02;11;1;8.29;0;0;0;219;24;213.99;130.59;42.13;1.34;;0;4.22
PSY;2019;450000930;450002423;INF;;2;;;6;4;;;0;0;2190;39;0;0;116;2420;1197;;;0;0;89;3219;0;0;3;5;2;8;23484;179;2142;289;15;7;82;2321;2163;76;1;9;1;8.68;2;1;1.28;1;1;118;23;126.31;72.81;6.03;13.95;;8.13;12.7;2;0;1.69;0;0;0;24;7;24.27;14.77;2.51;0.5;;0.32;2.25
PSY;2019;450000930;450002423;PEN;;;;;40;;;;;;14600;18;;0;362;11243;;;;;;;3313;;0;0;0;;0;0;;0;8917;;;;1328;1065;246;1;2;2;3.3;1;0;0.92;;;87;4;86.37;46.37;24.17;2.95;;0;1;2;1;2.42;0;0;0;72;2;69.81;35.56;23.42;0.2;;0;0.4
PSY;2019;450000930;450002423;TOT;1;;10;1;225;10;28;0;0;0;81367;184;0;1;2775;70221;2853;8038;0;0;0;241;21866;0;1131;5;18;7;13;94538;2606;3914;16357;1252;9860;83;17034;16106;1791;55;34;9;39.92;6;7;9.48;;;667;111;705.48;453.98;84.57;34.24;;9.13;37.72;15;2;12.4;0;0;0;315;33;308.07;180.92;68.06;2.04;;0.32;6.87
PSY;2019;450011507;;INF;;;;;;8;;;;;;33;;;;;2369;;;;;;3762;;;;;;;;;;;;;;41;;;;;3;0.59;;;;0;0;15;;59.58;1;0;2.02;;1.57;11.05;;1;0.15;;;;;;;;;;;;
PSY;2019;450011507;;TOT;0;;;0;;8;;;;;;33;;;;;2369;;;;;;3762;;;;;;;;;;;;;;41;;;;;3;0.59;;;;;;15;;59.58;1;0;2.02;;1.57;11.05;;1;0.15;;;;;;;;;;;;
