BOR;AN;FI;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2019;420011603;420001752;1140X;;;;14;18;2230;;;;;
DIALYSE;2019;420012536;420001752;112BA;;;;26;92;14619;;;;;
DIALYSE;2019;420012536;420001752;TOT;0;;;;;;0;4;;14;0
DIALYSE;2019;420014623;420001752;1130X;;;;34;16;534;;;;;
DIALYSE;2019;420014623;420001752;1140X;;;;35;37;1810;;;;;
DIALYSE;2019;420014623;420001752;TOT;0;;;;;;0;4;;1;0
DIALYSE;2019;420785354;420784878;112BA;;;;23;82;11758;;;;;
DIALYSE;2019;420785354;420784878;TOT;0;;;;;;2518;;;215;
DIALYSE;2019;420786808;420001752;1140X;;;;20;0;3487;;;;;
DIALYSE;2019;420787525;420001752;1140X;;;;14;0;759;;;;;
DIALYSE;2019;420788689;420001752;1140X;;;;14;22;3594;;;;;
DIALYSE;2019;420789968;420001752;112AX;;;;9;21;3599;;;;;
DIALYSE;2019;420789968;420001752;1130X;;;;26;89;14067;;;;;
DIALYSE;2019;420789968;420001752;1150A;;;;12;12;2094;;;;;
DIALYSE;2019;420789968;420001752;1210;;;;;46;;;;2236;;
DIALYSE;2019;420789968;420001752;121AA;;;;;37;;;;1810;;
DIALYSE;2019;420789968;420001752;121CA;;;;9;9;;;;426;;
DIALYSE;2019;420789968;420001752;122AX;;;;1;0;;;;559;;
DIALYSE;2019;420789968;420001752;TOT;0;;;;;;0;4;;30;12
DIALYSE;2019;430000117;430000018;112BA;;;;16;59;9131;;;;;
DIALYSE;2019;430000117;430000018;TOT;0;;;;;;663;1;;37;5
DIALYSE;2019;430003475;420001752;1140X;;;;10;16;2570;;;;;
DIALYSE;2019;430004309;630000990;112AX;;;;1;;44;;;;;
DIALYSE;2019;430004309;630000990;1130X;;;;3;15;2327;;;;;
DIALYSE;2019;430004309;630000990;1140X;;;;1;;148;;;;;
DIALYSE;2019;430004309;630000990;TOT;1;1;18;;;;;;;;
DIALYSE;2019;430004358;630000990;112AX;;;;1;;117;;;;;
DIALYSE;2019;430004358;630000990;1130X;;;;4;23;3310;;;;;
DIALYSE;2019;430004358;630000990;1140X;;;;4;;156;;;;;
DIALYSE;2019;430004358;630000990;1210;;;;;11;;;;587;;
DIALYSE;2019;430004358;630000990;121AA;;;;;6;;;;382;;
DIALYSE;2019;430004358;630000990;121CA;;;;5;5;;;;205;;
DIALYSE;2019;430004358;630000990;122AX;;;;;;;;;24;;
DIALYSE;2019;430004358;630000990;TOT;0;;;;;;;;;;
DIALYSE;2019;430004408;630000990;112AX;;;;1;;44;;;;;
DIALYSE;2019;430004408;630000990;1140X;;;;4;12;2107;;;;;
DIALYSE;2019;440000016;440000057;112AX;;;;2;4;529;;;;;
DIALYSE;2019;440000016;440000057;112BA;;;;20;71;10795;;;;;
DIALYSE;2019;440000016;440000057;1210;;;;;7;;;;275;;
DIALYSE;2019;440000016;440000057;121AA;;;;;6;;;;239;;
DIALYSE;2019;440000016;440000057;121CA;;;;0;1;;;;36;;
DIALYSE;2019;440000016;440000057;122AX;;;;3;3;;;;107;;
DIALYSE;2019;440000016;440000057;122BA;;;;14;3;;;;125;;
DIALYSE;2019;440000016;440000057;TOT;0;;;;;;754;0;;56;7
DIALYSE;2019;440000271;440000289;112BA;;;;20;79;12632;;;;;
DIALYSE;2019;440000271;440000289;112BE;;;;4;3;298;;;;;
DIALYSE;2019;440000271;440000289;1130X;;;;12;12;1818;;;;;
DIALYSE;2019;440000271;440000289;TOT;0;;;;;;1711;;;;
DIALYSE;2019;440005080;440002590;1130X;;;;12;45;5519;;;;;
DIALYSE;2019;440005080;440002590;1140X;;;;8;6;752;;;;;
DIALYSE;2019;440005080;440002590;1150A;;;;32;32;6757;;;;;
DIALYSE;2019;440005080;440002590;1210;;;;;63;;;;7732;;
DIALYSE;2019;440005080;440002590;121AA;;;;;;;;;4799;;
DIALYSE;2019;440005080;440002590;121CA;;;;59;59;;;;2731;;
DIALYSE;2019;440005080;440002590;121CE;;;;4;4;;;;202;;
DIALYSE;2019;440005080;440002590;TOT;0;;;;;;0;0;;29;27
DIALYSE;2019;440017598;440000289;TOT;0;;;;;;286;;;;
DIALYSE;2019;440027589;440002590;1140X;;;;6;3;433;;;;;
DIALYSE;2019;440036176;440002590;1130X;;;;16;39;4840;;;;;
DIALYSE;2019;440036176;440002590;TOT;0;;;;;;20;;;0;0
DIALYSE;2019;440036218;440002590;1140X;;;;6;6;795;;;;;
DIALYSE;2019;440036473;440002590;1140X;;;;12;7;797;;;;;
DIALYSE;2019;440036499;440002590;112AX;;;;8;14;4069;;;;;
DIALYSE;2019;440036499;440002590;112BA;;;;32;128;18381;;;;;
DIALYSE;2019;440036499;440002590;122AX;;;;4;0;;;;272;;
DIALYSE;2019;440036499;440002590;TOT;1;1;45;;;;0;;;4;0
DIALYSE;2019;440039568;440002590;1130X;;;;16;27;3866;;;;;
DIALYSE;2019;440039568;440002590;TOT;0;;;;;;2;0;;;
DIALYSE;2019;440042513;440002590;1140X;;;;14;4;532;;;;;
DIALYSE;2019;440050441;440002590;1130X;;;;24;45;7434;;;;;
DIALYSE;2019;440050441;440002590;1140X;;;;3;5;741;;;;;
DIALYSE;2019;440055770;440002590;112BA;;;;18;72;10494;;;;;
DIALYSE;2019;440055770;440002590;TOT;1;1;39;;;;772;;;4;0
DIALYSE;2019;450000294;450000591;112BA;;;;16;74;10789;;;;;
DIALYSE;2019;450000294;450000591;1130X;;;;3;14;2285;;;;;
DIALYSE;2019;450000294;450000591;1210;;;;;13;;;;667;;
DIALYSE;2019;450000294;450000591;121AA;;;;;8;;;;418;;
DIALYSE;2019;450000294;450000591;121CA;;;;6;5;;;;249;;
DIALYSE;2019;450000294;450000591;122AX;;;;3;0;;;;29;;
DIALYSE;2019;450000294;450000591;TOT;0;;;;;;482;;;182;0
DIALYSE;2019;450002613;450000088;112AX;;;;2;0;280;;;;;
DIALYSE;2019;450002613;450000088;112BA;;;;14;80;11196;;;;;
DIALYSE;2019;450002613;450000088;112BE;;;;1;;18;;;;;
DIALYSE;2019;450002613;450000088;122AX;;;;1;2;;;;92;;
DIALYSE;2019;450002613;450000088;122BA;;;;2;1;;;;31;;
DIALYSE;2019;450002613;450000088;TOT;0;;;;;;1563;;;;
DIALYSE;2019;450011549;450001201;1130X;;;;9;33;5628;;;;;
DIALYSE;2019;450011549;450001201;1140X;;;;3;19;2068;;;;;
DIALYSE;2019;450012935;450001466;112AX;;;;1;2;124;;;;;
DIALYSE;2019;450012935;450001466;112BA;;;;13;79;12091;;;;;
DIALYSE;2019;450012935;450001466;1130X;;;;6;33;4714;;;;;
DIALYSE;2019;450012935;450001466;1210;;;;;3;;;;165;;
DIALYSE;2019;450012935;450001466;121AA;;;;;2;;;;121;;
DIALYSE;2019;450012935;450001466;121CA;;;;1;1;;;;44;;
DIALYSE;2019;450012935;450001466;122AX;;;;1;2;;;;124;;
DIALYSE;2019;450012935;450001466;TOT;0;;;;;;19;1;;22;2
DIALYSE;2019;450013818;920033610;1130X;;;;14;28;4152;;;;;
DIALYSE;2019;450017694;450001201;1140X;;;;9;31;4535;;;;;
DIALYSE;2019;450017694;450001201;1150A;;;;6;6;1403;;;;;
DIALYSE;2019;450017694;450001201;1210;;;;;22;;;;1271;;
DIALYSE;2019;450017694;450001201;121AA;;;;;16;;;;845;;
DIALYSE;2019;450017694;450001201;121CA;;;;6;6;;;;426;;
DIALYSE;2019;450017694;450001201;TOT;0;;;;;;;;;38;4
DIALYSE;2019;450018395;450001466;1140X;;;;6;19;3113;;;;;
DIALYSE;2019;450018395;450001466;TOT;0;;;;;;;;;6;0
DIALYSE;2019;450018460;920033610;112AX;;;;2;1;130;;;;;
DIALYSE;2019;450018460;920033610;112BA;;;;30;132;19770;;;;;
DIALYSE;2019;450018460;920033610;TOT;0;;;;;;0;2;;28;0
DIALYSE;2019;450020698;450001201;1140X;;;;8;20;3236;;;;;
DIALYSE;2019;460000110;460780216;112AX;;;;;;30;;;;;
DIALYSE;2019;460000110;460780216;112BA;;;;12;46;6720;;;;;
DIALYSE;2019;460000110;460780216;1150A;;;;1;;;;;;;
DIALYSE;2019;460000110;460780216;121CA;;;;1;;;;;;;
DIALYSE;2019;460000110;460780216;122AX;;;;1;2;;;;129;;
DIALYSE;2019;460000110;460780216;TOT;0;;;;;;714;1;;50;1
DIALYSE;2019;460004641;310000633;1140X;;;;6;11;1704;;;;;
DIALYSE;2019;460004641;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;460786346;310000633;1140X;;;;6;21;2631;;;;;
DIALYSE;2019;460786346;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;460786353;310000633;1130X;;;;5;8;1150;;;;;
DIALYSE;2019;460786353;310000633;1140X;;;;7;10;1663;;;;;
DIALYSE;2019;460786353;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;460786478;310000633;1140X;;;;6;8;1370;;;;;
DIALYSE;2019;460786478;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2019;470000423;470016171;112AX;;;;13;15;3035;;;;;
DIALYSE;2019;470000423;470016171;112BA;;;;25;322;12717;;;;;
DIALYSE;2019;470000423;470016171;122AX;;;;1;6;;;;1;;
DIALYSE;2019;470000423;470016171;TOT;0;;;;;;930;;;95;
DIALYSE;2019;470001868;330000266;1140X;;;;12;20;3145;;;;;
DIALYSE;2019;470001868;330000266;TOT;0;;;;;;;4;;;
DIALYSE;2019;470002262;330000266;1140X;;;;12;20;3433;;;;;
DIALYSE;2019;470002262;330000266;TOT;0;;;;;;;4;;;
DIALYSE;2019;470002320;330000266;1140X;;;;12;24;3407;;;;;
DIALYSE;2019;470002320;330000266;TOT;0;;;;;;;4;;;
DIALYSE;2019;470002346;330000266;1140X;;;;6;9;1254;;;;;
DIALYSE;2019;470002346;330000266;TOT;0;;;;;;;4;;;
DIALYSE;2019;470002361;330000266;1140X;;;;12;15;2533;;;;;
DIALYSE;2019;470002361;330000266;TOT;0;;;;;;;4;;;
DIALYSE;2019;470002387;330000266;1140X;;;;6;11;1668;;;;;
DIALYSE;2019;470002387;330000266;TOT;0;;;;;;;4;;;
DIALYSE;2019;470002403;330000266;1140X;;;;12;16;2583;;;;;
DIALYSE;2019;470002403;330000266;TOT;0;;;;;;;4;;;
DIALYSE;2019;470002411;330000266;1140X;;;;6;8;1475;;;;;
DIALYSE;2019;470002411;330000266;TOT;0;;;;;;;4;;;
DIALYSE;2019;470013558;330000266;1140X;;;;12;17;2885;;;;;
DIALYSE;2019;470013558;330000266;TOT;0;;;;;;;4;;;
DIALYSE;2019;480001403;340000264;112AX;;;;1;0;217;;;;;
DIALYSE;2019;480001403;340000264;1130X;;;;4;11;1744;;;;;
DIALYSE;2019;480001403;340000264;1140X;;;;1;1;127;;;;;
DIALYSE;2019;480001403;340000264;TOT;0;;;;;;0;1;;3;
DIALYSE;2019;480001783;340000264;112AX;;;;1;6;1148;;;;;
DIALYSE;2019;480001783;340000264;1130X;;;;7;26;3891;;;;;
DIALYSE;2019;480001783;340000264;1140X;;;;1;1;114;;;;;
DIALYSE;2019;480001783;340000264;TOT;0;;;;;;0;1;;;
DIALYSE;2019;490000049;490000031;112BA;;;;13;39;6065;;;;;
DIALYSE;2019;490000049;490000031;TOT;0;;;;;;1297;;;;
DIALYSE;2019;490000635;490000676;112AX;;;;2;2;214;;;;;
DIALYSE;2019;490000635;490000676;112BA;;;;11;47;6908;;;;;
DIALYSE;2019;490000635;490000676;112BE;;;;1;0;4;;;;;
DIALYSE;2019;490000635;490000676;1130X;;;;8;7;1080;;;;;
DIALYSE;2019;490000635;490000676;1150A;;;;3;2;521;;;;;
DIALYSE;2019;490000635;490000676;1210;;;;;5;;;;313;;
DIALYSE;2019;490000635;490000676;121AA;;;;;3;;;;211;;
DIALYSE;2019;490000635;490000676;121CA;;;;2;2;;;;102;;
DIALYSE;2019;490000635;490000676;122AX;;;;1;0;;;;34;;
DIALYSE;2019;490000635;490000676;122BA;;;;2;0;;;;0;;
DIALYSE;2019;490000635;490000676;TOT;0;;;;;;688;1;;56;3
DIALYSE;2019;490007499;440002590;112AX;;;;4;3;823;;;;;
DIALYSE;2019;490007499;440002590;112BA;;;;36;145;20625;;;;;
DIALYSE;2019;490007499;440002590;122AX;;;;3;0;;;;119;;
DIALYSE;2019;490007499;440002590;TOT;1;1;24;;;;1065;;;21;
DIALYSE;2019;490008224;440002590;1140X;;;;12;32;4997;;;;;
DIALYSE;2019;490008224;440002590;TOT;0;;;;;;48;;;8;0
DIALYSE;2019;490009008;440002590;112BA;;;;12;45;6817;;;;;
DIALYSE;2019;490009008;440002590;1130X;;;;4;17;2314;;;;;
DIALYSE;2019;490009008;440002590;TOT;0;;;;;;378;;;7;
DIALYSE;2019;490011350;440002590;1140X;;;;13;14;1804;;;;;
DIALYSE;2019;490011350;440002590;TOT;0;;;;;;12;;;;
DIALYSE;2019;490016235;440002590;1140X;;;;6;13;1804;;;;;
DIALYSE;2019;490016235;440002590;TOT;0;;;;;;2;;;;
DIALYSE;2019;490017613;440002590;1130X;;;;8;24;3372;;;;;
DIALYSE;2019;490017613;440002590;TOT;0;;;;;;11;;;0;0
DIALYSE;2019;490537818;490011384;112AX;;;;1;0;22;;;;;
DIALYSE;2019;490537818;490011384;112BA;;;;24;96;14360;;;;;
DIALYSE;2019;490537818;490011384;1130X;;;;13;31;5835;;;;;
DIALYSE;2019;490537818;490011384;TOT;1;1;7;;;;0;1;;63;0
DIALYSE;2019;490537818;490011384;VACAN;;;;;;163;;;;;
DIALYSE;2019;500000187;500000013;112AX;;;;1;;1;;;;;
DIALYSE;2019;500000187;500000013;112BA;;;;11;61;6967;;;;;
DIALYSE;2019;500000187;500000013;1130X;;;;8;34;5111;;;;;
DIALYSE;2019;500000187;500000013;1150A;;;;1;1;;;;;;
DIALYSE;2019;500000187;500000013;122AX;;;;1;0;;;;28;;
DIALYSE;2019;500000187;500000013;122BA;;;;2;1;;;;11;;
DIALYSE;2019;500000187;500000013;TOT;0;;;;;;404;1;;24;2
DIALYSE;2019;500000187;500000013;VACAN;;;;8;2;191;;;;;
DIALYSE;2019;500000450;500000112;112AX;;;;0;0;291;;;;;
DIALYSE;2019;500000450;500000112;112BA;;;;12;50;7151;;;;;
DIALYSE;2019;500000450;500000112;1130X;;;;8;21;3125;;;;;
DIALYSE;2019;500000450;500000112;122AX;;;;2;3;;;;82;;
DIALYSE;2019;500000450;500000112;TOT;0;;;;;;1268;;;44;
DIALYSE;2019;500021316;350000626;112AX;;;;2;7;814;;;;;
DIALYSE;2019;500021316;350000626;112BA;;;;7;16;2722;;;;;
DIALYSE;2019;500021316;350000626;112BE;;;;1;0;1;;;;;
DIALYSE;2019;500021316;350000626;1130X;;;;15;33;4926;;;;;
DIALYSE;2019;500021316;350000626;1140X;;;;3;16;1065;;;;;
DIALYSE;2019;500021316;350000626;TOT;0;;;;;;0;;;12;
DIALYSE;2019;500021373;140000852;1140X;;;;10;20;2897;;;;;
DIALYSE;2019;500021373;140000852;1150A;;;;5;5;1505;;;;;
DIALYSE;2019;500021373;140000852;1210;;;;;20;;;;926;;
DIALYSE;2019;500021373;140000852;121AA;;;;;10;;;;490;;
DIALYSE;2019;500021373;140000852;121CA;;;;10;10;;;;436;;
DIALYSE;2019;500021373;140000852;TOT;0;;;;;;;;;;
DIALYSE;2019;500021381;140000852;1140X;;;;4;9;1029;;;;;
DIALYSE;2019;500021399;140000852;1140X;;;;8;21;2213;;;;;
DIALYSE;2019;500021399;140000852;1150A;;;;1;1;235;;;;;
DIALYSE;2019;500021399;140000852;1210;;;;;4;;;;203;;
DIALYSE;2019;500021399;140000852;121AA;;;;;3;;;;133;;
DIALYSE;2019;500021399;140000852;121CA;;;;1;1;;;;70;;
DIALYSE;2019;500021399;140000852;TOT;0;;;;;;;;;;
DIALYSE;2019;500021415;140000852;1140X;;;;10;11;1221;;;;;
DIALYSE;2019;510002470;510000029;112BE;;;;2;3;287;;;;;
DIALYSE;2019;510002470;510000029;1210;;;;;0;;;;65;;
DIALYSE;2019;510002470;510000029;121CE;;;;1;;;;;65;;
DIALYSE;2019;510002470;510000029;122BE;;;;1;1;;;;263;;
DIALYSE;2019;510002470;510000029;TOT;0;;;;;;286;1;;1;0
DIALYSE;2019;510004302;510000029;112AX;;;;2;;1103;;;;;
DIALYSE;2019;510004302;510000029;112BA;;;;43;;19616;;;;;
DIALYSE;2019;510004302;510000029;122BA;;;;2;;;;;186;;
DIALYSE;2019;510004302;510000029;122BE;;;;;;;;;3;;
DIALYSE;2019;510004302;510000029;TOT;0;;;;;;1799;;;;
DIALYSE;2019;510009491;510000953;112AX;;;;1;0;8;;;;;
DIALYSE;2019;510009491;510000953;1130X;;;;28;97;14157;;;;;
DIALYSE;2019;510009491;510000953;1150A;;;;1;1;171;;;;;
DIALYSE;2019;510009491;510000953;1210;;;;;35;;;;4420;;
DIALYSE;2019;510009491;510000953;121AA;;;;;28;;;;3134;;
DIALYSE;2019;510009491;510000953;121CA;;;;7;7;;;;1286;;
DIALYSE;2019;510009491;510000953;122AX;;;;2;2;;;;79;;
DIALYSE;2019;510009491;510000953;TOT;1;2;83;;;;;1;;42;18
DIALYSE;2019;510010184;510000953;1140X;;;;8;10;1634;;;;;
DIALYSE;2019;510010184;510000953;TOT;0;;;;;;;1;;;
DIALYSE;2019;510010754;510000953;1140X;;;;26;76;9806;;;;;
DIALYSE;2019;510010754;510000953;TOT;0;;;;;;;1;;;
DIALYSE;2019;510011463;510000953;1140X;;;;9;11;1689;;;;;
DIALYSE;2019;510011463;510000953;TOT;0;;;;;;;1;;;
DIALYSE;2019;520000753;510000953;1140X;;;;11;17;2529;;;;;
DIALYSE;2019;520000753;510000953;TOT;0;;;;;;;1;;;
DIALYSE;2019;520004052;510000953;1130X;;;;13;44;6932;;;;;
DIALYSE;2019;520004052;510000953;TOT;0;;;;;;;1;;;
DIALYSE;2019;520780214;520000118;112BA;;;;24;140;17003;;;;;
DIALYSE;2019;520780214;520000118;1130X;;;;8;8;1819;;;;;
DIALYSE;2019;520780214;520000118;TOT;0;;;;;;20;;;;
DIALYSE;2019;530000264;530000371;112AX;;;;1;1;181;;;;;
DIALYSE;2019;530000264;530000371;112BA;;;;9;41;5792;;;;;
DIALYSE;2019;530000264;530000371;1130X;;;;8;8;1144;;;;;
DIALYSE;2019;530000264;530000371;TOT;0;;;;;;291;;;35;0
DIALYSE;2019;530002898;440002590;112AX;;;;;2;8;;;;;
DIALYSE;2019;530002898;440002590;112BA;;;;13;61;9156;;;;;
DIALYSE;2019;530002898;440002590;1130X;;;;3;14;1727;;;;;
DIALYSE;2019;530002898;440002590;TOT;1;1;22;;;;951;;;31;
DIALYSE;2019;530006188;440002590;1140X;;;;6;13;2071;;;;;
DIALYSE;2019;530006188;440002590;TOT;0;;;;;;2;;;1;
DIALYSE;2019;530008119;490011384;112AX;;;;1;1;12;;;;;
DIALYSE;2019;530008119;490011384;1130X;;;;8;7;1069;;;;;
DIALYSE;2019;530008119;490011384;1140X;;;;8;8;1328;;;;;
DIALYSE;2019;530008119;490011384;TOT;0;;;;;;;1;;2;0
DIALYSE;2019;530008119;490011384;VACAN;;;;;0;10;;;;;
DIALYSE;2019;530008788;440002590;112AX;;;;;0;49;;;;;
DIALYSE;2019;530008788;440002590;1130X;;;;8;22;3040;;;;;
DIALYSE;2019;530008788;440002590;TOT;0;;;;;;6;;;;
DIALYSE;2019;540000163;540023264;TOT;0;;;;;;22;;;;
DIALYSE;2019;540000478;540003449;112BA;;;;21;98;15419;;;;;
DIALYSE;2019;540000478;540003449;122AX;;;;4;0;;;;0;;
DIALYSE;2019;540000478;540003449;122BA;;;;1;1;;;;4;;
DIALYSE;2019;540000478;540003449;TOT;0;;;;;;76;;;;
DIALYSE;2019;540000486;540000932;112BA;;;;44;166;24042;;;;;
DIALYSE;2019;540000486;540000932;TOT;0;;;;;;467;;;;
DIALYSE;2019;540000981;540001112;112AX;;;;8;8;2148;;;;;
DIALYSE;2019;540000981;540001112;1130X;;;;15;28;4819;;;;;
DIALYSE;2019;540000981;540001112;1150A;;;;12;12;2575;;;;;
DIALYSE;2019;540000981;540001112;1210;;;;;108;;;;5282;;
DIALYSE;2019;540000981;540001112;121AA;;;;;57;;;;2686;;
DIALYSE;2019;540000981;540001112;121CA;;;;51;51;;;;2596;;
DIALYSE;2019;540000981;540001112;122AX;;;;4;3;;;;182;;
DIALYSE;2019;540000981;540001112;122BA;;;;4;3;;;;129;;
DIALYSE;2019;540000981;540001112;TOT;0;;;;;;;;;;
DIALYSE;2019;540001096;570010181;112BA;;;;16;71;9541;;;;;
DIALYSE;2019;540001096;570010181;122BA;;;;1;0;;;;0;;
DIALYSE;2019;540001096;570010181;TOT;0;;;;;;464;0;;30;0
DIALYSE;2019;540001138;540023264;TOT;0;;;;;;401;;;;
DIALYSE;2019;540002698;540023264;112BA;;;;19;80;10610;;;;;
DIALYSE;2019;540002698;540023264;112BE;;;;7;15;2592;;;;;
DIALYSE;2019;540002698;540023264;1210;;;;;;;;;13;;
DIALYSE;2019;540002698;540023264;121CE;;;;1;;;;;13;;
DIALYSE;2019;540002698;540023264;122BA;;;;2;;;;;;;
DIALYSE;2019;540002698;540023264;TOT;0;;;;;;2694;2;;95;1
DIALYSE;2019;540008380;540001112;1130X;;;;32;76;10945;;;;;
DIALYSE;2019;540008380;540001112;1140X;;;;16;27;3736;;;;;
DIALYSE;2019;540023744;540003928;1130X;;;;8;23;3293;;;;;
DIALYSE;2019;540023744;540003928;1140X;;;;1;1;124;;;;;
DIALYSE;2019;550000012;550006795;112AX;;;;2;0;145;;;;;
DIALYSE;2019;550000012;550006795;112BA;;;;24;92;11893;;;;;
DIALYSE;2019;550000012;550006795;122AX;;;;2;0;;;;71;;
DIALYSE;2019;550000012;550006795;122BA;;;;2;3;;;;105;;
DIALYSE;2019;550000012;550006795;TOT;0;;;;;;1525;;;45;9
DIALYSE;2019;550002885;540001112;1130X;;;;8;14;2299;;;;;
DIALYSE;2019;550002885;540001112;1140X;;;;6;6;629;;;;;
DIALYSE;2019;550005219;540001112;1130X;;;;8;17;2325;;;;;
DIALYSE;2019;550005219;540001112;1140X;;;;8;6;803;;;;;
DIALYSE;2019;550005219;540001112;TOT;1;1;18;;;;;;;;
DIALYSE;2019;560000127;560023210;112AX;;;;4;12;329;;;;;
DIALYSE;2019;560000127;560023210;112BA;;;;12;51;7820;;;;;
DIALYSE;2019;560000127;560023210;122AX;;;;2;1;;;;130;;
DIALYSE;2019;560000127;560023210;TOT;0;;;;;;1292;2;;65;16
DIALYSE;2019;560000135;560005746;112BA;;;;12;47;6420;;;;;
DIALYSE;2019;560000135;560005746;TOT;0;;;;;;664;1;;;
DIALYSE;2019;560000143;560014748;112BA;;;;;;10570;;;;;
DIALYSE;2019;560000143;560014748;TOT;;;;;;;712;;;;
DIALYSE;2019;560004004;350000626;112AX;;;;1;0;89;;;;;
DIALYSE;2019;560004004;350000626;112BA;;;;16;42;5865;;;;;
DIALYSE;2019;560004004;350000626;TOT;0;;;;;;0;;;5;
DIALYSE;2019;560006348;350000626;112AX;;;;1;4;290;;;;;
DIALYSE;2019;560006348;350000626;1130X;;;;9;21;3014;;;;;
DIALYSE;2019;560006348;350000626;1140X;;;;3;6;666;;;;;
DIALYSE;2019;560006348;350000626;TOT;0;;;;;;0;;;15;
DIALYSE;2019;560009490;440002590;1140X;;;;5;6;825;;;;;
DIALYSE;2019;560009490;440002590;TOT;0;;;;;;157;;;;
DIALYSE;2019;560009508;440002590;1130X;;;;9;7;1072;;;;;
DIALYSE;2019;560009508;440002590;1140X;;;;5;3;616;;;;;
DIALYSE;2019;560009508;440002590;TOT;0;;;;;;5;;;1;
DIALYSE;2019;560009524;440002590;1130X;;;;8;22;3347;;;;;
DIALYSE;2019;560009524;440002590;1140X;;;;6;12;1802;;;;;
DIALYSE;2019;560009524;440002590;TOT;0;;;;;;1;;;9;0
DIALYSE;2019;560014078;440002590;1140X;;;;6;5;737;;;;;
DIALYSE;2019;560014078;440002590;TOT;0;;;;;;2;;;1;
DIALYSE;2019;560014128;440002590;1140X;;;;6;6;917;;;;;
DIALYSE;2019;560014128;440002590;TOT;0;;;;;;211;;;1;0
DIALYSE;2019;560023152;440002590;112BA;;;;26;74;12379;;;;;
DIALYSE;2019;560023152;440002590;TOT;1;3;38;;;;467;;;17;
DIALYSE;2019;560023848;350000626;112AX;;;;1;6;487;;;;;
DIALYSE;2019;560023848;350000626;1130X;;;;32;63;9830;;;;;
DIALYSE;2019;560023848;350000626;1140X;;;;7;18;2327;;;;;
DIALYSE;2019;560023848;350000626;TOT;0;;;;;;0;;;28;
DIALYSE;2019;570000216;570010181;112BA;;;;24;272;14027;;;;;
DIALYSE;2019;570000216;570010181;TOT;0;;;;;;427;;;;
DIALYSE;2019;570000349;570005165;112BA;;;;27;115;15493;;;;;
DIALYSE;2019;570000349;570005165;1210;;;;;7;;;;159;;
DIALYSE;2019;570000349;570005165;121AA;;;;;1;;;;109;;
DIALYSE;2019;570000349;570005165;121CA;;;;12;6;;;;50;;
DIALYSE;2019;570000349;570005165;122AX;;;;2;0;;;;47;;
DIALYSE;2019;570000349;570005165;122BA;;;;4;5;;;;59;;
DIALYSE;2019;570000349;570005165;TOT;0;;;;;;1239;0;;44;8
DIALYSE;2019;570004002;570013797;1130X;;;;6;29;4026;;;;;
DIALYSE;2019;570004002;570013797;1140X;;;;2;0;101;;;;;
DIALYSE;2019;570010082;570013797;112AX;;;;4;8;707;;;;;
DIALYSE;2019;570010082;570013797;1130X;;;;32;192;28770;;;;;
DIALYSE;2019;570010082;570013797;1140X;;;;12;12;2181;;;;;
DIALYSE;2019;570010082;570013797;1150A;;;;2;2;627;;;;;
DIALYSE;2019;570010082;570013797;1210;;;;;37;;;;1839;;
DIALYSE;2019;570010082;570013797;121AA;;;;;26;;;;1272;;
DIALYSE;2019;570010082;570013797;121CA;;;;11;11;;;;567;;
DIALYSE;2019;570010082;570013797;122AX;;;;2;1;;;;103;;
DIALYSE;2019;570010082;570013797;TOT;0;;;;;;0;2;;43;23
DIALYSE;2019;570011635;540001112;1130X;;;;8;28;3022;;;;;
DIALYSE;2019;570011635;540001112;1140X;;;;3;3;1155;;;;;
DIALYSE;2019;570015636;570013797;1130X;;;;8;14;1675;;;;;
DIALYSE;2019;570022830;540001112;1140X;;;;8;6;796;;;;;
DIALYSE;2019;570026252;570023630;112BA;;;;32;104;17465;;;;;
DIALYSE;2019;570026252;570023630;122BA;;;;16;4;;;;119;;
DIALYSE;2019;570026252;570023630;TOT;0;;;;;;2229;;;;
DIALYSE;2019;570026682;570005165;112BA;;;;14;72;8268;;;;;
DIALYSE;2019;570026682;570005165;122AX;;;;2;0;;;;3;;
DIALYSE;2019;570026682;570005165;122BA;;;;1;3;;;;35;;
DIALYSE;2019;570026682;570005165;TOT;0;;;;;;1064;0;;37;14
DIALYSE;2019;570027029;540001112;1130X;;;;8;20;2981;;;;;
DIALYSE;2019;570027029;540001112;1140X;;;;1;1;156;;;;;
DIALYSE;2019;570027029;540001112;TOT;1;1;23;;;;;;;;
DIALYSE;2019;570027045;570013797;1130X;;;;8;32;4801;;;;;
DIALYSE;2019;570027045;570013797;TOT;0;;;;;;0;0;;1;0
DIALYSE;2019;570027680;540001112;1130X;;;;16;52;8182;;;;;
DIALYSE;2019;570027680;540001112;1140X;;;;8;10;1370;;;;;
DIALYSE;2019;580004588;630000990;1130X;;;;12;26;4325;;;;;
DIALYSE;2019;580004588;630000990;1140X;;;;6;19;2784;;;;;
DIALYSE;2019;580004588;630000990;1150A;;;;1;;232;;;;;
