BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2019;630784742;630000990;NCINF;38;6;38.8;;
DIALYSE_P;2019;640000162;640780417;M1110;3;2;4.34;0;1
DIALYSE_P;2019;640000162;640780417;N2500;3;2;10.26;;
DIALYSE_P;2019;640000162;640780417;NAUT;2;2;2.15;;
DIALYSE_P;2019;640000162;640780417;NCINF;13;9;18.49;;
DIALYSE_P;2019;640005302;330000266;M1110;;5;0.26;0;1
DIALYSE_P;2019;640005302;330000266;NCINF;;5;4.2;;
DIALYSE_P;2019;640005310;330000266;M1110;;;0.06;0;1
DIALYSE_P;2019;640005310;330000266;NCINF;;2;0.96;;
DIALYSE_P;2019;640005336;640017612;NCINF;3;1;2.66;;
DIALYSE_P;2019;640013520;640017612;NCINF;2;;2;;
DIALYSE_P;2019;640013553;640000113;M1110;;6;0.25;0;0
DIALYSE_P;2019;640017679;640017612;NCINF;2;1;2.4;;
DIALYSE_P;2019;640781332;640017612;M1110;;5;1;0;1
DIALYSE_P;2019;640781332;640017612;N2500;2;;2;;
DIALYSE_P;2019;640781332;640017612;N4100;1;;1;;
DIALYSE_P;2019;640781332;640017612;NAUT;26;2;27.15;;
DIALYSE_P;2019;640781332;640017612;NCINF;48;4;51.38;;
DIALYSE_P;2019;640789640;640000113;M1110;6;;3.8;0;0
DIALYSE_P;2019;640789640;640000113;N2500;11;5;15.84;;
DIALYSE_P;2019;640789640;640000113;NAUT;10;5;14.94;;
DIALYSE_P;2019;640789640;640000113;NCINF;28;8;33.42;;
DIALYSE_P;2019;640796736;640000113;M1110;;6;0.1;0;0
DIALYSE_P;2019;640796835;640000113;M1110;;6;0.25;0;0
DIALYSE_P;2019;640797155;640000113;M1110;;6;0.25;0;0
DIALYSE_P;2019;640797296;640000113;M1110;;6;0.25;0;0
DIALYSE_P;2019;650000417;650783160;M1110;5;0;5;1;1
DIALYSE_P;2019;650000417;650783160;N2500;5;6;9.09;;
DIALYSE_P;2019;650000417;650783160;NAUT;1;3;2.52;;
DIALYSE_P;2019;650000417;650783160;NCINF;17;8;20.71;;
DIALYSE_P;2019;650005044;310000633;M1110;;;0.04;1;1
DIALYSE_P;2019;650005044;310000633;N4100;;;0.29;;
DIALYSE_P;2019;650005044;310000633;NAUT;;;0.79;;
DIALYSE_P;2019;650005044;310000633;NCINF;;4;0.95;;
DIALYSE_P;2019;650788573;310000633;M1110;;;0.06;1;1
DIALYSE_P;2019;650788573;310000633;N4100;;;0.29;;
DIALYSE_P;2019;650788573;310000633;NAUT;;;0.79;;
DIALYSE_P;2019;650788573;310000633;NCINF;;3;1.22;;
DIALYSE_P;2019;650788599;310000633;M1110;;;0.08;1;1
DIALYSE_P;2019;650788599;310000633;N4100;;;0.29;;
DIALYSE_P;2019;650788599;310000633;NAUT;;;0.79;;
DIALYSE_P;2019;650788599;310000633;NCINF;;4;1.71;;
DIALYSE_P;2019;650788607;310000633;M1110;;;0.18;1;1
DIALYSE_P;2019;650788607;310000633;N4100;;;0.29;;
DIALYSE_P;2019;650788607;310000633;NAUT;;;0.79;;
DIALYSE_P;2019;650788607;310000633;NCINF;2;5;4.09;;
DIALYSE_P;2019;650788615;310000633;M1110;;;0.15;1;1
DIALYSE_P;2019;650788615;310000633;N4100;;;0.29;;
DIALYSE_P;2019;650788615;310000633;NAUT;;;0.79;;
DIALYSE_P;2019;650788615;310000633;NCINF;;11;3.1;;
DIALYSE_P;2019;660000084;660780180;M1110;6;3;6.5;;
DIALYSE_P;2019;660000084;660780180;N2500;9;1;10.87;;
DIALYSE_P;2019;660000084;660780180;NAUT;2;;1.81;;
DIALYSE_P;2019;660000084;660780180;NCINF;26;4;27.45;;
DIALYSE_P;2019;660004953;660790379;M1110;0;;0;0;1
DIALYSE_P;2019;660004953;660790379;NAUT;;1;0.5;;
DIALYSE_P;2019;660004953;660790379;NCINF;4;;3;;
DIALYSE_P;2019;660004961;660790379;M1110;0;;0;0;1
DIALYSE_P;2019;660004961;660790379;NAUT;;1;0.33;;
DIALYSE_P;2019;660004961;660790379;NCINF;2;;2;;
DIALYSE_P;2019;660004979;660790379;M1110;0;;0;0;1
DIALYSE_P;2019;660004979;660790379;NAUT;;1;0.33;;
DIALYSE_P;2019;660004979;660790379;NCINF;3;;1.75;;
DIALYSE_P;2019;660005182;340000264;M1110;;4;0.05;;1
DIALYSE_P;2019;660005182;340000264;N4100;;3;0.11;;
DIALYSE_P;2019;660005182;340000264;NAUT;;6;0.11;;
DIALYSE_P;2019;660005182;340000264;NCINF;;5;0.06;;
DIALYSE_P;2019;660005190;340000264;M1110;;4;0.02;;1
DIALYSE_P;2019;660005190;340000264;N4100;;1;0.08;;
DIALYSE_P;2019;660005190;340000264;NAUT;;6;0.01;;
DIALYSE_P;2019;660005190;340000264;NCINF;;4;0.02;;
DIALYSE_P;2019;660005208;340000264;M1110;;4;0.11;;1
DIALYSE_P;2019;660005208;340000264;N4100;;4;0.12;;
DIALYSE_P;2019;660005208;340000264;NAUT;;5;0.18;;
DIALYSE_P;2019;660005208;340000264;NCINF;;5;0.05;;
DIALYSE_P;2019;660005216;340000264;M1110;;4;0.9;;1
DIALYSE_P;2019;660005216;340000264;N4100;;6;0.49;;
DIALYSE_P;2019;660005216;340000264;NAUT;1;9;1.51;;
DIALYSE_P;2019;660005216;340000264;NCINF;7;11;10.24;;
DIALYSE_P;2019;660005687;660790379;M1110;0;;0;0;1
DIALYSE_P;2019;660005687;660790379;NAUT;;1;0.33;;
DIALYSE_P;2019;660005687;660790379;NCINF;2;;1.5;;
DIALYSE_P;2019;660790387;660790379;M1110;6;;6;0;1
DIALYSE_P;2019;660790387;660790379;N2500;8;1;8.82;;
DIALYSE_P;2019;660790387;660790379;N4100;3;;3.11;;
DIALYSE_P;2019;660790387;660790379;NAUT;2;;2;;
DIALYSE_P;2019;660790387;660790379;NCINF;34;22;45.47;;
DIALYSE_P;2019;670000025;670780055;M1110;7;;3.8;1;0
DIALYSE_P;2019;670000025;670780055;N2500;11;5;13.91;;
DIALYSE_P;2019;670000025;670780055;N4100;0;5;0.6;;
DIALYSE_P;2019;670000025;670780055;NAUT;8;0;8.12;;
DIALYSE_P;2019;670000025;670780055;NCINF;25;27;40.08;;
DIALYSE_P;2019;670000157;670780337;M1110;1;1;1.48;0;1
DIALYSE_P;2019;670000157;670780337;N2500;2;3;4;;
DIALYSE_P;2019;670000157;670780337;NAUT;1;4;5.3;;
DIALYSE_P;2019;670000157;670780337;NCINF;4;18;17.75;;
DIALYSE_P;2019;670002187;670000652;M1110;7;0;6.8;0;0
DIALYSE_P;2019;670002187;670000652;N2500;1;1;1.83;;
DIALYSE_P;2019;670002187;670000652;N4100;4;0;2.86;;
DIALYSE_P;2019;670002187;670000652;NAUT;10;4;9.83;;
DIALYSE_P;2019;670002187;670000652;NCINF;65;20;70.34;;
DIALYSE_P;2019;670013895;670000652;M1110;0;1;0.5;0;0
DIALYSE_P;2019;670013895;670000652;NAUT;1;0;1.07;;
DIALYSE_P;2019;670013895;670000652;NCINF;6;6;8.13;;
DIALYSE_P;2019;670780212;670014604;M1110;8;;8;0;1
DIALYSE_P;2019;670780212;670014604;N2500;12;6;17.25;;
DIALYSE_P;2019;670780212;670014604;N4100;1;1;1.97;;
DIALYSE_P;2019;670780212;670014604;NAUT;8;5;11.51;;
DIALYSE_P;2019;670780212;670014604;NCINF;53;33;72.68;;
DIALYSE_P;2019;670783273;670780055;M1110;3;;0.5;0;1
DIALYSE_P;2019;670783273;670780055;NAUT;1;0;1.31;;
DIALYSE_P;2019;670783273;670780055;NCINF;3;2;4.29;;
DIALYSE_P;2019;670795921;670000652;M1110;0;7;3.77;0;0
DIALYSE_P;2019;670795921;670000652;N4100;0;0;0.25;;
DIALYSE_P;2019;670795921;670000652;NAUT;2;3;3.73;;
DIALYSE_P;2019;670795921;670000652;NCINF;31;25;45.42;;
DIALYSE_P;2019;670799667;670000652;M1110;0;7;1.4;0;0
DIALYSE_P;2019;670799667;670000652;NAUT;7;0;6.08;;
DIALYSE_P;2019;670799667;670000652;NCINF;21;0;20.3;;
DIALYSE_P;2019;680000338;680000114;M1110;3;;3;0;1
DIALYSE_P;2019;680000338;680000114;N2500;5;2;6.5;;
DIALYSE_P;2019;680000338;680000114;N4100;3;;3;;
DIALYSE_P;2019;680000338;680000114;NAUT;8;1;8.71;;
DIALYSE_P;2019;680000338;680000114;NCINF;23;13;30.84;;
DIALYSE_P;2019;680000684;680000973;M1110;9;;9.09;1;0
DIALYSE_P;2019;680000684;680000973;N2500;2;3;4.94;;
DIALYSE_P;2019;680000684;680000973;NAUT;4;4;6.56;;
DIALYSE_P;2019;680000684;680000973;NCINF;19;19;29.9;;
DIALYSE_P;2019;680004546;680020336;M1110;;4;2.1;;
DIALYSE_P;2019;680004546;680020336;N2500;19;;17.91;;
DIALYSE_P;2019;680004546;680020336;NAUT;5;1;4.33;;
DIALYSE_P;2019;680004546;680020336;NCINF;27;2;26.97;;
DIALYSE_P;2019;680010824;670000652;M1110;3;1;3.46;0;0
DIALYSE_P;2019;680010824;670000652;N4100;0;0;0.63;;
DIALYSE_P;2019;680010824;670000652;NAUT;3;3;5.82;;
DIALYSE_P;2019;680010824;670000652;NCINF;29;12;35.98;;
DIALYSE_P;2019;680013778;670000652;M1110;0;5;0.7;0;0
DIALYSE_P;2019;680013778;670000652;N4100;1;0;0.54;;
DIALYSE_P;2019;680013778;670000652;NAUT;6;1;5.22;;
DIALYSE_P;2019;680013778;670000652;NCINF;29;11;33.07;;
DIALYSE_P;2019;690004718;690796552;M1110;0;1;0.88;0;1
DIALYSE_P;2019;690004718;690796552;NAUT;;1;0.38;;
DIALYSE_P;2019;690004718;690796552;NCINF;7;1;7.82;;
DIALYSE_P;2019;690007539;690781810;N2500;5;2;3.69;;
DIALYSE_P;2019;690007539;690781810;NCINF;7;7;8.84;;
DIALYSE_P;2019;690022009;690796552;M1110;4;3;5.6;0;1
DIALYSE_P;2019;690022009;690796552;N2500;1;3;2.93;;
DIALYSE_P;2019;690022009;690796552;NAUT;1;5;4.45;;
DIALYSE_P;2019;690022009;690796552;NCINF;47;15;48.02;;
DIALYSE_P;2019;690022058;690002225;M1110;4;;1.98;0;0
DIALYSE_P;2019;690022058;690002225;N2500;5;2;4.35;;
DIALYSE_P;2019;690022058;690002225;N4100;;;0.31;;
DIALYSE_P;2019;690022058;690002225;NAUT;2;1;1.33;;
DIALYSE_P;2019;690022058;690002225;NCINF;18;5;16.81;;
DIALYSE_P;2019;690023098;690002225;M1110;;;0.91;0;0
DIALYSE_P;2019;690023098;690002225;N2500;1;;1;;
DIALYSE_P;2019;690023098;690002225;N4100;;;0.31;;
DIALYSE_P;2019;690023098;690002225;NAUT;1;;0.85;;
DIALYSE_P;2019;690023098;690002225;NCINF;9;2;9.28;;
DIALYSE_P;2019;690023411;690000252;M1110;2;;2;0;1
DIALYSE_P;2019;690023411;690000252;N2500;4;;3.11;;
DIALYSE_P;2019;690023411;690000252;NAUT;1;;1.03;;
DIALYSE_P;2019;690023411;690000252;NCINF;11;3;12.49;;
DIALYSE_P;2019;690024773;690002225;M1110;;;0.24;0;0
DIALYSE_P;2019;690024773;690002225;N4100;1;1;0.65;;
DIALYSE_P;2019;690024773;690002225;NAUT;;;0.78;;
DIALYSE_P;2019;690024773;690002225;NCINF;1;4;6.07;;
DIALYSE_P;2019;690030770;920033537;M1110;2;;2;0;0
DIALYSE_P;2019;690030770;920033537;N2500;3;;3.44;;
DIALYSE_P;2019;690030770;920033537;N4100;1;;0.5;;
DIALYSE_P;2019;690030770;920033537;NAUT;4;;2.16;;
DIALYSE_P;2019;690030770;920033537;NCINF;22;;20.25;;
DIALYSE_P;2019;690031513;690000278;M1110;;1;0.43;;
DIALYSE_P;2019;690031513;690000278;N4100;;1;0.24;;
DIALYSE_P;2019;690031513;690000278;NAUT;;1;0.06;;
DIALYSE_P;2019;690031513;690000278;NCINF;2;1;2.25;;
DIALYSE_P;2019;690041124;690000724;M1110;5;;5;0;1
DIALYSE_P;2019;690041124;690000724;N2500;1;1;1.73;;
DIALYSE_P;2019;690041124;690000724;NAUT;4;3;6.57;;
DIALYSE_P;2019;690041124;690000724;NCINF;61;10;58.93;;
DIALYSE_P;2019;690780499;690000278;M1110;6;;5.67;;
DIALYSE_P;2019;690780499;690000278;N2500;10;3;14.3;;
DIALYSE_P;2019;690780499;690000278;N4100;4;;3.12;;
DIALYSE_P;2019;690780499;690000278;NAUT;;;0.73;;
DIALYSE_P;2019;690780499;690000278;NCINF;53;10;67.7;;
DIALYSE_P;2019;690783154;690781810;M1110;2;5;3.43;1;0
DIALYSE_P;2019;690783154;690781810;N2500;2;;2;;
DIALYSE_P;2019;690783154;690781810;NAUT;11;;11.48;;
DIALYSE_P;2019;690783154;690781810;NCINF;30;18;44.16;;
DIALYSE_P;2019;690784137;690781810;M1110;1;;1.12;0;0
DIALYSE_P;2019;690784137;690781810;N2500;5;;5.15;;
DIALYSE_P;2019;690784137;690781810;NAUT;1;;1.05;;
DIALYSE_P;2019;690784137;690781810;NCINF;23;3;24.1;;
DIALYSE_P;2019;690795489;690002225;M1110;1;;0.03;;
DIALYSE_P;2019;690795489;690002225;NCINF;1;;1;;
DIALYSE_P;2019;690804018;690796552;M1110;;2;0.63;;1
DIALYSE_P;2019;690804018;690796552;NAUT;;2;0.3;;
DIALYSE_P;2019;690804018;690796552;NCINF;3;6;6.2;;
DIALYSE_P;2019;690805361;690805353;M1110;0;4;2.23;0;1
DIALYSE_P;2019;690805361;690805353;N2500;4;0;3.26;;
DIALYSE_P;2019;690805361;690805353;NAUT;0;2;0.59;;
DIALYSE_P;2019;690805361;690805353;NCINF;16;4;16.96;;
DIALYSE_P;2019;700000029;700004591;M1110;2;2;3.4;0;0
DIALYSE_P;2019;700000029;700004591;N2500;4;2;5.24;;
DIALYSE_P;2019;700000029;700004591;NAUT;1;1;2.1;;
DIALYSE_P;2019;700000029;700004591;NCINF;8;9;12.54;;
DIALYSE_P;2019;710780917;710000274;M1110;;4;1;0;0
DIALYSE_P;2019;710780917;710000274;NAUT;;4;1.33;;
DIALYSE_P;2019;710780917;710000274;NCINF;2;4;5.55;;
DIALYSE_P;2019;710978263;710780958;M1110;7;;7;;
DIALYSE_P;2019;710978263;710780958;N2500;3;6;7.55;;
DIALYSE_P;2019;710978263;710780958;NAUT;1;;0.5;;
DIALYSE_P;2019;710978263;710780958;NCINF;19;8;23.56;;
DIALYSE_P;2019;710978289;710780263;M1110;6;1;5.5;0;1
DIALYSE_P;2019;710978289;710780263;N2500;5;8;9.37;;
DIALYSE_P;2019;710978289;710780263;NAUT;3;2;3.4;;
DIALYSE_P;2019;710978289;710780263;NCINF;13;11;15.85;;
DIALYSE_P;2019;720000033;720000025;M1110;6;0;6;0;1
DIALYSE_P;2019;720000033;720000025;N2500;8;7;12.46;;
DIALYSE_P;2019;720000033;720000025;NAUT;;4;1.66;;
DIALYSE_P;2019;720000033;720000025;NCINF;22;9;29.74;;
DIALYSE_P;2019;720003441;440002590;M1110;;6;1.28;0;0
DIALYSE_P;2019;720003441;440002590;N2500;5;6;6.52;;
DIALYSE_P;2019;720003441;440002590;NAUT;;4;1.12;;
DIALYSE_P;2019;720003441;440002590;NCINF;15;6;17.32;;
DIALYSE_P;2019;720016690;440002590;M1110;;6;0.12;0;0
DIALYSE_P;2019;720016690;440002590;NAUT;;3;0.08;;
DIALYSE_P;2019;720016690;440002590;NCINF;;1;0.07;;
DIALYSE_P;2019;720016831;440002590;M1110;;6;0.14;0;0
DIALYSE_P;2019;720016831;440002590;NAUT;;3;0.09;;
DIALYSE_P;2019;720016831;440002590;NCINF;;3;1.31;;
DIALYSE_P;2019;720017755;440002590;M1110;;6;0.07;0;0
DIALYSE_P;2019;720017755;440002590;NAUT;;3;0.05;;
DIALYSE_P;2019;720017755;440002590;NCINF;;1;0.04;;
DIALYSE_P;2019;720017839;440002590;M1110;2;4;3.37;0;0
DIALYSE_P;2019;720017839;440002590;N2500;6;8;9.49;;
DIALYSE_P;2019;720017839;440002590;NAUT;6;2;4.26;;
DIALYSE_P;2019;720017839;440002590;NCINF;31;8;26.63;;
DIALYSE_P;2019;730000031;730000015;M1110;3;2;1.39;0;1
DIALYSE_P;2019;730000031;730000015;N2500;2;7;6.08;;
DIALYSE_P;2019;730000031;730000015;NCINF;30;10;35.46;;
DIALYSE_P;2019;730000924;690796552;M1110;0;7;1.81;;1
DIALYSE_P;2019;730000924;690796552;NAUT;;4;1.08;;
DIALYSE_P;2019;730000924;690796552;NCINF;12;12;17.88;;
DIALYSE_P;2019;730005709;380793802;M1110;;0;0;1;1
DIALYSE_P;2019;730785011;690796552;M1110;;7;0.33;;1
DIALYSE_P;2019;730785011;690796552;NAUT;;4;0.33;;
DIALYSE_P;2019;730785011;690796552;NCINF;4;2;4.71;;
DIALYSE_P;2019;730785466;380793802;M1110;;;0.26;1;1
DIALYSE_P;2019;730785466;380793802;NCINF;1;;1.15;;
DIALYSE_P;2019;730786233;690796552;M1110;;7;0.47;;1
DIALYSE_P;2019;730786233;690796552;NAUT;;4;0.51;;
DIALYSE_P;2019;730786233;690796552;NCINF;8;3;6.65;;
DIALYSE_P;2019;730786464;380793802;M1110;;7;0.48;1;1
DIALYSE_P;2019;730786464;380793802;NAUT;;1;0.4;;
DIALYSE_P;2019;730786464;380793802;NCINF;1;1;1.68;;
DIALYSE_P;2019;730790235;380793802;M1110;;;0.17;1;1
DIALYSE_P;2019;730790235;380793802;NCINF;1;;1.19;;
DIALYSE_P;2019;740000237;740781133;M1110;;6;2.35;0;1
DIALYSE_P;2019;740000237;740781133;N2500;8;4;10.78;;
DIALYSE_P;2019;740000237;740781133;NAUT;;8;1.48;;
DIALYSE_P;2019;740000237;740781133;NCINF;19;14;29;;
DIALYSE_P;2019;740000328;740790381;M1110;2;2;1.71;0;1
DIALYSE_P;2019;740000328;740790381;N2500;3;2;4.55;;
DIALYSE_P;2019;740000328;740790381;NAUT;;3;0.7;;
DIALYSE_P;2019;740000328;740790381;NCINF;10;6;13.6;;
DIALYSE_P;2019;740010889;690796552;M1110;;2;0.11;;1
DIALYSE_P;2019;740010889;690796552;NAUT;;2;0.18;;
DIALYSE_P;2019;740010889;690796552;NCINF;0;4;0.96;;
DIALYSE_P;2019;740011515;330015488;M1110;2;;2;0;1
DIALYSE_P;2019;740011515;330015488;N2500;2;;2;;
DIALYSE_P;2019;740011515;330015488;NCINF;5;3;7.21;;
DIALYSE_P;2019;740012646;690796552;M1110;0;5;0.54;;1
DIALYSE_P;2019;740012646;690796552;NAUT;;3;0.58;;
DIALYSE_P;2019;740012646;690796552;NCINF;6;4;7.95;;
DIALYSE_P;2019;740788617;330015488;M1110;3;;3;0;0
DIALYSE_P;2019;740788617;330015488;N2500;3;2;4.6;;
DIALYSE_P;2019;740788617;330015488;N4100;1;;0.35;;
DIALYSE_P;2019;740788617;330015488;NCINF;8;7;12.6;;
DIALYSE_P;2019;740788641;690796552;M1110;;5;0.02;;1
DIALYSE_P;2019;740788641;690796552;NAUT;;2;0.04;;
DIALYSE_P;2019;740788641;690796552;NCINF;;6;0.67;;
DIALYSE_P;2019;740789649;690796552;M1110;;2;0.07;;1
DIALYSE_P;2019;740789649;690796552;NAUT;;2;0.08;;
DIALYSE_P;2019;740789649;690796552;NCINF;;5;0.28;;
DIALYSE_P;2019;740789821;690796552;M1110;0;5;1.07;;1
DIALYSE_P;2019;740789821;690796552;NAUT;;2;0.5;;
DIALYSE_P;2019;740789821;690796552;NCINF;6;4;6.17;;
DIALYSE_P;2019;750000184;750806853;M1110;;2;0.73;0;1
DIALYSE_P;2019;750000184;750806853;NAUT;3;;3;;
DIALYSE_P;2019;750000184;750806853;NCINF;6;;6;;
DIALYSE_P;2019;750009318;750806853;M1110;2;2;2.52;0;1
DIALYSE_P;2019;750009318;750806853;N2500;2;;2;;
DIALYSE_P;2019;750009318;750806853;NAUT;2;;1;;
DIALYSE_P;2019;750009318;750806853;NCINF;8;2;9.17;;
DIALYSE_P;2019;750047318;750831059;M1110;;3;3;0;0
DIALYSE_P;2019;750047318;750831059;N4100;1;;1;;
DIALYSE_P;2019;750047318;750831059;NAUT;8;;8;;
DIALYSE_P;2019;750047318;750831059;NCINF;11;;9;;
DIALYSE_P;2019;750055287;750806853;M1110;8;8;11.06;0;1
DIALYSE_P;2019;750055287;750806853;N2500;33;3;33.67;;
DIALYSE_P;2019;750055287;750806853;NAUT;22;6;24.86;;
DIALYSE_P;2019;750055287;750806853;NCINF;76;6;82.91;;
DIALYSE_P;2019;750100075;750712184;M1110;0;5;2;0;0
DIALYSE_P;2019;750100075;750712184;N2500;1;4;4.51;;
DIALYSE_P;2019;750100075;750712184;NAUT;1;;1;;
DIALYSE_P;2019;750100075;750712184;NCINF;6;5;10.19;;
DIALYSE_P;2019;750100109;750712184;M1110;1;4;3.2;;
DIALYSE_P;2019;750100109;750712184;N2500;2;;2;;
DIALYSE_P;2019;750100109;750712184;NAUT;;2;1.3;;
DIALYSE_P;2019;750100109;750712184;NCINF;4;2;5.3;;
DIALYSE_P;2019;750100125;750712184;M1110;3;;3;;
DIALYSE_P;2019;750100125;750712184;N2500;7;;7;;
DIALYSE_P;2019;750100125;750712184;NCINF;20;;20;;
DIALYSE_P;2019;750100208;750712184;M1110;1;3;1.7;1;0
DIALYSE_P;2019;750100208;750712184;N2500;6;3;8.3;;
DIALYSE_P;2019;750100208;750712184;NAUT;2;;2;;
DIALYSE_P;2019;750100208;750712184;NCINF;21;1;20.16;;
DIALYSE_P;2019;750100232;750712184;M1110;0;6;1.65;0;0
DIALYSE_P;2019;750100232;750712184;N2500;6;1;7.02;;
DIALYSE_P;2019;750100232;750712184;NAUT;1;0;1;;
DIALYSE_P;2019;750100232;750712184;NCINF;12;1;12.95;;
DIALYSE_P;2019;750100273;750712184;M1110;4;;3.4;0;0
DIALYSE_P;2019;750100273;750712184;N2500;10;;10;;
DIALYSE_P;2019;750100273;750712184;N4100;5;;5;;
DIALYSE_P;2019;750100273;750712184;NAUT;2;;2;;
DIALYSE_P;2019;750100273;750712184;NCINF;35;1;1.8;;
DIALYSE_P;2019;750150104;750720476;M1110;1;2;2.33;0;1
DIALYSE_P;2019;750150104;750720476;N2500;1;;0.92;;
DIALYSE_P;2019;750150104;750720476;NCINF;10;;12.71;;
DIALYSE_P;2019;750150252;750720575;M1110;3;10;5.17;;
DIALYSE_P;2019;750150252;750720575;N2500;7;3;12.18;;
DIALYSE_P;2019;750150252;750720575;N4100;1;;1;;
DIALYSE_P;2019;750150252;750720575;NAUT;9;1;11.23;;
DIALYSE_P;2019;750150252;750720575;NCINF;23;7;31.84;;
DIALYSE_P;2019;750200024;750806853;M1110;1;18;4.26;0;1
DIALYSE_P;2019;750200024;750806853;NAUT;9;;9;;
DIALYSE_P;2019;750200024;750806853;NCINF;1;2;1.88;;
DIALYSE_P;2019;750300139;750000655;M1110;3;2;;0;1
DIALYSE_P;2019;750300139;750000655;N2500;5;3;6.59;;
DIALYSE_P;2019;750300139;750000655;NAUT;2;;1.8;;
DIALYSE_P;2019;750300139;750000655;NCINF;11;4;12.76;;
DIALYSE_P;2019;750300154;750000671;M1110;1;2;2.5;0;1
DIALYSE_P;2019;750300154;750000671;N2500;12;;11;;
DIALYSE_P;2019;750300154;750000671;NAUT;3;;3;;
DIALYSE_P;2019;750300154;750000671;NCINF;31;;29;;
DIALYSE_P;2019;750300915;750000960;M1110;1;0;1;0;1
DIALYSE_P;2019;750300915;750000960;N2500;11;;11;;
DIALYSE_P;2019;750300915;750000960;NAUT;3;;2;;
DIALYSE_P;2019;750300915;750000960;NCINF;26;1;24.5;;
DIALYSE_P;2019;750803447;750712184;M1110;1;;1;0;0
DIALYSE_P;2019;750803447;750712184;N2500;2;0;3.36;;
DIALYSE_P;2019;750803447;750712184;NAUT;1;0;0.25;;
DIALYSE_P;2019;750803447;750712184;NCINF;6;1;8.57;;
DIALYSE_P;2019;750803454;750712184;M1110;1;1;1.15;1;0
DIALYSE_P;2019;750803454;750712184;N2500;4;1;4.47;;
DIALYSE_P;2019;750803454;750712184;NCINF;13;1;13.88;;
DIALYSE_P;2019;750814824;330030859;M1110;;2;1.2;0;0
DIALYSE_P;2019;750814824;330030859;N2500;2;;2;;
DIALYSE_P;2019;750814824;330030859;N4100;;1;0.46;;
DIALYSE_P;2019;750814824;330030859;NAUT;3;1;3.68;;
DIALYSE_P;2019;750814824;330030859;NCINF;13;1;12.28;;
DIALYSE_P;2019;750829053;750000655;M1110;0;0;1;0;1
DIALYSE_P;2019;750829053;750000655;NCINF;2;1;2.66;;
DIALYSE_P;2019;750831067;750831059;M1110;;3;3;0;1
DIALYSE_P;2019;750831067;750831059;N4100;2;;2;;
DIALYSE_P;2019;750831067;750831059;NAUT;5;;5;;
DIALYSE_P;2019;750831067;750831059;NCINF;20;;20;;
DIALYSE_P;2019;750831166;750005068;M1110;;1;0.3;0;0
DIALYSE_P;2019;750831166;750005068;NCINF;3;;3;;
DIALYSE_P;2019;760000018;760780023;M1110;4;1;4.8;0;1
DIALYSE_P;2019;760000018;760780023;N2500;4;2;4.82;;
DIALYSE_P;2019;760000018;760780023;NAUT;5;1;3.48;;
DIALYSE_P;2019;760000018;760780023;NCINF;11;6;15.26;;
DIALYSE_P;2019;760000158;760780239;M1110;2;1;1.6;0;1
DIALYSE_P;2019;760000158;760780239;N2500;2;;2;;
DIALYSE_P;2019;760000158;760780239;NAUT;1;;1;;
DIALYSE_P;2019;760000158;760780239;NCINF;10;3;8.42;;
DIALYSE_P;2019;760000463;760024042;M1110;3;;2.07;0;1
DIALYSE_P;2019;760000463;760024042;N2500;6;2;7.42;;
DIALYSE_P;2019;760000463;760024042;NAUT;5;1;4.57;;
DIALYSE_P;2019;760000463;760024042;NCINF;14;3;15.53;;
DIALYSE_P;2019;760021329;760000448;M1110;4;;4;1;1
DIALYSE_P;2019;760021329;760000448;N2500;6;4;8.77;;
DIALYSE_P;2019;760021329;760000448;NAUT;;2;1.03;;
DIALYSE_P;2019;760021329;760000448;NCINF;18;13;24.86;;
DIALYSE_P;2019;760025619;140000852;M1110;;1;0.2;0;0
DIALYSE_P;2019;760025619;140000852;NCINF;;1;0.5;;
DIALYSE_P;2019;760025668;140000852;M1110;;2;0.18;0;0
DIALYSE_P;2019;760025668;140000852;NCINF;;3;2.24;;
DIALYSE_P;2019;760025718;140000852;M1110;;1;0.1;0;0
DIALYSE_P;2019;760025718;140000852;NCINF;;1;0.5;;
DIALYSE_P;2019;760025809;140000852;M1110;;1;0.1;0;0
DIALYSE_P;2019;760025809;140000852;NCINF;;5;2.46;;
DIALYSE_P;2019;760025858;140000852;M1110;;1;0.1;0;0
DIALYSE_P;2019;760025858;140000852;NCINF;;4;2.8;;
DIALYSE_P;2019;760025908;140000852;M1110;;2;0.2;0;0
DIALYSE_P;2019;760025908;140000852;NCINF;;8;6.5;;
DIALYSE_P;2019;760026088;140000852;M1110;;3;0.1;0;0
DIALYSE_P;2019;760026088;140000852;NCINF;;10;6;;
DIALYSE_P;2019;760026138;140000852;M1110;;1;0.8;0;0
DIALYSE_P;2019;760026138;140000852;NCINF;;9;6.5;;
DIALYSE_P;2019;760035592;140000852;M1110;;4;0.2;0;0
DIALYSE_P;2019;760035592;140000852;NCINF;;8;8;;
DIALYSE_P;2019;760780668;760000331;M1110;0;3;2;0;0
DIALYSE_P;2019;760780668;760000331;NAUT;0;2;2;;
DIALYSE_P;2019;760780668;760000331;NCINF;13;0;13;;
DIALYSE_P;2019;760783035;750721334;M1110;4;;1.81;;1
DIALYSE_P;2019;760783035;750721334;N2500;3;3;5.04;;
