BOR;AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
SYGEN;2019;170780043;750721334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;869;8505;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;2;;;;;;;1;;10;;;;;;;;;;;;;6.58;1.5;;;;;;;0.94;;7.52;;;4;;27;34;27;2;26;120;1;1;14;5;1;1;;;;6;28;148;;4.04;;26.28;30.89;23.25;1.55;20.99;107;1;1;13.21;4.82;0.99;1.48;;;;4.71;26.22;133.22;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170780068;170000046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;596;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;3;;;;;;;;;;;;;2.11;2.11;;;;;;;;;2.11;;;1;;8;10;8;;;27;1;;5;;;;;;;3;9;36;;1;;7.81;9.35;8.19;;;26.35;1;;4.3;;;;;;;2.5;7.8;34.15;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170780100;310021357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;574;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;1;;3;;;;;;;;;;;;;2.31;1.35;;;;;;;0.62;;2.93;;;1;;10;10;10;1;2;34;1;;4;1;1;1;;;;6;13;47;;0.98;;9.78;10.41;9.57;0.34;0.2;31.28;0.99;;3.1;0.09;0.09;0.21;;;;5.47;9.86;41.14;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170780282;170000186;;;;;;;;;;;;;;;;;;;;;;;;;64;;;64;607;;;607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;573;;;573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;1;;6;;26;8;;9;;;11;;;1;38;1.86;1.86;;;;;;;0.5;;2.36;;;2;;11;8;8;1;1;31;1;;9;;;1;;;;2;13;44;;0.91;;11;7.92;7.12;0.5;0.5;27.95;1;;7.23;;;0.5;;;;1.85;10.58;38.53;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170780290;170000194;;;;;;;;;;;;;;;;;;;;;;;;;90;;;90;855;;;855;802;;;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;802;;;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;25;8;;8;;;11;;;1;37;1.43;1.43;;;;;;;0.5;;1.93;;;1;;16;12;7;2;1;39;1;;10;;;1;;;;2;14;53;;0.74;;14.46;10.58;6.88;0.84;0.5;34;1;;7.74;;;0.5;;;;2.04;11.28;45.28;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170780563;170000251;8;79;;87;616;4510;0;5126;2314;15950;0;18264;;40;;40;0;7680;0;7680;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;678;;;;;;;;;;;1;177;0;;0;0;0;0;0;;;;;;;;;;;1;;1;;22;;4;8;27;;;;;;49;;;;;;;;;1;;1;;;9;8;77;40;18;1;;153;6;;19;;;4;;;1;4;34;187;;9;6.75;77;40;18;0.3;;151.05;6;;19;;;4;;;1;4;34;185.05;;;;;;;;;;;;1;;;;;;;;14;12
SYGEN;2019;170780613;170024053;4;56;;60;565;3229;0;3794;1446;8349;0;9795;;17;2;19;0;4300;545;4845;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;348;0;0;0;0;0;0;;;;;1;120;0;;0;0;0;0;0;1;1;;;;;;;;;1;;1;;30;;;6;25;4;;;;;55;;;;;;;;;1.16;;1.16;;;2;1;57;9;28;1;1;99;2;;31;2;2;4;;;;6;45;144;;1.93;1.04;61.67;9.62;27.05;0.5;0.34;102.15;1;;26.59;0.26;0.26;2.25;;;;4.11;34.21;136.36;;;;;;;;;;;;;;;;;;;;7;13
SYGEN;2019;170780621;170000285;2;35;;37;23;1884;0;1907;0;7166;0;7166;;21;1;22;0;3528;0;3528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;732;1724;5;;;;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;10;3;7;;1;;;;2;;13;;16;;;4;11;1;;;;;27;4.85;2;2.85;;1;;;;1.18;;7.03;;;2;3;57;36;31;1;1;131;3;1;20;2;2;5;;4;;19;54;185;;1.62;0.98;53.99;30.66;30.86;0.33;1;119.44;2.5;1;17;1.24;1.24;3.05;;1.81;;16.21;42.81;162.25;;;;;;;;;;;;;;;;;;;;5;11
SYGEN;2019;170780647;170000301;;20;;20;0;1481;0;1481;0;2982;0;2982;;29;;29;0;6230;0;6230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;16;;;3;13;;;;;6;35;;;;;;;;;0.9;;0.9;;;1;13;12;11;10;;;47;;1;11;;;1;;;;2;15;62;;1;12.95;11.57;10.79;10.31;;;46.62;0.17;1;11.86;;;1.58;;;;2;16.61;63.23;;;;;;;;;;;;;;;;;;;;7;11
SYGEN;2019;170780662;170024053;;32;;32;0;2778;0;2778;0;5738;0;5738;10;30;;40;6937;11831;0;18768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6889;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;2;;35;;;8;39;;;;;5;79;1.01;;;;;;;;1.09;;2.1;;;3;1;64;15;40;1;7;131;6;;25;2;2;3;;;;6;42;173;;3;0.99;62.87;14.97;40.88;0.09;4.96;127.76;2.74;;23.31;0.26;0.26;0.78;;;;5.59;32.68;160.44;;;;;;;;;;;;;;;;;;;;11;24
SYGEN;2019;170780803;170017321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;404;987;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;2;;5;;;;;;;;;;;;;2.32;;;;;;;;0.66;;2.98;;;1;3;14;21;2;1;12;54;4;;3;6;1;2;;;;9;24;78;;1;3;12.53;21;1.38;0.5;10.03;49.44;2.5;;1.6;4.68;0.34;0.65;;;;2.65;12.08;61.52;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170781199;170000400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;497;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;;;;;;;;;;;;1.55;1.55;;;;;;;0.6;;2.15;;;;;6;;4;4;1;15;;;4;1;1;;;;;1;6;21;;;;6;;4;4;1;15;;;3.2;0.5;0.5;;;;;1;4.7;19.7;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170782981;170024194;;;;;;;;;;;;;;;;;;;;;;;;;228;16;;244;2958;421;;3379;1803;80;;1880;74;74;;148;13937;8507;;22444;0;0;0;;;;11;6;;17;3584;2533;;6117;13;6;19;48187;11991;60178;7963;2062;286;9847;10016;2297;286;12291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;;;;;33;2;;;41;7;;;;;;;;;;;;4;3.5;;;;;28.83;0.3;;;33.13;7;;33;1;373;82;100;32;20;641;1;;45;36;16;;;;;19;101;742;;32.09;1;358;82.4;92.08;22.1;13.88;601.55;0.7;;39.13;31.52;14.5;;;;;17.86;89.21;690.76;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170783138;170000723;;;;;;;;;;;;;;;;;;;;;33114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;33114;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;5;;;;;;;;;;;;;;;;1;;;;;1;;;11;;;;;19;3;2;35;36;;;;0.95;;;;;0.95;;;10.6;;;;;17.66;3;1.25;32.51;33.46;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170783146;170780050;;;;;;;;;;;;;;;;;;;;;;;;;68;5;;73;963;;;963;511;;;511;40;15;;55;6550;2305;;8855;2;;2;17;;17;5;5;;10;3021;1842;;4863;9;3;13;27894;16635;46405;3335;1306;229;4870;4563;1448;229;6240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;10;4;;;;;;;;;;;;;;;;;;9.4;;;;9.4;3;;6;;96;4;20;27;16;169;;;19;17;3;;;;;4;40;209;;5.82;;95.93;3.83;18.48;23.28;15.14;162.48;;;18.23;16.45;3.34;;;;;4;38.68;201.16;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170784086;330785072;;;;;;;;;;;;;;;;;;;;;;;;;;15;;15;;63;;63;;31;;;;5;;5;;69;;69;;;;;;;;;;;;;;;;;;;;;;;;;;39;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;3;;;;;;;;;;;;;;;;;;;0.7;;;;0.7;;;1;;7;2;;2;;12;2;;2;8;;;;;;3;15;27;;1;;7;2;;1.5;;11.5;2;;1.5;8;;;;;;2.22;13.72;25.22;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170784110;170024194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;575;2060;5;92;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;9;;;;;;;;;;;;;5.3;;;;;;;;;;5.3;;;5;;39;82;35;3;13;177;1;;7;4;3;3;;;;2;17;194;;3.6;;35.44;74.18;31.82;1.87;11.54;158.45;0.47;;4.41;1.33;1;1.22;;;;1.56;8.99;167.44;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170785059;170000988;;;;;;;;;;;;;;;;;;;;;7924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1959;0;;0;;;;;;;;;4;;;;;;;;2;;6;;;;;;;;;;;;;0.3;;;;;;;;0.18;;0.48;;;;;;;19;;;19;3;;5;;;1;;;;2;11;30;;;;;;3.58;;;3.58;0.45;;0.72;;;0.15;;;;0.27;1.59;5.17;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170792212;170000988;;;;;;;;;;;;;;;;;;;;;7680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;;;;;;0.18;;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.27;;;4.27;0.45;;0.72;;;0.15;;;;0.27;1.59;5.86;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170792220;170780175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4694;10;45;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;1.24;;;;;;;;;;1.24;0.59;;4;;28;39;31;3;11;116;;;2;1;;1;;;1;;5;121;;1.37;;9.35;16.61;17.53;1.55;5.87;52.28;;;1.48;0.6;0.05;0.5;;;0.09;0.18;2.85;55.13;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170794929;170000988;;;;;;;;;;;;;;;;;;;;;4634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;;;;;;0.18;;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.01;;;3.01;0.45;;0.72;;;0.15;;;;0.27;1.59;4.6;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170795165;170000988;;;;;;;;;;;;;;;;;;;;;1622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;;;;;;0.18;;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;0.45;;0.72;;;0.15;;;;0.27;1.59;2.59;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170802656;170000988;;;;;;;;;;;;;;;;;;;;;3036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;;;;;;;;0.18;;0.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8;;;1.8;0.45;;0.72;;;0.15;;;;0.27;1.59;3.39;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170802789;170780191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;0.69;;;;;;;;;;0.69;;;1;;9;23;18;1;1;53;1;;2;1;;;;;;2;6;59;;1.43;;6.91;26.17;11.89;0.4;0.93;47.73;0.35;;0.34;0.92;;0.25;;;;1.22;3.08;50.81;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170803431;920030269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;1333;6489;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;5;;;;;;;1;;12;;;;;;;;;;;;;10.2;5;;;;;;;0.5;;10.7;;;1;;30;16;23;4;15;89;2;;13;1;1;2;;;;12;30;119;;1;;18.33;8.61;11.59;0.91;11.24;51.68;2;;7.75;0.5;0.5;1.31;;;;6.12;17.68;69.36;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;170804090;170000988;;;;;;;;;;;;;;;;;;;;;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;;;;;;;;0.18;;0.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.11;;;1.11;0.45;;0.72;;;0.15;;;;0.27;1.59;2.7;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;180000010;180000028;324;96;36;456;14550;3876;2062;20488;97305;25197;7820;130322;23;18;5;46;349;5239;823;6411;17336;180511;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;723;1982;10;;;30;418;1;47943;0;;1;0;0;1;1;4066;0;1200;1;419;0;0;1;13301;;;1;4149;0;;1;1;0;1;0;0;1;89;6;11;10;32;9;;2;7;9;139;29;;;;;;;;;;;;102.66;5.69;23.79;14.8;30.41;7.13;;0.62;6.36;9.33;149.38;27.18;23;29;58;454;404;125;13;27;1133;6;;168;17;8;19;39;30;1;174;454;1587;24.06;30.54;54.81;447.05;390.03;112.33;8.73;21.13;1088.68;4.87;0.73;169.46;13.95;7.45;18.52;38.16;30.09;1;174.89;451.67;1540.35;1;1;1;1;0;0;1;;;;;2;1;1;0;;;;;18;10
SYGEN;2019;180000176;180001158;;;;;;;;;;;;;;;;;;;;;;;;;495;8;0;503;1891;167;;2058;1488;78;;1540;120;52;0;172;13443;2091;;15534;2;0;2;13;0;13;1;3;1;5;5812;18612;125;24549;14;4;18;78233;15029;93262;10147;1822;;12143;12094;2001;388;14243;;;;;40;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;29;;2;1;38;3;;;;;;;;;;;;5.15;5.15;;;;;27.8;;2;1;35.95;1.01;;27;;334;200;213;48;18;840;5;;113;54;14;14;;;;159;345;1185;;24.92;;323.4;192.87;213.84;42.53;14.37;811.93;6.14;;108.59;49.73;13.77;13.82;;;;158.72;337;1148.93;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;180000200;180000051;74;17;15;106;4912;1178;696;6786;28943;5394;2460;36797;2;15;3;20;33;2054;180;2267;1210;51078;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;33;;;1;22574;0;;1;0;0;0;1;335;1;427;0;0;0;0;;;;;1;1210;0;;0;0;0;0;0;0;1;40;13;;4;11;3;0;;4;2;57;3;0;0;;0;0;0;0;;0;0;0;30.83;10.03;;3.26;10.38;3.29;0.03;;3.6;2.03;46.87;4.28;13;9;8;102;140;59;6;3;340;2;;62;3;2;7;9;13;1;62;159;499;10.96;8.08;8.44;102.71;133.75;53;3.55;3.19;323.68;1.29;;56.77;2.46;2.24;7.14;8.86;12.53;1;62.82;152.87;476.55;1;1;1;0;0;0;0;;;;;1;0;1;0;;;;;6;12
SYGEN;2019;180000283;180000069;85;;15;100;3925;0;607;4532;27636;0;2162;29798;0;;0;0;71;0;94;165;;22309;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;172;532;5;;;;;1;14814;0;;1;0;0;0;0;;1;297;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;32;3;13;3;4;3;;;3;2;41;4;;;;;;;;;;;;19.09;2.24;5.77;1.02;3.22;2.72;;;2.18;0.4;24.89;2.83;8;4;7;61;87;32;3;4;206;3;1;45;7;3;7;;5;;86;154;360;7.04;4.58;6.08;54.9;83.58;30.44;1.41;2.8;190.83;3;1;42.5;5.3;2.97;6.87;;5;;82.07;145.74;336.57;;;;;;;;;;;;1;0;;;;;;;0;
SYGEN;2019;180000333;180000093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;196;0;;30;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;;3;;;;;;;;;;;;;1.47;;;;;;;;0.3;;1.77;;;2;;12;32;14;1;3;64;1;;11;5;1;2;;;;26;45;109;;0.71;;11.73;29.6;14.05;0.5;1.12;57.71;1;;9.31;1.78;0.13;0.29;;;;25.82;38.2;95.91;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;180000358;180000739;4;15;0;19;57;1151;0;1208;516;4153;0;4669;0;10;0;10;0;3549;0;3549;876;2556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;62;;;;;;;;;;;1;876;0;;0;0;0;0;0;;;;;;;;;;;2;;2;;8;;;2;12;;;;;;20;;;;;;;;;1.6;;1.6;;;2;3;24;12;13;;;54;3;1;9;;;2;;3;1;3;22;76;;2.03;1.92;22.7;12.37;10.89;;;49.91;3.15;0.76;8.5;;;1.81;;2.96;0.08;2.13;19.39;69.3;;;;;;;;;;;;;;;;;;;;6;6
SYGEN;2019;180000382;180008518;;;;;;;;;;;;;;;;;;;;;;;;;38;;;38;386;;;386;341;;;0;12;;;12;3044;;;3044;0;;0;0;;0;;;;;;;;;;;;;;;0;;;0;341;;;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;1;;12;6;4;2;;25;;;2;;;;;;;1;3;28;;1;;10.5;6;3.37;0.41;;21.28;;;2;;;;;;;0.5;2.5;23.78;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;180000598;180000887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;660;10433;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;2;2;;;;;;;;;2;0.4;0.4;;;;;;;0.25;;0.65;;;1;;10;10;13;2;5;41;;;1;;;;;;;;1;42;;1;;10.19;13.42;14.79;1.26;3.6;44.26;;;1;;;;;;;;1;45.26;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;180003287;180000028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;476;0;;60;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;;;;;3.18;;;;;;;;;;3.18;;;2;;23;60;5;0;4;94;;;;2;1;;1;;;2;5;99;;0.25;;26.64;57.6;8.41;0.6;3.67;97.17;0.25;;1.3;1.71;1.02;;1;;;0.33;4.59;101.76;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;180003345;180000051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;683;3317;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;1;;;;7;;0;0;;;;;0;;;;0;4.84;1.15;;;;;0.17;;;;5.01;0;;1;;31;61;8;0;13;114;;;3;1;1;;;;1;1;6;120;;1;;27.5;57.17;8.11;0.46;10.55;104.79;;;3.75;0.97;0.97;;;;1;0.74;6.46;111.25;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;180003386;180000069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;320;0;;41;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;4;;;;;;;;;;;;;1.99;1.92;;;;;;;;;1.99;;;1;;19;49;21;2;4;96;;;2;2;;;;;;1;5;101;;1.04;;13.04;32.26;15.37;0.89;2.95;65.55;;;1.15;0.4;;;;;;0.13;1.68;67.23;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;180004145;180000887;25;87;11;123;815;4337;591;5743;9184;13606;2359;25149;10;18;1;29;37;11321;6;11364;6275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;436;1;547;0;0;0;0;;;;;1;6275;0;;0;0;0;0;0;0;1;1;;;;;;;;2;;3;;37;2;;6;26;4;1;10;;7;81;0.5;;;;;;;;1.3;;1.8;;11;12;38;62;49;46;;;218;3;1;28;2;2;7;;;;10;51;269;13.99;14.45;36.5;71.87;64.15;59.04;;;260;3;1;27.29;1.8;1.8;8.91;;;;10.87;52.87;312.87;;;;;;;;;;;;;;;;;;;;14;12
