BOR;AN;FI;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2019;690007539;690781810;RADIO;5;5;9280;151;;33973;193;0
IMAGES;2019;690007539;690781810;SCAN;1;1;3440;44;;2867;133;1
IMAGES;2019;690007539;690781810;VASC;1;1;849;55;;942;2;1
IMAGES;2019;690023239;690000146;IRM;1;;;;;;;
IMAGES;2019;690023239;690000146;RADIO;6;;;;;;;
IMAGES;2019;690023239;690000146;SCAN;1;;;;;;;
IMAGES;2019;690780093;750821092;IRM;1;1;228;;;5714;0;
IMAGES;2019;690780093;750821092;RADIO;4;4;5000;;;14979;;
IMAGES;2019;690780093;750821092;SCAN;1;1;1665;;;3870;10;1
IMAGES;2019;690780150;690000104;RADIO;2;2;37;;;;;
IMAGES;2019;690780200;690000112;IRM;1;0;;;;;;
IMAGES;2019;690780200;690000112;MAMM;1;0;;;;;;
IMAGES;2019;690780200;690000112;RADIO;1;0;;;;;;
IMAGES;2019;690780200;690000112;SCAN;1;0;;;;;;
IMAGES;2019;690781026;690029723;RADIO;1;1;3537;;;;;
IMAGES;2019;690782420;690793633;RADIO;1;1;746;;;;;
IMAGES;2019;690783154;690781810;IRM;2;2;3524;521;;11973;29;0
IMAGES;2019;690783154;690781810;RADIO;8;8;23168;470;;55249;593;0
IMAGES;2019;690783154;690781810;SCAN;4;3;24460;1242;;16712;920;1
IMAGES;2019;690783154;690781810;VASC;3;2;1770;54;;256;8;1
IMAGES;2019;690783154;690781810;dtIRM2;1;1;1559;292;;6648;;0
IMAGES;2019;690784137;690781810;CAM;2;2;605;192;21;4685;;0
IMAGES;2019;690784137;690781810;IRM;3;3;1686;1141;;9235;23;0
IMAGES;2019;690784137;690781810;MAMM;2;2;;;;1691;;
IMAGES;2019;690784137;690781810;RADIO;7;7;22746;251;;34963;222;0
IMAGES;2019;690784137;690781810;SCAN;3;3;14170;1516;;10530;10;1
IMAGES;2019;690784137;690781810;TOMO;1;1;624;160;27;5794;;0
IMAGES;2019;690784137;690781810;VASC;1;1;729;156;;139;;1
IMAGES;2019;690784137;690781810;dtIRM2;1;1;707;95;;2569;;0
IMAGES;2019;690784152;690781810;IRM;1;1;1629;61;;4767;3;0
IMAGES;2019;690784152;690781810;MAMM;2;2;;;;1514;;
IMAGES;2019;690784152;690781810;RADIO;7;7;12351;188;;21874;43;0
IMAGES;2019;690784152;690781810;SCAN;2;2;11837;165;;9997;101;1
IMAGES;2019;690784152;690781810;VASC;2;2;979;17;;195;2;1
IMAGES;2019;690784178;690781810;CAM;3;3;3939;215;572;10668;;0
IMAGES;2019;690784178;690781810;IRM;2;2;6045;1077;;4797;44;0
IMAGES;2019;690784178;690781810;RADIO;1;1;1520;41;;698;;0
IMAGES;2019;690784178;690781810;SCAN;1;1;8218;476;;1857;40;1
IMAGES;2019;690784178;690781810;TOMO;1;1;191;24;5;992;;0
IMAGES;2019;690784178;690781810;VASC;2;2;1852;63;;22;15;1
IMAGES;2019;690784178;690781810;dtIRM2;1;1;3414;506;;2976;;0
IMAGES;2019;690784186;690781810;RADIO;1;1;10220;110;;4748;;0
IMAGES;2019;690784186;690781810;SCAN;1;1;6369;194;;4353;36;1
IMAGES;2019;690784186;690781810;VASC;3;3;6513;84;;87;6;1
IMAGES;2019;690784194;690781810;RADIO;1;1;1098;;;8;;1
IMAGES;2019;690784202;690781810;RADIO;1;1;1081;2;;214;;0
IMAGES;2019;690793468;690002068;CAM;2;;;;;;;
IMAGES;2019;690793468;690002068;IRM;2;;;;;;;
IMAGES;2019;690793468;690002068;LITHO;1;1;212;;;;;1
IMAGES;2019;690793468;690002068;MAMM;2;;;;;;;
IMAGES;2019;690793468;690002068;RADIO;2;;;;;;;
IMAGES;2019;690793468;690002068;SCAN;1;;;;;;;
IMAGES;2019;690793468;690002068;TOMO;1;;;;;;;
IMAGES;2019;690793468;690002068;VASC;5;4;7508;;;;;1
IMAGES;2019;690796727;;RADIO;1;1;524;;;;0;0
IMAGES;2019;690805361;690805353;IRM;1;1;1400;;;4329;130;0
IMAGES;2019;690805361;690805353;MAMM;1;1;;;;777;;
IMAGES;2019;690805361;690805353;RADIO;3;3;13516;;;23548;765;0
IMAGES;2019;690805361;690805353;SCAN;2;2;8976;;;12705;544;1
IMAGES;2019;690805361;690805353;VASC;1;1;820;;;299;14;1
IMAGES;2019;690807367;690003447;IRM;1;0;;;;;;
IMAGES;2019;690807367;690003447;LITHO;1;1;8;;;;;
IMAGES;2019;690807367;690003447;MAMM;1;0;;;;;;
IMAGES;2019;690807367;690003447;RADIO;3;0;;;;;;
IMAGES;2019;690807367;690003447;SCAN;1;0;;;;;;
IMAGES;2019;690807367;690003447;VASC;1;0;;;;;;
IMAGES;2019;700000011;700780026;RADIO;1;1;1376;;;11747;;0
IMAGES;2019;700000011;700780026;SCAN;1;1;1389;;;5928;;0
IMAGES;2019;700000029;700004591;CAM;1;;;;;;;
IMAGES;2019;700000029;700004591;IRM;2;2;758;70;0;5300;22;0
IMAGES;2019;700000029;700004591;LITHO;1;;;;;;;
IMAGES;2019;700000029;700004591;MAMM;1;1;;;;864;;
IMAGES;2019;700000029;700004591;RADIO;3;3;8877;26;0;25008;501;1
IMAGES;2019;700000029;700004591;SCAN;1;1;3799;297;0;11681;248;1
IMAGES;2019;700000029;700004591;dtIRM1;1;1;89;15;0;2423;;0
IMAGES;2019;700780042;250006335;RADIO;1;1;211;;;;;1
IMAGES;2019;700780059;700004591;RADIO;1;1;167;0;0;5190;9;
IMAGES;2019;700780208;700004591;RADIO;1;1;698;0;0;5816;25;
IMAGES;2019;710010067;710780644;IRM;1;1;650;;;7812;;
IMAGES;2019;710010067;710780644;RADIO;2;2;10928;40;;15859;;
IMAGES;2019;710010067;710780644;SCAN;1;1;4659;4;;4963;;
IMAGES;2019;710010786;710781451;RADIO;1;1;3849;95;;6531;;0
IMAGES;2019;710010786;710781451;SCAN;1;0;;;;;;0
IMAGES;2019;710978263;710780958;IRM;1;1;1753;;;1467;30;0
IMAGES;2019;710978263;710780958;MAMM;1;1;;;;4187;;
IMAGES;2019;710978263;710780958;RADIO;7;6;10972;;;32574;385;1
IMAGES;2019;710978263;710780958;SCAN;2;2;10299;;;19546;462;1
IMAGES;2019;710978271;710781014;RADIO;1;1;340;;62;;;0
IMAGES;2019;710978289;710780263;RADIO;6;6;19004;536;;23271;661;1
IMAGES;2019;710978289;710780263;SCAN;1;1;8469;190;;7009;266;1
IMAGES;2019;710978289;710780263;VASC;1;1;3604;1;;42;9;1
IMAGES;2019;710978313;710976705;IRM;1;1;1030;;;5695;;0
IMAGES;2019;710978313;710976705;MAMM;1;1;;;;;;
IMAGES;2019;710978313;710976705;RADIO;4;4;3479;;;19615;;0
IMAGES;2019;710978313;710976705;SCAN;1;1;2631;;;9466;;0
IMAGES;2019;710978347;570010181;CAM;1;0;;;;;;
IMAGES;2019;710978347;570010181;IRM;1;0;;;;;;
IMAGES;2019;710978347;570010181;LITHO;1;1;90;;;;;
IMAGES;2019;710978347;570010181;RADIO;2;0;;;;;;
IMAGES;2019;710978347;570010181;SCAN;1;0;;;;;;
IMAGES;2019;720000033;720000025;CAM;2;2;3805;;;11095;17;0
IMAGES;2019;720000033;720000025;IRM;1;1;1957;;;7372;57;0
IMAGES;2019;720000033;720000025;MAMM;1;1;;;;3052;;
IMAGES;2019;720000033;720000025;RADIO;5;5;36110;;;47890;1263;0
IMAGES;2019;720000033;720000025;SCAN;2;2;16921;;;7270;428;1
IMAGES;2019;720000033;720000025;TOMO;1;1;805;;;6783;3;0
IMAGES;2019;720000033;720000025;VASC;2;2;981;;;45;4;1
IMAGES;2019;720000124;720000066;RADIO;1;1;718;185;;5177;48;0
IMAGES;2019;720000389;720012749;RADIO;1;1;665;;;792;;
IMAGES;2019;720000413;720008390;RADIO;1;1;383;;;;;
IMAGES;2019;720000470;610780082;MAMM;1;1;;;;4256;;
IMAGES;2019;720000470;610780082;RADIO;3;2;1862;74;16;7297;51;
IMAGES;2019;720000520;720000140;MAMM;1;1;;;;756;;
IMAGES;2019;720000520;720000140;RADIO;2;2;1185;;;6290;66;1
IMAGES;2019;720000520;720000140;SCAN;1;1;628;;121;2992;13;0
IMAGES;2019;720000520;720000140;VASC;1;1;73;;;384;;0
IMAGES;2019;720000744;720000454;RADIO;1;1;495;;;113;;
IMAGES;2019;720001437;720006022;MAMM;1;1;;;;387;;
IMAGES;2019;720001437;720006022;RADIO;4;4;1266;118;;18878;92;0
IMAGES;2019;720001437;720006022;SCAN;1;1;699;39;0;4660;4;0
IMAGES;2019;720001569;720007244;RADIO;1;1;5;10;7;684;0;0
IMAGES;2019;720014729;720002294;CAM;2;2;0;0;6245;;;
IMAGES;2019;720016179;720016724;IRM;1;1;117;;;3021;;0
IMAGES;2019;720016179;720016724;MAMM;1;1;;;;2101;;
IMAGES;2019;720016179;720016724;RADIO;4;4;5369;;;18702;118;1
IMAGES;2019;720016179;720016724;SCAN;1;1;3081;;;4930;63;1
IMAGES;2019;730000031;730000015;CAM;3;3;359;329;551;10307;;0
IMAGES;2019;730000031;730000015;IRM;3;2;2871;;198;8514;39;
IMAGES;2019;730000031;730000015;LITHO;1;1;280;;;;;
IMAGES;2019;730000031;730000015;MAMM;1;1;;;;2621;;
IMAGES;2019;730000031;730000015;RADIO;4;4;21744;;201;40822;966;
IMAGES;2019;730000031;730000015;SCAN;3;3;11739;;118;11964;424;
IMAGES;2019;730000031;730000015;TOMO;1;1;612;172;417;8904;;0
IMAGES;2019;730000031;730000015;VASC;2;2;3849;;;;;
IMAGES;2019;730000031;730000015;dtIRM2;1;1;;;;;;
IMAGES;2019;730000049;730002839;RADIO;1;1;482;13;;2537;0;0
IMAGES;2019;730000049;730002839;SCAN;1;1;201;34;;958;0;1
IMAGES;2019;730000080;730780103;RADIO;2;2;4486;;;11684;;
IMAGES;2019;730000080;730780103;SCAN;1;1;2327;;;4434;;
IMAGES;2019;730000098;730000015;IRM;1;1;474;;;1440;;
IMAGES;2019;730000098;730000015;RADIO;2;2;3832;;;13279;;
IMAGES;2019;730000098;730000015;SCAN;1;1;171;;;655;;
IMAGES;2019;730000247;730780525;RADIO;1;1;3804;;;6231;31;0
IMAGES;2019;730000247;730780525;SCAN;1;1;3351;;;5596;17;1
IMAGES;2019;730000262;730002839;IRM;1;1;462;;;1730;;0
IMAGES;2019;730000262;730002839;RADIO;3;3;7099;38;;13870;268;1
IMAGES;2019;730000262;730002839;SCAN;1;1;4233;12;;6685;94;1
IMAGES;2019;730000304;730780582;RADIO;1;1;280;;9;;;
IMAGES;2019;730004298;730010048;IRM;1;0;;;;;;
IMAGES;2019;730004298;730010048;LITHO;1;1;68;;;;;
IMAGES;2019;730004298;730010048;MAMM;1;0;;;;;;
IMAGES;2019;730004298;730010048;RADIO;3;0;;;;;;
IMAGES;2019;730004298;730010048;SCAN;1;0;;;;;;
IMAGES;2019;730004298;730010048;VASC;1;0;;;;;;
IMAGES;2019;730004298;730010048;dtIRM1;1;0;;;;;;
IMAGES;2019;740000237;740781133;IRM;2;2;1693;3;;4546;;0
IMAGES;2019;740000237;740781133;LITHO;1;1;80;;;;;
IMAGES;2019;740000237;740781133;MAMM;1;1;;;;1523;;
IMAGES;2019;740000237;740781133;RADIO;5;5;19215;87;;14835;493;1
IMAGES;2019;740000237;740781133;SCAN;2;2;15365;167;;11395;259;1
IMAGES;2019;740000237;740781133;VASC;3;3;4456;;1967;11;;1
IMAGES;2019;740000237;740781133;dtIRM2;1;1;14;;;522;;0
IMAGES;2019;740000294;740781208;RADIO;1;1;1240;;105;4049;;
IMAGES;2019;740000302;740781133;IRM;1;1;389;0;;1779;;0
IMAGES;2019;740000302;740781133;RADIO;2;2;4455;9;;7385;198;0
IMAGES;2019;740000302;740781133;SCAN;1;1;5228;2;;5156;73;1
IMAGES;2019;740000328;740790381;IRM;1;1;958;;;2549;;0
IMAGES;2019;740000328;740790381;MAMM;1;1;;;;1030;;
IMAGES;2019;740000328;740790381;RADIO;3;3;7912;;;33342;;1
IMAGES;2019;740000328;740790381;SCAN;1;1;3149;;;6649;;1
IMAGES;2019;740780135;750050924;RADIO;1;1;521;;;;;0
IMAGES;2019;740780192;740780168;RADIO;1;1;165;;;;0;0
IMAGES;2019;740780416;740000112;LITHO;1;1;83;;;;;
IMAGES;2019;740780416;740000112;RADIO;1;;;;;;;
IMAGES;2019;740780416;740000112;SCAN;1;0;;;;;;
IMAGES;2019;740780416;740000112;VASC;1;;;;;;;
IMAGES;2019;740780424;740000120;RADIO;2;2;3323;;;31454;231;1
IMAGES;2019;740780424;740000120;SCAN;1;;;;;;;
IMAGES;2019;740781141;740790258;CAM;3;3;622;;;;;0
IMAGES;2019;740781141;740790258;IRM;1;1;922;;;6319;;0
IMAGES;2019;740781141;740790258;MAMM;1;1;;;;;;
IMAGES;2019;740781141;740790258;RADIO;3;3;10375;;;;;0
IMAGES;2019;740781141;740790258;SCAN;1;1;3897;;;;;1
IMAGES;2019;740781141;740790258;TOMO;1;1;495;;;;;0
IMAGES;2019;740781166;740001839;RADIO;1;1;140;;;3318;;0
IMAGES;2019;740781224;740001839;IRM;1;1;603;;;2303;;
IMAGES;2019;740781224;740001839;MAMM;1;1;;;;1126;;
IMAGES;2019;740781224;740001839;RADIO;3;3;9403;6;41;16481;503;1
IMAGES;2019;740781224;740001839;SCAN;1;1;4420;44;75;5940;117;1
IMAGES;2019;750000481;750110025;IRM;1;1;117;;10;8053;98;0
IMAGES;2019;750000481;750110025;SCAN;1;1;203;;7;4353;34;0
IMAGES;2019;750000481;750110025;dtIRM2;1;1;117;;;8053;;0
IMAGES;2019;750000499;750062036;IRM;2;2;4692;622;;9389;;0
IMAGES;2019;750000499;750062036;RADIO;1;1;3053;1009;;;;0
IMAGES;2019;750000499;750062036;SCAN;1;1;3752;424;;1340;;1
IMAGES;2019;750000499;750062036;VASC;1;1;2964;12;;;;0
IMAGES;2019;750000499;750062036;dtIRM2;1;1;930;181;;3805;;0
IMAGES;2019;750000523;750150120;IRM;3;3;6768;;16223;26851;208;0
IMAGES;2019;750000523;750150120;RADIO;4;4;13691;;1353;47936;1151;1
IMAGES;2019;750000523;750150120;SCAN;3;3;26898;;3484;68636;1544;1
IMAGES;2019;750000523;750150120;VASC;3;3;3186;;5;56;72;1
IMAGES;2019;750000523;750150120;dtIRM2;1;1;2665;;;;;0
IMAGES;2019;750000549;750150229;IRM;3;2;4833;;;15110;188;0
IMAGES;2019;750000549;750150229;SCAN;1;1;4970;;;6777;54;1
IMAGES;2019;750000549;750150229;dtIRM2;2;2;4559;;;12366;;0
IMAGES;2019;750014128;750014078;RADIO;1;1;772;;;;;
IMAGES;2019;750100018;750712184;IRM;1;1;27;230;1;5752;5;0
IMAGES;2019;750100018;750712184;MAMM;1;1;;;;1605;;
IMAGES;2019;750100018;750712184;RADIO;4;4;1519;215;;18420;180;1
IMAGES;2019;750100018;750712184;SCAN;1;1;1528;609;3;6778;58;0
IMAGES;2019;750100042;750712184;CAM;2;2;1483;45;7;5741;0;0
IMAGES;2019;750100042;750712184;IRM;2;2;1299;4;10;3471;12;0
IMAGES;2019;750100042;750712184;MAMM;1;1;;;;916;;
IMAGES;2019;750100042;750712184;RADIO;8;8;33891;59;83;42964;1242;1
IMAGES;2019;750100042;750712184;SCAN;3;3;9211;19;7;7932;614;1
IMAGES;2019;750100042;750712184;VASC;2;2;1578;0;0;656;6;1
IMAGES;2019;750100042;750712184;dtIRM2;1;1;4043;0;0;2019;;0
IMAGES;2019;750100075;750712184;CAM;1;1;756;0;0;2352;0;0
IMAGES;2019;750100075;750712184;IRM;1;1;1378;3;1;3122;1;1
IMAGES;2019;750100075;750712184;LITHO;1;1;178;;;;0;1
IMAGES;2019;750100075;750712184;MAMM;1;1;;;;3577;;
IMAGES;2019;750100075;750712184;RADIO;4;4;21972;2;0;17075;450;
IMAGES;2019;750100075;750712184;SCAN;2;2;11045;14;14;6029;278;1
IMAGES;2019;750100075;750712184;TOMO;2;2;755;0;0;4894;0;0
IMAGES;2019;750100075;750712184;VASC;1;1;758;758;0;236;19;
IMAGES;2019;750100083;750712184;RADIO;4;3;2196;;;6910;;
IMAGES;2019;750100091;750712184;IRM;2;2;4231;52;31;5412;78;
IMAGES;2019;750100091;750712184;RADIO;6;6;27765;35;191;34683;812;
IMAGES;2019;750100091;750712184;SCAN;2;2;14936;150;38;11642;513;
IMAGES;2019;750100091;750712184;VASC;1;1;554;9;1;0;0;
IMAGES;2019;750100091;750712184;dtIRM2;1;1;2884;73;18;2943;;
IMAGES;2019;750100109;750712184;CAM;3;3;209;;49;1462;;0
IMAGES;2019;750100109;750712184;IRM;1;1;1495;27;16;2287;1;0
IMAGES;2019;750100109;750712184;RADIO;4;4;14882;18;52;26541;433;
IMAGES;2019;750100109;750712184;SCAN;1;1;1273;642;49;1516;36;1
IMAGES;2019;750100125;750712184;CAM;2;2;1536;1;1;5392;;0
IMAGES;2019;750100125;750712184;IRM;6;6;12395;265;7;17476;263;1
IMAGES;2019;750100125;750712184;LITHO;1;1;211;;;;;
IMAGES;2019;750100125;750712184;MAMM;1;1;;;;1282;;
IMAGES;2019;750100125;750712184;RADIO;8;8;58635;83;1;42895;758;
IMAGES;2019;750100125;750712184;SCAN;6;6;34013;110;16;23732;849;1
IMAGES;2019;750100125;750712184;TOMO;3;3;1365;;129;7243;;0
IMAGES;2019;750100125;750712184;VASC;7;7;6734;1034;1070;1584;47;
IMAGES;2019;750100125;750712184;dtIRM2;3;3;7165;122;1;8674;;0
IMAGES;2019;750100166;750712184;CAM;3;3;734;193;;3559;;0
IMAGES;2019;750100166;750712184;IRM;2;2;2642;54;7;6464;8;0
IMAGES;2019;750100166;750712184;RADIO;8;8;54739;360;13;38574;783;1
IMAGES;2019;750100166;750712184;SCAN;3;3;15912;237;31;17005;413;1
IMAGES;2019;750100166;750712184;TOMO;1;1;666;4;;2047;;0
IMAGES;2019;750100166;750712184;VASC;1;1;2528;5;;347;4;1
IMAGES;2019;750100166;750712184;dtIRM2;1;1;1067;32;4;3420;;0
IMAGES;2019;750100208;750712184;IRM;3;3;5480;6;2;9950;150;0
IMAGES;2019;750100208;750712184;MAMM;1;1;;;;485;;
IMAGES;2019;750100208;750712184;RADIO;5;5;31561;;1;25096;569;0
IMAGES;2019;750100208;750712184;SCAN;2;2;5890;5;1;5709;81;1
IMAGES;2019;750100208;750712184;VASC;2;2;1175;;;98;;1
IMAGES;2019;750100208;750712184;dtIRM2;1;1;1083;;;3346;;0
IMAGES;2019;750100216;750712184;RADIO;1;1;1027;4;;1;;0
IMAGES;2019;750100232;750712184;CAM;3;3;2908;2;4;4185;0;0
IMAGES;2019;750100232;750712184;IRM;2;2;4527;65;11;2156;91;0
IMAGES;2019;750100232;750712184;RADIO;3;3;56789;49;15;30099;1592;0
IMAGES;2019;750100232;750712184;SCAN;3;3;23019;354;28;11402;921;1
IMAGES;2019;750100232;750712184;TOMO;1;1;1700;11;0;1306;0;0
IMAGES;2019;750100232;750712184;VASC;1;1;1305;0;0;287;19;1
IMAGES;2019;750100232;750712184;dtIRM2;1;1;973;8;1;421;;0
IMAGES;2019;750100273;750712184;CAM;2;2;330;;;2119;;0
IMAGES;2019;750100273;750712184;IRM;2;2;1247;13;;6716;5;1
IMAGES;2019;750100273;750712184;LITHO;1;1;315;;;;;
IMAGES;2019;750100273;750712184;MAMM;2;2;;;;4320;;
IMAGES;2019;750100273;750712184;RADIO;5;5;13471;10;4;14643;463;0
IMAGES;2019;750100273;750712184;SCAN;2;2;11958;22;2;14339;346;1
IMAGES;2019;750100273;750712184;TOMO;2;2;829;1;;5423;;0
IMAGES;2019;750100273;750712184;VASC;1;1;926;223;2;16;8;1
IMAGES;2019;750100273;750712184;dtIRM2;1;1;582;19;;4403;;0
IMAGES;2019;750100299;750712184;RADIO;3;3;3467;0;0;1176;0;
IMAGES;2019;750150104;750720476;IRM;1;1;786;;;4810;1;0
IMAGES;2019;750150104;750720476;RADIO;2;2;24368;;;13610;61;1
IMAGES;2019;750150104;750720476;SCAN;2;2;4671;;;9592;3;1
IMAGES;2019;750150104;750720476;VASC;4;4;8078;;;4;13;1
IMAGES;2019;750150237;750006728;MAMM;1;1;;;;5823;;
IMAGES;2019;750150237;750006728;RADIO;3;3;13265;7;;35850;242;1
IMAGES;2019;750150237;750006728;SCAN;1;1;4385;24;;12696;58;1
IMAGES;2019;750150252;750720575;RADIO;1;;;;;;;0
IMAGES;2019;750150344;750720468;RADIO;3;3;850;;;;;0
IMAGES;2019;750160012;750813321;CAM;1;1;452;;11;4816;;
IMAGES;2019;750160012;750813321;IRM;2;2;457;;;5833;;0
IMAGES;2019;750160012;750813321;MAMM;3;3;;;;4851;;
IMAGES;2019;750160012;750813321;RADIO;2;2;3829;;;7452;2;1
IMAGES;2019;750160012;750813321;SCAN;2;2;1547;;;8145;2;1
IMAGES;2019;750160012;750813321;TOMO;1;1;97;;147;3423;;
IMAGES;2019;750300071;750000598;RADIO;2;;;;;;;0
IMAGES;2019;750300071;750000598;SCAN;1;;;;;;;0
IMAGES;2019;750300089;750000606;IRM;1;1;24;;;;;
IMAGES;2019;750300089;750000606;RADIO;3;;;;;;;
IMAGES;2019;750300089;750000606;SCAN;1;;;;;;;
IMAGES;2019;750300097;750813305;IRM;1;1;;;;8223;;0
IMAGES;2019;750300097;750813305;SCAN;1;1;1;;;11740;;0
