BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2019;830100558;690781810;NCINF;61;8;64.08
SSR_P;2019;830100608;830100616;M1010;;2;0.6
SSR_P;2019;830100608;830100616;N2450;;1;0.1
SSR_P;2019;830100608;830100616;N2460;;2;0.68
SSR_P;2019;830100608;830100616;N2470;;1;0.47
SSR_P;2019;830100608;830100616;N2500;8;39;27.67
SSR_P;2019;830100608;830100616;N2710;;2;0.35
SSR_P;2019;830100608;830100616;N310H;;1;0.67
SSR_P;2019;830100608;830100616;N3120;;1;0.36
SSR_P;2019;830100608;830100616;NAUT;4;20;15.91
SSR_P;2019;830100608;830100616;NCINF;;20;12.13
SSR_P;2019;830100624;920030913;M1180;4;;4
SSR_P;2019;830100624;920030913;M1320;2;;1.8
SSR_P;2019;830100624;920030913;MAUT;2;;2
SSR_P;2019;830100624;920030913;N241P;13;6;15.18
SSR_P;2019;830100624;920030913;N2430;;2;1.39
SSR_P;2019;830100624;920030913;N2450;1;1;1.05
SSR_P;2019;830100624;920030913;N2460;4;;4
SSR_P;2019;830100624;920030913;N2470;1;;1
SSR_P;2019;830100624;920030913;N2500;29;27;31.44
SSR_P;2019;830100624;920030913;N2710;1;1;1.51
SSR_P;2019;830100624;920030913;N310H;3;1;3.45
SSR_P;2019;830100624;920030913;N3120;1;;1
SSR_P;2019;830100624;920030913;NAUT;3;1;3.88
SSR_P;2019;830100624;920030913;NCINF;21;19;27.22
SSR_P;2019;830100632;250002284;M1180;4;1;4.6
SSR_P;2019;830100632;250002284;N241P;14;2;14.8
SSR_P;2019;830100632;250002284;N2430;1;;1
SSR_P;2019;830100632;250002284;N2450;1;2;2
SSR_P;2019;830100632;250002284;N2460;5;2;6
SSR_P;2019;830100632;250002284;N2470;1;2;2
SSR_P;2019;830100632;250002284;N2500;45;4;47.3
SSR_P;2019;830100632;250002284;N2710;;3;1.5
SSR_P;2019;830100632;250002284;N310H;2;7;2.1
SSR_P;2019;830100632;250002284;N3120;1;2;2
SSR_P;2019;830100632;250002284;NAUT;6;;6
SSR_P;2019;830100632;250002284;NCINF;27;7;30.8
SSR_P;2019;830100681;750005068;M1010;2;2;3.6
SSR_P;2019;830100681;750005068;M1120;1;2;2.6
SSR_P;2019;830100681;750005068;M1180;4;1;4.2
SSR_P;2019;830100681;750005068;MAUT;1;;1
SSR_P;2019;830100681;750005068;N241P;16;5;19.3
SSR_P;2019;830100681;750005068;N2430;1;2;2.6
SSR_P;2019;830100681;750005068;N2450;;2;1.6
SSR_P;2019;830100681;750005068;N2460;5;1;4.8
SSR_P;2019;830100681;750005068;N2500;43;2;44
SSR_P;2019;830100681;750005068;N2710;2;3;3.2
SSR_P;2019;830100681;750005068;N3120;1;1;2.5
SSR_P;2019;830100681;750005068;NAUT;4;;4
SSR_P;2019;830100681;750005068;NCINF;41;1;41.8
SSR_P;2019;830100756;920030269;M1010;;1;0.21
SSR_P;2019;830100756;920030269;M3020;;1;0.9
SSR_P;2019;830100756;920030269;N241P;;1;0.2
SSR_P;2019;830100756;920030269;N2450;;1;0.1
SSR_P;2019;830100756;920030269;N2470;;1;0.11
SSR_P;2019;830100756;920030269;N2500;3;;2.9
SSR_P;2019;830100756;920030269;N2710;;2;1
SSR_P;2019;830100756;920030269;N310H;;1;0.42
SSR_P;2019;830100756;920030269;N3120;;;0.35
SSR_P;2019;830100756;920030269;NCINF;14;1;14.4
SSR_P;2019;830100764;440052041;M1010;4;;4
SSR_P;2019;830100764;440052041;M1320;2;;2
SSR_P;2019;830100764;440052041;MAUT;1;;1
SSR_P;2019;830100764;440052041;N241P;;8;4
SSR_P;2019;830100764;440052041;N2430;;2;0.4
SSR_P;2019;830100764;440052041;N2450;1;;1
SSR_P;2019;830100764;440052041;N2460;1;;0.5
SSR_P;2019;830100764;440052041;N2470;1;;0.5
SSR_P;2019;830100764;440052041;N2500;18;7;23.53
SSR_P;2019;830100764;440052041;N2710;1;;1
SSR_P;2019;830100764;440052041;N3120;1;;1
SSR_P;2019;830100764;440052041;NCINF;14;6;17.32
SSR_P;2019;830100806;920030269;M1010;1;1;1.37
SSR_P;2019;830100806;920030269;M1040;;1;0.05
SSR_P;2019;830100806;920030269;M1180;3;;2.29
SSR_P;2019;830100806;920030269;M1320;2;;2.84
SSR_P;2019;830100806;920030269;N241P;11;;8.73
SSR_P;2019;830100806;920030269;N2430;;1;0.26
SSR_P;2019;830100806;920030269;N2450;;1;0.57
SSR_P;2019;830100806;920030269;N2460;2;1;2.57
SSR_P;2019;830100806;920030269;N2500;22;10;30.71
SSR_P;2019;830100806;920030269;N2710;;1;0.84
SSR_P;2019;830100806;920030269;N310H;1;1;1.1
SSR_P;2019;830100806;920030269;N3120;;1;0.72
SSR_P;2019;830100806;920030269;NAUT;10;2;11.66
SSR_P;2019;830100806;920030269;NCINF;18;11;25.08
SSR_P;2019;830100814;920030269;M1010;2;1;2.91
SSR_P;2019;830100814;920030269;M1180;1;1;2.27
SSR_P;2019;830100814;920030269;M1320;;1;0.7
SSR_P;2019;830100814;920030269;MAUT;;1;0.92
SSR_P;2019;830100814;920030269;N241P;5;1;5.22
SSR_P;2019;830100814;920030269;N2450;;1;0.53
SSR_P;2019;830100814;920030269;N2460;1;2;1.75
SSR_P;2019;830100814;920030269;N2500;16;6;18.33
SSR_P;2019;830100814;920030269;N2710;;1;0.47
SSR_P;2019;830100814;920030269;N310H;2;1;2.11
SSR_P;2019;830100814;920030269;N3120;;1;0.6
SSR_P;2019;830100814;920030269;NAUT;23;4;25.61
SSR_P;2019;830100814;920030269;NCINF;12;6;16.65
SSR_P;2019;830100822;830000477;M1010;;3;1.6
SSR_P;2019;830100822;830000477;N2450;1;5;4.2
SSR_P;2019;830100822;830000477;N2470;;2;1.5
SSR_P;2019;830100822;830000477;N2500;;2;1.31
SSR_P;2019;830100822;830000477;N2710;1;3;2.53
SSR_P;2019;830100822;830000477;N310H;27;4;27.26
SSR_P;2019;830100822;830000477;N3120;;1;0.2
SSR_P;2019;830100822;830000477;NCINF;5;2;6.36
SSR_P;2019;830100855;830000493;M1010;3;;3
SSR_P;2019;830100855;830000493;M1040;;2;0.3
SSR_P;2019;830100855;830000493;M1120;;4;0.32
SSR_P;2019;830100855;830000493;M1190;;1;0.1
SSR_P;2019;830100855;830000493;M1320;3;1;3.84
SSR_P;2019;830100855;830000493;M3020;;2;0.15
SSR_P;2019;830100855;830000493;N241P;5;0;5
SSR_P;2019;830100855;830000493;N2430;;1;0.42
SSR_P;2019;830100855;830000493;N2450;;2;1.29
SSR_P;2019;830100855;830000493;N2460;;1;0.5
SSR_P;2019;830100855;830000493;N2500;28;13;45.84
SSR_P;2019;830100855;830000493;N2710;;1;0.32
SSR_P;2019;830100855;830000493;N3120;1;;1
SSR_P;2019;830100855;830000493;NCINF;21;6;29.55
SSR_P;2019;830100863;920030913;M1010;1;;1
SSR_P;2019;830100863;920030913;M1070;;2;0.9
SSR_P;2019;830100863;920030913;M3020;;1;0.18
SSR_P;2019;830100863;920030913;N241P;;2;0.36
SSR_P;2019;830100863;920030913;N2450;3;1;3.44
SSR_P;2019;830100863;920030913;N2710;;2;1
SSR_P;2019;830100863;920030913;N310H;2;;2
SSR_P;2019;830100863;920030913;N3120;;1;0.05
SSR_P;2019;830100863;920030913;NCINF;5;6;6.95
SSR_P;2019;830100871;830100533;M1320;2;;1.53
SSR_P;2019;830100871;830100533;N241P;1;;0.77
SSR_P;2019;830100871;830100533;N2450;;2;0.12
SSR_P;2019;830100871;830100533;N2500;8;1;8.26
SSR_P;2019;830100871;830100533;N3120;;1;0.32
SSR_P;2019;830100871;830100533;NAUT;3;8;4.95
SSR_P;2019;830100871;830100533;NCINF;9;4;7.76
SSR_P;2019;830101408;830000659;M1010;2;4;2
SSR_P;2019;830101408;830000659;M1040;;1;0.3
SSR_P;2019;830101408;830000659;M1180;;3;0.6
SSR_P;2019;830101408;830000659;M1320;;1;0.15
SSR_P;2019;830101408;830000659;M3020;;1;0.6
SSR_P;2019;830101408;830000659;MAUT;;1;0.05
SSR_P;2019;830101408;830000659;N241P;;3;1.5
SSR_P;2019;830101408;830000659;N2430;;1;0.65
SSR_P;2019;830101408;830000659;N2450;;1;0.9
SSR_P;2019;830101408;830000659;N2500;11;5;11.26
SSR_P;2019;830101408;830000659;N3120;;1;0.3
SSR_P;2019;830101408;830000659;NCINF;10;4;8.6
SSR_P;2019;830200507;830013678;M1040;;1;0.09
SSR_P;2019;830200507;830013678;M1180;;1;0.03
SSR_P;2019;830200507;830013678;M1320;1;4;3.9
SSR_P;2019;830200507;830013678;MAUT;;1;0.9
SSR_P;2019;830200507;830013678;N241P;4;0;3.2
SSR_P;2019;830200507;830013678;N2450;;1;0.8
SSR_P;2019;830200507;830013678;N2460;;1;0.8
SSR_P;2019;830200507;830013678;N2500;;24;22.95
SSR_P;2019;830200507;830013678;N2710;;1;0.8
SSR_P;2019;830200507;830013678;N310H;;1;0.6
SSR_P;2019;830200507;830013678;NCINF;10;4;11.54
SSR_P;2019;830202743;830100616;M1010;2;5;4.54
SSR_P;2019;830202743;830100616;N2460;;1;0.09
SSR_P;2019;830202743;830100616;N2470;;1;0.96
SSR_P;2019;830202743;830100616;N2500;17;18;35.09
SSR_P;2019;830202743;830100616;N2710;;1;0.18
SSR_P;2019;830202743;830100616;N310H;1;;1
SSR_P;2019;830202743;830100616;NAUT;6;11;14.79
SSR_P;2019;830202743;830100616;NCINF;8;16;19.3
SSR_P;2019;830206298;830100517;M1010;0;3;1.08
SSR_P;2019;830206298;830100517;N241P;0;1;0.98
SSR_P;2019;830206298;830100517;N2450;0;1;0.25
SSR_P;2019;830206298;830100517;N2500;8;6;10
SSR_P;2019;830206298;830100517;N3120;0;0;0.37
SSR_P;2019;830206298;830100517;NAUT;3;3;4.73
SSR_P;2019;830206298;830100517;NCINF;4;3;5.55
SSR_P;2019;830206397;830017893;M1180;2;1;2.5
SSR_P;2019;830206397;830017893;N241P;17;2;16.1
SSR_P;2019;830206397;830017893;N2460;3;;2.7
SSR_P;2019;830206397;830017893;N2500;1;;1
SSR_P;2019;830206397;830017893;N2710;;1;0.4
SSR_P;2019;830206397;830017893;N310H;2;;1.1
SSR_P;2019;830206397;830017893;N3120;;1;0.3
SSR_P;2019;830206397;830017893;NCINF;1;1;1.5
SSR_P;2019;830206983;830008819;M1010;1;0;1.14
SSR_P;2019;830206983;830008819;N241P;1;0;1
SSR_P;2019;830206983;830008819;N2450;0;2;0.78
SSR_P;2019;830206983;830008819;N2500;13;4;15.56
SSR_P;2019;830206983;830008819;N2710;0;1;0.1
SSR_P;2019;830206983;830008819;N310H;0;0;0.09
SSR_P;2019;830206983;830008819;N3120;0;1;0.45
SSR_P;2019;830206983;830008819;NAUT;4;2;5.7
SSR_P;2019;830206983;830008819;NCINF;5;3;4.98
SSR_P;2019;840000202;130037815;M1010;0;2;1.4
SSR_P;2019;840000202;130037815;M1320;1;;1
SSR_P;2019;840000202;130037815;N241P;1;;0.8
SSR_P;2019;840000202;130037815;N2450;;1;0.5
SSR_P;2019;840000202;130037815;N2460;;1;0.49
SSR_P;2019;840000202;130037815;N2500;24;1;20.64
SSR_P;2019;840000202;130037815;N2710;;1;0.33
SSR_P;2019;840000202;130037815;N310H;;2;0.98
SSR_P;2019;840000202;130037815;N3120;;;0.4
SSR_P;2019;840000202;130037815;NAUT;14;2;11.61
SSR_P;2019;840000202;130037815;NCINF;12;;11.14
SSR_P;2019;840000343;840000012;M1320;1;1;1.05
SSR_P;2019;840000343;840000012;N241P;;1;0.5
SSR_P;2019;840000343;840000012;N2460;1;;1
SSR_P;2019;840000343;840000012;N2500;11;6;16.52
SSR_P;2019;840000343;840000012;N3120;;1;0.17
SSR_P;2019;840000343;840000012;NAUT;;8;5.89
SSR_P;2019;840000343;840000012;NCINF;7;4;9.06
SSR_P;2019;840000376;840000038;M1010;;1;0.3
SSR_P;2019;840000376;840000038;N2450;;1;0.1
SSR_P;2019;840000376;840000038;N2460;;1;0.2
SSR_P;2019;840000376;840000038;N2500;8;2;9.91
SSR_P;2019;840000376;840000038;N2710;;1;0.12
SSR_P;2019;840000376;840000038;NAUT;9;17;17.72
SSR_P;2019;840000376;840000038;NCINF;6;3;7.15
SSR_P;2019;840000418;840004659;M1320;;1;0.5
SSR_P;2019;840000418;840004659;N241P;;1;0.5
SSR_P;2019;840000418;840004659;N2500;;9;4.3
SSR_P;2019;840000418;840004659;N3120;;1;0.5
SSR_P;2019;840000418;840004659;NAUT;;2;0.75
SSR_P;2019;840000418;840004659;NCINF;1;10;4.8
SSR_P;2019;840000426;840000061;M1010;1;3;0.7
SSR_P;2019;840000426;840000061;N241P;;2;0.3
SSR_P;2019;840000426;840000061;N2450;;1;0.15
SSR_P;2019;840000426;840000061;N2500;5;1;5.56
SSR_P;2019;840000426;840000061;N3120;;1;0.2
SSR_P;2019;840000426;840000061;NAUT;1;1;1.5
SSR_P;2019;840000426;840000061;NCINF;2;2;2.54
SSR_P;2019;840000434;840000079;M1010;;4;0.9
SSR_P;2019;840000434;840000079;N241P;;2;1
SSR_P;2019;840000434;840000079;N2450;;2;0.23
SSR_P;2019;840000434;840000079;N2500;4;19;12.7
SSR_P;2019;840000434;840000079;N2710;;2;0.6
SSR_P;2019;840000434;840000079;N3120;;1;0.6
SSR_P;2019;840000434;840000079;NCINF;2;7;5.23
SSR_P;2019;840000483;840000087;M1320;1;1;1.25
SSR_P;2019;840000483;840000087;N2500;11;4;14.33
SSR_P;2019;840000483;840000087;N2710;;1;0.44
SSR_P;2019;840000483;840000087;NAUT;5;3;5.65
SSR_P;2019;840000483;840000087;NCINF;8;6;10.36
SSR_P;2019;840000491;130041916;M1010;0;1;0.3
SSR_P;2019;840000491;130041916;M1190;0;1;0.33
SSR_P;2019;840000491;130041916;M1320;1;1;0.75
SSR_P;2019;840000491;130041916;N241P;;1;1.49
SSR_P;2019;840000491;130041916;N2450;;2;0.91
SSR_P;2019;840000491;130041916;N2460;;1;0.35
SSR_P;2019;840000491;130041916;N2500;12;14;18.67
SSR_P;2019;840000491;130041916;N2710;;2;0.45
SSR_P;2019;840000491;130041916;NAUT;7;6;10.18
SSR_P;2019;840000491;130041916;NCINF;5;9;11.07
SSR_P;2019;840000517;840000103;M1010;;1;0.83
SSR_P;2019;840000517;840000103;M3020;;1;0.1
SSR_P;2019;840000517;840000103;N2500;1;2;3.92
SSR_P;2019;840000517;840000103;N2710;;1;0.3
SSR_P;2019;840000517;840000103;NAUT;1;3;2.33
SSR_P;2019;840000517;840000103;NCINF;;4;3.33
SSR_P;2019;840000525;840000111;M1180;1;1;1.5
SSR_P;2019;840000525;840000111;M1320;1;1;1.59
SSR_P;2019;840000525;840000111;N241P;3;1;3.74
SSR_P;2019;840000525;840000111;N2460;3;1;3.86
SSR_P;2019;840000525;840000111;N2500;10;6;14.86
SSR_P;2019;840000525;840000111;N2710;;1;0.12
SSR_P;2019;840000525;840000111;N3120;;1;1
SSR_P;2019;840000525;840000111;NAUT;5;2;6.62
SSR_P;2019;840000525;840000111;NCINF;10;;9.21
SSR_P;2019;840000533;840000129;M1010;;2;0.98
SSR_P;2019;840000533;840000129;M1180;1;;1
SSR_P;2019;840000533;840000129;N2450;1;;0.03
SSR_P;2019;840000533;840000129;N2460;1;;0.1
SSR_P;2019;840000533;840000129;N2500;14;2;10.89
SSR_P;2019;840000533;840000129;NAUT;4;1;3.77
SSR_P;2019;840000533;840000129;NCINF;7;2;7.41
SSR_P;2019;840000558;840004659;M1150;2;;2.05
SSR_P;2019;840000558;840004659;M1320;;1;0.48
SSR_P;2019;840000558;840004659;N241P;3;;3
SSR_P;2019;840000558;840004659;N2450;;1;0.5
SSR_P;2019;840000558;840004659;N2460;;1;0.45
SSR_P;2019;840000558;840004659;N2500;17;2;20.56
SSR_P;2019;840000558;840004659;N2710;;1;0.3
SSR_P;2019;840000558;840004659;N3120;;1;0.6
SSR_P;2019;840000558;840004659;NAUT;;4;2.92
SSR_P;2019;840000558;840004659;NCINF;20;1;20.67
SSR_P;2019;840001861;840006597;M1010;0;3;1.74
SSR_P;2019;840001861;840006597;M1180;0;2;1.1
SSR_P;2019;840001861;840006597;M1320;0;4;2.92
SSR_P;2019;840001861;840006597;MAUT;1;0;0.5
SSR_P;2019;840001861;840006597;N241P;18;0;14.2
SSR_P;2019;840001861;840006597;N2430;1;0;0.75
SSR_P;2019;840001861;840006597;N2450;0;0;0.22
SSR_P;2019;840001861;840006597;N2460;6;0;5.83
SSR_P;2019;840001861;840006597;N2500;54;0;63.22
SSR_P;2019;840001861;840006597;N2710;3;0;1.38
SSR_P;2019;840001861;840006597;N310H;1;1;1.08
SSR_P;2019;840001861;840006597;N3120;5;0;2.27
SSR_P;2019;840001861;840006597;NAUT;25;1;22.76
SSR_P;2019;840001861;840006597;NCINF;41;2;40
SSR_P;2019;840014088;750056335;M1010;1;4;3.1
SSR_P;2019;840014088;750056335;M1120;1;;1
SSR_P;2019;840014088;750056335;M1180;;4;2.3
SSR_P;2019;840014088;750056335;MAUT;;2;1
SSR_P;2019;840014088;750056335;N241P;11;2;16
SSR_P;2019;840014088;750056335;N2430;2;2;4
SSR_P;2019;840014088;750056335;N2450;0;1;0.5
SSR_P;2019;840014088;750056335;N2460;7;1;8
SSR_P;2019;840014088;750056335;N2500;29;4;33
SSR_P;2019;840014088;750056335;N2710;1;2;3
SSR_P;2019;840014088;750056335;N3120;1;1;2
SSR_P;2019;840014088;750056335;NAUT;15;2;17
SSR_P;2019;840014088;750056335;NCINF;24;3;32
SSR_P;2019;840014849;920030269;M1010;2;5;4.4
SSR_P;2019;840014849;920030269;M1040;3;3;3.8
SSR_P;2019;840014849;920030269;N241P;;4;2.5
SSR_P;2019;840014849;920030269;N2450;1;;1
SSR_P;2019;840014849;920030269;N2500;12;5;14.11
SSR_P;2019;840014849;920030269;N2710;;1;0.3
SSR_P;2019;840014849;920030269;N310H;2;;2
SSR_P;2019;840014849;920030269;N3120;;1;0.7
SSR_P;2019;840014849;920030269;NCINF;17;4;18.71
SSR_P;2019;840017214;840018667;M1010;;1;0.4
SSR_P;2019;840017214;840018667;M1180;2;;2
SSR_P;2019;840017214;840018667;M1320;1;1;1.5
SSR_P;2019;840017214;840018667;N241P;9;;9
SSR_P;2019;840017214;840018667;N2460;3;;3
SSR_P;2019;840017214;840018667;N2500;8;;8
SSR_P;2019;840017214;840018667;N310H;3;;3
SSR_P;2019;840017214;840018667;N3120;;1;0.5
SSR_P;2019;840017214;840018667;NCINF;7;3;8.32
SSR_P;2019;850000118;850013244;M1070;;1;0.2
SSR_P;2019;850000118;850013244;M1320;2;;1.6
SSR_P;2019;850000118;850013244;N241P;;4;1
SSR_P;2019;850000118;850013244;N2500;7;1;7.9
SSR_P;2019;850000118;850013244;N2710;;1;0.2
SSR_P;2019;850000118;850013244;N3120;;1;0.3
SSR_P;2019;850000118;850013244;NCINF;9;;8.4
SSR_P;2019;850000142;850000019;M1010;1;4;1.89
SSR_P;2019;850000142;850000019;M1040;;2;0.11
SSR_P;2019;850000142;850000019;M1150;;2;0.37
SSR_P;2019;850000142;850000019;M1180;;3;0.32
SSR_P;2019;850000142;850000019;M1320;;3;1.2
SSR_P;2019;850000142;850000019;N241P;9;13;15.03
SSR_P;2019;850000142;850000019;N2430;;2;0.46
SSR_P;2019;850000142;850000019;N2460;;3;1.42
SSR_P;2019;850000142;850000019;N2470;1;1;0.64
SSR_P;2019;850000142;850000019;N2500;37;21;51.59
SSR_P;2019;850000142;850000019;N2710;;3;0.47
SSR_P;2019;850000142;850000019;N310H;2;;1.31
SSR_P;2019;850000142;850000019;NAUT;5;4;6.75
SSR_P;2019;850000142;850000019;NCINF;16;27;32.39
SSR_P;2019;850000183;850000035;M1180;1;;1
SSR_P;2019;850000183;850000035;N241P;;1;0.35
SSR_P;2019;850000183;850000035;N2500;13;6;17.01
SSR_P;2019;850000183;850000035;NCINF;9;4;11.32
SSR_P;2019;850000191;850000043;N2500;;9;2.07
SSR_P;2019;850000191;850000043;NAUT;;4;0.88
SSR_P;2019;850000191;850000043;NCINF;;5;2.42
SSR_P;2019;850000209;850000019;M1010;2;;1.17
SSR_P;2019;850000209;850000019;M1180;;;0.73
SSR_P;2019;850000209;850000019;N241P;3;2;4.88
SSR_P;2019;850000209;850000019;N2430;;1;0.14
SSR_P;2019;850000209;850000019;N2460;2;;2.25
SSR_P;2019;850000209;850000019;N2500;37;19;49.85
SSR_P;2019;850000209;850000019;N2710;;2;0.39
SSR_P;2019;850000209;850000019;N310H;;1;0.52
SSR_P;2019;850000209;850000019;NAUT;5;7;13.17
SSR_P;2019;850000209;850000019;NCINF;19;12;26.8
SSR_P;2019;850000225;850000019;M1010;;2;0.94
SSR_P;2019;850000225;850000019;N241P;1;3;3.23
SSR_P;2019;850000225;850000019;N2500;4;27;21.11
SSR_P;2019;850000225;850000019;NAUT;2;9;5.32
SSR_P;2019;850000225;850000019;NCINF;5;14;11.91
SSR_P;2019;850000233;850009010;M1010;;1;1.62
SSR_P;2019;850000233;850009010;N241P;0;2;1.5
SSR_P;2019;850000233;850009010;N2450;0;1;0.1
SSR_P;2019;850000233;850009010;N2500;10;8;16
SSR_P;2019;850000233;850009010;N2710;0;1;0.48
SSR_P;2019;850000233;850009010;N3120;0;1;0.2
SSR_P;2019;850000233;850009010;NAUT;2;4;5.51
SSR_P;2019;850000233;850009010;NCINF;12;2;11.77
SSR_P;2019;850000241;850000084;M1010;1;;0.71
SSR_P;2019;850000241;850000084;M1180;2;;1.71
SSR_P;2019;850000241;850000084;M1320;1;;1
SSR_P;2019;850000241;850000084;N241P;2;1;1.75
SSR_P;2019;850000241;850000084;N2450;;1;0.4
SSR_P;2019;850000241;850000084;N2500;18;14;17.38
SSR_P;2019;850000241;850000084;N2710;;2;0.34
SSR_P;2019;850000241;850000084;N3120;3;1;0.93
SSR_P;2019;850000241;850000084;NAUT;13;4;9.16
SSR_P;2019;850000241;850000084;NCINF;17;14;14.45
SSR_P;2019;850000357;850026378;M1010;1;1;1.55
SSR_P;2019;850000357;850026378;M1180;2;2;2.77
SSR_P;2019;850000357;850026378;N241P;6;5;10.88
SSR_P;2019;850000357;850026378;N2430;;2;1.19
SSR_P;2019;850000357;850026378;N2450;;1;0.73
SSR_P;2019;850000357;850026378;N2460;;6;5.27
SSR_P;2019;850000357;850026378;N2500;11;13;23.33
SSR_P;2019;850000357;850026378;N2710;;2;1.41
SSR_P;2019;850000357;850026378;N3120;;1;0.85
SSR_P;2019;850000357;850026378;NAUT;20;23;38.55
SSR_P;2019;850000357;850026378;NCINF;6;13;16.73
SSR_P;2019;850000399;750005068;M1320;1;1;1.2
SSR_P;2019;850000399;750005068;N241P;1;7;5.5
SSR_P;2019;850000399;750005068;N2430;;1;0.28
SSR_P;2019;850000399;750005068;N2450;;1;1
SSR_P;2019;850000399;750005068;N2460;1;3;3.3
SSR_P;2019;850000399;750005068;N2500;7;39;37.8
SSR_P;2019;850000399;750005068;N2710;;2;0.9
SSR_P;2019;850000399;750005068;N3120;1;;1
SSR_P;2019;850000399;750005068;NCINF;5;24;24.3
SSR_P;2019;850000647;850025867;M1010;2;1;1.77
SSR_P;2019;850000647;850025867;N241P;3;;2.71
SSR_P;2019;850000647;850025867;N2430;;1;0.09
SSR_P;2019;850000647;850025867;N2450;1;;0.5
SSR_P;2019;850000647;850025867;N2460;2;;1.7
SSR_P;2019;850000647;850025867;N2470;;1;0.2
SSR_P;2019;850000647;850025867;N2500;16;10;24.01
SSR_P;2019;850000647;850025867;N2710;1;2;2.1
SSR_P;2019;850000647;850025867;N3120;;1;0.4
SSR_P;2019;850000647;850025867;NAUT;4;2;5.81
SSR_P;2019;850000647;850025867;NCINF;11;5;15.49
SSR_P;2019;850002130;850007048;M1180;0;1;0.76
SSR_P;2019;850002130;850007048;N2500;;3;2.01
SSR_P;2019;850002130;850007048;N2710;;2;0.82
SSR_P;2019;850002130;850007048;N310H;;1;0.48
SSR_P;2019;850002130;850007048;N3120;;1;0.25
SSR_P;2019;850002130;850007048;NAUT;;18;5.07
SSR_P;2019;850002130;850007048;NCINF;;13;5.52
SSR_P;2019;850002395;850013244;M1320;2;;1.1
SSR_P;2019;850002395;850013244;N241P;;4;0.5
SSR_P;2019;850002395;850013244;N2500;5;;5
SSR_P;2019;850002395;850013244;N2710;;1;0.2
SSR_P;2019;850002395;850013244;N3120;;1;0.3
SSR_P;2019;850002395;850013244;NAUT;1;;1
SSR_P;2019;850002395;850013244;NCINF;7;1;7.5
SSR_P;2019;850002403;750721334;M1010;;1;1
SSR_P;2019;850002403;750721334;M1180;3;1;3.19
SSR_P;2019;850002403;750721334;MAUT;;2;0.89
SSR_P;2019;850002403;750721334;N241P;7;8;11.31
SSR_P;2019;850002403;750721334;N2430;2;2;2.35
SSR_P;2019;850002403;750721334;N2450;;2;1
SSR_P;2019;850002403;750721334;N2460;3;4;7.45
SSR_P;2019;850002403;750721334;N2500;20;18;32.07
SSR_P;2019;850002403;750721334;N2710;;1;0.8
SSR_P;2019;850002403;750721334;N310H;1;1;1.8
SSR_P;2019;850002403;750721334;N3120;1;;1
SSR_P;2019;850002403;750721334;NAUT;8;;8
SSR_P;2019;850002403;750721334;NCINF;13;14;22.62
SSR_P;2019;850005224;850007048;M1010;;2;0.97
SSR_P;2019;850005224;850007048;N2500;3;7;5.14
SSR_P;2019;850005224;850007048;N2710;;2;1.39
SSR_P;2019;850005224;850007048;N310H;;3;1.01
SSR_P;2019;850005224;850007048;N3120;;1;0.25
SSR_P;2019;850005224;850007048;NAUT;1;22;7.25
SSR_P;2019;850005224;850007048;NCINF;1;16;9.01
SSR_P;2019;850022013;850000100;M1010;;1;0.5
SSR_P;2019;850022013;850000100;M1320;;1;0.4
SSR_P;2019;850022013;850000100;N2450;;;0.2
SSR_P;2019;850022013;850000100;N2500;5;1;6.5
SSR_P;2019;850022013;850000100;N2710;;1;0.05
SSR_P;2019;850022013;850000100;NCINF;3;1;3.1
SSR_P;2019;860000025;860013382;M1320;3;;2.43
SSR_P;2019;860000025;860013382;N241P;2;0;0.21
SSR_P;2019;860000025;860013382;N2450;2;0;0.56
SSR_P;2019;860000025;860013382;N2460;1;;0.33
SSR_P;2019;860000025;860013382;N2470;3;0;0.67
SSR_P;2019;860000025;860013382;N2500;26;6;29.55
SSR_P;2019;860000025;860013382;N2710;1;3;1.29
SSR_P;2019;860000025;860013382;N310H;3;;0.33
SSR_P;2019;860000025;860013382;NAUT;4;;3.37
SSR_P;2019;860000025;860013382;NCINF;17;9;20.66
SSR_P;2019;860000033;860013382;M1010;1;0;1
SSR_P;2019;860000033;860013382;N241P;1;1;0.74
SSR_P;2019;860000033;860013382;N2500;8;4;10.74
SSR_P;2019;860000033;860013382;NAUT;3;2;3.51
SSR_P;2019;860000033;860013382;NCINF;6;2;6.84
SSR_P;2019;860000058;860014208;M1320;;1;0.7
SSR_P;2019;860000058;860014208;N241P;;1;0.5
SSR_P;2019;860000058;860014208;N2450;1;;0.1
SSR_P;2019;860000058;860014208;N2500;13;1;12.64
SSR_P;2019;860000058;860014208;N2710;1;;0.16
SSR_P;2019;860000058;860014208;N3120;1;;0.44
SSR_P;2019;860000058;860014208;NCINF;11;5;10.21
SSR_P;2019;860000223;860014208;M1010;;1;0.17
SSR_P;2019;860000223;860014208;M1120;;1;0.1
SSR_P;2019;860000223;860014208;M1180;;5;3.48
SSR_P;2019;860000223;860014208;M1320;;12;4.03
