BOR;AN;FI;FI_EJ;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2019;890975535;890000409;N9999;;18;2.39;;;;
SMURSAMU_P;2019;890975543;890000417;M9999;8;0;5.79;1;;;
SMURSAMU_P;2019;890975543;890000417;N1220;1;1;1.49;1;;;
SMURSAMU_P;2019;890975543;890000417;N2120;1;;0.3;;;;
SMURSAMU_P;2019;890975543;890000417;N2223;9;2;10.45;1;;;
SMURSAMU_P;2019;890975543;890000417;N9999;11;3;12.24;1;;;
SMURSAMU_P;2019;890975550;890970569;M9999;5;;5;;;;
SMURSAMU_P;2019;890975550;890970569;N2223;6;;5.62;;;;
SMURSAMU_P;2019;890975550;890970569;N5140;10;1;10.34;1;;;
SMURSAMU_P;2019;890975550;890970569;N9999;16;1;15.96;;;;
SMURSAMU_P;2019;890975568;890000433;M9999;2;4;4.15;1;;;
SMURSAMU_P;2019;890975568;890000433;N2223;4;4;5.47;1;;;
SMURSAMU_P;2019;890975568;890000433;N5140;5;2;6.55;1;;;
SMURSAMU_P;2019;890975568;890000433;N9999;9;6;12.02;;;;
SMURSAMU_P;2019;900003039;900000365;M9999;0;25;7.96;1;1;;0.5
SMURSAMU_P;2019;900003039;900000365;N1220;2;;0.6;;;;
SMURSAMU_P;2019;900003039;900000365;N2120;1;;0.1;;;;
SMURSAMU_P;2019;900003039;900000365;N2223;20;;12.5;;;;
SMURSAMU_P;2019;900003039;900000365;N5140;18;4;21.18;1;;;
SMURSAMU_P;2019;900003039;900000365;N9999;41;4;34.38;;;;
SMURSAMU_P;2019;910000272;910110014;M9999;2;5;4.75;0;;;
SMURSAMU_P;2019;910000272;910110014;N2223;3;1;3.75;1;;;
SMURSAMU_P;2019;910000298;910110055;M9999;3;4;5.39;;;;
SMURSAMU_P;2019;910000298;910110055;N1220;;1;0.4;;;;
SMURSAMU_P;2019;910000298;910110055;N2120;;;0.12;;;;
SMURSAMU_P;2019;910000298;910110055;N2223;;17;9.06;;;;
SMURSAMU_P;2019;910000298;910110055;N9999;;18;9.58;;;;
SMURSAMU_P;2019;910000306;910110055;M9999;2;4;4.08;0;;;
SMURSAMU_P;2019;910000306;910110055;N5140;6;;6;;;;
SMURSAMU_P;2019;910000306;910110055;N9999;6;;6;;;;
SMURSAMU_P;2019;910000314;910002773;M9999;0;26;9.28;0;1;26;11.65
SMURSAMU_P;2019;910000314;910002773;N1220;1;0;1;;39;3;36.25
SMURSAMU_P;2019;910000314;910002773;N2120;0;0;0;;1;0;1
SMURSAMU_P;2019;910000314;910002773;N2223;11;0;11.05;;0;0;0
SMURSAMU_P;2019;910000314;910002773;N2500;1;0;0.22;;1;0;0.66
SMURSAMU_P;2019;910000314;910002773;N5140;17;0;17.41;;0;0;0
SMURSAMU_P;2019;910000314;910002773;N9999;30;0;29.68;;41;3;37.91
SMURSAMU_P;2019;910001973;910019447;M9999;5;;4.87;1;;;
SMURSAMU_P;2019;910001973;910019447;N2223;2;;2;;;;
SMURSAMU_P;2019;910001973;910019447;N2500;2;;2;;;;
SMURSAMU_P;2019;910001973;910019447;N5140;4;;4;;;;
SMURSAMU_P;2019;910001973;910019447;N9999;8;;8;0;;;
SMURSAMU_P;2019;910018423;910110055;M9999;2;8;4.29;;;;
SMURSAMU_P;2019;920100021;750712184;M9999;1;12;7.4;0;;;
SMURSAMU_P;2019;920100021;750712184;MREG;1;12;7.4;0;;;
SMURSAMU_P;2019;920100021;750712184;N2120;;1;0.3;0;;;
SMURSAMU_P;2019;920100021;750712184;N2223;5;6;8.9;0;;;
SMURSAMU_P;2019;920100021;750712184;N2500;2;0;2;;;;
SMURSAMU_P;2019;920100021;750712184;N9999;;;11.2;0;;;
SMURSAMU_P;2019;920100039;750712184;M9999;;28;14.5;1;;;
SMURSAMU_P;2019;920100039;750712184;N1220;1;0;1;1;;;
SMURSAMU_P;2019;920100039;750712184;N2120;1;0;1;0;;;
SMURSAMU_P;2019;920100039;750712184;N2223;14;0;14;0;;;
SMURSAMU_P;2019;920100039;750712184;N2500;1;0;1;;;;
SMURSAMU_P;2019;920100039;750712184;N9999;17;0;17;0;;;
SMURSAMU_P;2019;920100054;750712184;M9999;4;38;18;0;4;4;6.1
SMURSAMU_P;2019;920100054;750712184;MREG;4;35;15.8;0;4;4;6.1
SMURSAMU_P;2019;920100054;750712184;N1220;3;0;3;0;31;7;36.01
SMURSAMU_P;2019;920100054;750712184;N2120;1;0;1;0;0;1;0.3
SMURSAMU_P;2019;920100054;750712184;N2223;17;2;18.36;0;0;0;0
SMURSAMU_P;2019;920100054;750712184;N2500;3;0;3;;2;0;2
SMURSAMU_P;2019;920100054;750712184;N5140;27;0;27;0;0;0;0
SMURSAMU_P;2019;920100054;750712184;N9999;51;2;52.36;0;33;8;38.31
SMURSAMU_P;2019;930000286;930021480;M9999;2;8;5.88;0;;;
SMURSAMU_P;2019;930000286;930021480;N2120;1;;0.25;;;;
SMURSAMU_P;2019;930000286;930021480;N2223;6;;6;0;;;
SMURSAMU_P;2019;930000286;930021480;N5140;5;1;5.86;0;;;
SMURSAMU_P;2019;930000286;930021480;N9999;12;1;12.11;0;;;
SMURSAMU_P;2019;930000328;930110051;M9999;2;11;6;;;;
SMURSAMU_P;2019;930000328;930110051;N1220;;1;0.8;;;;
SMURSAMU_P;2019;930000328;930110051;N2223;6;1;5.99;;;;
SMURSAMU_P;2019;930000328;930110051;N5140;9;;9;;;;
SMURSAMU_P;2019;930000328;930110051;N9999;15;3;15.79;;;;
SMURSAMU_P;2019;930000336;930110069;M9999;3;5;5.9;1;;;
SMURSAMU_P;2019;930000336;930110069;N2120;0;1;0.1;1;;;
SMURSAMU_P;2019;930000336;930110069;N2223;7;0;7;0;;;
SMURSAMU_P;2019;930000336;930110069;N5140;6;2;7;0;;;
SMURSAMU_P;2019;930000336;930110069;N9999;14;3;16.1;;;;
SMURSAMU_P;2019;930100037;750712184;M1140;3;10;6.3;0;;;
SMURSAMU_P;2019;930100037;750712184;M9999;8;22;16.7;0;5;8;8.5
SMURSAMU_P;2019;930100037;750712184;MREG;5;12;10.4;0;5;8;8.5
SMURSAMU_P;2019;930100037;750712184;N1220;1;;1;;52;7;48.5
SMURSAMU_P;2019;930100037;750712184;N2120;1;;1;0;2;0;2
SMURSAMU_P;2019;930100037;750712184;N2223;29;7;26.23;;0;;0
SMURSAMU_P;2019;930100037;750712184;N2500;0;;0;;4;2;3
SMURSAMU_P;2019;930100037;750712184;N5140;21;2;20;;0;;
SMURSAMU_P;2019;930100037;750712184;N9999;52;9;48.23;0;58;9;53.5
SMURSAMU_P;2019;940000599;940110042;M9999;;8;5.5;1;;;
SMURSAMU_P;2019;940000599;940110042;N1220;;1;0.5;0;;;
SMURSAMU_P;2019;940000599;940110042;N2120;;;0.5;0;;;
SMURSAMU_P;2019;940000599;940110042;N5140;4;;4;0;;;
SMURSAMU_P;2019;940000599;940110042;N9999;9;2;10;0;;;
SMURSAMU_P;2019;940100027;750712184;M9999;6;26;17.7;0;4;18;12.6
SMURSAMU_P;2019;940100027;750712184;MREG;6;10;2.1;0;4;10;6
SMURSAMU_P;2019;940100027;750712184;N1220;0;;0;0;35;;35.5
SMURSAMU_P;2019;940100027;750712184;N2120;1;;1;0;;;
SMURSAMU_P;2019;940100027;750712184;N2223;23;;23;0;;;
SMURSAMU_P;2019;940100027;750712184;N2500;6;;6;;;;
SMURSAMU_P;2019;940100027;750712184;N5140;25;1;24.8;0;;;
SMURSAMU_P;2019;940100027;750712184;N9999;55;1;55.8;0;35;;35.5
SMURSAMU_P;2019;950000307;950110015;M9999;5;9;9.53;0;;;
SMURSAMU_P;2019;950000307;950110015;N1220;;1;0.51;0;;;
SMURSAMU_P;2019;950000307;950110015;N2223;10;;9.27;0;;;
SMURSAMU_P;2019;950000307;950110015;N9999;10;1;9.78;0;;;
SMURSAMU_P;2019;950000315;950001370;M9999;1;5;3.54;1;;;
SMURSAMU_P;2019;950000315;950001370;N1220;;1;0.2;1;;;
SMURSAMU_P;2019;950000315;950001370;N2120;;;;1;;;
SMURSAMU_P;2019;950000315;950001370;N2223;;10;5.59;1;;;
SMURSAMU_P;2019;950000315;950001370;N5140;6;;6.07;0;;;
SMURSAMU_P;2019;950000315;950001370;N9999;6;11;11.86;1;;;
SMURSAMU_P;2019;950000323;950013870;M9999;3;17;10.8;0;;;
SMURSAMU_P;2019;950000323;950013870;N1220;0;2;0.94;0;;;
SMURSAMU_P;2019;950000323;950013870;N2120;0;1;0.1;0;;;
SMURSAMU_P;2019;950000323;950013870;N2223;12;0;12;0;;;
SMURSAMU_P;2019;950000323;950013870;N9999;12;3;13.13;0;;;
SMURSAMU_P;2019;950000331;950110049;M9999;6;3;7.55;;;;
SMURSAMU_P;2019;950000331;950110049;N2120;;;0.15;;;;
SMURSAMU_P;2019;950000331;950110049;N2223;8;2;9.12;;;;
SMURSAMU_P;2019;950000331;950110049;N9999;8;2;9.27;;;;
SMURSAMU_P;2019;950000364;950110080;M1140;0;3;1.8;;;;
SMURSAMU_P;2019;950000364;950110080;M9999;8;15;14.56;0;6;10;9.05
SMURSAMU_P;2019;950000364;950110080;MREG;8;9;12.76;;;;
SMURSAMU_P;2019;950000364;950110080;N1220;;;;;30;;32.1
SMURSAMU_P;2019;950000364;950110080;N2120;1;;1;;1;;1
SMURSAMU_P;2019;950000364;950110080;N2223;16;1;17.88;;1;1;1.5
SMURSAMU_P;2019;950000364;950110080;N2500;;;1;;7;;4.53
SMURSAMU_P;2019;950000364;950110080;N5140;19;;18.84;;;;
SMURSAMU_P;2019;950000364;950110080;N9999;37;1;38.72;;39;1;39.13
SMURSAMU_P;2019;970100392;970100178;M9999;6;1;5.65;1;0;0;0
SMURSAMU_P;2019;970100392;970100178;N1220;1;0;0.2;;0;0;0
SMURSAMU_P;2019;970100392;970100178;N2120;1;0;0.07;;0;0;0
SMURSAMU_P;2019;970100392;970100178;N2223;15;1;5.84;1;0;0;0
SMURSAMU_P;2019;970100392;970100178;N2500;1;0;0.3;;0;0;0
SMURSAMU_P;2019;970100392;970100178;N5140;6;0;6;;0;0;0
SMURSAMU_P;2019;970100392;970100178;N9999;25;2;12.13;1;0;0;0
SMURSAMU_P;2019;970100442;970100228;M9999;8;29;8.77;1;;;
SMURSAMU_P;2019;970100442;970100228;MREG;;;;;3;29;7.42
SMURSAMU_P;2019;970100442;970100228;N1220;;;;0;23;;23
SMURSAMU_P;2019;970100442;970100228;N2120;1;;1;0;;;
SMURSAMU_P;2019;970100442;970100228;N2223;17;1;17;;;;
SMURSAMU_P;2019;970100442;970100228;N5140;19;;19;0;;;
SMURSAMU_P;2019;970100442;970100228;N9999;37;1;37;;23;;23
SMURSAMU_P;2019;970112587;970100228;M9999;5;1;5.5;1;;;
SMURSAMU_P;2019;970112587;970100228;N1220;1;;1;1;;;
SMURSAMU_P;2019;970112587;970100228;N2120;1;;1;1;;;
SMURSAMU_P;2019;970112587;970100228;N2223;6;;6;1;;;
SMURSAMU_P;2019;970112587;970100228;N2500;6;;6;;;;
SMURSAMU_P;2019;970112587;970100228;N9999;14;;14;;;;
SMURSAMU_P;2019;970211215;970211207;M9999;4;;3.48;1;12;;11.41
SMURSAMU_P;2019;970211215;970211207;MREG;;;;1;;;
SMURSAMU_P;2019;970211215;970211207;N1220;;;;;25;;24.6
SMURSAMU_P;2019;970211215;970211207;N2120;1;;1;0;;;
SMURSAMU_P;2019;970211215;970211207;N2223;13;;12.23;0;2;;1.53
SMURSAMU_P;2019;970211215;970211207;N2500;3;;3;;;;
SMURSAMU_P;2019;970211215;970211207;N5140;11;;10.94;0;1;;0.92
SMURSAMU_P;2019;970211215;970211207;N9999;28;;27.4;0;28;;28
SMURSAMU_P;2019;970211223;970211207;M9999;2;;2;;;;
SMURSAMU_P;2019;970211223;970211207;N2223;3;;3;;;;
SMURSAMU_P;2019;970211223;970211207;N9999;3;;3;;;;
SMURSAMU_P;2019;970300026;970302022;M1140;1;0;1;1;0;0;0
SMURSAMU_P;2019;970300026;970302022;M9999;21;8;7.73;1;6;0;5.96
SMURSAMU_P;2019;970300026;970302022;MREG;0;0;0;1;6;0;5.96
SMURSAMU_P;2019;970300026;970302022;N1220;0;0;0;1;13;0;12.11
SMURSAMU_P;2019;970300026;970302022;N2120;1;;0.61;1;1;;0.61
SMURSAMU_P;2019;970300026;970302022;N2223;10;1;11.6;;;;
SMURSAMU_P;2019;970300026;970302022;N2500;6;0;5.98;;;0;
SMURSAMU_P;2019;970300026;970302022;N5140;0;0;0;1;0;0;0
SMURSAMU_P;2019;970300026;970302022;N9999;33;1;33.08;1;14;;12.72
SMURSAMU_P;2019;970300083;970302121;M9999;1;0;1;1;0;0;0
SMURSAMU_P;2019;970300083;970302121;N2223;1;0;1;1;0;0;0
SMURSAMU_P;2019;970300083;970302121;N5140;1;0;1;1;0;0;0
SMURSAMU_P;2019;970300083;970302121;N9999;2;0;2;1;0;0;0
SMURSAMU_P;2019;970305637;970305629;M9999;7;13;0.6;1;;;
SMURSAMU_P;2019;970305637;970305629;N1220;6;;0.05;1;;;
SMURSAMU_P;2019;970305637;970305629;N2120;1;;0.05;1;;;
SMURSAMU_P;2019;970305637;970305629;N2223;20;;0.6;1;;;
SMURSAMU_P;2019;970305637;970305629;N2500;7;;0.4;;;;
SMURSAMU_P;2019;970305637;970305629;N9999;34;;1.1;1;;;
SMURSAMU_P;2019;970400024;970408589;M9999;11;;11;1;9;;9
SMURSAMU_P;2019;970400024;970408589;MREG;;;;;9;;9
SMURSAMU_P;2019;970400024;970408589;N1220;;;;;28;;28
SMURSAMU_P;2019;970400024;970408589;N2120;1;;1;0;;;
SMURSAMU_P;2019;970400024;970408589;N2223;22;;22;0;;;
SMURSAMU_P;2019;970400024;970408589;N5140;9;1;9.8;0;;;
SMURSAMU_P;2019;970400024;970408589;N9999;32;1;32.8;0;28;;28
SMURSAMU_P;2019;970400057;970408589;M9999;12;;12;1;;;
SMURSAMU_P;2019;970400057;970408589;N1220;1;;0.5;0;;;
SMURSAMU_P;2019;970400057;970408589;N2120;1;;1;1;;;
SMURSAMU_P;2019;970400057;970408589;N2223;12;;12;0;;;
SMURSAMU_P;2019;970400057;970408589;N9999;14;;13.5;1;;;
SMURSAMU_P;2019;970400065;970421038;M9999;4;3;5.5;1;2;0;2
SMURSAMU_P;2019;970400065;970421038;N2120;0;1;0.4;1;0;0;0
SMURSAMU_P;2019;970400065;970421038;N2223;12;0;11.7;;0;0;0
SMURSAMU_P;2019;970400065;970421038;N9999;12;1;12.1;0;0;0;0
SMURSAMU_P;2019;970400073;970403606;M9999;2;1;2.7;;0;0;0
SMURSAMU_P;2019;970400073;970403606;MREG;2;1;2.7;;0;0;0
SMURSAMU_P;2019;970400073;970403606;N1220;2;0;0.39;;0;0;0
SMURSAMU_P;2019;970400073;970403606;N2120;1;0;0.12;;0;0;0
SMURSAMU_P;2019;970400073;970403606;N2223;8;0;6.78;;0;0;0
SMURSAMU_P;2019;970400073;970403606;N9999;11;0;7.29;;0;0;0
SMURSAMU_P;2019;980500011;980500003;M9999;;;;1;;;
SMURSAMU_P;2019;980500011;980500003;MREG;;;;1;;;
SMURSAMU_P;2019;980500011;980500003;N1220;3;;2.9;0;9;;9.8
SMURSAMU_P;2019;980500011;980500003;N2120;;1;0.3;1;;;
SMURSAMU_P;2019;980500011;980500003;N2223;7;1;7.92;0;;1;0.8
SMURSAMU_P;2019;980500011;980500003;N2500;;;;;2;;0.67
SMURSAMU_P;2019;980500011;980500003;N5140;21;;19.71;0;5;;3.37
SMURSAMU_P;2019;980500011;980500003;N9999;34;2;33.41;;17;1;15.64
