AN;NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;ACTNUI_SCAN;NB_IRM;ACT_IRM;ACTNUI_IRM;NB_CAM;ACT_CAM;ACTNUI_CAM;NB_TOMO;ACT_TOMO;ACTNUI_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;ACTNUI_LITHO;NB_RADIO;ACT_RADIO;ACTNUI_RADIO;NB_VASC;ACT_VASC;ACTNUI_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A10;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;PHARMA_A19_POURCENTOUI;PHARMA_A20_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;INTTOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
2019;OCC-13;76113;CŒUR D'OCCITANIE;415;128;52;595;20399;6875;3694;30968;121015;34986;12296;168297;19;27;0;46;1230;6869;0;8099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;212;2200;65482;1525;10;285;174;98454;43;336;12544;222;1039519;133753;2;32102;371;2;2194;1;2;7325;89;1;2784;29;1;666;;;;9;89740;1135;;;;3;12;7;2;2;3;2;2;1;1;0;20;12;;2;1;;27;12;;12267;2276;325;73;5211;55;;;;;;;;;;;;222;24;46;31;50;17;;3;24;16;315;15;3;0;0;5;0;;0;0;0;20;183.09;14.04;41.13;28.09;44.53;15.97;;2.29;20.08;13.05;263.04;59;57.59;56;58;112;727;816;196;24;69;2058;26;4;396;35;23;37;46;46;9;374;973;3031;48.66;40.86;105.22;678.84;765.21;173.72;14.25;40.65;1867.41;12.8;1.93;343.25;22.42;15.88;29.54;43.37;43.67;6.69;319.25;822.92;2690.33;9;;8;;1
2019;OCC-14;76114;LOT;287;85;25;397;16220;4473;1384;22077;81731;21481;4524;107736;21;27;2;50;3792;6033;652;10477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;1187;31497;2673;13;110;51;38243;20;318;7748;218;2020052;117852;4;28916;248;1;3517;8;;;;;;;3;3748;;;;11;72136;474;;;;7;11;1;1;;0;;5;0;3;;20;1;4;2;;1;15;;5;9038;494;58;450;7734;44;;;;;;;;;;;;158;32;11;23;37;5;;;16;13;224;21;0;0;0;12;1;;;0;2;35;119.1;26.91;6.91;17.49;25.24;4.05;;;15.2;10.55;170.09;31;24.02;28;31;59;480;490;166;13;30;1297;11;1;255;11;7;25;29;44;5;192;573;1870;21.51;27.59;52.48;461.2;451.31;150.43;7.72;18.66;1190.9;7.97;1;229.37;8.03;5.51;22.28;27.41;39.34;5;173.95;514.35;1705.25;7;;6;;1
2019;OI-01;04101;OCÉAN INDIEN;1342;349;354;2045;74977;19516;28634;123127;424480;99259;108422;632161;128;91;10;229;12437;16499;2059;30995;332;30;;362;242;10;;252;3882;67;;3949;60;76;;136;8107;6563;;14670;;;;;;;2547;71;;2606;15268;9268;1687;25670;18846;9992;1730;30055;98;1486;28505;14573;45;95;28;27089;;;;;5670626;846114;7;111846;2471;6;35089;241;3;14813;;1;3010;;1;;;;;21;175259;2445;4;5830;51;6;39;5;6;4;5;;5;;9;;64;9;;8;2;;74;1;;42709;12020;2114;1387;15868;328;;;;;;;;;;;;895;173;112;165;192;75;118;13;60;67;1345;4;0;0;0;3;0;0;0;0;0;7;811.03;161.62;106.63;151.06;182.18;73.85;109.31;12.13;56.65;66.1;1237.4;565;457.94;398;233;503;3052;2475;766;148;208;7783;31;6;1383;195;114;123;265;176;39;1193;3411;11194;368.05;226.01;473.23;2970.14;2390.46;729.72;139.37;186.21;7483.19;32.25;6;1340.34;185.05;107.36;119.98;257.51;167.22;37.84;1155.57;3301.76;10784.95;11;6;4;1;
2019;PACA-01;93101;VAUCLUSE;848;202;134;1184;48286;10083;10030;68399;265431;52909;33404;351744;51;42;0;93;5500;8499;0;13999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;390;4273;122249;4266;13;200;186;71366;;;;;385869;1792;5;48745;;3;8899;;3;9300;;1;4964;;2;104;;;;18;136021;310;1;961;9;9;18;3;5;1;4;0;4;0;7;0;38;4;3;7;3;1;49;9;4;17930;5183;2698;604;8910;87;;;;;;;;;;;;431;130;53;42;111;36;1;3;37;19;602;40;20;;0;0;0;;0;0;0;40;316.37;100.64;41.09;32.85;76.95;23.93;0.1;1.5;31.46;16.47;442.85;114;103.1;140;115;255;1183;1267;561;51;99;3671;24;2;711;56;35;70;95;89;27;611;1685;5356;127.68;110.09;237.28;1087.74;1183.14;515.68;31.75;79.41;3372.77;22.48;2;650.34;46.84;31.3;61.13;87.89;82.18;24.99;572.36;1550.21;4922.98;14;;13;;1
2019;PACA-02;93102;VAR;1121;275;159;1555;71432;17002;11803;100237;359907;75916;39280;475103;101;59;5;165;8702;10818;2344;21864;381;28;;409;377;27;;404;4869;457;;5326;181;120;;301;30656;14380;;45036;3;0;3;62;0;62;1683;84;24;1307;9611;3545;1949;10302;18307;5983;1987;25951;226;1803;70383;3466;18;231;125;80016;;;;;4522585;1195610;8;97968;1369;6;40194;235;5;9809;;1;4830;;3;2956;1;15;;17;160821;3497;4;6273;8;21;23;2;4;2;6;2;16;1;5;0;54;7;1;8;1;0;64;0;0;26816;6310;2695;587;18099;91;;;;;;;;;;;;710;251;57;89;160;52;95;5;57;38;1065;11;8;0;0;1;1;0;0;0;0;12;525.31;191.67;52.21;76.01;118.06;36.33;78.5;2.5;47.31;31.48;803.16;166;152.22;180;195;277;2216;1723;829;146;155;5721;34;7;1075;167;99;92;153;155;28;842;2553;8274;165.03;185.03;265.13;2129.37;1632.95;796.02;125.34;126.25;5425.12;33.31;6.71;1030.62;146;87.2;84.95;146.5;151.22;25.15;803.71;2428.17;7853.29;14;;12;1;1
2019;PACA-03;93103;ALPES-DE-HAUTE-PROVENCE;264;71;36;371;12893;3550;1775;18218;82905;14672;5455;103032;28;26;1;55;420;4847;317;5584;120;2;;122;110;;;110;1095;;;1095;64;32;;96;17568;3667;;21235;;;;;;;585;;;585;4269;1489;;5758;5091;1620;;6711;92;1032;26938;0;;30;12;10849;;;;;;;3;13189;228;2;2013;2;;;;;;;;;1;47;;4;36612;487;;;;2;8;8;3;3;0;0;1;1;1;1;13;13;;2;2;;17;17;;5931;772;13;0;4254;171;;;;;;;;;;;;118;37;18;19;34;9;20;1;11;4;188;24;24;0;0;0;0;;;0;0;24;89.72;30.89;13.85;15.51;23.76;5.89;16.64;0.08;9.49;3.27;142.96;15;15.58;32;43;40;527;361;208;45;37;1293;14;1;208;26;15;17;13;18;2;212;511;1804;27.13;39.19;39.4;484.37;318.75;172.37;33.48;29.35;1144.04;9.43;1;184.44;20.74;12.87;15.38;10.97;18.32;1.35;182.99;444.62;1588.66;8;;8;;
2019;PACA-04;93104;BOUCHES-DU-RHÔNE;2478;1045;330;3853;149640;46099;22926;218665;794915;242657;93462;1131034;360;164;60;584;57137;25324;10430;92891;1102;28;40;1170;993;22;40;1055;10654;223;285;11162;578;196;39;813;98583;20780;7261;126624;29;0;29;306;0;306;6387;162;184;8010;46119;13037;5191;60656;42651;14027;5829;73125;420;4288;127768;5435;18;449;254;155291;180;2414;50520;1621;13315197;1143361;18;223145;1785;14;72786;203;9;18442;0;3;14177;0;6;5899;2;156;;50;416900;4013;7;12904;52;21;104;39;14;8;16;1;15;1;8;0;157;49;0;25;4;0;198;27;0;88768;12850;7172;3830;46612;1094;;;;;;;;;;;;1793;450;49;268;521;124;333;76;230;143;3096;17;0;;0;6;1;0;0;0;0;23;1268.73;351.94;40.31;244.19;314.71;73.08;281.76;37.14;178.4;100.29;2181.03;1122;1119.12;358;523;990;6385;4263;2103;466;468;15556;86;15;2646;432;248;292;611;564;81;2766;7493;23049;323.33;520.98;930.91;6057.8;4022.24;2001.64;420.11;361.82;14638.83;82.79;16.06;2448.45;391.18;224.03;270.88;578.07;547.67;79.94;2669.32;7084.36;21723.19;22;5;12;4;1
2019;PACA-05;93105;ALPES MARITIMES;1446;520;152;2118;76606;29694;12448;118748;435807;135759;46449;618015;155;103;21;279;14333;20951;1787;37071;249;;;249;241;;;241;2345;0;;2345;85;20;;105;15152;2185;;17337;4;;4;19;;19;1465;2;;837;9807;3255;80;8509;11450;3291;80;14762;490;4283;153339;3248;5;276;142;93449;40;281;10502;181;7085980;642066;11;123070;1414;10;44129;54;1;5382;0;1;4152;2;2;2304;1;171;;26;240821;2289;5;10360;33;14;54;5;5;2;10;0;10;0;3;0;82;7;0;12;1;0;101;0;0;54790;7282;4197;1840;24832;595;;;;;;;;;;;;865;224;37;120;266;52;82;14;76;93;1396;28;17;0;0;11;5;0;0;0;0;39;643.74;166.6;32.02;103.95;183.53;44.22;65.54;5.56;71.61;74.02;1044;391;373.23;175;204;338;2342;2487;1029;152;244;6971;47;5;1446;121;48;129;330;236;14;1502;3830;10801;151.43;179.77;305.45;2178.19;2293.12;949.97;111.99;173.76;6343.68;39.63;5;1287.32;105.64;42.04;108.71;310.31;221.06;11.71;1339.7;3429.08;9772.76;19;5;12;;2
2019;PACA-06;93106;ALPES DU SUD;283;82;27;392;16976;6079;2502;25557;86777;21479;7815;116071;27;19;3;49;518;5201;112;5831;116;8;;124;92;8;;100;1744;417;;2161;30;21;;51;5276;3111;;8387;3;;3;106;;106;764;131;;677;3495;1016;;3672;4209;1224;;5433;103;1045;32531;2132;10;135;77;46817;40;343;9300;233;1052076;200069;3;23544;162;1;6576;1;1;3231;;;;;1;498;1;68;;11;57878;462;;;;2;8;1;2;;0;;1;;0;;11;1;0;3;;;19;;;10416;1021;50;1;4948;74;;;;;;;;;;;;232;75;39;34;41;10;15;;19;13;320;0;0;0;0;0;0;0;;0;0;0;185.6;61.59;33.51;29.19;37.25;8.69;14.12;;15.57;12.08;264.62;34;29.9;38;47;74;719;500;224;36;51;1689;13;2;345;39;15;40;45;66;3;356;909;2598;33.46;46.85;67.24;645.09;441.95;205.64;23.96;37.89;1502.08;10.83;1.9;308.76;31.12;11.4;33.64;41.69;58.04;3.58;333.2;822.76;2324.84;7;;7;;
2019;PDL-01;52101;LOIRE ATLANTIQUE;1558;461;167;2186;90050;24396;12818;127264;519108;129857;49750;698715;186;70;23;279;37857;17906;4244;60007;740;43;;783;625;21;;646;10603;827;0;11430;348;197;20;565;42004;15595;3268;60867;28;22;50;6684;30;6714;5652;150;0;5791;26291;6982;2205;28404;32728;8307;2307;42783;900;8312;283489;28335;122;594;323;199643;47;2681;24837;951;7972753;568210;10;64553;1217;8;27973;330;6;17003;63;2;3725;153;3;5728;;;;26;257042;3260;7;14480;73;10;56;8;3;3;8;1;7;0;3;0;77;12;1;12;5;0;99;19;0;54335;7374;4198;2527;19673;840;;;;;;;;;;;;1056;294;44;123;207;50;195;67;161;81;1767;4;2;;;3;1;;;;;7;793.61;210.7;40.6;119.76;152.7;34.71;165.07;30.42;111.77;61.1;1314.67;694;689.77;216;333;561;4437;3445;1004;242;411;10649;55;12;1526;254;163;149;329;230;21;2225;4801;15450;181.79;313.59;514.13;4118.79;3153.02;931.05;167.43;307.78;9687.58;47.61;11.95;1374.65;197.05;123.59;124.16;314.59;215.59;19.81;2049.13;4354.54;14042.12;27;7;17;2;1
2019;PDL-02;52102;MAINE ET LOIRE;1142;330;144;1616;63334;18724;10620;92678;367568;83825;39234;490627;141;62;16;219;14677;13088;2887;30652;394;19;;413;358;18;;376;5267;211;;5478;284;86;;370;20594;6476;;27070;12;2;14;1765;12;1777;3130;150;0;3279;13756;4406;883;18802;17437;5022;922;22962;479;4605;147507;12320;46;189;133;64196;;;;;5494148;366519;7;69384;1122;4;25281;77;4;11055;0;2;3139;0;1;1593;;;;20;223641;1249;4;5318;32;9;36;6;5;5;3;2;12;2;1;0;57;15;5;10;6;1;81;18;6;37232;5906;2739;2088;15888;324;;;;;;;;;;;;695;187;37;77;146;39;113;7;103;60;1124;25;25;;;2;;;;;;27;551.52;126.85;30.59;71.4;130.89;33.31;91.8;2.9;86.59;48.34;912.04;488;447.26;163;195;326;2833;2257;607;154;211;6746;42;5;1071;146;76;104;262;158;20;1256;3064;9810;148.34;193.56;304.46;2648.63;2116.79;580.94;113.67;161.43;6267.82;37.89;5.57;968.32;127.52;68.38;90.5;247.58;149.58;17.84;1142.15;2786.95;9054.77;14;2;10;1;1
2019;PDL-03;52103;MAYENNE ET HAUT-ANJOU;496;118;66;680;24209;5253;3660;33122;160330;24591;13218;198139;16;49;1;66;3151;8101;577;11829;213;8;;221;198;8;;206;1691;309;;2000;100;23;;123;21343;2749;;24092;8;;8;353;;353;1038;86;291;428;5388;834;;1364;7110;926;267;7755;340;3078;109671;10984;47;188;95;64723;51;641;18847;475;;;3;30747;195;2;7864;0;;;;;;;3;2429;;;;14;89282;906;1;1762;11;7;15;2;3;2;1;0;3;;0;0;22;4;;3;1;1;36;14;14;11843;2205;1263;3;8213;32;;;;;;;;;;;;226;69;38;14;59;20;28;2;18;15;348;48;42;0;0;4;0;0;;0;0;52;153.22;36.79;30.49;10.81;36.22;11.73;17.83;1.6;16.03;10.74;235.64;81;61.78;67;68;117;1084;1096;325;67;95;2919;24;3;515;48;26;49;46;51;11;597;1344;4263;59.86;60.24;108.66;1025.2;1011.98;284.74;48.48;72.38;2671.54;21.08;3;466.24;40.38;24.47;45.6;43.31;49.32;9.75;548.66;1227.34;3898.88;11;;9;;2
2019;PDL-04;52104;SARTHE;840;207;97;1144;49461;11568;6630;67659;274593;51169;25555;351317;50;59;12;121;6132;13785;2114;22031;261;11;0;272;236;9;0;245;3763;118;0;3881;158;0;0;158;28301;0;0;28301;0;0;0;0;0;0;2383;86;0;2466;13115;4287;966;17217;15976;4433;966;20957;288;2594;94331;0;0;325;144;115083;30;342;5368;217;1865638;518402;5;41341;508;2;12467;57;2;14900;17;1;7588;3;4;6296;;;;17;142594;1587;3;1483;4;9;24;3;2;1;4;;6;;1;;37;4;5;5;3;1;45;5;9;27714;3265;1359;631;9901;100;;;;;;;;;;;;348;80;55;34;106;19;42;3;45;27;571;2;;;;2;;;;;;4;260.44;59.84;40.72;31.15;70.08;12.71;37.83;1.9;36.92;18.35;425.52;190;183.98;107;153;168;1786;1482;499;101;103;4399;30;6;913;85;58;75;105;98;10;951;2273;6672;93.31;138.68;157.69;1635.65;1313.47;444.4;72.99;78.73;3934.92;26.19;5.71;827.87;70.39;46.32;61.58;101.12;91.85;10.74;878.89;2074.34;6009.26;11;;8;1;2
2019;PDL-05;52105;VENDÉE;972;189;104;1265;54990;10493;7278;72761;320943;47051;25073;393067;86;49;12;147;10751;9637;2210;22598;359;35;;394;340;29;;369;5016;1180;;6196;227;115;;342;31196;10016;;41212;0;;0;0;;0;2804;147;;2943;11128;3780;;14908;14800;4553;;19170;515;5208;171643;7315;23;348;210;121290;;;;;2549821;211235;6;87037;790;3;12858;17;2;10112;8;1;2613;2;3;11470;1;24;;21;170816;1906;1;3639;;6;22;2;3;1;2;0;4;0;1;0;32;3;4;4;1;1;38;4;3;21659;3717;1888;797;14344;235;;;;;;;;;;;;622;273;33;54;90;35;48;2;58;26;846;0;0;;0;0;0;0;0;0;0;0;406.59;185.59;18.25;36.04;65.18;26.67;43.65;0.62;36.52;18.07;570.63;164;171.49;124;168;141;2291;1991;583;120;159;5577;33;3;863;124;55;111;104;187;22;923;2370;7947;101.83;150.88;130.76;1995.53;1686.79;498.07;78.31;116.67;4758.84;28.27;3;760.04;99.11;40.88;75.19;93.97;161.36;18.78;860.16;2099.88;6858.72;17;;12;1;4
