BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2019;640780755;640780417;9999;;;1.41;;1.41;2;22.15;0;52.06;11.24;0.95;1.22;4.09;93.71;0.5;0.92;1.42;1;;97.54
Q24;2019;640780904;750721334;2000;0.6;;2.77;;3.37;1.6;5.71;0.86;15.73;2.64;1.36;;4.62;32.52;4.45;0.4;4.85;;0.86;41.6
Q24;2019;640780904;750721334;2400;0.6;;2.77;;3.37;1.6;5.71;0.86;15.73;2.64;1.36;;4.62;32.52;4.45;0.4;4.85;;0.86;41.6
Q24;2019;640780904;750721334;9999;0.6;;2.77;;3.37;1.6;5.71;0.86;15.73;2.64;1.36;;4.62;32.52;4.45;0.4;4.85;;0.86;41.6
Q24;2019;640780938;640000451;1000;0.5;;21.7;;22.2;;;;;;;;;;;;;;;22.2
Q24;2019;640780938;640000451;2000;;;;;;1.8;49.6;;38.78;17.25;0.42;;2.25;110.1;;1;1;4.71;4.46;120.27
Q24;2019;640780938;640000451;2100;;;;;;1.8;49.6;;38.78;17.25;0.42;;2.25;110.1;;1;1;4.71;4.46;120.27
Q24;2019;640780938;640000451;9999;0.5;;21.7;;22.2;1.8;49.6;;38.78;17.25;0.42;;2.25;110.1;;1;1;4.71;4.46;142.47
Q24;2019;640780946;640000469;1000;3.44;0;24.59;;28.03;;;;;;;;;;;;;;7.8;35.83
Q24;2019;640780946;640000469;2000;;;;;;5;90.75;5.01;59.37;20.47;1.2;14.81;1;197.61;;2;2;4.65;;204.26
Q24;2019;640780946;640000469;2100;;;;;;5;90.75;5.01;59.37;20.47;1.2;14.81;1;197.61;;2;2;4.65;;204.26
Q24;2019;640780946;640000469;9999;3.44;0;24.59;;28.03;5;90.75;5.01;59.37;20.47;1.2;14.81;1;197.61;;2;2;4.65;7.8;240.09
Q24;2019;640780987;640000493;1000;0.75;;7.93;;8.68;;;;;;;;;;;;;;;8.68
Q24;2019;640780987;640000493;2000;;0.25;;;0.25;1.5;13.88;1.25;8.24;3;;;;27.87;;;;5.18;;33.3
Q24;2019;640780987;640000493;2100;;0.25;;;0.25;1.5;13.88;1.25;8.24;3;;;;27.87;;;;5.18;;33.3
Q24;2019;640780987;640000493;9999;0.75;0.25;7.93;;8.93;1.5;13.88;1.25;8.24;3;;;;27.87;;;;5.18;;41.98
Q24;2019;640781175;640790374;2000;0.15;;0.15;;0.3;;0.14;;;;0.08;;0.08;0.3;0.92;;0.92;;;1.52
Q24;2019;640781175;640790374;2400;0.15;;0.15;;0.3;;0.14;;;;0.08;;0.08;0.3;0.92;;0.92;;;1.52
Q24;2019;640781175;640790374;9999;0.15;;0.15;;0.3;;0.14;;;;0.08;;0.08;0.3;0.92;;0.92;;;1.52
Q24;2019;640781225;640000568;1000;1;1;19.33;;21.33;;;;;;;;;;;;;1.61;;22.94
Q24;2019;640781225;640000568;2000;;;;;;2.95;57.26;;30.29;18.03;;;1.63;110.16;;1.17;1.17;;3.59;114.92
Q24;2019;640781225;640000568;2100;;;;;;2.45;51.23;;26.78;15.53;;;1.03;97.02;;0.57;0.57;;2.59;100.18
Q24;2019;640781225;640000568;2400;;;;;;0.5;6.03;;3.51;2.5;;;0.6;13.14;;0.6;0.6;;1;14.74
Q24;2019;640781225;640000568;9999;1;1;19.33;;21.33;2.95;57.26;;30.29;18.03;;;1.63;110.16;;1.17;1.17;1.61;3.59;137.86
Q24;2019;640781308;640000618;1000;1;;7;;8;;;;;8.67;;;;8.67;;;;;1;17.67
Q24;2019;640781308;640000618;2000;;;6.19;;6.19;;12.67;;0.68;;;;4.4;17.75;;0.1;0.1;;;24.04
Q24;2019;640781308;640000618;2100;;;6.19;;6.19;;12.67;;0.68;;;;4.4;17.75;;0.1;0.1;;;24.04
Q24;2019;640781308;640000618;9999;1;;13.19;;14.19;;12.67;;0.68;8.67;;;4.4;26.42;;0.1;0.1;;1;41.71
Q24;2019;640781332;640017612;2000;1;1;9.92;;11.92;2;49.38;;2;10.73;0.18;;0.33;64.62;;1;1;1;2;80.54
Q24;2019;640781332;640017612;2100;1;1;9.92;;11.92;2;49.38;;2;10.73;0.18;;0.33;64.62;;1;1;1;2;80.54
Q24;2019;640781332;640017612;9999;1;1;9.92;;11.92;2;49.38;;2;10.73;0.18;;0.33;64.62;;1;1;1;2;80.54
Q24;2019;640781365;920030269;2000;1;;8;;9;1;28.43;;7.64;14.73;2.5;;2.31;56.61;;;;;2;67.61
Q24;2019;640781365;920030269;2200;1;;8;;9;1;28.43;;7.64;14.73;2.5;;2.31;56.61;;;;;2;67.61
Q24;2019;640781365;920030269;9999;1;;8;;9;1;28.43;;7.64;14.73;2.5;;2.31;56.61;;;;;2;67.61
Q24;2019;640786281;640791976;2000;0.2;;2.3;;2.5;0.57;6.98;0;20.84;5.05;0.13;0;1.06;34.63;0;0;0;0.45;10.15;47.73
Q24;2019;640786281;640791976;2500;0.2;;2.3;;2.5;0.57;6.98;0;20.84;5.05;0.13;0;1.06;34.63;;;;0.45;10.15;47.73
Q24;2019;640786281;640791976;9999;0.2;;2.3;;2.5;0.57;6.98;0;20.84;5.05;0.13;0;1.06;34.63;0;0;0;0.45;10.15;47.73
Q24;2019;640787149;640001681;1000;1;;8.5;;9.5;;;;;;;;;;;;;0.46;3.26;13.22
Q24;2019;640787149;640001681;2000;;;;;;2.08;9.52;;12.99;15.12;1.03;;17.34;58.08;;0.5;0.5;;;58.58
Q24;2019;640787149;640001681;2400;;;;;;2.08;9.52;;12.99;15.12;1.03;;17.34;58.08;;0.5;0.5;;;58.58
Q24;2019;640787149;640001681;9999;1;;8.5;;9.5;2.08;9.52;;12.99;15.12;1.03;;17.34;58.08;;0.5;0.5;0.46;3.26;71.8
Q24;2019;640787156;640001699;1000;1;;4.51;;5.51;;;;;;;;;;;;;;;5.51
Q24;2019;640787156;640001699;2000;;;;;;0.89;14.69;;15.92;5.77;0.2;;0.2;37.67;;0.3;0.3;0.5;2.57;41.04
Q24;2019;640787156;640001699;2100;;;;;;0.33;4.95;;4.74;1.48;;;;11.5;;;;0.16;0.83;12.49
Q24;2019;640787156;640001699;2400;;;;;;0.56;9.74;;11.18;4.29;0.2;;0.2;26.17;;0.3;0.3;0.34;1.74;28.55
Q24;2019;640787156;640001699;9999;1;;4.51;;5.51;0.89;14.69;;15.92;5.77;0.2;;0.2;37.67;;0.3;0.3;0.5;2.57;46.55
Q24;2019;640787172;640001715;1000;0.71;;10.36;;11.07;;;;;;;;;;;;;;3.77;14.84
Q24;2019;640787172;640001715;2000;;;;;;;;;;;0.24;;;0.24;;;;26.3;3;29.54
Q24;2019;640787172;640001715;2100;;;;;;;;;;;0.24;;;0.24;;;;26.3;3;29.54
Q24;2019;640787172;640001715;9999;0.71;;10.36;;11.07;;;;;;0.24;;;0.24;;;;26.3;6.77;44.38
Q24;2019;640789426;640003497;2000;1;;4.18;;5.18;1;10.45;;13.59;11;0.5;;0.8;37.34;;0.8;0.8;0.79;1.4;45.51
Q24;2019;640789426;640003497;2400;1;;4.18;;5.18;1;10.45;;13.59;11;0.5;;0.8;37.34;;0.8;0.8;0.79;1.4;45.51
Q24;2019;640789426;640003497;9999;1;;4.18;;5.18;1;10.45;;13.59;11;0.5;;0.8;37.34;;0.8;0.8;0.79;1.4;45.51
Q24;2019;640789624;640016614;2000;0.24;;0.9;;1.14;0.61;4.49;;8.9;5.29;0.04;;1.67;21;;0.22;0.22;;1.29;23.65
Q24;2019;640789624;640016614;2400;0.24;;0.9;;1.14;0.61;4.49;;8.9;5.29;0.04;;1.67;21;;0.22;0.22;;1.29;23.65
Q24;2019;640789624;640016614;9999;0.24;;0.9;;1.14;0.61;4.49;;8.9;5.29;0.04;;1.67;21;;0.22;0.22;;1.29;23.65
Q24;2019;640789640;640000113;2000;;;2;;2;1;32.42;;15.84;4.24;1;;1;55.5;;0.8;0.8;;5.9;64.2
Q24;2019;640789640;640000113;2100;;;2;;2;1;32.42;;15.84;4.24;1;;1;55.5;;0.8;0.8;;5.9;64.2
Q24;2019;640789640;640000113;9999;;;2;;2;1;32.42;;15.84;4.24;1;;1;55.5;;0.8;0.8;;5.9;64.2
Q24;2019;640789699;640003570;2000;1.85;;6.43;0;8.28;2.99;65.75;0;20.3;0;1.04;0;0.23;90.31;0;1.32;1.32;0;1.55;101.46
Q24;2019;640789699;640003570;2300;1.85;;6.43;0;8.28;2.99;65.75;0;20.3;0;1.04;0;0.23;90.31;0;1.32;1.32;0;1.55;101.46
Q24;2019;640789699;640003570;9999;1.85;;6.43;0;8.28;2.99;65.75;0;20.3;0;1.04;0;0.23;90.31;0;1.32;1.32;0;1.55;101.46
Q24;2019;640790150;750712184;1000;2.89;1.05;36.68;0;40.62;4.34;4.46;0.02;27.52;3.92;2.87;0.03;3.5;46.66;5.38;13.22;18.6;0.23;88.45;194.56
Q24;2019;640790150;750712184;2000;0.94;0;0.89;0;1.83;9.69;87.63;0;285.39;23.01;0.06;0.02;17.13;422.93;1;0;1;4.39;7.27;437.42
Q24;2019;640790150;750712184;2400;0.94;0;0.89;0;1.83;9.69;87.63;0;285.39;23.01;0.06;0.02;17.13;422.93;1;0;1;4.39;7.27;437.42
Q24;2019;640790150;750712184;9999;3.83;1.05;37.57;0;42.45;14.03;92.09;0.02;312.91;26.93;2.93;0.05;20.63;469.59;6.38;13.22;19.6;4.62;95.72;631.98
Q24;2019;640792305;640000626;1000;0.24;;1.2;;1.44;;;;;;;;;;;;;;2.25;3.69
Q24;2019;640792305;640000626;2000;;;;;;0.35;3.62;;2.75;5.06;;;0.18;11.96;;;;;;11.96
Q24;2019;640792305;640000626;2400;;;;;;0.35;3.62;;2.75;5.06;;;0.18;11.96;;;;;;11.96
Q24;2019;640792305;640000626;9999;0.24;;1.2;;1.44;0.35;3.62;;2.75;5.06;;;0.18;11.96;;;;;2.25;15.65
Q24;2019;650000045;650780158;1000;1;1;22.02;0;24.02;3.45;8.9;0.11;16.14;6.2;0;0;0.05;34.85;0;0;0;0.44;80.69;140
Q24;2019;650000045;650780158;2000;0;0;33.96;0;33.96;9.51;116.89;11.35;108.59;16.15;0;0;9.29;271.78;0.35;0.98;1.33;23.78;7.5;338.35
Q24;2019;650000045;650780158;2100;0;0;31.4;0;31.4;7.78;92.49;11.35;67.14;12.19;0;0;4.01;194.96;0;0.58;0.58;23.78;7.5;258.22
Q24;2019;650000045;650780158;2300;0;0;0;0;0;0;0.77;0;2.52;0;0;0;0;3.29;0;0;0;0;0;3.29
Q24;2019;650000045;650780158;2400;0;0;2;0;2;1;14.15;0;23.47;1.51;0;0;5.1;45.23;0;0;0;0;0;47.23
Q24;2019;650000045;650780158;2500;0;0;0.56;0;0.56;0.73;9.48;0;15.46;2.45;0;0;0.18;28.3;0.35;0.4;0.75;0;0;29.61
Q24;2019;650000045;650780158;9999;1;1;55.98;0;57.98;12.96;125.79;11.46;124.73;22.35;0;0;9.34;306.63;0.35;0.98;1.33;24.22;88.19;478.35
Q24;2019;650000052;650780166;1000;;;23.15;;23.15;1.49;2.86;;4.72;6.29;0.11;;2.38;17.85;0.06;0.96;1.02;0.17;74.3;116.49
Q24;2019;650000052;650780166;2000;;;20.6;;20.6;9.48;90.52;;115.21;29.55;4.85;;38.85;288.46;6.3;2;8.3;9.09;4.35;330.8
Q24;2019;650000052;650780166;2100;;;9.78;;9.78;2.25;27.33;;12.78;5.34;3.4;;1.68;52.78;;0.04;0.04;9.09;0.08;71.77
Q24;2019;650000052;650780166;2400;;;10.82;;10.82;7.23;63.19;;102.43;24.21;1.45;;37.17;235.68;6.3;1.96;8.26;;4.27;259.03
Q24;2019;650000052;650780166;9999;;;43.75;;43.75;10.97;93.38;;119.93;35.84;4.96;;41.23;306.31;6.36;2.96;9.32;9.26;78.65;447.29
Q24;2019;650000060;650780174;2000;0.04;;28.15;;28.19;28.85;327.39;0.92;48.56;54.47;28.28;;6.95;495.42;18.83;18.63;37.46;0.86;12.97;574.9
Q24;2019;650000060;650780174;2200;;;27.25;;27.25;27.44;315.89;0.92;17.59;44.89;27.97;;5.56;440.26;18.59;17.9;36.49;0.86;12.97;517.83
Q24;2019;650000060;650780174;2400;;;0.4;;0.4;0.5;5.28;;9.15;3;0.1;;1.12;19.15;0.24;0.54;0.78;;;20.33
Q24;2019;650000060;650780174;2500;0.04;;0.5;;0.54;0.91;6.22;;21.82;6.58;0.21;;0.27;36.01;;0.19;0.19;;;36.74
Q24;2019;650000060;650780174;9999;0.04;;28.15;;28.19;28.85;327.39;0.92;48.56;54.47;28.28;;6.95;495.42;18.83;18.63;37.46;0.86;12.97;574.9
Q24;2019;650000078;650780190;1000;1;;11.13;;12.13;;;;;;;;;;;;;2;25.28;39.41
Q24;2019;650000078;650780190;2000;;;;;;3.8;28.82;;32.8;9.1;1.03;;7.53;83.08;1.8;1.8;3.6;;;86.68
Q24;2019;650000078;650780190;2400;;;;;;3.8;28.82;;32.8;9.1;1.03;;7.53;83.08;1.8;1.8;3.6;;;86.68
Q24;2019;650000078;650780190;9999;1;;11.13;;12.13;3.8;28.82;;32.8;9.1;1.03;;7.53;83.08;1.8;1.8;3.6;2;25.28;126.09
Q24;2019;650000417;650783160;1000;6;0.1;84.95;;91.05;2.79;20.24;2.18;29.94;6.08;;0.8;3.6;65.63;1.9;5.62;7.52;2.08;131.71;297.99
Q24;2019;650000417;650783160;2000;;;96.85;;96.85;19.43;277.25;51.82;264.68;47.86;4.99;23.91;12.06;702;0.82;0.69;1.51;83.75;24.76;908.87
Q24;2019;650000417;650783160;2100;;;96.85;;96.85;19.43;277.25;51.82;264.68;47.86;4.99;23.91;12.06;702;0.82;0.69;1.51;83.75;24.76;908.87
Q24;2019;650000417;650783160;9999;6;0.1;181.8;;187.9;22.22;297.49;54;294.62;53.94;4.99;24.71;15.66;767.63;2.72;6.31;9.03;85.83;156.47;1206.86
Q24;2019;650002579;650000243;2000;;0.5;28.6;;29.1;7;68;12.8;56.8;29.69;;;;174.29;;;;3;3;209.39
Q24;2019;650002579;650000243;2100;;0.5;28.6;;29.1;6;61;12.8;44.8;26.19;;;;150.79;;;;3;3;185.89
Q24;2019;650002579;650000243;2400;;;;;;1;7;;12;3.5;;;;23.5;;;;;;23.5
Q24;2019;650002579;650000243;9999;;0.5;28.6;;29.1;7;68;12.8;56.8;29.69;;;;174.29;;;;3;3;209.39
Q24;2019;650004799;650003148;2000;1.8;;;;1.8;1;1;;2;;;;;4;;;;;;5.8
Q24;2019;650004799;650003148;2300;1.8;;;;1.8;1;1;;2;;;;;4;;;;;;5.8
Q24;2019;650004799;650003148;9999;1.8;;;;1.8;1;1;;2;;;;;4;;;;;;5.8
Q24;2019;650005044;310000633;2000;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650005044;310000633;2100;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650005044;310000633;9999;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650780141;650783160;1000;0.01;;;;0.01;0.02;;;;0.97;;;;0.99;;;;;3.18;4.18
Q24;2019;650780141;650783160;2000;0.11;;2.19;;2.3;1.54;20.45;;40.14;11.22;0.5;;2.36;76.21;0.24;0.5;0.74;;2.52;81.77
Q24;2019;650780141;650783160;2400;;;1.37;;1.37;1.08;9.38;;17.35;4.54;;;2.36;34.71;;0.5;0.5;;;36.58
Q24;2019;650780141;650783160;2500;0.11;;0.82;;0.93;0.46;11.07;;22.79;6.68;0.5;;;41.5;0.24;;0.24;;2.52;45.19
Q24;2019;650780141;650783160;9999;0.12;;2.19;;2.31;1.56;20.45;;40.14;12.19;0.5;;2.36;77.2;0.24;0.5;0.74;;5.7;85.95
Q24;2019;650780182;650783160;1000;;;;;;;;;;;;;;;;;;;3.3;3.3
Q24;2019;650780182;650783160;2000;0.12;;3.5;;3.62;2.5;39.57;;66.6;21.53;0.5;;4.69;135.39;0.3;0.5;0.8;;3.09;142.9
Q24;2019;650780182;650783160;2100;;;;;;;0.48;;;;;;;0.48;;0.2;0.2;;;0.68
Q24;2019;650780182;650783160;2400;;;2.04;;2.04;0.87;10.48;;23.66;7;;;3.19;45.2;;0.3;0.3;;;47.54
Q24;2019;650780182;650783160;2500;0.12;;1.46;;1.58;1.63;28.61;;42.94;14.53;0.5;;1.5;89.71;0.3;;0.3;;3.09;94.68
Q24;2019;650780182;650783160;9999;0.12;;3.5;;3.62;2.5;39.57;;66.6;21.53;0.5;;4.69;135.39;0.3;0.5;0.8;;6.39;146.2
Q24;2019;650780323;650000128;2000;1;;4.7;;5.7;1;5.56;;1;6.25;1.1;;1.7;16.61;15.17;0.4;15.57;;5;42.88
Q24;2019;650780323;650000128;2400;1;;4.7;;5.7;1;5.56;;1;6.25;1.1;;1.7;16.61;15.17;0.4;15.57;;5;42.88
Q24;2019;650780323;650000128;9999;1;;4.7;;5.7;1;5.56;;1;6.25;1.1;;1.7;16.61;15.17;0.4;15.57;;5;42.88
Q24;2019;650780398;750005068;1000;2.97;;11.34;;14.31;;1;;;;;;;1;;;;;24.79;40.1
Q24;2019;650780398;750005068;2000;;;2.61;;2.61;2.72;21.24;;28.6;12.89;0.7;;11.49;77.64;5.36;1.69;7.05;2.15;1.9;91.35
Q24;2019;650780398;750005068;2400;;;2.61;;2.61;2.72;21.24;;28.6;12.89;0.7;;11.49;77.64;5.36;1.69;7.05;2.15;1.9;91.35
Q24;2019;650780398;750005068;9999;2.97;;13.95;;16.92;2.72;22.24;;28.6;12.89;0.7;;11.49;78.64;5.36;1.69;7.05;2.15;26.69;131.45
Q24;2019;650780679;650000243;2000;0.5;0.5;18.9;;19.9;6;88.53;2.5;65.3;24;1;8.94;;196.27;0.8;1;1.8;5;3.5;226.47
Q24;2019;650780679;650000243;2100;0.5;0.5;18.9;;19.9;5.7;87.23;2.5;65.3;24;1;8.94;;194.67;0.8;1;1.8;5;3.5;224.87
Q24;2019;650780679;650000243;2400;;;;;;0.3;1.3;;;;;;;1.6;;;;;;1.6
Q24;2019;650780679;650000243;9999;0.5;0.5;18.9;;19.9;6;88.53;2.5;65.3;24;1;8.94;;196.27;0.8;1;1.8;5;3.5;226.47
Q24;2019;650780729;650000276;2000;1;;3.75;;4.75;1;15.98;;2.54;5.26;;;1;25.78;;;;0.03;3.83;34.39
Q24;2019;650780729;650000276;2200;1;;3.75;;4.75;1;15.98;;2.54;5.26;;;1;25.78;;;;0.03;3.83;34.39
Q24;2019;650780729;650000276;9999;1;;3.75;;4.75;1;15.98;;2.54;5.26;;;1;25.78;;;;0.03;3.83;34.39
Q24;2019;650780737;650000284;2000;1;;3.42;;4.42;0.75;8.41;;8.89;5.76;0.71;;;24.52;0.67;;0.67;;4.01;33.62
Q24;2019;650780737;650000284;2200;1;;3.42;;4.42;0.75;8.41;;8.89;5.76;0.71;;;24.52;0.67;;0.67;;4.01;33.62
Q24;2019;650780737;650000284;9999;1;;3.42;;4.42;0.75;8.41;;8.89;5.76;0.71;;;24.52;0.67;;0.67;;4.01;33.62
Q24;2019;650784218;650780174;1000;2.24;1;50.17;;53.41;5.83;20.9;0.91;46.39;21.54;0.6;;2.38;98.55;1.15;0.54;1.69;;141.1;294.75
Q24;2019;650784218;650780174;2000;;;21.58;;21.58;6.03;71.02;7.64;49.34;12.42;3.44;1.9;4.89;156.68;;2.59;2.59;23.55;1;205.4
Q24;2019;650784218;650780174;2100;;;21.58;;21.58;6.03;71.02;7.64;49.34;12.42;3.44;1.9;4.89;156.68;;2.59;2.59;23.55;1;205.4
Q24;2019;650784218;650780174;9999;2.24;1;71.75;;74.99;11.86;91.92;8.55;95.73;33.96;4.04;1.9;7.27;255.23;1.15;3.13;4.28;23.55;142.1;500.15
Q24;2019;650786668;650780166;2000;;;0.36;;0.36;1.25;8.02;;16.57;5.47;;;0.93;32.24;0.25;;0.25;0.43;2.97;36.25
Q24;2019;650786668;650780166;2500;;;0.36;;0.36;1.25;8.02;;16.57;5.47;;;0.93;32.24;0.25;;0.25;0.43;2.97;36.25
Q24;2019;650786668;650780166;9999;;;0.36;;0.36;1.25;8.02;;16.57;5.47;;;0.93;32.24;0.25;;0.25;0.43;2.97;36.25
Q24;2019;650788573;310000633;2000;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650788573;310000633;2100;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650788573;310000633;9999;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650788599;310000633;2000;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650788599;310000633;2100;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650788599;310000633;9999;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650788607;310000633;2000;0.03;0.03;0.46;;0.52;0.03;2.03;;;;0.03;;0.03;2.12;;0.03;0.03;0.29;0.23;3.19
Q24;2019;650788607;310000633;2100;0.03;0.03;0.46;;0.52;0.03;2.03;;;;0.03;;0.03;2.12;;0.03;0.03;0.29;0.23;3.19
Q24;2019;650788607;310000633;9999;0.03;0.03;0.46;;0.52;0.03;2.03;;;;0.03;;0.03;2.12;;0.03;0.03;0.29;0.23;3.19
Q24;2019;650788615;310000633;2000;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650788615;310000633;2100;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650788615;310000633;9999;0.03;0.03;0.46;;0.52;0.03;0.03;;;;0.03;;0.03;0.12;;0.03;0.03;0.29;0.23;1.19
Q24;2019;650789308;650789068;1000;0.5;;12.72;;13.22;;;;;;;;;;;;;;;13.22
Q24;2019;650789308;650789068;2000;;;;;;;;;;;;;;;;;;18.46;;18.46
Q24;2019;650789308;650789068;2100;;;;;;;;;;;;;;;;;;18.46;;18.46
Q24;2019;650789308;650789068;9999;0.5;;12.72;;13.22;;;;;;;;;;;;;18.46;;31.68
Q24;2019;660000084;660780180;1000;8.38;1.23;121.62;;131.23;6.51;32.29;0.2;63.79;148.03;1.25;0.8;11.08;263.95;3;3.45;6.45;14.5;282.85;698.98
Q24;2019;660000084;660780180;2000;0.5;;193.74;;194.24;39.14;675.72;106.18;534.92;72.51;14.86;46.81;24.71;1514.85;0.04;12.55;12.59;166.4;20.27;1908.35
Q24;2019;660000084;660780180;2100;0.5;;190.13;;190.63;38.04;641.92;106.18;489.47;63.96;13.53;46.81;24.51;1424.42;;11.5;11.5;166.4;19.27;1812.22
Q24;2019;660000084;660780180;2300;;;1.5;;1.5;1;12.38;;5.68;;0.5;;;19.56;;0.35;0.35;;1;22.41
Q24;2019;660000084;660780180;2400;;;1.5;;1.5;0.1;12.56;;21.32;3.38;0.4;;;37.76;;0.5;0.5;;;39.76
Q24;2019;660000084;660780180;2500;;;0.61;;0.61;;8.86;;18.45;5.17;0.43;;0.2;33.11;0.04;0.2;0.24;;;33.96
Q24;2019;660000084;660780180;9999;8.88;1.23;315.36;;325.47;45.65;708.01;106.38;598.71;220.54;16.11;47.61;35.79;1778.8;3.04;16;19.04;180.9;303.12;2607.33
Q24;2019;660000092;660780198;1000;5.17;;49.77;;54.94;2.16;3.33;1;7.22;4.66;;;0.26;18.63;1.4;2.26;3.66;0.52;95.03;172.78
Q24;2019;660000092;660780198;2000;;1;33.21;;34.21;32.43;369.39;;82.58;105.42;36.52;;18.53;644.87;33.73;18.6;52.33;13.12;6.58;751.11
Q24;2019;660000092;660780198;2200;;1;33.21;;34.21;32.43;369.39;;82.58;105.42;36.52;;18.53;644.87;33.73;18.6;52.33;13.12;6.58;751.11
Q24;2019;660000092;660780198;9999;5.17;1;82.98;;89.15;34.59;372.72;1;89.8;110.08;36.52;;18.79;663.5;35.13;20.86;55.99;13.64;101.61;923.89
Q24;2019;660000142;;2000;1;;9.65;;10.65;2;31.41;;22.41;10.92;3.05;;;69.79;4.5;1;5.5;0.72;1.47;88.13
Q24;2019;660000142;;2200;1;;9.65;;10.65;2;31.41;;22.41;10.92;3.05;;;69.79;4.5;1;5.5;0.72;1.47;88.13
Q24;2019;660000142;;9999;1;;9.65;;10.65;2;31.41;;22.41;10.92;3.05;;;69.79;4.5;1;5.5;0.72;1.47;88.13
Q24;2019;660000167;660780271;1000;0.5;0;7.6;0;8.1;0.5;0.82;0;0.37;1.55;0.34;0;0.55;4.13;0.38;1;1.38;0.03;11.15;24.79
Q24;2019;660000167;660780271;2000;0.17;0;3.45;0;3.62;1.77;17.85;0;45.47;10.93;1.17;0;3.6;80.79;0.77;1;1.77;1.53;7.02;94.73
Q24;2019;660000167;660780271;2100;0;0;1.86;0;1.86;0.57;6.02;0;10.6;2.63;0.7;0;0.81;21.33;0;1;1;1.28;1.02;26.49
Q24;2019;660000167;660780271;2400;0;0;0;0;0;0.57;6.1;0;10.85;2.63;0.26;0;2.76;23.17;0;0;0;0;0;23.17
Q24;2019;660000167;660780271;2500;0.17;0;1.59;0;1.76;0.63;5.73;0;24.02;5.67;0.21;0;0.03;36.29;0.77;0;0.77;0.25;6;45.07
Q24;2019;660000167;660780271;9999;0.67;0;11.05;0;11.72;2.27;18.67;0;45.84;12.48;1.51;0;4.15;84.92;1.15;2;3.15;1.56;18.17;119.52
Q24;2019;660000605;660786799;2000;0.95;0.29;11.45;;12.69;2.92;25.34;;31.27;6.39;1.75;;12.96;80.63;1.07;0.59;1.66;3.43;9.81;108.22
Q24;2019;660000605;660786799;2400;0.95;0.29;11.45;;12.69;2.92;25.34;;31.27;6.39;1.75;;12.96;80.63;1.07;0.59;1.66;3.43;9.81;108.22
Q24;2019;660000605;660786799;9999;0.95;0.29;11.45;;12.69;2.92;25.34;;31.27;6.39;1.75;;12.96;80.63;1.07;0.59;1.66;3.43;9.81;108.22
Q24;2019;660004953;660790379;2000;;;;;;;3;;;0.5;;;;3.5;;;;;;3.5
Q24;2019;660004953;660790379;2100;;;;;;;3;;;0.5;;;;3.5;;;;;;3.5
Q24;2019;660004953;660790379;9999;;;;;;;3;;;0.5;;;;3.5;;;;;;3.5
Q24;2019;660004961;660790379;2000;;;;;;;2;;;0.33;;;;2.33;;;;;;2.33
Q24;2019;660004961;660790379;2100;;;;;;;2;;;0.33;;;;2.33;;;;;;2.33
Q24;2019;660004961;660790379;9999;;;;;;;2;;;0.33;;;;2.33;;;;;;2.33
Q24;2019;660004979;660790379;2000;;;;;;;1.75;;;0.33;;;;2.08;;;;;;2.08
Q24;2019;660004979;660790379;2100;;;;;;;1.75;;;0.33;;;;2.08;;;;;;2.08
Q24;2019;660004979;660790379;9999;;;;;;;1.75;;;0.33;;;;2.08;;;;;;2.08
Q24;2019;660005166;660786542;2000;1.9;1;3;;5.9;0;10.14;;16.41;11;0.2;;3.85;41.6;0.86;1;1.86;1;1;51.36
Q24;2019;660005166;660786542;2400;1.9;1;3;;5.9;0;10.14;;16.41;11;0.2;;3.85;41.6;0.86;1;1.86;1;1;51.36
