FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL;BOR
450002456;450018106;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;611;7447;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;0;0;0;0;3;0;1;0;9;;0;0;0;0;0;0;0;0;0;0;0;6.22;2;0;0;0;0;2.25;0;1.18;0;9.65;0;0;2;0;39;41;16;3;34;135;0;1;25;3;2;2;0;0;1;4;36;171;0;1.88;0;34.09;34.69;17.02;3.11;27.8;118.59;0.66;1;23.53;2.14;1.14;1.12;0;0;1;3.49;32.94;151.53;;;;;;;;;;;SYGEN
450013081;450001490;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102;1029;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;1;0;0;0;0;0;2;0;8;;0;0;0;0;0;0;0;0;0;0;0;3.2;2;0.2;0;0;0;0;0;1.2;0;4.4;0;0;1;0;12;16;6;0;0;35;1;1;9;1;1;0;0;0;0;2;14;49;0;1;0;11.4;14.7;5.85;0;0;32.95;1;0.5;8.3;0.5;0.5;0;0;0;0;2;12.3;45.25;;;;;;;;;;;SYGEN
450014956;450000849;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;435;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;0;0;3;;0;0;0;0;0;0;0;0;0;0;0;1.57;1.57;0;0;0;0;0;0;0;0;1.57;0;0;1;0;13;18;2;1;2;37;1;0;11;1;1;0;0;0;0;3;16;53;0;1;0;12;17.44;1.7;0.8;1.5;34.44;0.6;0;7.8;1;1;0;0;0;0;2.28;11.68;46.12;;;;;;;;;;;SYGEN
450021431;450000096;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;404;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;0;0;0;0;0;0;0;0;4;;0;0;0;0;0;0;0;0;0;0;0;1.9;0;0;0;0;0;0;0;0;0;1.9;0;0;1;0;12;23;9;1;6;52;0;0;2;0;0;0;0;0;0;0;2;54;0;1.23;0;8.4;16.2;2.31;0.03;1.63;29.8;0;0;1.73;0.13;0.08;0.44;0.21;1.54;0.15;0;4.2;34;;;;;;;;;;;SYGEN
460000060;460780117;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130;1896;3205;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;4;0;0;0;0;0;0;2;0;14;;0;0;0;0;0;0;0;0;0;0;0;8.34;2.46;0;0;0;0;0;0;1.03;0;9.37;0;0;4;0;36;34;28;2;36;140;3;0;17;1;1;2;0;1;0;6;30;170;0;3.54;0;31.95;27.03;21.26;1.78;31.15;116.71;3;0;14.37;0.84;0.84;1.51;0;1;0;5.25;25.97;142.68;;;;;;;;;;;SYGEN
460006083;460785090;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;160;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;2;2;1.01;1.01;0;0;0;0;0;0;0;0;1.01;0;0;1;0;10;11;6;0;0;28;0;0;3;1;1;0;0;0;0;1;5;33;0;1.15;0;8.16;10.08;5.7;0;0;25.09;0.07;0;2.64;0.2;0.2;0;0;0;0;0.8;3.71;28.8;;;;;;;;;;;SYGEN
460006349;460000029;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;339;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;0;0;0;0;0;0;2;0;6;;0;0;0;0;0;0;0;0;0;0;0;1.69;1.5;0;0;0;0;0;0;1.42;0;3.11;0;0;3;0;21;30;12;1;2;69;1;0;8;0;0;0;0;0;0;1;10;79;0;1.2;0;16.71;21.16;10.42;0.2;1.2;50.89;0.55;0;6.99;0;0;0;0;0;0;1.12;8.66;59.55;;;;;;;;;;;SYGEN
460007842;460780083;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;371;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;0;0;0;0;0;0;0;0;4;;0;0;0;0;0;0;0;0;0;0;0;3.03;3.03;0;0;0;0;0;0;0;0;3.03;0;0;1;0;9;12;11;0;0;33;0;0;3;0;0;0;0;0;0;0;3;36;0;1;0;9.04;12.66;10.65;0.09;0.1;33.54;0;0;2.96;0.42;0.42;0;0;0;0;0;3.38;36.92;;;;;;;;;;;SYGEN
460780042;460000029;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;507;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;0;0;0;0;0;0;2;0;6;7;0;0;0;0;0;0;0;0;0;0;0;2.44;2.16;0;0;0;0;0;0;1.42;0;3.86;0.3;0;1;0;18;22;14;1;3;59;1;0;7;2;2;0;0;0;0;1;11;70;0;1.12;0;13.48;18.01;11.26;0.22;1.14;45.23;0.55;0;7.12;0.81;0.81;0;0;0;0;1.12;9.6;54.83;;;;;;;;;;;SYGEN
460785900;460002207;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;393;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;;3;1;0;0;0;0;0;0;0;0;3;0.6;0.6;0;0;0;0;0;0;0;0;0.6;0;0;1;0;7;1;5;1;2;17;1;0;2;2;1;0;0;0;0;1;6;23;0;1;0;6.75;0.9;4.22;1;1.33;15.2;1;0;2;1.5;0.5;0;0;0;0;1;5.5;20.7;;;;;;;;;;;SYGEN
470000175;750826604;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;651;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;2;;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;1;0;8;11;11;1;4;36;1;1;5;3;1;0;0;0;0;3;13;49;0;0.77;0;7.75;11.79;11.12;0.15;3.4;34.98;1;0.85;4.45;2.77;0.91;0;0;0;0;3;12.07;47.05;;;;;;;;;;;SYGEN
470000308;930019484;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;251;4572;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;0;0;0;0;0;0;0;0;5;;0;0;0;0;0;0;0;0;0;0;0;1.94;0.2;0;0;0;0;0;0;0;0;1.94;0;0;2;0;8;13;0;2;14;39;3;0;9;4;2;0;0;0;0;3;19;58;0;2;0;6.62;13.65;0;1;12.1;35.37;1.8;0;5;3.37;1.37;0;0;0;0;1.3;11.47;46.84;;;;;;;;;;;SYGEN
470000530;470000357;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;350;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;1.17;0;0;0;0;0;0;0;0;0;1.17;0;0;1;0;6;11;6;1;2;27;1;0;7;1;1;2;0;0;1;11;23;50;0;0.2;0;5.39;10.47;4.32;0.49;1.2;22.07;1;0;5.21;0.5;0.5;1.86;0;0;1;9.64;19.21;41.28;;;;;;;;;;;SYGEN
470000548;470000365;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;399;213;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;1;0;3;;0;0;0;0;0;0;0;0;0;0;0;1.01;0;0;0;0;0;0;0;0.8;0;1.81;0;0;1;0;5;15;7;0;4;32;0;0;6;1;0;1;0;0;0;17;25;57;0;1;0;4.14;14.14;6.4;0;2.07;27.75;0;0;6.5;0.23;0;0.8;0;0;0;15;22.53;50.28;;;;;;;;;;;SYGEN
470000555;470001660;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;406;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;0;0;0;0;0;0;0;0;5;;0;0;0;0;0;0;0;0;0;0;0;2.57;1.97;0;0;0;0;0;0;0;0;2.57;0;0;1;0;12;23;10;2;5;53;0;0;5;0;0;0;0;0;0;0;5;58;0;0.75;0;12.85;21.92;10.13;1.42;2.83;49.9;0;0;3.82;0;0;0;0;0;0;0;3.82;53.72;;;;;;;;;;;SYGEN
470002627;750826307;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;170;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;1;0;2;;0;0;0;0;0;0;0;0;0;0;0;0.55;0.32;0;0;0;0;0;0;0.15;0;0.7;0.06;0;0;0;0;0;0;1;0;1;2;0;23;0;0;0;0;0;0;2;27;28;0;0;0;0.43;0;0;0.15;0;0.58;0.29;0;2.74;2.87;0;0;0;0;0;0.3;6.2;6.78;;;;;;;;;;;SYGEN
470003062;750826307;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;174;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;1;0;2;;0;0;0;0;0;0;0;0;0;0;0;0.5;0.31;0;0;0;0;0;0;0.15;0;0.65;0.12;0;0;0;0;0;0;1;0;1;2;0;23;0;0;0;0;0;0;2;27;28;0;0;0;0.25;0;0;0.15;0;0.4;0.29;0;2.74;3.01;0;0;0;0;0;0.3;6.34;6.74;;;;;;;;;;;SYGEN
470010364;310025010;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;447;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;0;0;3;;0;0;0;0;0;0;0;0;0;0;0;2.69;2.69;0;0;0;0;0;0;0;0;2.69;0;0;1;0;10;11;11;0;0;33;1;0;4;1;1;0;0;0;0;4;10;43;0;1;0;8.43;9.15;9.58;0;0;28.16;1;0;4;0.6;0.6;0;0;0;0;3.79;9.39;37.55;;;;;;;;;;;SYGEN
480000793;480782101;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;298;359;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;0;0;0;0;0;0;0;0;6;;0;0;0;0;0;0;0;0;0;0;0;1.32;0.86;0;0;0;0;0;0;0;0;1.32;0;0;2;0;9;9;5;1;4;30;8;0;13;2;1;0;0;0;0;9;32;62;0;1.08;0;8.48;7.04;5.57;0.5;1.94;24.61;1.21;0;2.81;1.37;0.26;0;0;0;0;3.59;8.98;33.59;;;;;;;;;;;SYGEN
480000835;480782101;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;218;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;0;0;2;;0;0;0;0;0;0;0;0;0;0;0;0.58;0.58;0;0;0;0;0;0;0;0;0.58;0;0;0;0;9;14;0;2;0;25;7;0;12;13;1;0;0;0;0;7;39;64;0;0;0;5.37;5.56;0;1.7;0;12.63;2.15;0;2.2;8.16;0.8;0;0;0;0;5.97;18.48;31.11;;;;;;;;;;;SYGEN
480780212;480782168;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;345;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;2;0;0;0;0;0;0;0;1;5;;0;0;0;0;0;0;0;0;0;0;0;0.76;0.02;0;0;0;0;0;0;0;0.05;0.81;0;0;1;0;7;4;0;1;3;16;2;0;2;8;1;0;0;0;0;9;21;37;0;1;0;7.17;3.09;0;1;1.12;13.38;2;0;2;7.57;0.8;0;0;0;0;5.59;17.16;30.54;;;;;;;;;;;SYGEN
480780279;480780097;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;244;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.17;0.16;0;0;0;0;0;0;0;0;0.17;0;0;0;0;8;11;0;0;2;21;0;0;1;2;0;0;0;0;0;0;3;24;0;0;0;7.09;10.73;1.65;0;1.26;20.73;0;0;1.35;1.04;0;0;0;0;0.67;0;3.06;23.79;;;;;;;;;;;SYGEN
480780287;480001635;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;379;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;0;0;0;0;0;0;0;0;3;;3;3;0;0;0;0;0;0;0;0;3;1;0.8;0;0;0;0;0;0;0;0;1;0;0;0;0;9;16;17;0;4;46;1;0;3;1;0;0;0;0;0;0;5;51;0;0;0;6.7;6.1;11.63;0;1.46;25.89;1;0;2.89;0.56;0;0;0;0;0;0;4.45;30.34;;;;;;;;;;;SYGEN
480780543;480782101;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;390;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;0;0;0;0;0;0;0;0;3;;0;0;0;0;0;0;0;0;0;0;0;1.25;1.05;0;0;0;0;0;0;0;0;1.25;0;0;2;0;5;8;7;1;4;27;8;0;13;16;1;0;0;0;0;9;46;73;0;0.53;0;5.97;9.6;5.19;0.73;3.21;25.23;1.21;0;2.56;16.74;0.26;0;0;0;0;5.96;26.47;51.7;;;;;;;;;;;SYGEN
480783034;480782101;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;441;4480;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;0;0;0;0;0;0;0;0;5;;0;0;0;0;0;0;0;0;0;0;0;2.2;1.02;0;0;0;0;0;0;0;0;2.2;0;0;3;0;10;20;10;1;12;56;8;0;18;0;0;0;0;1;0;18;45;101;0;1.69;0;10.31;18.16;9.52;0.22;15.18;55.08;1.32;0;7.65;0.41;0.35;0;0;0.47;0;3.67;13.52;68.6;;;;;;;;;;;SYGEN
490000239;490015765;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;310;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;4;0;7;1;4;4;0;0;0;0;0;0;0;0;4;2.7;2.7;0;0;0;0;0;0;1.91;0;4.61;0.66;0;2;1;10;17;6;2;5;43;2;0;6;1;1;5;0;0;0;19;33;76;0;1.39;0.11;8.97;15.35;2.81;0.3;2.05;30.98;0.73;0;4.15;0.41;0.41;3;0;0;0;9.16;17.45;48.43;;;;;;;;;;;SYGEN
490000296;440053643;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;139;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0.83;0.83;0;0;0;0;0;0;0;0;0.83;0;0;0;0;8;11;6;0;3;28;0;0;4;1;1;0;0;0;0;9;14;42;0;0.85;0;6.44;7.8;3.36;0;0.86;19.31;0;0;0.36;0.55;0.55;0;0;0;0;7.72;8.63;27.94;;;;;;;;;;;SYGEN
490000353;490000411;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;209;0;0;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;27;3;1;2;46;1;0;4;2;1;0;0;0;0;4;11;57;0;0.44;0;12.31;26.25;3.6;0.79;0.56;43.95;0.77;0;2.3;0.86;0.7;0;0;0;0;2.59;6.52;50.47;;;;;;;;;;;SYGEN
490000494;490000429;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;251;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;0;0;0;0;0;0;0;0;4;;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;0;0;0;0;0;1.25;0;0;2;0;9;10;4;1;3;29;3;0;9;1;1;0;0;0;0;27;40;69;0;0.97;0;7.31;10.67;4.03;0.37;1;24.35;1.1;0;4.22;0.44;0.44;0;0;0;0;5.35;11.11;35.46;;;;;;;;;;;SYGEN
490000601;750052037;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;349;88;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;0;0;3;2;1;1;0;0;0;0;0;0;0;0;1;1.45;1.45;0;0;0;0;0;0;0;0;1.45;0.58;0;2;0;15;15;10;3;5;50;1;0;4;1;1;0;0;0;0;2;8;58;0;1.4;0;11.4;14.27;7.4;1.2;2.92;38.59;1;0;2.75;0.8;0.8;0;0;0;0;2;6.55;45.14;;;;;;;;;;;SYGEN
490000643;440042844;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;498;3411;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;3.08;1.29;0;0;0;0;0;0;0;0;3.08;2;0;1;0;29;24;10;4;4;72;2;0;14;3;1;0;0;0;0;2;21;93;0;1;0;19.55;17.88;6.46;2.51;1.46;48.86;2;0;11.37;2.03;0.9;0;0;0;0;1.72;17.12;65.98;;;;;;;;;;;SYGEN
490000700;490020773;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;218;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;2;0;5;;2;2;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0.15;0;1.15;0;0;1;0;22;38;0;1;3;65;3;1;20;2;2;1;0;0;0;67;94;159;0;0.95;0;7.53;12.61;0;0.3;1;22.39;0.33;0.5;4.03;0.52;0.52;0.4;0;0;0;8.16;13.94;36.33;;;;;;;;;;;SYGEN
490000817;750719239;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;305;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;0;0;2;;0;0;0;0;0;0;0;0;0;0;0;1.7;1.7;0;0;0;0;0;0;0;0;1.7;0;0;1;0;7;9;7;2;5;31;2;0;2;1;1;0;0;0;0;11;16;47;0;1;0;9.14;11.36;8.32;0.58;2.78;33.18;2;0;2.12;1;1;0;0;0;0;9.36;14.48;47.66;;;;;;;;;;;SYGEN
490001831;490007689;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;119;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0.8;0.8;0;0;0;0;0;0;0;0;0.8;0;0;2;0;8;16;8;0;5;39;1;0;5;1;0;0;0;0;0;24;31;70;0;2;0;8;14.05;7.75;0;3.6;35.4;1;0;4.8;0.8;0;0;0;0;0;23.35;29.95;65.35;;;;;;;;;;;SYGEN
490007549;490535168;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;2754;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;2;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0.77;0;0;0;0;0;1.17;0.1;0;0;0;0;0;0;4;13;17;1;0;6;3;3;0;0;0;0;0;10;27;0;0;0;0;0;0;1.49;5.59;7.08;0.18;0;3.66;1.35;1.35;0;0;0;0;0;5.19;12.27;;;;;;;;;;;SYGEN
490009248;490535168;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;629;277;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;0;0;0;0;0;0;1;0;7;2;0;0;0;0;0;0;0;0;0;0;0;3.9;1.1;0;0;0;0;0;0;0.7;0;4.6;1.47;0;1;0;19;32;13;2;10;77;1;0;8;1;1;0;0;0;0;0;10;87;0;1;0;19.15;29.95;12.26;0.8;6.33;69.49;1;0;6.4;1;1;0;0;0;0;0;8.4;77.89;;;;;;;;;;;SYGEN
490529005;490000031;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;709;1457;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;3;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;6.69;3.19;0;0;0;0;0;0;0;0;6.69;6.67;0;0;0;37;93;22;2;9;163;0;0;2;2;1;0;0;0;2;3;9;172;0;0;0.68;37.11;86.19;20.7;1.6;8.96;155.24;0;0;2.71;2.31;1.31;0;0;0.75;0.92;2.4;9.09;164.33;;;;;;;;;;;SYGEN
