BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSOIN;ADMIN;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2023;620117812;620112581;9999;;;;;;4;;;0.77;;;;4.77;;;;;;4.77
Q24;2023;620118513;620002915;1000;8.97;;32.03;41;;;;;38.18;;;;38.18;;;;8.77;10.7;98.65
Q24;2023;620118513;620002915;2000;;1;2.04;3.04;3.67;114.18;7.45;79.4;8.38;0.81;9.78;5.37;229.04;;0.49;0.49;;;232.57
Q24;2023;620118513;620002915;2100;;0.9;1.02;1.92;3.48;109.85;7.45;79.4;6.52;0.6;9.78;0.81;217.89;;0.39;0.39;;;220.2
Q24;2023;620118513;620002915;2400;;0.1;1.02;1.12;0.19;4.33;;;1.86;0.21;;4.56;11.15;;0.1;0.1;;;12.37
Q24;2023;620118513;620002915;9999;8.97;1;34.07;44.04;3.67;114.18;7.45;79.4;46.56;0.81;9.78;5.37;267.22;;0.49;0.49;8.77;10.7;331.22
Q24;2023;620120063;620112581;2000;;;;;;1.6;;;0.64;;;;2.24;;;;;;2.24
Q24;2023;620120063;620112581;2100;;;;;;1.6;;;0.64;;;;2.24;;;;;;2.24
Q24;2023;620120063;620112581;9999;;;;;;1.6;;;0.64;;;;2.24;;;;;;2.24
Q24;2023;630000016;630180032;1000;;;10.1;10.1;0.5;;;;7.21;;0.5;1.3;9.51;0.5;;0.5;4.4;19.5;44.01
Q24;2023;630000016;630180032;2000;;;2.5;2.5;1.5;18.27;;47.25;11.27;1;;2;81.29;0.5;0.8;1.3;;1;86.09
Q24;2023;630000016;630180032;2100;;;1;1;0.5;4.6;;10.87;3.14;0.5;;1;20.61;;0.4;0.4;;;22.01
Q24;2023;630000016;630180032;2400;;;1;1;0.5;8.17;;19.37;4.8;0.5;;1;34.34;;0.4;0.4;;;35.74
Q24;2023;630000016;630180032;2500;;;0.5;0.5;0.5;5.5;;17.01;3.33;;;;26.34;0.5;;0.5;;1;28.34
Q24;2023;630000016;630180032;9999;;;12.6;12.6;2;18.27;;47.25;18.48;1;0.5;3.3;90.8;1;0.8;1.8;4.4;20.5;130.1
Q24;2023;630000131;630003168;1000;1.85;;14.3;16.15;2.65;2.95;;0.63;1.64;0.01;;0.35;8.23;0.21;0.02;0.23;0.05;20.52;45.18
Q24;2023;630000131;630003168;2000;;;;;0.4;23.58;;14.68;14.6;1.03;;5.18;59.47;4.8;0.99;5.79;1.48;;66.74
Q24;2023;630000131;630003168;2400;;;;;0.4;23.58;;14.68;14.6;1.03;;5.18;59.47;4.8;0.99;5.79;1.48;;66.74
Q24;2023;630000131;630003168;9999;1.85;;14.3;16.15;3.05;26.53;;15.31;16.24;1.04;;5.53;67.7;5.01;1.01;6.02;1.53;20.52;111.92
Q24;2023;630000149;630780302;2000;0.5;;13.39;13.89;5.18;44.82;;56.95;39.29;3.5;;19.89;169.63;2.9;3.2;6.1;1.86;15.33;206.81
Q24;2023;630000149;630780302;2400;0.5;;13.39;13.89;5.18;44.82;;56.95;39.29;3.5;;19.89;169.63;2.9;3.2;6.1;1.86;15.33;206.81
Q24;2023;630000149;630780302;9999;0.5;;13.39;13.89;5.18;44.82;;56.95;39.29;3.5;;19.89;169.63;2.9;3.2;6.1;1.86;15.33;206.81
Q24;2023;630000404;630780989;1000;18.56;3;291.39;312.95;18.89;174.1;15.99;254.7;109.68;4.03;2.04;22.6;602.03;3.46;15.6;19.06;36.79;717.21;1688.04
Q24;2023;630000404;630780989;2000;0.5;0;186.3;186.8;38.39;841.9;98.62;521.45;162.83;17.53;0.11;40.19;1721.02;2.22;0;2.22;274.58;88.64;2273.26
Q24;2023;630000404;630780989;2100;0.5;0;186.3;186.8;37.37;839.58;98.62;521.45;162.01;16.7;0.11;21.35;1697.19;2.16;0;2.16;274.58;88.64;2249.37
Q24;2023;630000404;630780989;2200;0;0;0;0;0.02;2.32;0;0;0.19;0.83;0;0;3.36;0.06;0;0.06;0;0;3.42
Q24;2023;630000404;630780989;2400;0;0;0;0;1;0;0;0;0.63;0;0;18.84;20.47;0;0;0;0;0;20.47
Q24;2023;630000404;630780989;9999;19.06;3;477.69;499.75;57.28;1016;114.61;776.15;272.51;21.56;2.15;62.79;2323.05;5.68;15.6;21.28;311.37;805.85;3961.3
Q24;2023;630000412;630780997;1000;0.84;;10.57;11.41;2.74;3.66;1;5.39;0.65;;;0.86;14.3;0.6;;0.6;;24.51;50.82
Q24;2023;630000412;630780997;2000;;;9.18;9.18;3.24;66.2;6.26;68.34;29.95;2;0.86;1.64;178.49;0.4;0.86;1.26;11.48;5.75;206.16
Q24;2023;630000412;630780997;2100;;;7.81;7.81;2.64;50.85;6.26;57.39;19.05;;0.86;;137.05;0.2;0.5;0.7;11.48;0.75;157.79
Q24;2023;630000412;630780997;2200;;;;;;6.9;;;;2;;;8.9;;0.16;0.16;;;9.06
Q24;2023;630000412;630780997;2400;;;;;0.4;4.65;;4.65;4.1;;;1.2;15;0.2;0.2;0.4;;;15.4
Q24;2023;630000412;630780997;2500;;;1.37;1.37;0.2;3.8;;6.3;6.8;;;0.44;17.54;;;;;5;23.91
Q24;2023;630000412;630780997;9999;0.84;;19.75;20.59;5.98;69.86;7.26;73.73;30.6;2;0.86;2.5;192.79;1;0.86;1.86;11.48;30.26;256.98
Q24;2023;630000420;630781003;1000;1.33;;5.46;6.79;0;0;0;0;0;0;0;0;0;0;0;0;0;20.45;27.24
Q24;2023;630000420;630781003;2000;0;;36.04;36.04;3.75;104.04;15.27;91.97;54.65;0.2;16.88;2.5;289.26;0.2;2.82;3.02;13.95;7;349.27
Q24;2023;630000420;630781003;2100;0;;33.12;33.12;3.55;98.01;15.27;83.39;52.43;0.2;16.88;2;271.73;0.2;2.82;3.02;13.75;7;328.62
Q24;2023;630000420;630781003;2500;0;;2.92;2.92;0.2;6.03;0;8.58;2.22;0;0;0.5;17.53;0;0;0;0.2;0;20.65
Q24;2023;630000420;630781003;9999;1.33;;41.5;42.83;3.75;104.04;15.27;91.97;54.65;0.2;16.88;2.5;289.26;0.2;2.82;3.02;13.95;27.45;376.51
Q24;2023;630000438;630781011;1000;1.21;;25;26.21;;;;;;;;;;;;;;65.87;92.08
Q24;2023;630000438;630781011;2000;;;30.81;30.81;8.82;153.3;17.06;146.23;48.68;1.16;0.35;9.16;384.76;0.5;3.81;4.31;25.34;;445.22
Q24;2023;630000438;630781011;2100;;;30.81;30.81;8.82;153.3;17.06;146.23;48.68;1.16;0.35;9.16;384.76;0.5;3.81;4.31;25.34;;445.22
Q24;2023;630000438;630781011;9999;1.21;;55.81;57.02;8.82;153.3;17.06;146.23;48.68;1.16;0.35;9.16;384.76;0.5;3.81;4.31;25.34;65.87;537.3
Q24;2023;630000446;630781029;1000;2.5;;11.99;14.49;5.37;5;;11.22;6.11;;2.14;;29.84;2;;2;2;34;82.33
Q24;2023;630000446;630781029;2000;0;;8.68;8.68;3.16;143.55;15.9;175.79;81.19;9.17;20.49;12.78;462.03;1;2.5;3.5;20.7;9.67;504.58
Q24;2023;630000446;630781029;2100;0;;7.23;7.23;3.16;95.85;14.9;121.56;68.97;2;18.49;8.94;333.87;0;1;1;19.4;7.67;369.17
Q24;2023;630000446;630781029;2200;0;;1.45;1.45;0;24.3;0;14.96;6.98;7.17;0;3.2;56.61;1;1.5;2.5;0.87;0;61.43
Q24;2023;630000446;630781029;2300;0;;0;0;0;4.2;0;3.74;0;0;0;0;7.94;0;0;0;0.43;0;8.37
Q24;2023;630000446;630781029;2400;0;;;0;;10.4;;22.44;1.75;0;;;34.59;;;;;;34.59
Q24;2023;630000446;630781029;2500;0;;;0;;8.8;1;13.09;3.49;0;2;0.64;29.02;;;;;2;31.02
Q24;2023;630000446;630781029;9999;2.5;;20.67;23.17;8.53;148.55;15.9;187.01;87.3;9.17;22.63;12.78;491.87;3;2.5;5.5;22.7;43.67;586.91
Q24;2023;630000479;630781110;1000;8.57;0.84;141.7;151.11;9.04;;;;;;;;9.04;;;;;52.68;212.83
Q24;2023;630000479;630781110;2000;;;;;;144.12;19.02;66.89;53.66;3.45;;9.63;296.77;;2.96;2.96;180.88;;480.61
Q24;2023;630000479;630781110;2100;;;;;;144.12;19.02;66.89;53.66;3.45;;9.63;296.77;;2.96;2.96;180.88;;480.61
Q24;2023;630000479;630781110;9999;8.57;0.84;141.7;151.11;9.04;144.12;19.02;66.89;53.66;3.45;;9.63;305.81;;2.96;2.96;180.88;52.68;693.44
Q24;2023;630000487;630781136;1000;3.79;;5.91;9.7;;;;;;;;;;;;;;8.63;18.33
Q24;2023;630000487;630781136;2000;;;;;1.91;13.19;;12.08;7.31;0.68;;14.72;49.89;0.51;0.53;1.04;0.82;;51.75
Q24;2023;630000487;630781136;2400;;;;;1.91;13.19;;12.08;7.31;0.68;;14.72;49.89;0.51;0.53;1.04;0.82;;51.75
Q24;2023;630000487;630781136;9999;3.79;;5.91;9.7;1.91;13.19;;12.08;7.31;0.68;;14.72;49.89;0.51;0.53;1.04;0.82;8.63;70.08
Q24;2023;630000560;630781367;2000;;;16.2;16.2;0.55;27.53;;45.4;29.24;0.25;;3.31;106.28;;1;1;3.5;44.61;171.59
Q24;2023;630000560;630781367;2100;;;15.06;15.06;0.22;1.24;;3.18;3.8;;;0.43;8.87;;1;1;1;43.91;69.84
Q24;2023;630000560;630781367;2400;;;0.49;0.49;0.19;10.7;;13.62;6.14;;;2.75;33.4;;;;1;;34.89
Q24;2023;630000560;630781367;2500;;;0.65;0.65;0.14;15.59;;28.6;19.3;0.25;;0.13;64.01;;;;1.5;0.7;66.86
Q24;2023;630000560;630781367;9999;;;16.2;16.2;0.55;27.53;;45.4;29.24;0.25;;3.31;106.28;;1;1;3.5;44.61;171.59
Q24;2023;630005668;630000990;2000;;;2.75;2.75;2.08;25.07;0.41;8.69;3.94;0.5;;1.06;41.75;;0.46;0.46;0.6;;45.56
Q24;2023;630005668;630000990;2100;;;2.75;2.75;2.08;25.07;0.41;8.69;3.94;0.5;;1.06;41.75;;0.46;0.46;0.6;;45.56
Q24;2023;630005668;630000990;9999;;;2.75;2.75;2.08;25.07;0.41;8.69;3.94;0.5;;1.06;41.75;;0.46;0.46;0.6;;45.56
Q24;2023;630007698;630000990;2000;;;;;0.06;;0.08;;;;;;0.14;;;;0.12;;0.26
Q24;2023;630007698;630000990;2100;;;;;0.06;;0.08;;;;;;0.14;;;;0.12;;0.26
Q24;2023;630007698;630000990;9999;;;;;0.06;;0.08;;;;;;0.14;;;;0.12;;0.26
Q24;2023;630007748;630000990;2000;;;;;0.1;3.1;0.08;;;;;;3.28;;;;0.15;;3.43
Q24;2023;630007748;630000990;2100;;;;;0.1;3.1;0.08;;;;;;3.28;;;;0.15;;3.43
Q24;2023;630007748;630000990;9999;;;;;0.1;3.1;0.08;;;;;;3.28;;;;0.15;;3.43
Q24;2023;630007789;630000990;2000;;;;;0.03;1.62;0.02;;;;;;1.67;;;;0.05;;1.72
Q24;2023;630007789;630000990;2100;;;;;0.03;1.62;0.02;;;;;;1.67;;;;0.05;;1.72
Q24;2023;630007789;630000990;9999;;;;;0.03;1.62;0.02;;;;;;1.67;;;;0.05;;1.72
Q24;2023;630007839;630000990;2000;;;;;0.1;7.54;0.14;;;;;;7.78;;;;0.19;;7.97
Q24;2023;630007839;630000990;2100;;;;;0.1;7.54;0.14;;;;;;7.78;;;;0.19;;7.97
Q24;2023;630007839;630000990;9999;;;;;0.1;7.54;0.14;;;;;;7.78;;;;0.19;;7.97
Q24;2023;630007888;630000990;2000;;;;;0.07;0.06;0.1;;;;;;0.23;;;;0.15;;0.38
Q24;2023;630007888;630000990;2100;;;;;0.07;0.06;0.1;;;;;;0.23;;;;0.15;;0.38
Q24;2023;630007888;630000990;9999;;;;;0.07;0.06;0.1;;;;;;0.23;;;;0.15;;0.38
Q24;2023;630008118;630011153;2000;2;;3.64;5.64;0.9;12.67;;5.66;;0.49;0.68;1.68;22.08;;1;1;2;1;31.72
Q24;2023;630008118;630011153;2300;2;;3.64;5.64;0.9;12.67;;5.66;;0.49;0.68;1.68;22.08;;1;1;2;1;31.72
Q24;2023;630008118;630011153;9999;2;;3.64;5.64;0.9;12.67;;5.66;;0.49;0.68;1.68;22.08;;1;1;2;1;31.72
Q24;2023;630009546;630011831;2000;1;;4;5;;;;;;;;;;;;;14.3;1;20.3
Q24;2023;630009546;630011831;2100;1;;4;5;;;;;;;;;;;;;14.3;1;20.3
Q24;2023;630009546;630011831;9999;1;;4;5;;;;;;;;;;;;;14.3;1;20.3
Q24;2023;630010296;630001188;2000;1.2;0.5;5.06;6.76;1.84;20.52;3.24;4.51;;0.44;;2.46;33.01;0.07;1.1;1.17;3.31;4.28;48.53
Q24;2023;630010296;630001188;2300;1.2;0.5;5.06;6.76;1.84;20.52;3.24;4.51;;0.44;;2.46;33.01;0.07;1.1;1.17;3.31;4.28;48.53
Q24;2023;630010296;630001188;9999;1.2;0.5;5.06;6.76;1.84;20.52;3.24;4.51;;0.44;;2.46;33.01;0.07;1.1;1.17;3.31;4.28;48.53
Q24;2023;630010510;920030269;2000;3;;3.14;6.14;2.69;16.81;;24.41;10.24;0.58;;1.78;56.51;;0.69;0.69;0.42;5.74;69.5
Q24;2023;630010510;920030269;2400;3;;3.14;6.14;2.69;16.81;;24.41;10.24;0.58;;1.78;56.51;;0.69;0.69;0.42;5.74;69.5
Q24;2023;630010510;920030269;9999;3;;3.14;6.14;2.69;16.81;;24.41;10.24;0.58;;1.78;56.51;;0.69;0.69;0.42;5.74;69.5
Q24;2023;630010528;630000990;2000;0.42;;4.83;5.25;1.09;8.96;;5.63;;0.5;;0.57;16.75;;0.7;0.7;5.73;0.1;28.53
Q24;2023;630010528;630000990;2300;0.42;;4.83;5.25;1.09;8.96;;5.63;;0.5;;0.57;16.75;;0.7;0.7;5.73;0.1;28.53
Q24;2023;630010528;630000990;9999;0.42;;4.83;5.25;1.09;8.96;;5.63;;0.5;;0.57;16.75;;0.7;0.7;5.73;0.1;28.53
Q24;2023;630011211;690793195;2000;;;1.34;1.34;0.5;;;;;0.58;;2.25;3.33;;0.7;0.7;;;5.37
Q24;2023;630011211;690793195;2400;;;1.34;1.34;0.5;;;;;0.58;;2.25;3.33;;0.7;0.7;;;5.37
Q24;2023;630011211;690793195;9999;;;1.34;1.34;0.5;;;;;0.58;;2.25;3.33;;0.7;0.7;;;5.37
Q24;2023;630011823;870015336;2000;0.4;;2.88;3.28;;1.03;;;0.56;1.48;;2.49;5.56;;0.15;0.15;;1.06;10.05
Q24;2023;630011823;870015336;2400;0.4;;2.88;3.28;;1.03;;;0.56;1.48;;2.49;5.56;;0.15;0.15;;1.06;10.05
Q24;2023;630011823;870015336;9999;0.4;;2.88;3.28;;1.03;;;0.56;1.48;;2.49;5.56;;0.15;0.15;;1.06;10.05
Q24;2023;630780179;630011534;2000;1.5;;10;11.5;1;17.62;;20.51;9;0.5;;4.5;53.13;;1;1;1.15;9.7;76.48
Q24;2023;630780179;630011534;2400;1.5;;10;11.5;1;17.62;;20.51;9;0.5;;4.5;53.13;;1;1;1.15;9.7;76.48
Q24;2023;630780179;630011534;9999;1.5;;10;11.5;1;17.62;;20.51;9;0.5;;4.5;53.13;;1;1;1.15;9.7;76.48
Q24;2023;630780195;630786754;2000;6.2;1;76.17;83.37;40.28;319.05;6.04;110.77;74.37;22.73;0.3;8.27;581.81;24.47;16.78;41.25;5.32;67.41;779.16
Q24;2023;630780195;630786754;2200;6.2;1;76.17;83.37;40.28;319.05;6.04;110.77;74.37;22.73;0.3;8.27;581.81;24.47;16.78;41.25;5.32;67.41;779.16
Q24;2023;630780195;630786754;9999;6.2;1;76.17;83.37;40.28;319.05;6.04;110.77;74.37;22.73;0.3;8.27;581.81;24.47;16.78;41.25;5.32;67.41;779.16
Q24;2023;630780211;630000107;2000;3.02;1;40.52;44.54;7.88;147.72;1.2;58.21;19.8;1;;1.49;237.3;;0.21;0.21;12.58;7.66;302.29
Q24;2023;630780211;630000107;2100;3.02;1;40.52;44.54;7.88;147.72;1.2;58.21;19.8;1;;1.49;237.3;;0.21;0.21;12.58;7.66;302.29
Q24;2023;630780211;630000107;9999;3.02;1;40.52;44.54;7.88;147.72;1.2;58.21;19.8;1;;1.49;237.3;;0.21;0.21;12.58;7.66;302.29
Q24;2023;630780310;920030269;2000;1.98;;6.06;8.04;1;11.58;;19.66;7.96;0.51;;2.24;42.95;0.24;0.96;1.2;0.63;7.57;60.39
Q24;2023;630780310;920030269;2400;1.98;;6.06;8.04;1;11.58;;19.66;7.96;0.51;;2.24;42.95;0.24;0.96;1.2;0.63;7.57;60.39
Q24;2023;630780310;920030269;9999;1.98;;6.06;8.04;1;11.58;;19.66;7.96;0.51;;2.24;42.95;0.24;0.96;1.2;0.63;7.57;60.39
Q24;2023;630780369;630000164;2000;0.5;;17.8;18.3;3;32.74;;7.8;21.57;0.64;;0.69;66.44;;;;2;2.6;89.34
Q24;2023;630780369;630000164;2100;0.5;;17.8;18.3;3;32.74;;7.8;21.57;0.64;;0.69;66.44;;;;2;2.6;89.34
Q24;2023;630780369;630000164;9999;0.5;;17.8;18.3;3;32.74;;7.8;21.57;0.64;;0.69;66.44;;;;2;2.6;89.34
Q24;2023;630780401;630000172;1000;1;;10.89;11.89;;1.27;;0.9;0.23;0.22;;;2.62;;;;;2.5;17.01
Q24;2023;630780401;630000172;2000;;1;;1;;29.47;;17.12;8.29;2.18;;;57.06;;0.56;0.56;0.56;;59.18
Q24;2023;630780401;630000172;2200;;1;;1;;29.47;;17.12;8.29;2.18;;;57.06;;0.56;0.56;0.56;;59.18
Q24;2023;630780401;630000172;9999;1;1;10.89;12.89;;30.74;;18.02;8.52;2.4;;;59.68;;0.56;0.56;0.56;2.5;76.19
Q24;2023;630780526;630009991;2000;1;;10.33;11.33;0.82;22.79;;19.74;8.05;0.37;;1.91;53.68;;0.62;0.62;;6.67;72.3
Q24;2023;630780526;630009991;2400;1;;10.33;11.33;0.82;22.79;;19.74;8.05;0.37;;1.91;53.68;;0.62;0.62;;6.67;72.3
Q24;2023;630780526;630009991;9999;1;;10.33;11.33;0.82;22.79;;19.74;8.05;0.37;;1.91;53.68;;0.62;0.62;;6.67;72.3
Q24;2023;630780559;870015336;2000;0.6;;2.53;3.13;;6.89;;3.4;4.67;0.48;;2.87;18.31;4.79;0.1;4.89;;3.14;29.47
Q24;2023;630780559;870015336;2400;0.6;;2.53;3.13;;6.89;;3.4;4.67;0.48;;2.87;18.31;4.79;0.1;4.89;;3.14;29.47
Q24;2023;630780559;870015336;9999;0.6;;2.53;3.13;;6.89;;3.4;4.67;0.48;;2.87;18.31;4.79;0.1;4.89;;3.14;29.47
Q24;2023;630781268;630780989;1000;1;;47.05;48.05;2.5;8.73;0;24.22;16.71;0.3;2;0;54.46;2;5.87;7.87;7.19;78.19;195.76
Q24;2023;630781268;630780989;2000;0;;104.73;104.73;15.96;427.58;187.02;379.47;111.84;7.8;95.89;13.78;1239.34;0.86;0;0.86;122.96;60.58;1528.47
Q24;2023;630781268;630780989;2100;0;;104.73;104.73;15.96;427.58;187.02;379.47;111.84;7.8;95.89;3.31;1228.87;0.86;0;0.86;122.55;60.58;1517.59
Q24;2023;630781268;630780989;2400;0;;0;0;0;0;0;0;0;0;0;10.47;10.47;0;0;0;0.41;0;10.88
Q24;2023;630781268;630780989;9999;1;;151.78;152.78;18.46;436.31;187.02;403.69;128.55;8.1;97.89;13.78;1293.8;2.86;5.87;8.73;130.15;138.77;1724.23
Q24;2023;630781417;630000578;2000;0.5;1;6.59;8.09;1;22.02;;7.03;8.83;1;;;39.88;0.1;0.2;0.3;1.18;2;51.45
Q24;2023;630781417;630000578;2200;0.5;1;6.59;8.09;1;22.02;;7.03;8.83;1;;;39.88;0.1;0.2;0.3;1.18;2;51.45
Q24;2023;630781417;630000578;9999;0.5;1;6.59;8.09;1;22.02;;7.03;8.83;1;;;39.88;0.1;0.2;0.3;1.18;2;51.45
Q24;2023;630781433;630000362;2000;1.5;;0.7;2.2;;2;;;;;;;2;16;;16;;3;23.2
Q24;2023;630781433;630000362;2400;1.5;;0.7;2.2;;2;;;;;;;2;16;;16;;3;23.2
Q24;2023;630781433;630000362;9999;1.5;;0.7;2.2;;2;;;;;;;2;16;;16;;3;23.2
Q24;2023;630781755;630011518;2000;0.85;0.76;10.16;11.77;2.21;40.14;5.54;90.15;;1.64;;11.72;151.4;8.07;0.76;8.83;1.4;8.91;182.31
Q24;2023;630781755;630011518;2400;0.85;0.76;10.16;11.77;2.21;40.14;5.54;90.15;;1.64;;11.72;151.4;8.07;0.76;8.83;1.4;8.91;182.31
Q24;2023;630781755;630011518;9999;0.85;0.76;10.16;11.77;2.21;40.14;5.54;90.15;;1.64;;11.72;151.4;8.07;0.76;8.83;1.4;8.91;182.31
Q24;2023;630781771;630780989;1000;0.66;;1.77;2.43;1.68;0;0;0;0;0;0;0;1.68;8.68;0;8.68;0;4.87;17.66
Q24;2023;630781771;630780989;2000;0;;16.49;16.49;3.71;127.17;3.78;64.77;26.73;23.22;0.18;8.33;257.89;8.34;7;15.34;0.66;4.19;294.57
Q24;2023;630781771;630780989;2100;0;;2;2;0;0;0;0.9;0;0.13;0;0;1.03;0;0;0;0;0;3.03
Q24;2023;630781771;630780989;2200;0;;14.49;14.49;3.71;127.17;3.78;63.87;26.73;23.09;0.18;8.33;256.86;8.34;7;15.34;0.66;4.19;291.54
Q24;2023;630781771;630780989;9999;0.66;;18.26;18.92;5.39;127.17;3.78;64.77;26.73;23.22;0.18;8.33;259.57;17.02;7;24.02;0.66;9.06;312.23
Q24;2023;630781821;920030269;1000;3.16;;14.88;18.04;;;;;;;;;;;;;2.62;25.89;46.55
Q24;2023;630781821;920030269;2000;;;;;6.13;43.48;;30.8;23.63;3.72;;4.11;111.87;2.19;1.77;3.96;;;115.83
Q24;2023;630781821;920030269;2100;;;;;0.6;5.8;;3.5;2.9;0.4;;;13.2;;0.2;0.2;;;13.4
Q24;2023;630781821;920030269;2200;;;;;4.77;32.25;;23.45;17.78;2.86;;4.11;85.22;2.19;1.57;3.76;;;88.98
Q24;2023;630781821;920030269;2500;;;;;0.76;5.43;;3.85;2.95;0.46;;;13.45;;;;;;13.45
Q24;2023;630781821;920030269;9999;3.16;;14.88;18.04;6.13;43.48;;30.8;23.63;3.72;;4.11;111.87;2.19;1.77;3.96;2.62;25.89;162.38
Q24;2023;630781839;630000826;1000;1;;41.79;42.79;;;;;28.5;;;;28.5;;;;7.72;19.51;98.52
Q24;2023;630781839;630000826;2000;;1;;1;11.3;85.19;71.56;87.6;97.01;1;24.8;1.22;379.68;;1.1;1.1;;;381.78
Q24;2023;630781839;630000826;2100;;1;;1;11.3;85.19;71.56;87.6;97.01;1;24.8;1.22;379.68;;1.1;1.1;;;381.78
Q24;2023;630781839;630000826;9999;1;1;41.79;43.79;11.3;85.19;71.56;87.6;125.51;1;24.8;1.22;408.18;;1.1;1.1;7.72;19.51;480.3
Q24;2023;630783348;750050916;1000;;;0.1;0.1;0.03;0.21;;0.33;;;;;0.57;;;;;0.02;0.69
Q24;2023;630783348;750050916;2000;2.5;;9.29;11.79;4.12;21.66;;32.72;3.35;1.31;;18.28;81.44;;0.82;0.82;;24.17;118.22
Q24;2023;630783348;750050916;2400;2.5;;9.29;11.79;4.12;21.66;;32.72;3.35;1.31;;18.28;81.44;;0.82;0.82;;24.17;118.22
Q24;2023;630783348;750050916;9999;2.5;;9.39;11.89;4.15;21.87;;33.05;3.35;1.31;;18.28;82.01;;0.82;0.82;;24.19;118.91
Q24;2023;630783538;630780989;1000;1.03;;4.57;5.6;1.18;0;;3.45;0;0;;0;4.63;0.4;;0.4;0;20.63;31.26
Q24;2023;630783538;630780989;2000;0;;13.01;13.01;2.77;84.25;;112.04;35.69;6.33;;21.3;262.38;3.67;;3.67;1;3.64;283.7
Q24;2023;630783538;630780989;2100;0;;6.15;6.15;1;21.06;;18.32;5.35;3.54;;0.39;49.66;0;;0;0;0;55.81
Q24;2023;630783538;630780989;2400;0;;6.68;6.68;1.27;36.23;;37.42;13.21;2.66;;18.41;109.2;3.67;;3.67;0;3.64;123.19
Q24;2023;630783538;630780989;2500;0;;0.18;0.18;0.5;26.96;;56.3;17.13;0.13;;2.5;103.52;0;;0;1;0;104.7
Q24;2023;630783538;630780989;9999;1.03;;17.58;18.61;3.95;84.25;;115.49;35.69;6.33;;21.3;267.01;4.07;;4.07;1;24.27;314.96
Q24;2023;630784742;630000990;2000;3.52;1;18.2;22.72;3.54;34.52;0.62;;8.39;0.21;;0.54;47.82;;0.54;0.54;11.74;2.86;85.68
Q24;2023;630784742;630000990;2100;3.52;1;18.2;22.72;3.54;34.52;0.62;;8.39;0.21;;0.54;47.82;;0.54;0.54;11.74;2.86;85.68
Q24;2023;630784742;630000990;9999;3.52;1;18.2;22.72;3.54;34.52;0.62;;8.39;0.21;;0.54;47.82;;0.54;0.54;11.74;2.86;85.68
Q24;2023;630785756;630001188;2000;4;1;9.58;14.58;2.25;16.26;;34.6;36.13;0.5;;19.7;109.44;1.24;1;2.24;2.52;4.19;132.97
Q24;2023;630785756;630001188;2400;4;1;9.58;14.58;2.25;16.26;;34.6;36.13;0.5;;19.7;109.44;1.24;1;2.24;2.52;4.19;132.97
Q24;2023;630785756;630001188;9999;4;1;9.58;14.58;2.25;16.26;;34.6;36.13;0.5;;19.7;109.44;1.24;1;2.24;2.52;4.19;132.97
Q24;2023;630790384;630786754;2000;;;0.79;0.79;1.2;9.44;;22.9;10.4;;;;43.94;;0.45;0.45;0.09;;45.27
Q24;2023;630790384;630786754;2500;;;0.79;0.79;1.2;9.44;;22.9;10.4;;;;43.94;;0.45;0.45;0.09;;45.27
Q24;2023;630790384;630786754;9999;;;0.79;0.79;1.2;9.44;;22.9;10.4;;;;43.94;;0.45;0.45;0.09;;45.27
Q24;2023;640000162;640780417;1000;14.17;1;132.23;147.4;8.5;48.14;4.98;80.96;79.12;1.44;4.36;1.1;228.6;0.51;7.47;7.98;8.67;298.21;690.86
Q24;2023;640000162;640780417;2000;;;182;182;44.48;806.13;144.06;562.89;193.71;44.62;50.14;54.03;1900.06;25.12;20.2;45.32;139.91;75.16;2342.45
Q24;2023;640000162;640780417;2100;;;159.67;159.67;33.43;562.98;138.04;475.09;141.88;17.15;46.87;26.46;1441.9;6.66;8.3;14.96;139.6;66.71;1822.84
Q24;2023;640000162;640780417;2200;;;20.68;20.68;9.26;222.78;6.02;14.05;40.92;25.08;0;15.99;334.1;16.92;11.35;28.27;0.31;2;385.36
Q24;2023;640000162;640780417;2300;;;;;;;;;;;3.27;;3.27;;;;;;3.27
Q24;2023;640000162;640780417;2400;;;1.65;1.65;1.12;1;;8.29;0;1.91;;11.58;23.9;;0.55;0.55;;4.88;30.98
Q24;2023;640000162;640780417;2500;;;;;0.67;19.37;;65.46;10.91;0.48;;0;96.89;1.54;;1.54;;1.57;100
Q24;2023;640000162;640780417;9999;14.17;1;314.23;329.4;52.98;854.27;149.04;643.85;272.83;46.06;54.5;55.13;2128.66;25.63;27.67;53.3;148.58;373.37;3033.31
Q24;2023;640000402;640780813;1000;3.4;0.5;47.25;51.15;2.56;5.94;0.8;9.05;13.27;2.03;;12.13;45.78;;2.55;2.55;17.21;48.47;165.16
Q24;2023;640000402;640780813;2000;0.3;;3.74;4.04;3.54;105.03;;104.09;10.42;2.54;;2.92;228.54;0.96;0.43;1.39;0.43;6;240.4
Q24;2023;640000402;640780813;2100;;;1.8;1.8;0.98;65.64;;46.38;;1.46;;0.39;114.85;;0.1;0.1;;6;122.75
