FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
580972677;580780088;2023;25;;;25;1781;0;0;1781;11031;0;0;11031;3;;;3;46;0;0;46;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;47;0;0;30;7;;;1;12127;0;0;1;0;0;0;1;88;;;;;;;;;;;0;;0;;0;0;0;0;0;;;17;5;11;0;0;0;0;0;0;0;17;1;0;0;0;0;0;0;0;0;0;0;0;9.1;3.39;4.71;0;0;0;0;0;0;0;9.1;2;0;1;0;40;51;18;1;2;113;0;0;24;3;2;4;0;1;1;23;56;169;0;0.6;0;39.48;42.2;16.53;0.2;2.12;101.13;0;0;18.64;1.75;1;3.03;0;0.35;0.6;14.78;39.15;140.28;1;1;0;0;0;0;0;0;;
590000014;590780052;2023;30;;;30;636;0;0;636;7500;0;0;7500;;;;;0;0;0;0;;;1;29;;;29;273;;;273;20;;;20;3015;;;3015;;;;0;;0;1;;;1;1165;;;1165;4;;4;13243;;13243;2183;;;2183;2399;;;2399;23;210;1221;5;26;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;12;0;0;0;0;6;0;2;3;28;4;0;0;0;0;0;0;0;0;0;0;0;8.38;5.7;0;0;0;0;3.35;0;1.85;1.3;14.88;2.5;1;7;2;124;69;7;7;8;225;2;0;39;11;7;5;0;3;0;32;92;317;0.35;6.58;0.81;107.58;65.78;5.51;6.45;7.05;200.11;2;0;32.79;9.39;6.22;4.5;0;2.79;0;33.17;84.64;284.75;0;0;0;0;0;0;0;0;1;0
590000477;590781670;2023;42;0;0;42;1435;0;0;1435;14126;0;0;14126;9;;;9;253;0;0;253;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95;1143;7387;30;40;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;6;0;0;0;0;1;0;4;2;47;2;0;0;0;0;0;0;0;0;0;0;0;18.01;6.89;0;0;0;0;0.13;0;3.8;0.76;22.7;1.41;1;6;0;91;94;67;5;28;292;1;0;38;5;3;5;0;5;0;42;96;388;0.5;5.58;0;82.87;88.08;61.08;3.3;22.86;264.27;0.96;0;33.56;3.57;2.57;4.69;0;5.3;0;40.88;88.96;353.23;1;0;0;0;0;0;0;0;;
590000527;590781795;2023;72;;;72;1126;0;0;1126;15364;0;0;15364;10;;;10;382;0;0;382;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;468;2716;19;30;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;11;0;0;2;0;0;0;2;1;30;2;0;0;0;0;0;0;0;0;0;0;0;10.15;4.9;0;0;0.2;0;0;0;1.25;0.2;11.8;2.72;0;6;0;72;96;24;6;13;217;1;0;29;5;2;4;0;6;0;54;99;316;0;5.16;0;66.42;87.49;21.82;5.06;10.33;196.28;1.42;0;27.17;4.52;1.8;4;0;3.77;0;43.8;84.68;280.96;;;;;;;;;;
590000543;590781811;2023;10;;;10;232;0;0;232;2701;0;0;2701;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;172;1200;9965;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;10;0;0;0;0;0;0;1;1;19;4;0;0;0;0;0;0;0;0;0;0;0;12.16;8.8;0;0;0;0;0;0;1;0.2;13.36;2.16;0;8;0;52;134;20;6;36;256;1;0;21;10;3;4;0;1;0;63;100;356;0;7;0;51.19;123.19;20.34;5.52;31.73;238.97;0.79;0;20.12;10;2.71;4.68;0;1;0;63.11;99.7;338.67;;;;;;;;;;
590000600;590782207;2023;48;;;48;1238;0;0;1238;11684;0;0;11684;2;;;2;315;0;0;315;;;1;63;0;;63;613;;;613;25;;;25;3305;;;3305;1;;1;1;;1;5;;;5;2019;;;2019;5;0;5;15096;0;15096;2457;;;2457;2900;;;2900;67;688;4262;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;11;0;0;2;0;6;0;4;0;30;3;5;0;0;0;0;0;0;0;0;0;5;13.73;9.78;0;0;0.24;0;4.8;0;2.59;0;21.36;3.93;0;9;0;139;102;48;14;30;342;2;0;38;5;4;5;0;0;2;42;94;436;0;8.81;0;131.27;92.58;36.16;11.42;25.09;305.33;1.41;0;35.51;5.4;4.4;3.92;0;0;2;35.95;84.19;389.52;1;0;0;0;0;0;0;0;;
590000691;590782439;2023;21;;;21;1262;0;0;1262;5787;0;0;5787;4;;;4;507;0;0;507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;326;6328;14;;;;;;;;;;;;;1;42;;;;;;;;;;;0;;0;;0;0;0;0;0;;;23;9;0;2;1;0;0;0;2;2;28;1;0;0;0;0;0;0;0;0;0;0;0;17.05;6.43;0;1.07;0.3;0;0;0;1.42;1.1;19.87;0.48;0;3;0;36;33;25;2;15;114;1;0;40;6;2;4;0;6;0;36;93;207;0;2.42;0;36.07;31.34;18.74;1.51;10.43;100.51;0.72;0;30.69;4.91;1.81;2.82;0;5.7;0;18.84;63.68;164.19;;;;;;;;;;
590000766;590782645;2023;24;;;24;592;0;0;592;7313;0;0;7313;4;;;4;4;0;0;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;285;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;0;0;1;0;0;0;1;0;7;2;0;0;0;0;0;0;0;0;0;0;0;4.17;2.01;0;0;0.15;0;0;0;0.93;0;5.25;2;0;3;0;24;31;2;2;6;68;1;0;18;2;2;3;0;2;0;21;47;115;0;3;0;23.19;34.79;1.26;0.47;3.61;66.32;0.5;0;16.54;1.27;1.27;2.76;0;2;0;15.96;39.03;105.35;;;;;;;;;;
590001749;590788956;2023;76;;;76;2962;0;0;2962;20645;0;0;20645;17;;;17;1462;0;0;1462;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;529;510;4;90;57;;;1;11556;0;0;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;33;5;4;5;1;0;1;0;3;0;38;1;5;1;1;0;0;0;0;0;0;0;5;21.14;4.9;3;0.41;0.7;0;0.1;0;1.83;0.3;24.07;1;2;6;2;92;150;54;2;13;321;4;1;62;8;4;4;0;11;2;46;138;459;1.33;5.3;0.9;85.3;137.7;43;2;11.1;286.63;4;1;53.9;6.5;2.5;3.5;0;10.5;2;38.9;120.3;406.93;1;0;1;0;0;0;0;0;2;3
600000152;600100572;2023;20;0;0;20;397;0;0;397;5730;0;0;5730;5;;;5;10;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;185;0;0;86;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;12;0;0;3;2;0;0;2;0;21;4;0;0;0;0;0;0;0;0;0;0;0;8.8;6.3;0;0;0.9;0.7;0;0;1.12;0;10.82;4;0;6;0;23;49;37;1;6;122;1;0;15;3;3;2;0;4;0;8;33;155;0;3.01;0;16.7;44.4;34.19;1;4.1;103.4;1;0;14.86;0.64;0.64;2;0;1.44;0;8;27.94;131.34;;;;;;;;;;
610000077;610780124;2023;44;0;0;44;1545;0;0;1545;12989;0;0;12989;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;609;463;2;;;;;1;6930;0;0;1;0;0;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;20;9;6;0;0;0;0;0;2;0;22;1;0;0;0;0;0;0;0;0;0;0;0;15.61;6.37;5.06;0;0;0;0;0;2;0;17.61;1;0;7;0;61;58;22;3;8;159;2;0;46;4;4;4;0;4;0;54;114;273;0;5;0;53.86;51.08;21.12;3.08;7.91;142.05;2;0;33.5;3.56;3.56;3.33;0;3.99;0;49.88;96.26;238.31;0;0;0;0;0;0;0;0;2;2
610000093;610780140;2023;25;;;25;373;0;0;373;6557;0;0;6557;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;216;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;2;0;5;;4;4;0;0;0;0;0;0;0;0;4;1.25;1.25;0;0;0;0;0;0;0.54;0;1.79;0;0;1;0;13;24;15;1;1;55;1;0;13;1;1;1;0;2;0;34;52;107;0;1;0;11.01;18.38;9.9;0.03;1;41.32;1;0;10.35;1;1;0.5;0;1.17;0;24.22;38.24;79.56;;;;;;;;;;
620000240;620100677;2023;54;;;54;1189;0;0;1189;14761;0;0;14761;17;;;17;3836;0;0;3836;;;1;91;0;;91;925;;;925;20;23;;43;2169;1708;;3877;6;;6;0;;0;1;2;;3;5708;1295;;7003;9;7;16;16823;15239;32062;4317;2059;;6265;5027;2152;;7049;50;389;0;0;60;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;6;0;0;1;0;18;0;3;0;38;5;0;0;0;0;0;0;0;0;0;0;0;12.11;4.48;0;0;0.1;0;14.49;0;2.86;0;29.56;7.43;0;13;1;237;125;52;31;26;485;1;0;49;28;14;6;0;0;0;57;141;626;0;14.38;1;211.98;111.89;48.21;28.59;20.68;436.73;1;0;46.29;24.01;12.72;5.45;0;0;0;56.59;133.34;570.07;;;;;;;;;;
620003350;620001834;2023;90;0;0;90;5267;0;0;5267;28136;0;0;28136;10;0;0;10;795;0;0;795;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115;978;92;10;88;43;;;1;19938;0;0;;;;;1;543;;;;;;;;;;;0;;0;;0;0;0;0;0;;;53;3;12;1;0;0;0;0;4;2;59;;6;0;0;0;0;0;0;0;0;0;6;39.21;2.45;10.31;0.14;0;0;0;0;2.74;1.41;43.36;0;0;10;1;116;117;64;4;19;331;18;0;104;13;6;9;0;8;0;126;278;609;0;9.56;1;102.2;120.3;49.5;2.94;11.52;297.02;14.38;0;97.58;11.69;5.19;8.44;0;6.5;0;132.2;270.79;567.81;2;0;2;0;0;0;0;0;;
620105940;620000950;2023;24;;;24;236;0;0;236;4699;0;0;4699;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;409;2401;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;0;0;0;0;0;0;1;0;6;;0;0;0;0;0;0;0;0;0;0;0;3.87;2.18;0;0;0;0;0;0;0.2;0;4.07;0;0;1;0;28;34;25;2;5;95;1;0;14;2;2;1;0;0;0;4;22;117;0;1.76;0;24.63;23.41;13.09;1;2.3;66.19;1;0;10.2;1;1;1;0;0;0;2.9;16.1;82.29;1;0;0;0;0;0;0;0;;
630000016;630180032;2023;20;0;0;20;367;0;0;367;7442;0;0;7442;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;85;0;0;30;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;0;0;0;0;0;0;1;0;7;;8;3;0;0;0;0;0;0;0;0;8;1.5;1.5;0;0;0;0;0;0;1;0;2.5;2;1;2;0;24;50;19;1;4;101;0;0;14;2;1;2;3;1;0;22;44;145;0.5;2;0;18.27;47.25;18.48;1;3.3;90.8;0;0;12.6;1.8;0.8;1.8;2.1;0.5;0;20.5;39.3;130.1;;;;;;;;;;
630000412;630780997;2023;38;;;38;1692;0;0;1692;11245;0;0;11245;10;1;;11;121;414;0;535;452;;;0;0;;0;;;;;5;;;5;1639;;;1639;;;;;;;;;;;;;;;2;0;2;1640;0;1640;43;;;43;511;;;511;20;314;0;0;40;24;;;1;9944;0;0;1;0;0;0;0;;;;;;;;;;;;1;452;0;0;0;0;0;0;0;;;21;10;5;0;0;0;0;0;2;1;24;9;4;0;0;0;0;0;0;0;0;0;4;9.92;4.4;3.5;0;0;0;0;0;1.6;0.6;12.12;5.5;1;7;8;83;79;36;2;4;220;1;0;25;2;1;8;0;7;0;36;79;299;0.86;5.98;7.26;69.86;73.73;30.6;2;2.5;192.79;0.84;0;19.75;1.86;0.86;5.44;0;6.04;0;30.26;64.19;256.98;1;0;0;0;0;0;0;0;2;2
630000560;630781367;2023;0;0;0;0;0;0;0;0;0;0;0;0;5;;;5;87;0;0;87;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;205;0;0;66;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;0;0;0;0;0;0;3;0;8;;0;0;0;0;0;0;0;0;0;0;0;3.89;3.49;0;0;0;0;0;0;1.98;0;5.87;0;0;1;0;30;38;33;1;5;108;0;0;18;1;1;6;0;0;0;45;70;178;0;0.55;0;27.53;45.4;29.24;0.25;3.31;106.28;0;0;16.2;1;1;3.5;0;0;0;44.61;65.31;171.59;;;;;;;;;;
640000428;640780839;2023;5;;;5;210;0;0;210;1978;0;0;1978;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;240;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;0;0;0;0;0;0;1;0;6;;0;0;0;0;0;0;0;0;0;0;0;1.9;0.9;0;0;0;0;0;0;1;0;2.9;0;0;1;0;8;12;5;1;5;32;1;0;11;1;1;2;0;0;0;25;40;72;0;1;0;7.8;11.55;4.1;0.3;2.34;27.09;0.4;0;9.3;0.8;0.8;2;0;0;0;24.15;36.65;63.74;;;;;;;;;;
640020715;640020707;2023;14;0;0;14;311;0;0;311;3861;0;0;3861;0;0;0;0;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;318;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;0;0;0;0;0;0;0;0;4;;7;0;0;0;3;0;0;0;0;0;10;3.4;2.4;0;0;0;0;0;0;0;0;3.4;0;0;1;0;15;19;9;1;3;48;1;0;8;0;0;0;0;0;0;3;12;60;0;1;0;14.88;18.1;8.27;0.2;0.68;43.13;0.5;0;5.1;0;0;0;0;0;0;2;7.6;50.73;;;;;;;;;;
640780557;640000238;2023;7;;;7;213;0;0;213;2603;0;0;2603;3;;;3;2;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;1008;1675;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;5;0;0;0;0;0;0;1;0;14;;0;0;0;0;0;0;0;0;0;0;0;7.99;3.27;0;0;0;0;0;0;0.93;0;8.92;0;0;3;0;26;15;19;1;12;76;6;0;12;4;1;2;2;0;0;15;41;117;0;3.57;0;26.52;13.68;17.98;0.44;10.76;72.95;6.06;0;8.49;3.9;0.68;1.6;1.59;0;0;14.38;36.02;108.97;;;;;;;;;;
650780182;650783160;2023;7;;;7;134;0;0;134;2281;0;0;2281;2;;;2;186;0;0;186;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;299;0;0;101;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;8.4;0;0;0;0;0;0;0;0;0;8.4;2;0;4;0;39;73;25;2;6;149;0;0;3;4;1;0;0;1;0;13;21;170;0;3.09;0;36.45;74.6;24.39;1.33;3.73;143.59;0.18;0;2.11;3.18;1.3;0;0;0.21;0;5.25;10.93;154.52;;;;;;;;;;
660000167;660780271;2023;20;0;0;20;465;0;0;465;6706;0;0;6706;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;281;0;0;40;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;5;0;0;0;0;0;0;1;0;8;2;0;0;0;0;0;0;0;0;0;0;0;2.67;1.19;0;0;0;0;0;0;0.64;0;3.31;1.8;0;2;0;23;42;19;1;6;93;0;0;16;4;3;3;0;0;0;25;48;141;0;1.4;0;17.75;36.21;13.26;0.51;3.14;72.27;0;0;12.6;2.87;1.87;1.85;0;0;0;16.85;34.17;106.44;;;;;;;;;;
660009689;660010059;2023;15;;;15;218;0;0;218;3968;0;0;3968;;;;;0;0;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;400;509;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;0;0;0;0;0;0;2;0;8;;14;7;0;0;0;0;0;0;0;0;14;2.53;0.55;0;0;0;0;0;0;1.75;0;4.28;0;0;2;0;16;25;6;1;11;61;2;1;14;1;1;0;0;0;0;19;37;98;0;2;0;14.53;24.23;6;0.9;9.99;57.65;2;0.9;13.41;0.95;0.95;0;0;0;0;17.02;34.28;91.93;;;;;;;;;;
670000215;680000643;2023;36;;;36;1122;0;0;1122;10286;0;0;10286;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;858;0;0;45;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;6;0;0;0;0;0;0;2;0;11;;0;0;0;0;0;0;0;0;0;0;0;9.11;6.5;0;0;0;0;0;0;1.81;0;10.92;0;2;6;0;54;67;87;1;10;227;1;0;28;3;2;5;0;9;1;13;60;287;1.37;5.77;0;46.2;56.02;73.88;0.98;8.49;192.71;1;0;23.25;2.85;1.85;4.83;0;5.23;1;12.32;50.48;243.19;1;0;0;0;0;0;0;0;;
670000405;670017755;2023;30;;;30;643;0;0;643;10718;0;0;10718;1;;;1;453;0;0;453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;685;2067;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;4;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;10.58;3.82;0;0;0;0;0;0;0;0;10.58;0.16;2;1;0;36;34;17;2;7;99;0;0;9;1;1;0;0;1;0;11;22;121;1.86;1;0;31.04;31.09;14.15;1.21;5.5;85.85;0;0;7.86;0.91;0.91;0;0;0.75;0.1;9.09;18.71;104.56;;;;;;;;;;
680000577;680000411;2023;45;;;45;781;0;0;781;11629;0;0;11629;15;;;15;2813;0;0;2813;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;467;1314;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;24;1;0;0;0;0;0;1;1;35;;0;0;0;0;0;0;0;0;0;0;0;16.39;11.74;1;0;0;0;0;0;0.9;0.1;17.39;0;0;6;0;51;83;20;7;11;178;0;0;31;5;3;2;0;4;0;24;66;244;0;6;0;45.45;72.54;19.61;5.31;8.43;157.34;0;0;29.12;3.95;2.66;1.8;0;3.46;0;25.36;63.69;221.03;;;;;;;;;;
680000601;680020336;2023;41;;;41;1172;0;0;1172;14220;0;0;14220;0;;;0;13;0;0;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;8;1;0;2;2;1;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;8.13;5.42;0.38;0.05;2.47;1.64;0.2;0;1.13;0.2;12.13;1.87;3;1;1;35;31;16;0;2;89;0;0;18;2;1;4;0;4;0;35;63;152;3.47;1.13;0.95;31.22;32.34;16.61;0.15;2.86;88.73;0;0;16.38;1.12;0.62;1.41;0;2.59;0.56;32.91;54.97;143.7;0;0;0;0;0;0;0;0;1;0
680020096;680020336;2023;16;;;16;679;0;0;679;4527;0;0;4527;0;;;0;7;0;0;7;615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;226;0;0;;;;;1;14138;0;0;;;;;0;;;;;;;;;;;;1;615;0;0;0;0;0;0;0;;;5;1;4;0;0;0;0;0;0;0;5;;2;0;0;0;1;0;0;0;0;0;3;4.42;1.37;2.88;0;0.25;0.13;0;0;0.26;0;4.93;0;0;1;1;27;30;0;0;2;61;0;0;12;1;0;0;0;0;0;2;15;76;0;1.3;1;24.97;27.76;0;0.35;2.29;57.67;0;0;13.66;2.81;1.81;0.19;0;0;0;1.95;18.61;76.28;;;;;;;;;;
690000047;690780069;2023;20;;;20;308;0;0;308;4886;0;0;4886;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;291;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;0;0;0;0;0;0;2;1;6;;1;0;0;0;0;0;0;0;0;0;1;2.84;1.94;0;0;0;0;0;0;1.07;0.1;4.01;0;0;2;0;15;29;14;1;6;67;1;0;11;1;1;4;0;0;0;13;30;97;0;1.43;0;14.09;23.97;9.42;0.3;3.27;52.48;0.45;0;5.7;0.71;0.71;1.16;0;0;0;5.95;13.97;66.45;;;;;;;;;;
690000583;690782230;2023;15;;;15;271;0;0;271;4963;0;0;4963;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;308;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;0;0;3;;1;1;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;3;0;0;3;0;20;38;5;2;2;70;1;0;10;2;2;3;0;0;0;13;29;99;0;2.35;0;17.12;32.41;4.41;1.5;1.04;58.83;1;0;7.57;1.3;1.3;2.1;0;0;0;12.8;24.77;83.6;;;;;;;;;;
690000591;690782248;2023;15;;;15;165;0;0;165;2710;0;0;2710;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;284;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;1;0;2;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0.6;0;1.6;0;0;1;0;11;18;5;2;1;38;0;0;6;1;1;2;0;0;0;8;17;55;0;1;0;10.22;13.72;3.76;1;0.75;30.45;0;0;4.6;0.48;0.48;1.8;0;0;0;7.5;14.38;44.83;;;;;;;;;;
690000633;690043237;2023;10;;;10;265;0;0;265;2612;0;0;2612;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;617;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;0;0;0;0;0;0;2;0;6;;0;0;0;0;0;0;0;0;0;0;0;6.24;6.19;0;0;0;0;0;0;2.5;0;8.74;0;0;2;0;19;32;8;2;4;67;1;0;10;3;1;3;0;0;0;7;24;91;0;2.14;0;15.87;30.38;8.53;0.45;2.32;59.69;0.5;0;8.62;1.27;0.58;2.72;0;0;0;6.35;19.46;79.15;;;;;;;;;;
